,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
t101,12.497254,4.783888,4.861536,3.9774065,5.0536323,4.25394,1.948233,4.3305197,5.032885,4.5229683,5.5660977,5.605396,4.4809885,4.804183,6.172001,4.0672803,4.5251107,5.2165213,4.317425,3.3840663,5.3795676,3.604291,7.4402795,3.2112513,4.2067432,5.8333793,7.653094,7.577435,4.255408,3.1276522,4.7097945,3.5668416,3.6811197,2.5207822,5.2572007,3.916167,6.1799088,4.2553368,3.9920864,6.284556,3.6879854,5.1445146,5.143252,7.3551526
t102,12.369513,4.761351,5.2900906,4.755771,5.027862,3.8337388,2.0731232,4.0616064,5.1318607,4.6654778,5.6427336,5.4498963,4.2099614,4.9257116,5.9528756,3.9775562,4.4974837,5.288451,4.3454065,3.449064,5.5321407,3.609493,7.360706,3.2582593,4.0960426,5.9146185,7.5948243,7.5455575,4.1540275,3.1797516,4.797903,3.5322952,3.6476212,2.5217636,5.2357244,3.9717846,6.1024113,4.2062984,4.078575,6.4101057,3.6355898,5.1726723,5.2903037,7.302426
t90,12.364815,4.7608333,5.307511,4.78453,5.027761,3.8166418,2.077521,4.0517273,5.1364446,4.6709714,5.645112,5.4445252,4.1997957,4.9307823,5.944733,3.9746733,4.4963717,5.290702,4.346954,3.4517171,5.538105,3.610394,7.356373,3.2595868,4.091929,5.9177313,7.5931244,7.5433674,4.1511126,3.1814916,4.8015847,3.530623,3.6462407,2.520776,5.2344465,3.9730477,6.100046,4.2048607,4.0821342,6.4144106,3.6341903,5.173608,5.296176,7.3009925
t61,12.346449,4.75957,5.368306,4.8655844,5.0157795,3.7563782,2.0995455,4.003518,5.1541357,4.6961327,5.6582384,5.4180403,4.150992,4.946025,5.899173,3.9549928,4.497843,5.310347,4.355028,3.4574804,5.560171,3.6095421,7.3445916,3.2721019,4.070574,5.9294553,7.573471,7.53638,4.1270275,3.1932979,4.8220305,3.5324798,3.6391828,2.5187154,5.2246323,3.990132,6.0790386,4.1958055,4.090649,6.437488,3.6232817,5.186819,5.3160257,7.286702
t57,12.345881,4.758962,5.3762593,4.8973265,5.0218215,3.7488897,2.0976572,4.004423,5.1552544,4.6952944,5.656801,5.420113,4.1544456,4.94908,5.9043026,3.9591177,4.494941,5.305275,4.3541822,3.4600117,5.5615644,3.6120696,7.34065,3.2684665,4.072769,5.930743,7.579559,7.534376,4.1329513,3.1907787,4.8196836,3.5281763,3.639649,2.517097,5.2266717,3.9842849,6.0843625,4.197263,4.093901,6.4349294,3.6254098,5.1822333,5.3185368,7.2911005
t54,12.344584,4.759316,5.3822803,4.896985,5.020606,3.7426026,2.0996785,3.9999797,5.1568966,4.6975007,5.658053,5.4178834,4.1496515,4.9504128,5.899835,3.9573445,4.4951487,5.3070817,4.3548975,3.4605286,5.5634537,3.6118627,7.339705,3.2696662,4.070763,5.93172,7.577614,7.5336366,4.1307,3.191893,4.821581,3.5286353,3.6390114,2.5170379,5.2257705,3.9859815,6.082446,4.196481,4.0944743,6.4371037,3.6242554,5.18363,5.3201337,7.2897882
t32,12.086192,4.6923337,6.1370835,6.341003,5.046005,3.024193,2.2953696,3.4606323,5.3809643,4.9665003,5.7617455,5.1555343,3.779275,5.212666,5.5599675,3.8404198,4.4308085,5.3922,4.427894,3.585425,5.862504,3.6845992,7.0951533,3.3196104,3.8933656,6.1122365,7.53054,7.4069104,4.0122323,3.2529051,4.988001,3.4069753,3.5702806,2.439172,5.1732635,4.0170965,5.980453,4.125588,4.2970695,6.6329346,3.5677094,5.1994224,5.6245055,7.2465425
t15,11.817184,4.4535527,6.2968583,6.5969086,4.95885,3.0075755,2.250919,3.3304985,5.293221,5.01639,5.7039375,4.9654183,3.8206234,5.2132754,5.626563,3.727897,4.4190693,5.455128,4.515482,3.4681168,5.942427,3.821549,7.12972,3.4349442,3.937096,6.1566315,7.5994763,7.5026617,3.9353514,3.2105687,4.9902215,3.2039,3.5430558,2.3875358,5.174631,4.020683,5.882957,4.065576,4.4082537,6.674295,3.68373,5.154396,5.698688,7.2041163
t25,12.017961,4.6672688,6.2851186,6.6282105,5.0079284,2.912448,2.3030307,3.3461108,5.3900456,5.0091753,5.761957,5.0783076,3.7317855,5.242403,5.5193233,3.7995691,4.434161,5.4200253,4.448858,3.5641842,5.9277806,3.723806,7.0811996,3.37421,3.893834,6.163132,7.5214987,7.393595,3.9516022,3.2436762,5.0021996,3.3628137,3.5445092,2.435063,5.183491,4.0419674,5.938713,4.0834823,4.3465867,6.6939025,3.5742323,5.207342,5.680969,7.2354994
t30,12.069787,4.731353,6.312183,6.6829104,5.0211673,2.855541,2.3318617,3.3279257,5.4303875,5.024655,5.7874284,5.0996747,3.6867042,5.2726316,5.4705796,3.8168747,4.4357142,5.4081054,4.4335003,3.5971532,5.939204,3.6980636,7.0512843,3.3569343,3.868593,6.1725683,7.4998136,7.3593025,3.9532943,3.2598207,5.0187073,3.4070082,3.5418649,2.43522,5.177958,4.0439186,5.946515,4.086638,4.3467584,6.705359,3.540215,5.222067,5.6902432,7.241564
t47,12.195251,4.900581,6.4059014,6.9867744,5.064286,2.6476061,2.3883767,3.2783422,5.5175476,5.0474086,5.8415847,5.1552625,3.5810204,5.326086,5.347335,3.855805,4.421948,5.397754,4.4156513,3.6724722,5.950095,3.6519759,6.991974,3.317922,3.812146,6.1852736,7.4569144,7.2720785,3.9730206,3.277941,5.052881,3.5126393,3.545288,2.4516087,5.1615057,4.061701,5.975026,4.114122,4.3188396,6.72494,3.4597182,5.255256,5.70099,7.2616596
t48,12.189458,4.8877473,6.390968,6.9249506,5.059605,2.6854572,2.3885255,3.2823222,5.516379,5.0460687,5.8381324,5.154723,3.5875423,5.327089,5.356424,3.8540103,4.4289327,5.395176,4.410816,3.6706986,5.954611,3.648125,6.992028,3.3192277,3.8160088,6.1859984,7.4552035,7.2754745,3.9668162,3.2789636,5.0495143,3.5081391,3.5423882,2.4528253,5.16506,4.059647,5.976236,4.1069775,4.319883,6.7282596,3.460169,5.257016,5.7011375,7.2603426
t28,12.194966,4.888886,6.3773637,6.86408,5.040077,2.720184,2.383572,3.2817721,5.5140867,5.043445,5.8382063,5.1576285,3.589064,5.3261886,5.3597507,3.8531783,4.4453907,5.3898497,4.399102,3.6623497,5.961887,3.6402512,6.9992194,3.3288097,3.8258026,6.194588,7.445266,7.2715154,3.949347,3.2782476,5.042707,3.510903,3.5341392,2.4606614,5.174632,4.0631022,5.9765415,4.0890474,4.321802,6.7405124,3.4540334,5.2655945,5.6996765,7.2603106
t80,12.281911,5.0533247,6.526808,7.552885,5.0791035,2.3438385,2.4165754,3.2347353,5.578595,5.0464354,5.899484,5.208772,3.4719613,5.3496566,5.1978745,3.8875012,4.4146876,5.3900423,4.4037237,3.7163455,5.9374166,3.6144161,6.9740076,3.2962172,3.777415,6.182877,7.417509,7.180752,4.000639,3.2752235,5.071394,3.6071925,3.5448997,2.4685094,5.146033,4.079784,5.9957724,4.1346273,4.287988,6.733555,3.3669024,5.2865157,5.68694,7.278314
t81,12.303746,5.0761995,6.5432,7.6009088,5.0835404,2.3196383,2.4350197,3.2201436,5.597204,5.048314,5.9166393,5.219587,3.451478,5.368657,5.179259,3.8927116,4.422447,5.389484,4.3953056,3.7332847,5.949377,3.5954032,6.9608507,3.296014,3.7716818,6.1824226,7.4005814,7.1586947,3.994692,3.2715678,5.074499,3.631691,3.5352173,2.4791071,5.148983,4.0890856,6.002937,4.130313,4.278032,6.7453623,3.3399103,5.30235,5.6927533,7.281959
t29,12.12642,4.7808466,6.301954,6.7428126,5.0441256,2.7959912,2.3278794,3.3388627,5.4400826,5.008958,5.7954755,5.131867,3.6712332,5.266414,5.448818,3.8381789,4.419835,5.414618,4.429901,3.6031044,5.9197164,3.6945062,7.055228,3.3474844,3.8646727,6.1685286,7.485899,7.3308883,3.9753218,3.2553196,5.016565,3.4469461,3.5560844,2.4597468,5.1804523,4.0646005,5.954861,4.109702,4.3130894,6.6969657,3.528244,5.224575,5.6717153,7.2553926
t22,11.926827,4.568487,6.2994804,6.6209702,4.9682717,2.9628794,2.26053,3.333102,5.331726,5.0053153,5.717498,5.0192633,3.786449,5.2144165,5.582044,3.7538946,4.423961,5.447125,4.489228,3.5079951,5.933282,3.7817843,7.121301,3.4171221,3.9287617,6.1578374,7.56577,7.4536934,3.937672,3.2123222,4.989068,3.2837017,3.5459247,2.421462,5.179874,4.0346804,5.923745,4.077985,4.3625803,6.687585,3.6351907,5.18136,5.6853833,7.2206435
t23,11.953844,4.5956416,6.2673388,6.6012774,4.987925,2.9634335,2.2765245,3.360692,5.3392076,5.0001655,5.7453494,5.0384827,3.777411,5.218247,5.571627,3.784611,4.447017,5.4234056,4.4514565,3.512009,5.924,3.7599094,7.1114087,3.4044416,3.9227076,6.167608,7.530331,7.43484,3.935707,3.2353888,4.9838653,3.298846,3.5358698,2.4236941,5.200846,4.0452876,5.891858,4.055794,4.3829455,6.688378,3.6160088,5.191291,5.6779404,7.2267876
t24,11.973443,4.642109,6.293222,6.628065,5.013037,2.915802,2.313142,3.3493478,5.3773923,5.040211,5.7834444,5.0278063,3.7335985,5.2612886,5.5289526,3.792037,4.4198365,5.4195147,4.4533954,3.5438948,5.9363866,3.7429514,7.074639,3.3810644,3.8885205,6.1631603,7.537233,7.426856,3.9609282,3.2717462,5.021789,3.3339536,3.5382926,2.3801458,5.17495,4.0234714,5.8791585,4.0793295,4.4167285,6.674287,3.611178,5.1751385,5.7118683,7.216348
t33,12.223698,4.9284573,6.3817306,6.8267436,5.0298667,2.7455053,2.3956,3.2699718,5.5293565,5.043246,5.840798,5.1687737,3.5749032,5.3394737,5.347662,3.8580532,4.465935,5.3798175,4.3773646,3.6679935,5.9787636,3.6183333,6.9871836,3.3290195,3.8250685,6.2065053,7.419419,7.2491302,3.927569,3.2856934,5.0392895,3.5252953,3.523265,2.4720376,5.1857967,4.067633,5.9827714,4.0684996,4.319508,6.763984,3.4257672,5.285898,5.7021246,7.2629232
t34,12.130103,4.8217735,6.339192,6.683315,5.0084596,2.8583755,2.363442,3.3008094,5.4719048,5.039602,5.8108273,5.1235137,3.6390605,5.305034,5.4191236,3.8296437,4.465792,5.3868403,4.401134,3.6280072,5.966604,3.6532228,7.0217,3.3497856,3.8545992,6.192358,7.463514,7.3165345,3.92308,3.2753456,5.0262976,3.4559553,3.521578,2.4441168,5.1853065,4.0456214,5.963549,4.0611386,4.3492365,6.7434297,3.4823058,5.2570224,5.703933,7.2458735
t41,12.238381,4.9469705,6.4039574,6.8898883,5.046163,2.6929815,2.4093554,3.2575643,5.555526,5.0566864,5.8620286,5.177243,3.5492024,5.3561754,5.3157516,3.8637884,4.4519334,5.382048,4.3847823,3.693257,5.980033,3.6148903,6.972893,3.316634,3.8064775,6.2046113,7.426262,7.2402735,3.9460866,3.2863216,5.054721,3.547287,3.5286162,2.46864,5.1714005,4.067385,5.989563,4.086232,4.3153853,6.7556443,3.4199505,5.281993,5.7087026,7.2652063
t42,12.153492,4.8387103,6.357334,6.7968693,5.0230317,2.7588046,2.3549461,3.301261,5.4853945,5.037048,5.8384333,5.1475043,3.6145325,5.3032227,5.3801184,3.8423011,4.4414625,5.3961835,4.415681,3.639762,5.944493,3.6600049,7.032164,3.3425345,3.8440232,6.183876,7.4748864,7.303985,3.960647,3.2617626,5.0361176,3.4924698,3.537459,2.4533715,5.167707,4.0573435,5.970596,4.093076,4.326185,6.718001,3.485556,5.2467628,5.688409,7.2544127
t26,12.207751,4.9056,6.3724637,6.7924995,5.0195103,2.7618804,2.3861787,3.2733207,5.519896,5.0436187,5.8382998,5.161824,3.584157,5.3329897,5.357919,3.8525887,4.4677987,5.3811107,4.3814673,3.6598291,5.9776835,3.6250284,6.9972787,3.3369546,3.8321505,6.207664,7.4273157,7.260236,3.9240317,3.2815602,5.0371017,3.5170248,3.5220168,2.4697645,5.1861234,4.066228,5.979684,4.06471,4.324803,6.7619505,3.4381177,5.2814054,5.702104,7.2604494
t77,12.38603,5.2296762,6.686741,8.057209,5.105912,2.053366,2.5370164,3.1239996,5.723943,5.0513206,6.0256577,5.274353,3.3119814,5.4570165,5.0020804,3.9265964,4.417283,5.4036303,4.3784723,3.84348,5.9972115,3.5081632,6.9137816,3.276161,3.6963873,6.1777463,7.3341875,7.04176,4.002828,3.2714708,5.129961,3.7464535,3.5216496,2.5042596,5.127492,4.117292,6.0595093,4.1305294,4.2161303,6.78529,3.20817,5.337002,5.7358885,7.3197126
t78,12.436761,5.3477645,6.785324,8.334061,5.166773,1.8713859,2.5739276,3.0886838,5.7879176,5.087541,6.0869617,5.30884,3.2037556,5.5359874,4.8834043,3.9345536,4.4473734,5.3731055,4.3756757,3.9079072,6.010675,3.4787033,6.845634,3.2818396,3.7202654,6.150658,7.3091264,6.9795833,4.0153546,3.209504,5.1072106,3.8363614,3.462097,2.5345526,5.143678,4.150735,6.053523,4.150674,4.215101,6.8090754,3.093393,5.4282413,5.7243257,7.301895
t79,12.400571,5.2723327,6.72682,8.133914,5.121347,1.9894247,2.5580978,3.1060197,5.755278,5.0589743,6.0542097,5.2863536,3.2714963,5.4860826,4.9563117,3.9300585,4.4200616,5.4010715,4.3784537,3.872629,6.0056214,3.4916542,6.8949304,3.2743685,3.6907659,6.1706166,7.323236,7.017488,4.008596,3.2596693,5.1347737,3.775594,3.5103035,2.5110836,5.124142,4.124875,6.068464,4.135217,4.207091,6.793008,3.1683254,5.3537774,5.741502,7.3213973
t130,12.543297,5.677992,7.1043067,9.384414,5.298981,1.2759273,2.7090764,2.8995183,5.941767,5.1361156,6.3345532,5.4124956,2.8625321,5.7845016,4.5145288,3.958996,4.540181,5.2867904,4.3715305,4.117227,6.1164374,3.3150644,6.714052,3.3282778,3.7636187,6.0905776,7.2015,6.8199,4.0054116,3.0692732,5.079378,4.063219,3.2952883,2.594081,5.220559,4.2108955,6.102646,4.1669974,4.1313915,6.957478,2.7167838,5.6653,5.757291,7.327482
t167,12.508026,5.632779,7.03868,9.338616,5.2764874,1.3304142,2.724624,2.8792264,5.890274,5.12905,6.2807474,5.403709,2.9188566,5.742398,4.5698867,3.9405046,4.567596,5.283561,4.34866,4.061969,6.133283,3.3369756,6.7553926,3.296839,3.8174293,6.078821,7.219843,6.8739123,4.0039554,3.0527506,5.012584,4.014335,3.2912323,2.6368203,5.1975803,4.163939,6.0821505,4.1442657,4.147149,6.9292445,2.7777824,5.6496387,5.6919227,7.26244
t168,12.544208,5.6737285,7.096138,9.375454,5.2954035,1.2809901,2.7088478,2.9057803,5.944816,5.1325917,6.3243976,5.404118,2.8732333,5.778204,4.518826,3.9612987,4.5320015,5.2918615,4.3744783,4.111543,6.1147847,3.3235648,6.717445,3.329459,3.7630284,6.0919695,7.2032695,6.819165,4.0022964,3.0719085,5.0818486,4.059054,3.3002136,2.5918155,5.22165,4.2145033,6.0941796,4.1668663,4.1351423,6.953598,2.726489,5.660894,5.7638063,7.3263774
t162,12.545378,5.678384,7.099846,9.372282,5.2963085,1.2826731,2.7028103,2.9129624,5.9434323,5.1369457,6.330057,5.4135017,2.865333,5.7845893,4.5182056,3.9605274,4.538158,5.2878976,4.3719964,4.114918,6.1110387,3.318403,6.7098823,3.3272967,3.7609618,6.0940967,7.2024837,6.819513,4.005598,3.073074,5.082504,4.0636234,3.29975,2.5917983,5.219793,4.2135406,6.1004343,4.1680574,4.134705,6.9522953,2.72523,5.661331,5.753532,7.3281436
t153,12.590286,5.714661,7.0976553,9.380032,5.3282557,1.2721696,2.672714,2.9611459,5.998259,5.155228,6.328853,5.4054804,2.8617911,5.818662,4.4969597,3.9766905,4.50825,5.2879715,4.3832593,4.138384,6.0762973,3.3282638,6.662136,3.3550215,3.7461298,6.094166,7.198911,6.766822,4.0144577,3.063153,5.1198974,4.098869,3.3067355,2.5750265,5.227946,4.269946,6.088791,4.187726,4.1530275,6.944737,2.7097557,5.6782427,5.811045,7.34864
t53,12.376289,5.208345,6.6860533,8.029254,5.115137,2.078539,2.5298312,3.1300838,5.715668,5.0575447,6.0211186,5.2703757,3.3122463,5.4593763,5.027012,3.9220326,4.4228315,5.395387,4.383112,3.8401098,5.9929423,3.5184674,6.9098377,3.2816756,3.7089052,6.1721644,7.341205,7.050526,4.0038657,3.2607696,5.120246,3.7440019,3.5118299,2.5043814,5.135624,4.1177316,6.0498757,4.135119,4.2259426,6.786277,3.2059577,5.341226,5.728172,7.311928
t89,12.404878,5.2721033,6.7176147,8.198511,5.11782,1.960685,2.5318785,3.1258163,5.7322674,5.0742164,6.0350943,5.283042,3.2819307,5.4686565,4.9592023,3.9222887,4.428988,5.387576,4.3717675,3.851985,5.985519,3.5136194,6.8903174,3.2660277,3.7108443,6.1785483,7.3393617,7.0341115,4.014468,3.2614117,5.1145916,3.7649653,3.511295,2.5107977,5.125318,4.1188965,6.0482984,4.143007,4.230659,6.7742343,3.1776407,5.3544855,5.7184544,7.3005714
t135,12.537656,5.6019816,7.0044928,9.148302,5.254354,1.4098246,2.6817596,2.9835944,5.9329047,5.1121492,6.24588,5.362729,2.9713244,5.708797,4.592363,3.967506,4.489032,5.3237844,4.3856845,4.0527434,6.0905476,3.3792758,6.748505,3.32017,3.7549796,6.1105375,7.224691,6.842774,3.990206,3.106936,5.0911584,4.008654,3.3460891,2.5764256,5.2120247,4.2167315,6.0504327,4.164359,4.1657634,6.909356,2.817786,5.6099687,5.7659335,7.3164167
t156,12.565976,5.658007,7.0255165,9.245305,5.2952175,1.358214,2.6641705,2.9841962,5.965594,5.1401744,6.261665,5.377008,2.9356945,5.7609615,4.561911,3.9697227,4.49396,5.3092055,4.382328,4.0847325,6.0689764,3.3694365,6.698017,3.3369048,3.7570937,6.099256,7.221492,6.8062353,4.0105624,3.0806923,5.1038914,4.0501337,3.3335152,2.5806818,5.2110457,4.2588434,6.0607595,4.177865,4.1734543,6.9105077,2.781499,5.6381526,5.7885838,7.318662
t157,12.54229,5.5995374,6.9658465,9.085726,5.267531,1.4526039,2.6503975,3.0157855,5.9220123,5.1323986,6.2203374,5.370305,2.9924254,5.709367,4.625553,3.9564674,4.4997263,5.314441,4.3737345,4.0391846,6.064213,3.387767,6.7315645,3.3122969,3.7728624,6.103552,7.2385674,6.852134,4.011816,3.094983,5.075547,4.0069566,3.3498566,2.592502,5.189521,4.223992,6.0521827,4.1678553,4.1868844,6.882374,2.8454163,5.607621,5.744713,7.289562
t129,12.526389,5.55716,6.9293594,8.924769,5.2566776,1.5363917,2.625358,3.0362768,5.886921,5.1365333,6.19878,5.3740606,3.025894,5.6765685,4.680902,3.9434972,4.5042253,5.31695,4.365228,4.016019,6.0436583,3.3968751,6.7438846,3.2974262,3.767376,6.1085186,7.2553954,6.8826165,4.027051,3.1114755,5.070129,3.9816642,3.3672342,2.591572,5.1665087,4.2054596,6.0650325,4.167881,4.1958523,6.8603077,2.8944154,5.5796285,5.718984,7.280986
t117,12.487329,5.45975,6.855896,8.64818,5.211141,1.6918591,2.594818,3.067866,5.8374333,5.115647,6.139418,5.343741,3.1164515,5.6035256,4.77676,3.939378,4.4763207,5.344944,4.36711,3.9595318,6.0229464,3.440302,6.7905173,3.2862353,3.7442107,6.131643,7.2830806,6.929318,4.023846,3.1614869,5.086964,3.9107969,3.4163904,2.5647159,5.1523466,4.1793523,6.0573,4.160505,4.2083,6.829785,2.9974318,5.5058193,5.717716,7.2879753
t118,12.523434,5.555389,6.93161,8.912555,5.2593446,1.5359542,2.6222298,3.0385108,5.8797073,5.1398077,6.2025433,5.3773127,3.0229428,5.676769,4.6841035,3.9378428,4.5084314,5.313673,4.367014,4.0178323,6.043174,3.393064,6.742726,3.2959483,3.766492,6.1069217,7.25712,6.889788,4.0308437,3.1127532,5.069901,3.9809232,3.3677247,2.591889,5.1620736,4.1997123,6.0707936,4.1688676,4.192902,6.8623924,2.8921514,5.577795,5.7124233,7.28003
t119,12.516359,5.533687,6.9160104,8.857423,5.2438293,1.573064,2.6255116,3.038298,5.8779864,5.1282663,6.18462,5.363694,3.0482726,5.6542654,4.6988277,3.94554,4.495945,5.328422,4.3662524,4.0033274,6.042911,3.4110234,6.7579336,3.295645,3.7585504,6.1147747,7.260283,6.8904676,4.0222893,3.1242528,5.0749927,3.964061,3.37822,2.5833888,5.166793,4.198838,6.059797,4.1654177,4.1967087,6.85567,2.9212239,5.562693,5.7204385,7.285254
t149,12.569229,5.687271,7.0023465,9.287937,5.309869,1.3766915,2.7090824,2.93853,5.98355,5.14588,6.223273,5.365722,2.9569755,5.740895,4.54637,3.9795024,4.5355873,5.3211856,4.3427467,4.07173,6.0848546,3.4090755,6.7001314,3.330239,3.8071046,6.0778613,7.2217364,6.782399,4.0007424,3.029334,5.044484,4.051006,3.2972534,2.6292605,5.213074,4.2688184,6.021012,4.1633906,4.19829,6.887919,2.8257215,5.6755733,5.7443213,7.266117
t150,12.536205,5.6015406,7.0035505,9.134882,5.2516446,1.4210355,2.6984763,2.9677224,5.9393044,5.1046023,6.2387495,5.3514795,2.9786043,5.689683,4.58664,3.9740665,4.491242,5.3366256,4.379094,4.050708,6.097996,3.393999,6.7601953,3.3207445,3.7548616,6.1092095,7.223437,6.834193,3.981615,3.101222,5.0826902,4.0050144,3.3408537,2.5796616,5.21747,4.21826,6.0392776,4.1607447,4.167446,6.907922,2.833308,5.6139946,5.767086,7.314344
t127,12.530648,5.58504,6.970459,9.082366,5.2512617,1.455336,2.673714,2.9920123,5.911132,5.1201677,6.220753,5.3661475,2.996721,5.70058,4.621423,3.954585,4.499636,5.3151193,4.378361,4.0292997,6.081712,3.3855505,6.750734,3.306123,3.7775211,6.106755,7.236209,6.865098,3.999676,3.101819,5.067583,3.993191,3.350675,2.5936973,5.1935244,4.203772,6.046418,4.1604037,4.1796846,6.8884287,2.844395,5.6009097,5.7360907,7.287182
t83,12.407984,5.2804337,6.728051,8.193216,5.12569,1.9575857,2.5423884,3.1162128,5.743219,5.071694,6.0454288,5.2871866,3.27058,5.4806347,4.9506397,3.9265232,4.429576,5.3884826,4.374272,3.862799,5.993803,3.5040536,6.8860064,3.2713788,3.7070234,6.172397,7.331193,7.022872,4.0124526,3.2532213,5.118298,3.7772865,3.5035663,2.514361,5.129395,4.125803,6.052515,4.1422334,4.2232676,6.7843666,3.165592,5.365567,5.724526,7.305932
t95,12.539806,5.623593,7.0220304,9.218171,5.258728,1.3998184,2.7454135,2.9182956,5.9592957,5.099765,6.2386675,5.3416696,2.9714363,5.681091,4.5552645,3.9853358,4.501158,5.349557,4.3676863,4.0598884,6.114336,3.4075649,6.764619,3.325791,3.762584,6.101087,7.21547,6.8094783,3.9698875,3.078969,5.0626245,4.014287,3.3213441,2.5902297,5.2300344,4.2274365,6.024396,4.1561275,4.1662345,6.914986,2.8357184,5.6361732,5.7715015,7.3069973
t163,12.545546,5.633194,7.030813,9.256138,5.248643,1.3921944,2.7782533,2.887048,5.986743,5.082969,6.2311516,5.3190813,2.9741642,5.662228,4.5345244,4.0073004,4.4878864,5.3723316,4.362862,4.0609736,6.121745,3.4291968,6.775828,3.33221,3.752706,6.1076293,7.207968,6.78022,3.9496295,3.080352,5.0716505,4.0174274,3.3202841,2.5834064,5.2481375,4.2447877,6.0027933,4.1528635,4.1681347,6.9149914,2.8435686,5.6391835,5.7964773,7.318741
t181,12.4124155,5.6777453,7.8395505,10.469492,4.843412,0.8822964,3.8129382,1.3307941,6.269157,4.5468035,6.6758995,5.041821,2.5436537,5.2657557,3.9325223,4.447938,4.352502,5.7857604,4.2170663,4.252402,6.566799,3.4419072,7.340018,3.3436668,3.291637,6.3378224,6.9220886,6.322003,3.461656,3.3552284,5.356831,4.0550027,3.2119691,2.3221092,5.694965,4.1640406,5.995964,4.0121217,3.8026357,7.2669797,2.5767634,5.6313996,6.3239174,7.886019
t262,12.39685,5.6876636,7.930983,10.5632,4.8597965,0.83210075,3.8932695,1.2164886,6.327619,4.486811,6.662884,5.061434,2.5544612,5.2552047,3.8704684,4.456014,4.2924895,5.821979,4.2147117,4.2590613,6.528134,3.4318159,7.397385,3.3572102,3.2672946,6.3976364,6.8559566,6.3436937,3.4470994,3.3710592,5.4220777,4.0815864,3.2669988,2.2718873,5.688728,4.214284,5.9322367,4.031628,3.8384156,7.249759,2.5720537,5.6054406,6.3908396,7.940052
t284,12.445581,5.738273,7.935238,10.560987,4.840475,0.81625605,3.892041,1.2309053,6.3518186,4.478768,6.656946,5.041239,2.5650508,5.2331805,3.8623693,4.478289,4.259827,5.8423977,4.2624865,4.2092047,6.540062,3.392136,7.4071417,3.3130555,3.2459564,6.427194,6.830845,6.3276906,3.4279804,3.398685,5.4476213,4.13367,3.31597,2.2419615,5.6615376,4.262548,5.893229,4.0130105,3.834338,7.222697,2.6096077,5.55928,6.40057,7.953267
t285,12.429448,5.7181134,7.9212904,10.556335,4.817581,0.81748074,3.8926184,1.2367696,6.3328166,4.4796233,6.6787057,5.0241475,2.544453,5.2228327,3.863006,4.49161,4.2901316,5.841126,4.242357,4.2282734,6.574328,3.4037468,7.4072933,3.3206763,3.2392857,6.4015417,6.8552814,6.300064,3.4126728,3.3995192,5.4231634,4.105076,3.268573,2.2614388,5.6973186,4.2193303,5.934788,4.004127,3.8038335,7.251652,2.592094,5.581987,6.394273,7.9519153
t240,12.374863,5.6941543,7.9521837,10.590624,4.8579006,0.8036332,3.9172719,1.167264,6.3423777,4.463933,6.6565104,5.069199,2.5666773,5.242012,3.8419194,4.474908,4.2829056,5.8373313,4.239252,4.2514696,6.522046,3.3978171,7.4244437,3.3624854,3.2196035,6.4053736,6.8401437,6.339887,3.4198658,3.4208243,5.4381423,4.0866003,3.249563,2.258178,5.693649,4.202661,5.9401164,4.0529943,3.8628554,7.2251973,2.5503705,5.59554,6.4155707,7.964251
t239,12.43949,5.720825,7.920121,10.553852,4.822971,0.82013005,3.8868148,1.2467669,6.3343167,4.484555,6.676491,5.0256147,2.5450995,5.229422,3.8688564,4.483228,4.2826524,5.8369412,4.2418766,4.2265654,6.5709386,3.4043856,7.401423,3.3177373,3.2505918,6.405473,6.8505344,6.306436,3.4230335,3.3894765,5.427418,4.1106124,3.286071,2.259733,5.6888356,4.234097,5.9216366,4.0003767,3.8032556,7.2525783,2.600865,5.5792084,6.3905177,7.946566
t317,12.462856,5.757494,7.9731636,10.595245,4.8140693,0.791555,3.9345472,1.2129836,6.376384,4.440142,6.6664495,5.0217175,2.5565944,5.1984,3.8255396,4.512782,4.245624,5.8784018,4.258852,4.2028894,6.5596533,3.3967948,7.4437647,3.300677,3.228006,6.4577093,6.8148603,6.30247,3.3922372,3.4056518,5.4644966,4.1508746,3.3328226,2.2183738,5.67106,4.2832155,5.8674235,4.0000753,3.819043,7.2287045,2.620756,5.5407443,6.4369497,7.9900784
t318,12.44313,5.7402134,7.953995,10.592491,4.813052,0.7841767,3.9196067,1.2070115,6.3673186,4.4551473,6.6737447,5.0209165,2.5515058,5.2117443,3.8360548,4.5032253,4.248814,5.8594437,4.263593,4.2115364,6.5738335,3.3717804,7.433185,3.3076675,3.2146478,6.431353,6.814702,6.2970033,3.3983493,3.4236047,5.462685,4.1349573,3.311209,2.2286923,5.688989,4.25658,5.8987184,4.002987,3.8106804,7.237318,2.6024504,5.5526557,6.4225373,7.976346
