,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
t224,-0.085353024,0.028174734,0.061655156,9.010347,-0.038803022,1.777837,12.935352,0.3418807,1.8936942,-0.049760386,-0.030837525,0.013083726,-0.052508418,-0.0012730489,-0.18154879,-0.05400124,14.426738,1.7650657,5.118293,13.009434,1.3826189,4.963467,9.359961,4.824012,13.642663,-0.0002992437,-0.18829562,-0.12027134,2.1908257,1.2121443,0.1154337,-0.1460822,-0.10359875,-0.60563266,0.081232175,-0.029438792,9.511489,0.010132719,-0.008163924,4.6125703,-0.18781638,-0.15259698,-0.089914694,-0.35415587
t216,-0.08603107,0.029490372,0.045391258,10.761604,-0.052725226,4.7166557,14.227093,0.32380652,4.0268774,-0.040535327,-0.18229626,0.027796375,-0.062050957,-0.0014956675,-0.16915263,-0.06090744,15.705767,3.3531084,5.042785,14.330591,2.3751163,8.382071,8.641649,4.6707783,13.065863,-0.00055303663,-0.124092236,-0.12430198,2.395439,2.9497795,0.118161604,-0.10704786,-0.102635406,-0.5809472,0.02146095,-0.031983525,6.5964556,0.010532465,-0.01203712,3.9732368,-0.14450638,-0.123858884,-0.09166455,-0.34511554
t164,-0.08388004,0.027456323,0.07180727,7.997041,-0.030539354,0.13781787,12.1335335,0.35036847,0.61346334,-0.054956138,0.7255745,0.0033125277,-0.04537648,-0.0011663048,-0.18497472,-0.050612047,13.617217,0.8561261,5.1926703,12.035906,0.89907956,3.0782268,9.576764,4.9096456,13.846164,-0.00013920767,-0.21946797,-0.12077871,2.141569,0.230138,0.11574874,-0.15574515,-0.102237605,-0.610565,0.2295172,-0.028107205,11.213703,0.009793785,-0.0055908975,5.0686035,-0.21229911,-0.1673722,-0.09057753,-0.36315864
t101,-0.07668489,0.02367242,0.07855515,7.1009455,-0.02667765,0.097188056,10.4020195,0.3039764,0.59597164,-0.050416864,0.970604,0.0033014738,-0.03980936,-0.0010588048,-0.16595136,-0.04212336,11.478983,0.9023053,4.5573792,10.293675,0.50789464,2.6771908,8.038882,4.7494545,12.151138,0.11451364,-0.14704196,-0.12345789,1.6279933,-0.012141012,0.105441794,-0.16681527,-0.09587939,-0.5612643,0.8253647,-0.024902377,10.637761,0.0053704884,-0.0069444343,4.5969076,-0.18990871,-0.15906377,-0.08393067,-0.334507
t102,-0.05602623,0.029183509,0.10385516,4.479206,-0.02341737,-0.3879932,8.507954,0.3209322,-0.11641932,-0.060770277,4.1151056,1.6652491,-0.03597856,-0.00092665735,-0.15551399,-0.03885911,10.529695,-0.14005004,5.4385095,7.6400537,-0.06401078,-0.085506275,8.156628,5.1861258,12.818009,1.7857844,-0.15707995,-0.13265203,1.4821457,-0.42308006,0.10072473,-0.17140077,-0.07182206,-0.56783915,1.8566021,-0.022747673,13.826621,0.0027548722,-0.0014564341,6.164964,-0.2387833,-0.20387997,-0.09493837,-0.4194408
t90,-0.05325796,0.028148303,0.10242197,4.2977753,-0.022977445,-0.36965913,8.114574,0.3050056,-0.112790786,-0.059380863,4.1079187,1.6288671,-0.036374763,-0.0008910841,-0.15123387,-0.036982812,10.064289,-0.13450655,5.2547216,7.28351,-0.068523884,-0.083533496,7.7635527,5.1467156,12.311803,1.8966604,-0.13720548,-0.13152991,1.3737035,-0.4223185,0.09775601,-0.17624262,-0.07050878,-0.5539875,1.9998575,-0.022202453,13.512535,0.0015289087,-0.0021166161,6.0208335,-0.23235406,-0.20130958,-0.09409506,-0.4117334
t61,-0.042722847,0.025436712,0.10354572,3.6779218,-0.022299578,-0.34607148,6.84245,0.2607642,-0.11178007,-0.055343624,4.460546,1.6359948,-0.034849513,-0.00078288803,-0.1300804,-0.031626184,8.557849,-0.13630116,4.8525295,6.1376395,-0.08677016,-0.106812276,6.580628,5.0157175,11.045629,2.4350393,-0.07806382,-0.13035232,1.0638222,-0.46186122,0.08831292,-0.18210831,-0.06990458,-0.5221129,2.3758984,-0.020199921,12.781848,0.38384074,-0.0036089246,5.739433,-0.21734746,-0.19650687,-0.09076312,-0.40864834
t57,-0.011910759,0.028112,0.09902971,2.482648,-0.025597053,-0.47431025,5.4364204,0.22256355,-0.17319323,-0.056665003,6.470957,2.10387,-0.032485165,-0.00063683686,-0.08908141,-0.02931326,7.355734,-0.20857467,4.781109,4.764568,-0.13906524,-0.21786933,5.8663177,4.912881,10.733731,2.4675808,-0.05327291,-0.1438541,1.0048196,-0.55628383,0.07546106,-0.19875032,-0.06995779,-0.52658224,3.041664,-0.0209044,13.252427,0.9515343,0.48589104,6.566152,-0.22783107,-0.2268763,-0.090891644,-0.46998104
t54,-0.018240552,0.026766269,0.09832288,2.6891527,-0.023797538,-0.4397529,5.544719,0.22345483,-0.15621677,-0.056451302,5.959104,1.9590987,-0.03277215,-0.0006425829,-0.097679235,-0.028789544,7.358363,-0.18780147,4.6095777,4.861536,-0.12717989,-0.19209357,5.8539166,4.9110627,10.601745,2.4885068,-0.047471073,-0.13945043,0.9147579,-0.5365657,0.0762885,-0.19542372,-0.06886611,-0.5199831,2.9281514,-0.020374242,12.989872,0.98715687,0.25129342,6.328929,-0.22300494,-0.22074598,-0.09121872,-0.4514438
t32,2.6537364,0.034827758,0.12453383,-0.008744604,-0.03326755,-0.81988275,1.6966007,0.12425612,-0.26990005,-0.050948735,11.420611,3.3921812,-0.016097855,-0.0003058979,0.90851945,-0.021643631,3.3166091,-0.33004376,4.326714,1.084539,-0.28934157,-0.4324045,3.0167675,4.351781,9.744838,2.6565702,0.6571512,-0.21136051,1.0888025,-0.70347387,0.053794034,-0.28270438,-0.08287736,-0.48844883,5.028991,-0.022621792,13.34968,2.6292646,3.4843824,8.322772,-0.23927057,-0.26852763,-0.078443974,-0.65581167
t15,4.7954683,0.037828606,0.11944376,-0.105346695,-0.05093297,-0.8211041,-0.32981732,0.6970717,-0.2420655,-0.0369489,14.886141,3.4362235,-0.038741186,0.19994083,4.9747286,-0.006225417,-0.21132492,-0.26476464,2.7509184,-0.34186864,-0.48897645,-0.57468176,-0.0002993672,3.521466,6.9887066,2.5619187,4.6037073,-0.3158179,0.1621056,-0.76950985,0.026276004,-0.42575216,-0.08288792,-0.5260778,8.315776,-0.022491105,11.170629,6.298187,5.406763,10.126904,-0.23286359,-0.27442488,-0.08585821,-0.9347477
t25,3.8172307,0.031670332,0.111056045,-0.031958807,-0.045912497,-0.57582825,-0.2019485,0.37532893,-0.20949532,-0.03592773,12.899366,2.7949166,-0.043241125,-0.00011573038,2.9744966,-0.0057390244,-0.16499612,-0.17418984,2.4943242,-0.21142349,-0.40866664,-0.43005395,-0.0041792374,4.0536776,6.038547,3.5129273,5.5719934,-0.2972017,-0.005161775,-0.75610137,0.035106026,-0.37897146,-0.09057773,-0.51080567,8.076303,-0.019231182,10.536791,6.2462583,3.5173256,8.224408,-0.21347985,-0.23970515,-0.08962093,-0.83166236
t30,3.4183795,0.029898386,0.10897337,-0.0048730443,-0.04321265,-0.5099623,-0.16490448,0.17787963,-0.19399934,-0.034361612,12.080958,2.5737696,-0.043643367,-0.00016809799,2.3602269,-0.0057537043,-0.1431762,-0.1503331,2.399101,-0.1685744,-0.37329072,-0.37600213,-0.004020343,4.195195,5.7408023,3.7307527,5.7178507,-0.28789967,-0.009298469,-0.74259174,0.036646027,-0.3646341,-0.09206632,-0.4994944,7.9160237,-0.018070247,10.223655,6.135103,2.973852,7.576822,-0.2063455,-0.22645979,-0.087781236,-0.78858775
t47,2.184849,0.024652112,0.10816106,0.9810042,-0.03564007,-0.3240651,-0.055609707,0.01953769,-0.14968552,-0.03006903,9.657007,1.963015,-0.047050737,-0.00026781438,0.6087173,-0.0057227146,-0.09038356,-0.0781958,2.0916462,-0.04802737,-0.2749448,-0.22368686,-0.0041237986,4.5255513,4.9026737,4.2091208,6.0031633,-0.26173922,-0.018117376,-0.6780453,0.041747257,-0.32655638,-0.08719744,-0.4606495,7.242554,-0.014687943,9.318551,5.757157,1.2935865,5.8710375,-0.18055397,-0.19122992,-0.08248097,-0.66130453
t48,2.3763392,0.025468899,0.107156985,0.7838725,-0.036664527,-0.35619438,-0.06957833,0.015920214,-0.15828978,-0.030760944,10.067983,2.0397906,-0.045797337,-0.00026119823,0.8506049,-0.0058257715,-0.0998624,-0.0918809,2.1484056,-0.06620725,-0.28871125,-0.24675088,-0.0057343724,4.468491,5.0053062,4.1369505,5.979483,-0.26619792,-0.015901739,-0.69221044,0.040409695,-0.33133823,-0.08858247,-0.46473998,7.3156047,-0.0150133725,9.465896,5.7798047,1.5664325,6.0960965,-0.18442537,-0.19606636,-0.08368941,-0.6793078
t28,2.6084247,0.026507355,0.1113903,0.68699986,-0.040230732,-0.38347247,-0.088119455,0.017146604,-0.17348486,-0.031750727,10.647263,2.0146239,-0.045530286,-0.00022559016,0.9861825,-0.006220694,-0.093358226,-0.08989556,2.162274,-0.069284305,-0.31045735,-0.2773219,-0.0017502661,4.52911,5.245553,4.168238,6.073746,-0.2718282,-0.016593207,-0.7235498,0.041133177,-0.35093644,-0.08873215,-0.48866352,7.51368,-0.015773073,9.764395,5.8913984,1.5127642,6.4498677,-0.18917798,-0.20267376,-0.08584623,-0.71398324
t80,-0.0032869105,0.015555248,0.11971792,3.2953289,-0.031660367,0.33388934,1.2274139,0.07732182,-0.05550186,-0.023456646,5.587815,0.7099192,-0.0513329,-0.00039053778,-0.056628276,-0.0066206376,0.79395443,1.3112992,1.8806629,1.9790133,-0.17244513,0.24329977,0.70034426,5.2376704,4.015391,4.9962606,6.269379,-0.2044135,-0.043858293,-0.4959857,0.05742788,-0.28195843,-0.08647058,-0.44902498,6.6056004,-0.0134600075,8.1264515,5.526839,-0.014652148,3.5065339,-0.13878441,-0.14811721,-0.0800744,-0.48987812
t81,-0.010465955,0.014532951,0.12034959,3.5541615,-0.031049427,0.56311226,1.4283043,0.08281225,-0.041593842,-0.02292576,5.100235,0.56627,-0.052733455,-0.00041022143,-0.06533015,-0.006615733,0.95400894,1.5557317,1.8137009,2.2175996,-0.16072437,0.6120931,0.7679542,5.3126984,3.9028313,5.0260663,6.2777615,-0.19888356,-0.04629171,-0.47511464,0.05894138,-0.27982906,-0.08595189,-0.4452729,6.5368524,-0.013134641,7.9411693,5.5063596,-0.01698761,3.2545185,-0.13394995,-0.14339063,-0.080153376,-0.46862656
t29,3.161134,0.028893327,0.11379511,0.20873606,-0.043725185,-0.46731317,-0.1462186,0.003302809,-0.19426495,-0.033548083,11.722678,2.3287709,-0.04470179,-0.00017269913,1.8125796,-0.0061903754,-0.12520798,-0.12420829,2.2908394,-0.127776,-0.35694537,-0.3480274,-0.004593791,4.36718,5.6046057,3.912938,5.907118,-0.28554407,-0.010655724,-0.75195044,0.038428728,-0.3688304,-0.09105239,-0.50348264,7.858893,-0.017574904,10.171472,6.0991454,2.3360496,7.266073,-0.20164701,-0.21926701,-0.08789337,-0.77368355
t22,4.1712594,0.034402065,0.11664086,-0.055298444,-0.049089175,-0.6516245,-0.24449366,0.5325083,-0.22235109,-0.03714289,13.874223,2.9501843,-0.04515294,-5.664115e-05,3.5419512,-0.0057627102,-0.2007325,-0.19393262,2.552992,-0.2556501,-0.44519788,-0.48307705,-0.0071845753,4.054076,6.312666,3.3805637,5.517981,-0.31336945,-0.0039921226,-0.7830782,0.03383678,-0.41366518,-0.09141565,-0.5340366,8.442695,-0.020498661,10.940966,6.5361013,3.9992115,9.037773,-0.22322562,-0.25572428,-0.091007285,-0.889823
t23,4.076756,0.033903852,0.11616412,-0.049015775,-0.04860317,-0.63297385,-0.2344385,0.48710227,-0.2192352,-0.036932644,13.676359,2.9009848,-0.044901874,-6.701815e-05,3.4051852,-0.0057428624,-0.19591917,-0.18776956,2.5174055,-0.24528912,-0.4390047,-0.4716648,-0.0068110935,4.08428,6.2469025,3.431784,5.5444956,-0.31089884,-0.0054845815,-0.7804333,0.034321718,-0.40855157,-0.091790035,-0.5306448,8.386981,-0.020257397,10.865734,6.494046,3.8577685,8.878151,-0.22090079,-0.25196555,-0.09069432,-0.87957376
t24,3.739454,0.03275158,0.11884018,-0.032509718,-0.047702014,-0.6042024,-0.22194843,0.44896725,-0.21341667,-0.038715124,13.588444,2.5724492,-0.048010074,-8.6966276e-05,2.844902,-0.0057339096,-0.20817797,-0.16411187,2.3667474,-0.21121989,-0.42796192,-0.42897898,-0.02738229,4.4999175,5.993436,3.9327543,6.2798014,-0.31636283,-0.013589851,-0.82043296,0.037721515,-0.42550632,-0.0966077,-0.5474371,8.639218,-0.020099413,11.096353,6.823739,3.3658533,8.608249,-0.22524945,-0.25081953,-0.09475989,-0.87986666
t33,2.280096,0.026388763,0.11612475,0.7125181,-0.03897616,-0.4066206,-0.09285667,0.018918585,-0.16934139,-0.03484914,10.926232,1.9021205,-0.052574795,-0.00020632979,0.79072255,-0.00583343,-0.13507403,-0.083845735,2.0289693,-0.0649388,-0.32005525,-0.25331506,-0.026540972,4.904651,5.0926185,4.4657693,6.6812015,-0.2877153,-0.027361557,-0.7625832,0.044328563,-0.38120753,-0.09166361,-0.51045394,7.82507,-0.01608313,10.17181,6.3596005,1.4131749,6.614042,-0.19820863,-0.21036111,-0.089854784,-0.7352277
t34,2.886707,0.028992824,0.11699654,0.22848943,-0.04259399,-0.48588628,-0.14785138,0.0028903773,-0.18785805,-0.03646716,12.038923,2.1841514,-0.051006477,-0.00015421858,1.6364663,-0.0058251466,-0.1669286,-0.115745574,2.153081,-0.12745595,-0.36562532,-0.32715493,-0.02723172,4.7378154,5.473955,4.227199,6.526188,-0.29995373,-0.021935632,-0.7875674,0.041328553,-0.3997769,-0.09305903,-0.5266831,8.165695,-0.017779624,10.568728,6.5537233,2.231753,7.4475403,-0.20959808,-0.2270057,-0.09235083,-0.79686415
t41,1.9095613,0.025541838,0.11811742,1.2189608,-0.03664241,-0.3344573,-0.044387903,0.027633129,-0.14531039,-0.0318063,10.094051,1.5765272,-0.05386085,-0.00024271745,0.28192705,-0.005443981,-0.12104859,-0.056511696,1.9722371,-0.024178073,-0.29199457,-0.20493339,-0.026171336,4.9381676,4.6790423,4.602887,6.6092668,-0.27978945,-0.032871705,-0.71527594,0.04373818,-0.37606356,-0.09494514,-0.5004488,7.7308416,-0.015163524,9.774816,6.301616,0.7866925,6.1466775,-0.18832344,-0.19802979,-0.08523056,-0.6993767
t42,2.7097054,0.028862022,0.119500205,0.47101152,-0.041125435,-0.45085815,-0.12340442,0.0076005254,-0.1771407,-0.034224268,11.58706,1.981482,-0.052522726,-0.00018398899,1.3117267,-0.0054404284,-0.16247794,-0.10707138,2.1395297,-0.103110276,-0.34887728,-0.2999222,-0.031792175,4.783234,5.2001796,4.3317413,6.464893,-0.29747537,-0.024421822,-0.76124495,0.040172547,-0.40166357,-0.09705097,-0.51552147,8.146664,-0.017038254,10.289742,6.5050097,1.8855256,7.1673355,-0.20461057,-0.2180167,-0.0889111,-0.77422494
t26,2.4567015,0.02846701,0.12107731,0.8115076,-0.043271028,-0.41180494,-0.097465575,0.012766873,-0.16721809,-0.03499287,11.647955,1.6732355,-0.06281548,-0.00021801905,0.6696335,-0.0057740016,-0.18863536,-0.071729735,2.098754,-0.072889715,-0.34184277,-0.26326743,-0.042553194,5.37937,5.0273967,4.9986463,7.501984,-0.31453186,-0.030922253,-0.81478465,0.04908837,-0.43546614,-0.09827884,-0.5448016,8.565754,-0.01699834,10.804234,7.256978,1.3453385,7.2280045,-0.2092267,-0.22153442,-0.094728895,-0.78981674
t77,-0.018162139,0.017323626,0.14679664,4.534536,-0.034681104,0.88912505,1.3405211,0.08251883,-0.03226003,-0.023899186,6.4991183,0.00047273192,-0.10009008,-0.00027953894,-0.095128454,-0.0049023475,-0.06693904,2.7036297,1.4343073,2.5826283,-0.20066367,1.3466398,-0.02666167,7.520624,3.673081,6.6120033,9.2703,-0.2750015,-0.0865675,-0.64905876,0.07807977,-0.4297619,-0.09496811,-0.5717489,8.854324,-0.012649967,9.8992815,8.422879,-0.020461168,4.486178,-0.16915488,-0.18807438,-0.09707408,-0.59378105
t78,-0.05150494,0.012784211,0.14484322,6.246783,-0.031766925,2.1485286,2.425682,0.103049025,0.82205814,-0.021793837,3.7934234,0.013896816,-0.104732245,-0.00038692163,-0.11825721,-0.004442162,0.37184113,3.9919384,0.9403894,4.073647,-0.118751355,3.4512522,-0.010482898,7.6334887,3.2586455,6.391256,9.476097,-0.235283,-0.093105726,-0.5025619,0.088041544,-0.4104147,-0.09390518,-0.56735533,8.529304,-0.0104107065,8.456136,8.576589,-0.03160192,3.119727,-0.14227644,-0.16213138,-0.09576877,-0.4876211
t79,-0.026718609,0.016233206,0.14817856,4.832796,-0.033747405,1.1357057,1.5540555,0.089175195,-0.017617457,-0.023317581,5.9541116,0.002190665,-0.10215383,-0.00030102752,-0.104120865,-0.004778531,-0.045691166,2.9518054,1.3474901,2.8565025,-0.18711531,1.7286185,-0.020921739,7.6147513,3.5780528,6.6468577,9.255014,-0.26860753,-0.08981902,-0.6284745,0.0799944,-0.42583823,-0.09494118,-0.5676256,8.791002,-0.012390507,9.687486,8.397488,-0.022707937,4.206305,-0.16383076,-0.18268457,-0.09711222,-0.57137775
t130,-0.06571391,0.0111821685,0.1311793,8.26325,-0.03327675,3.979282,3.51442,0.0973789,2.2484038,-0.017298963,1.8725103,0.033578694,-0.1084232,-0.00060110685,-0.105870426,-0.007549101,1.3785884,5.68895,0.2560755,5.195925,-0.042174686,5.863675,-0.028314885,7.8810415,2.9546533,5.236977,9.886513,-0.21462165,-0.075311005,-0.24880846,0.08317206,-0.431147,-0.09263352,-0.5943695,8.533576,-0.010534394,6.609448,8.978273,-0.035746742,2.129272,-0.12192552,-0.1538979,-0.09825171,-0.4253205
t167,-0.071633615,0.010944145,0.12416566,8.864273,-0.035285577,4.4992576,3.8419173,0.09035797,2.6702144,-0.016096056,1.1709368,0.04051173,-0.1131843,-0.0006545773,-0.103303485,-0.008083062,1.8262081,6.2667837,0.010296936,5.706896,-0.01861956,6.727646,-0.030790249,8.022495,2.8666565,4.806739,9.975006,-0.21078035,-0.07562542,-0.15537043,0.07962817,-0.44538555,-0.0926303,-0.6066023,8.535399,-0.010515084,5.8726053,9.028802,-0.03611232,1.816592,-0.11567664,-0.15505317,-0.09636979,-0.4119572
t168,-0.07254134,0.011003644,0.12341027,8.960427,-0.03587227,4.6246414,3.920944,0.08844338,2.7470672,-0.016003827,1.053063,0.041941695,-0.11412468,-0.0006705428,-0.10336792,-0.008240045,1.9217558,6.3539786,-0.00019243824,5.795755,-0.013602251,6.912621,-0.031126268,8.030586,2.8668418,4.7119,10.009089,-0.21012662,-0.07547896,-0.14018452,0.079099774,-0.44748798,-0.09082026,-0.60897994,8.527295,-0.010487484,5.731941,9.039674,-0.036064006,1.7672135,-0.114060335,-0.15558162,-0.09591104,-0.4097719
t162,-0.07719839,0.011447421,0.119283386,9.714108,-0.04028708,5.4126096,4.489461,0.0855926,3.3738031,-0.015235643,0.1942783,0.04938131,-0.11457422,-0.00075394334,-0.10293384,-0.009435715,2.526012,7.0061283,-0.0014962961,6.437159,0.19670075,8.109053,-0.037064336,7.996525,2.871945,4.016425,10.24655,-0.2091121,-0.07468987,-0.027473774,0.075780295,-0.45736814,-0.08470445,-0.61841524,8.3311205,-0.009944008,4.700735,9.000407,-0.03499197,1.3708937,-0.10149742,-0.15412425,-0.09266419,-0.40521237
t153,-0.07498916,0.011427274,0.122056484,9.4845495,-0.038519755,5.187237,4.2949586,0.08369261,3.1479497,-0.015037398,0.44607073,0.046188947,-0.115850806,-0.00071517064,-0.10399034,-0.008719132,2.369066,6.8058224,-0.0012367166,6.230021,0.12060912,7.7108045,-0.03809679,8.010151,2.9327228,4.239469,10.1354,-0.20933767,-0.07456326,-0.06576387,0.0777003,-0.45271626,-0.08384684,-0.6138556,8.41168,-0.010118942,4.996314,8.975823,-0.035138857,1.498678,-0.105537094,-0.155019,-0.09379048,-0.4038482
t53,-0.016463771,0.017814195,0.14432947,4.491624,-0.033710655,0.94518256,1.2919555,0.08549372,-0.036888324,-0.023791304,6.5916934,0.055122726,-0.09370428,-0.00026172513,-0.08957015,-0.0047117495,-0.07086283,2.5347805,1.4020729,2.568764,-0.19988754,1.3059587,-0.02971989,7.3668904,3.6719747,6.462146,9.142327,-0.27118182,-0.086801656,-0.6266139,0.07484297,-0.42412764,-0.095974945,-0.564073,8.791498,-0.012730343,9.763579,8.271123,-0.019487567,4.4263935,-0.16710608,-0.18857506,-0.09722632,-0.58548856
t89,-0.022136046,0.018293701,0.14594579,4.969991,-0.034826204,1.0858734,1.5475775,0.08495902,-0.021117851,-0.024799975,6.5591083,0.0032165584,-0.10948287,-0.00022139966,-0.09823866,-0.004670187,-0.12312435,3.1417232,1.1942501,2.9038007,-0.19152243,1.7297616,-0.05615595,8.032956,3.4311364,6.7705445,9.87167,-0.2863976,-0.098992944,-0.6843729,0.08125923,-0.45269883,-0.092787474,-0.6041039,9.359788,-0.012278251,10.297995,9.10456,-0.021794358,4.651476,-0.17887504,-0.19649947,-0.1056326,-0.6009297
t135,-0.071925476,0.011936439,0.12582959,8.658718,-0.032872718,4.0991697,3.7509868,0.0913136,2.4881046,-0.0193446,1.6478524,0.039113063,-0.11479385,-0.0005223304,-0.10811138,-0.0065616444,1.1933109,6.155196,0.04392086,5.5164113,-0.031131135,6.329208,-0.048614394,8.31845,2.7750688,5.336134,10.45874,-0.22417961,-0.08620502,-0.2616433,0.08516316,-0.44796938,-0.08660474,-0.62796885,8.873256,-0.009544683,6.798685,9.587175,-0.035989985,2.1655324,-0.12967339,-0.16312009,-0.104363546,-0.42519137
t156,-0.08174842,0.011917121,0.11241977,9.846982,-0.037986826,5.4742703,4.5895033,0.07527012,3.5413134,-0.017637694,0.058720816,0.053624216,-0.12174858,-0.0006852309,-0.10500451,-0.008528149,2.3629446,7.331568,-0.0020873356,6.508313,0.28085223,8.245131,-0.050661206,8.420037,2.784842,4.219526,10.619064,-0.21592434,-0.0815349,-0.05999079,0.078084685,-0.4630406,-0.07682604,-0.6470921,8.725603,-0.009336946,5.1246066,9.596225,-0.035782162,1.3529125,-0.11072786,-0.16683038,-0.10048703,-0.39664605
t157,-0.07716765,0.011492995,0.11709181,9.295457,-0.03484161,4.7730193,4.1331115,0.08239751,2.9799669,-0.018379994,0.791632,0.04636158,-0.119254746,-0.0005857519,-0.10456627,-0.007458481,1.7913532,6.794701,-0.0009395469,6.027066,-0.005526096,7.271026,-0.050480478,8.474686,2.7336752,4.778279,10.500599,-0.21970883,-0.08247317,-0.1521668,0.08075144,-0.45531076,-0.08414961,-0.63649637,8.79803,-0.009555389,5.9330773,9.563685,-0.036134105,1.7199303,-0.12088693,-0.16509545,-0.10242361,-0.40792698
t129,-0.064058475,0.012598245,0.13493139,7.794117,-0.03111929,3.285347,3.2218804,0.09917843,1.7785985,-0.021256119,2.734782,0.02888449,-0.11270878,-0.0004342343,-0.11446539,-0.0051446278,0.518776,5.366491,0.40843594,4.9662547,-0.067790054,5.1761813,-0.045182623,8.27022,2.851874,5.981132,10.402712,-0.23597935,-0.08891102,-0.41070852,0.09004084,-0.43854502,-0.089188,-0.6183582,9.002633,-0.009877666,7.936595,9.490185,-0.03536003,2.7072394,-0.14009416,-0.16368164,-0.10581148,-0.45988217
t117,-0.055048574,0.013659481,0.14237344,6.6585803,-0.031355046,2.4093833,2.6510541,0.10263577,1.0113639,-0.023441987,3.94101,0.016474174,-0.113757096,-0.0003188076,-0.12299984,-0.0037934291,-0.0150940595,4.442141,0.7264316,4.3123007,-0.111484185,3.8353212,-0.043664638,8.402874,3.0743198,6.647241,10.129385,-0.25078538,-0.10198875,-0.5502852,0.0904009,-0.43849418,-0.092605285,-0.6070656,9.093548,-0.010219633,8.980832,9.338835,-0.03274916,3.3944242,-0.15414758,-0.17731714,-0.10591456,-0.50452167
t118,-0.062388208,0.012417134,0.13766079,7.7040057,-0.030819561,3.1484625,3.1530175,0.10064944,1.7585843,-0.020761607,2.9085093,0.026973523,-0.11251861,-0.00043521475,-0.11534705,-0.004792833,0.42380968,5.2279153,0.46978074,4.970496,-0.07199997,4.9784365,-0.04817459,8.213127,2.8099248,6.1281734,10.315232,-0.23661163,-0.092952214,-0.43760368,0.091024145,-0.43633622,-0.09166656,-0.6156096,9.027402,-0.010062851,8.084982,9.523628,-0.036037803,2.8329704,-0.14062719,-0.16436489,-0.10390455,-0.46151137
t119,-0.061448663,0.012441744,0.13767977,7.5472064,-0.030870367,3.0297706,3.0661001,0.10083009,1.6294363,-0.020953204,3.0688796,0.025540715,-0.112575315,-0.00041578268,-0.11661453,-0.004636862,0.31537223,5.098922,0.48700133,4.881495,-0.076372646,4.825246,-0.048476443,8.228601,2.8084633,6.2140646,10.286096,-0.2388616,-0.092870876,-0.45680252,0.09086501,-0.43685573,-0.09318983,-0.61379284,9.04311,-0.010095663,8.224898,9.493081,-0.035538297,2.9256756,-0.14242806,-0.16579251,-0.103997104,-0.4659652
t149,-0.07637144,0.011780244,0.115291335,9.598789,-0.035358828,5.036002,4.3127866,0.07705628,3.2411857,-0.017344229,0.51016814,0.04896027,-0.120252125,-0.0006215051,-0.10520984,-0.007267046,1.9861093,7.0536966,-0.0016435274,6.3338375,0.22062293,7.6708817,-0.057415407,8.446163,2.6539342,4.5817704,10.416917,-0.21824752,-0.08364765,-0.13223898,0.079722635,-0.45737395,-0.07887277,-0.6436979,8.843754,-0.009533543,5.574782,9.651656,-0.036582123,1.5959045,-0.11742297,-0.17012407,-0.09940491,-0.40159807
t150,-0.06990897,0.012281844,0.12831393,8.6718645,-0.032164402,4.091736,3.7549455,0.09198393,2.5374172,-0.018609362,1.709908,0.038147107,-0.11447893,-0.0005266638,-0.10878317,-0.0061753215,1.131418,6.115965,0.062098656,5.580228,-0.028251858,6.271043,-0.05652089,8.292217,2.7091455,5.4435534,10.340487,-0.22529222,-0.0891325,-0.28225765,0.0856686,-0.44435608,-0.086593084,-0.6281324,8.942942,-0.009660503,6.8705015,9.647021,-0.03676892,2.2092016,-0.12968676,-0.1662742,-0.1022112,-0.42616054
t127,-0.070413955,0.012311687,0.12844434,8.70066,-0.032107584,4.089306,3.7429645,0.09297701,2.518215,-0.018377133,1.6782689,0.038085498,-0.11431033,-0.00053013716,-0.10752971,-0.0061600204,1.1291513,6.10817,0.031085659,5.5973926,-0.026771292,6.285569,-0.056857854,8.271689,2.7085826,5.451516,10.352677,-0.2255145,-0.090700306,-0.2755196,0.0854679,-0.44163275,-0.08550954,-0.62579757,8.890796,-0.009487486,6.8073487,9.61376,-0.0364804,2.1834047,-0.12960298,-0.16515997,-0.1017454,-0.42523885
t83,-0.03201565,0.016856825,0.14705306,5.332976,-0.033746857,1.3790144,1.7847604,0.09396752,-0.0029161398,-0.024114456,5.8819866,0.0050949077,-0.11115989,-0.00024572285,-0.10886336,-0.0044911373,-0.09231173,3.4037583,1.1042345,3.218318,-0.17498438,2.1654227,-0.04884991,8.136841,3.3182197,6.7893605,9.847991,-0.27840847,-0.10306101,-0.6581429,0.08315483,-0.44726977,-0.093101054,-0.59704685,9.263486,-0.0116716875,10.008413,9.051273,-0.02461854,4.294719,-0.17222494,-0.18971623,-0.10520049,-0.5733855
