"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96"
"t76",0.0450826967973791,0.155503754772012,-0.010107740945091,0.00572519246045318,-0.0619471251749103,-0.0428539436711768,0.00152567591848363,0.309362451726733,0.000840278017707312,-0.00495234426461738,0.0042404538046143,-0.0102360828740591,0.0423988879245545,-0.000339834262222069,0.0604534013699811,0.00110154122766397,-0.000176237474320939,1.98749326078331e-16,0.000213633183347051,0.00451323798227499,0.000185385833951619,0.000210008398308936,-0.000716540788969162,0.000298380179883565,-0.0423017385913999,0.00519808512819777,-0.00517640589042435,6.78168593707188e-16,8.19905084256626e-15,0.30650471273021,0.00585762519263644,-0.0715059958510278,0.0166563973569855,-0.316509095848999,-0.0207422509745428,0.219918184464207,-0.110226765690772,-0.0108358032439847,-0.0405325297751988,-0.258080253065484,0.00535233383538019,0.0137875086246776,-0.00153748297734132,-0.000784357015829731,0.141492558527164,0.000151793104668618,0.0661930046323795,0.00732538726630022,0.000282075829319058,0.000459328534910493,-0.0800178186744818,0.00477673721347725,-0.0887716983385092,-0.0596127896413139,-1.76144166118048e-15,6.54036162349983e-05,-2.19564228656887e-05,-5.76704910057492e-05,8.57261360573559e-05,-1.3635383448217e-05,9.17357285996824e-06,0.0144171331940427,-0.0110657677939559,-0.00117299119675759,-0.694770880363858,0.000212726681051944,-4.5691311381154e-06,4.39729962415673e-05,-0.00782435963862867,-1.16042467823729e-16,-2.89125809735253e-16,-5.84063673040401e-16,1.18629877594893e-16,4.14674158507042e-16,-5.58083836403956e-17,5.68169365576068e-16,-2.69041607512822e-16,6.0145210301874e-16,7.66223168749581e-17,-2.20243304776426e-16,-4.0553872861488e-16,8.53477964091676e-17,-1.29196458149962e-15,-1.42924943307246e-17,-4.14677578909986e-16,-2.27755938951075e-16,-5.95765501123375e-16,-2.65542381686778e-16,3.42569798629529e-16,1.5768701177775e-16,-8.90826050243627e-16,-1.1862772573834e-17,2.75222395892175e-17,-2.02399088384488e-16,-4.99615876286307e-16,-8.40400935288806e-17
"t79",0.0460052041691482,0.160882648031684,-0.0108303009499166,0.00633959970664731,-0.0691699748489906,-0.049437357358101,0.00176553014197985,0.377891464765997,0.00103905680351481,-0.00646966935359494,0.00596783041483762,-0.0153883875441126,0.0687599816618197,-0.000663140724101598,0.145828747545556,0.00291512467295829,-0.00379597712252803,6.75985137198736e-17,-0.00529135230272233,-0.0190688914250369,-0.000448640636477982,-0.000192888979557146,0.000561143798290038,-0.000222031448080542,0.00776066182508756,-0.000567431930415523,0.000259725822062781,5.66541795821284e-16,-3.42678537811094e-16,0.00197982005760181,0.0004744791248861,-0.013430064677118,0.004553662031285,-0.10661164537103,-0.0098766539642319,0.108770945993973,-0.0577336415920525,-0.00586748127351098,-0.0233829570643604,-0.162879502940302,0.00374799271708573,0.0117349179550431,-0.0013683843443226,-0.000705539126693973,0.129543203816983,0.000217677711484648,0.114872611047431,0.0179863264292216,0.000822700798024722,0.00137715834634745,-0.292832725322639,0.0237265076692168,-0.45439552760139,-0.305264232229959,1.29171549236546e-14,-0.00019206509621701,6.22241327063794e-05,0.000151710401225516,-0.000182680451532715,1.86780756100676e-05,-1.21742333187092e-05,-0.0180458670028562,0.013823208302759,0.000961014842231964,0.56017403736193,-0.000147910994675225,3.16145602441106e-06,-3.01814061989206e-05,0.00497191997305956,-1.11461558095965e-15,-3.47139614629997e-16,1.46904375204148e-16,-5.57057732511361e-16,-5.06594191074354e-16,2.175217206652e-15,-2.22481821895997e-15,-6.41901454371203e-18,-4.74975022156837e-15,1.19768826415205e-15,7.45008361032684e-17,-1.01384266428623e-15,-7.44161988294062e-16,3.47234347068525e-15,-1.12341232489234e-15,8.84462346065703e-17,1.50997709151626e-15,2.62227280567948e-15,-7.37626492355799e-17,3.6314894423636e-16,-3.99265104563066e-15,1.36311066307095e-15,1.67876843925942e-15,-4.31208779234045e-16,1.35943121557701e-15,1.9746004519933e-15,-3.53070314324204e-15
"t102",0.0466229373132936,0.164495019881495,-0.0113190420145225,0.0067578324841811,-0.0740942985161624,-0.0539522393484538,0.00193011089695301,0.425341976020081,0.00117696214374548,-0.00753108389668658,0.00718850919861896,-0.0190588879528193,0.0876971275451714,-0.000899359493593415,0.209133015841106,0.00426693653182486,-0.00660802665076715,-2.65792468210506e-17,-0.00960773769798061,-0.037912167699291,-0.000962867138680323,-0.000534168129614397,0.00165347485670065,-0.00066830991418795,0.0544953279844802,-0.00607573016793061,0.00557204782915321,-7.23713114732688e-16,-7.95092273937731e-15,-0.303541439237467,-0.00516768901189907,0.0530605297847901,-0.0107870493473814,0.18698461708235,0.0105502864006705,-0.110362794467944,0.0543118250150822,0.00528912265657744,0.0194870015752612,0.12225903940337,-0.00251883083393739,-0.00660681594559158,0.000743736504737795,0.000380378112912283,-0.068921285776428,-8.96237628464081e-05,-0.0439626865561961,-0.0062454378616516,-0.000275665545177405,-0.000459102923468846,0.0944961650226284,-0.00737142014834491,0.140735641235556,0.0945427010397763,-4.07290940351015e-15,4.61513344860703e-05,-1.48727797175154e-05,-3.58418372646135e-05,4.15775272010893e-05,-3.83481152110832e-06,2.47743673525416e-06,0.00361062285847383,-0.00276410833718392,-0.000166071109145849,-0.0961843487551994,2.38602870821841e-05,-5.08889794523086e-07,4.84087670701155e-06,-0.000769986304942153,-0.0812272130061173,0.255025229066931,0.00357479275304799,0.0251569358055359,0.0134477202828309,-0.158305881077105,0.00687163461198504,0.0368657573246757,0.251023035963002,0.0555451751034736,-0.00113955452526733,0.0353761235211629,-0.0280926369101192,-0.134272363332973,0.0686341591378016,0.0643739318358799,-0.0111790096552245,-0.366326097936145,0.066551240858621,-0.0534509558729933,0.239397176984215,0.0178600244628993,-0.130567176751916,0.126934481434512,0.207059883362857,-0.147621864746588,-0.0947903416293194
"t103",0.0466229373132936,0.164495019881495,-0.0113190420145226,0.00675783248418112,-0.0740942985161623,-0.0539522393484538,0.00193011089695322,0.425341976020081,0.00117696214374529,-0.00753108389668666,0.00718850919861913,-0.0190588879528201,0.0876971275451714,-0.000899359493593599,0.209133015841107,0.00426693653182472,-0.00660802665076771,-1.8108779824173e-16,-0.00960773769798116,-0.0379121676992911,-0.000962867138680309,-0.000534168129614109,0.00165347485670035,-0.000668309914188124,0.0544953279844802,-0.0060757301679301,0.00557204782915365,-6.64678746215437e-16,-8.10569734492743e-15,-0.30354143923747,-0.00516768901189965,0.0530605297847911,-0.010787049347382,0.186984617082353,0.0105502864006703,-0.110362794467946,0.0543118250150821,0.00528912265657773,0.0194870015752617,0.122259039403373,-0.00251883083393755,-0.00660681594559068,0.000743736504736497,0.000380378112912661,-0.0689212857764283,-8.96237628452354e-05,-0.043962686556198,-0.00624543786165543,-0.000275665545177294,-0.000459102923467,0.0944961650226308,-0.00737142014834322,0.14073564123556,0.094542701039779,-3.29102989340006e-15,4.61513344872082e-05,-1.48727797174113e-05,-3.58418372647003e-05,4.15775272009714e-05,-3.8348115209909e-06,2.47743673525719e-06,0.00361062285847175,-0.00276410833718325,-0.000166071109149669,-0.0961843487552062,2.38602870821112e-05,-5.08889795812094e-07,4.84087671061804e-06,-0.000769986304941432,0.0812272130061177,-0.25502522906693,-0.00357479275304796,-0.0251569358055353,-0.0134477202828306,0.158305881077103,-0.0068716346119837,-0.0368657573246755,-0.251023035962998,-0.0555451751034741,0.00113955452526733,-0.035376123521162,0.0280926369101194,0.134272363332971,-0.0686341591378006,-0.0643739318358796,0.0111790096552235,0.366326097936142,-0.0665512408586206,0.0534509558729928,-0.239397176984211,-0.0178600244628999,0.130567176751914,-0.126934481434512,-0.207059883362858,0.147621864746587,0.0947903416293212
"t28",0.0459522198753624,0.16422826067875,-0.0159568305043273,-0.00243804608342639,0.00415282454795238,-0.0111330350019972,0.000408943541019502,0.0852741519207791,0.000218884078805992,-0.000799708278053965,-0.000104513986826732,0.00236093480740451,-0.0220400029779039,0.000534155331803742,-0.247003032860084,-0.00694519172091101,-0.00272207589677968,7.38357628427628e-16,-0.00154488923473273,0.00514421417445138,0.000274859913779971,0.000300907914263404,-0.00100139336240465,0.000413512523346322,-0.0762847539792673,0.00471623369365061,-0.0045747351626835,-1.28359756983933e-15,6.07404684415183e-15,0.253074201878299,0.00422242688396851,-0.0367389216530868,0.00476042923360674,-0.0219341459922375,0.0143315176503391,-0.199963504925545,0.23670387645092,-0.0193218322432601,0.0216056758859215,0.280522672095387,-0.00878934209501056,-0.0429612799278929,0.00556813061858725,0.00294685580456752,-0.565707545585664,0.00350696662242844,0.432356051384101,0.0141627397076338,0.000162211499870963,0.00015554027446691,0.196427695343428,0.0163017223850178,-0.240300248540446,-0.160877504832327,1.94896290764403e-15,0.000179980549614212,-5.84546634950327e-05,-0.000142996593284095,0.000170585110746076,-1.25658526204824e-05,7.00616075011368e-06,-0.0454529539144702,0.0735105276394822,-0.00014298973948049,-0.0604708190342063,-5.01709862563999e-05,1.12579458605574e-06,-1.15937835913852e-05,-0.0328418325529557,1.67723722764882e-15,-1.36377794868794e-15,-4.33628829353924e-18,1.33150505546913e-15,1.62680961891937e-16,-1.03254037603683e-15,7.8905856668918e-16,-2.61293368170164e-16,5.51611322686561e-16,-5.81299353792427e-16,-1.33195480011788e-16,4.05107798973093e-16,2.77278246690372e-16,-4.28649624050783e-16,7.57401823821181e-17,-5.18296061438975e-16,-5.48058584310868e-16,-1.15255099677431e-16,2.91387338245713e-16,-2.11195957510567e-16,1.35055468383193e-17,-7.23952280703522e-16,4.24146984162581e-16,-2.08926328290295e-16,-8.93284559087325e-16,-2.76185156041594e-16,7.85281117156787e-16
"t89",0.049911538609323,0.191149583229533,-0.0246032243139682,-0.00936992647645399,0.0533474505084518,0.00311915761904347,-6.92809926379212e-05,0.0455520605722607,0.000130691811306077,-0.000629535190391994,-9.99539161080087e-05,0.00255140696836742,-0.0267634564733302,0.00082161456192041,-0.477817161761314,-0.0147192812166127,-0.0196057817269253,1.17475187342312e-15,-0.0228721533956831,-0.0670429594662484,-0.00144335409790503,-0.000558227145019012,0.00160882334441279,-0.000634728854635464,-0.319763893107619,-0.00878224875140506,0.00562437540369889,6.19248142407946e-16,-6.89075030236941e-15,-0.247427311054477,-0.00329020836340784,0.0218278113414832,-0.00234444396786198,0.0096563422347675,-0.00634792397884532,0.0964245248852114,-0.15662901582667,0.022503829679384,0.00774889115831104,-0.014618239032101,0.00102020214607377,0.0059017765152704,-0.000769586116916745,-0.000407654134915686,0.0783449979886779,-0.000495381527716457,-0.0649128705558078,-0.00320471267910222,-9.70819260431161e-05,-0.000153209938043658,0.0242202350735051,-0.000106317258983177,0.00252932144164577,0.001701511250584,-4.18570622415292e-16,-1.21006783593627e-05,3.94279022727234e-06,9.71718431653709e-06,-1.19544264901295e-05,1.52412267503889e-06,-1.1635096499288e-06,-0.0126979008429887,0.0174696662216317,6.12270050470015e-06,0.00260715808447363,2.37005097445016e-06,-5.35676129410998e-08,5.59338594632169e-07,-0.00986966458714898,0.203052008087414,-0.297828194611984,-0.0217323963049767,0.315557406638876,0.0446235384328107,-0.216160097336363,0.0158517430349273,-0.0262908409037294,0.129042355631418,0.0234792632903559,0.0273250588210629,0.0412027453259555,-0.0165069308547059,-0.0186713513048098,0.0385160844132591,0.00651730636633075,-0.0646515579225854,-0.0680804452628982,-0.0319953615180434,0.0109629839939362,-0.305536303118273,0.0111960455435248,0.0494236079371669,0.0571498242171994,0.297302969440041,0.028769296790976,-0.0142821373215839
"t90",0.0499115386093229,0.191149583229532,-0.0246032243139681,-0.00936992647645398,0.0533474505084516,0.00311915761904336,-6.92809926377408e-05,0.045552060572261,0.000130691811305983,-0.000629535190392105,-9.99539161077312e-05,0.00255140696836759,-0.02676345647333,0.000821614561920612,-0.477817161761314,-0.014719281216612,-0.0196057817269253,1.15395117464242e-15,-0.0228721533956838,-0.0670429594662484,-0.00144335409790508,-0.00055822714501931,0.00160882334441298,-0.00063472885463554,-0.319763893107617,-0.00878224875140501,0.00562437540369893,5.36963038231448e-16,-7.1946988317993e-15,-0.247427311054475,-0.00329020836340764,0.0218278113414834,-0.00234444396785987,0.00965634223476786,-0.00634792397884439,0.0964245248852134,-0.156629015826669,0.0225038296793835,0.00774889115830885,-0.0146182390320977,0.00102020214607276,0.00590177651527112,-0.000769586116918305,-0.000407654134915314,0.0783449979886747,-0.000495381527717206,-0.0649128705558046,-0.00320471267910039,-9.70819260436226e-05,-0.000153209938045046,0.0242202350735042,-0.000106317258983774,0.00252932144164633,0.00170151125058178,-5.16295305624842e-16,-1.21006783588493e-05,3.94279022731744e-06,9.71718431441726e-06,-1.19544264903931e-05,1.52412267300558e-06,-1.16350965183309e-06,-0.0126979008429802,0.0174696662216179,6.12270050422831e-06,0.00260715808447351,2.37005097108653e-06,-5.35676191034881e-08,5.59338599600417e-07,-0.00986966458714725,-0.203052008087414,0.297828194611986,0.021732396304977,-0.315557406638877,-0.0446235384328112,0.216160097336363,-0.0158517430349272,0.02629084090373,-0.129042355631418,-0.0234792632903558,-0.0273250588210633,-0.0412027453259553,0.0165069308547057,0.0186713513048105,-0.0385160844132597,-0.00651730636633049,0.0646515579225853,0.0680804452628979,0.0319953615180438,-0.0109629839939361,0.305536303118275,-0.0111960455435245,-0.0494236079371671,-0.0571498242171997,-0.297302969440043,-0.0287692967909765,0.0142821373215841
"t58",0.0518869404055488,0.205477757840783,-0.0300626153644029,-0.0145621320323024,0.0919056259572575,0.0165882894035352,-0.000529782734161807,-0.00941518891740023,-3.44016325903862e-06,-0.000193186151577894,-4.44744038010647e-05,0.00126777313583881,-0.0141491649217293,0.000461677120752842,-0.274727552182471,-0.00850368601403073,-0.0114597326076576,6.86413834244231e-17,-0.013372692688002,-0.0392641524629814,-0.000849065482623611,-0.000347410956582498,0.00103054093470128,-0.000411408280771136,0.259436232955419,0.00160540790865637,-0.000263145453047984,8.18281336779188e-16,1.54718012433708e-16,-0.000805427782200607,-2.59322591165331e-05,-0.001663295518777,0.000553076561213207,-0.00423925336698688,0.00984423947423948,-0.181562176722137,0.419416555479406,-0.0780757791459274,-0.0572488516346129,-0.207479022908819,0.00321499106138527,0.00561158791170303,-0.000550711079657722,-0.000270806623421437,0.04559501838643,0.000597954847894031,0.141400444217071,0.016729867544285,0.00080406912829907,0.00137640850927912,-0.445815082210793,-0.0151687899515413,0.213271539292134,0.142694218050877,2.99730070684151e-15,-1.68039828293103e-05,5.02481563790028e-06,9.88747006516744e-06,-1.05709756222788e-06,-1.12287350210025e-05,1.13099620372295e-05,0.248542905223394,-0.353075747692237,3.05751121578643e-05,0.0123116884369158,3.72477697908533e-06,-7.38674266341673e-08,5.72522648088769e-07,0.23390132288112,2.54951389027278e-15,-2.67078927231457e-15,-3.00340626055581e-16,2.16417729527513e-15,8.45257763370703e-16,-1.74327342142811e-15,3.41664403678256e-16,-1.16416444200456e-16,1.22349905323035e-15,-8.26773980663811e-17,-2.25021744887486e-16,1.69025684289085e-16,-1.62878028556015e-17,-1.18657370036757e-15,-1.63102873988994e-16,6.9054578814021e-16,-1.74450466917109e-15,4.73760243397329e-16,2.68562515990986e-18,-4.18750893593157e-16,-1.61052083092149e-15,-1.05381931841026e-15,9.13856873787054e-16,1.21477585772626e-16,1.33191986147303e-15,3.4533929926022e-16,2.05938418348005e-15
"t63",0.0541799084279515,0.221747464418766,-0.0359353089468828,-0.0198836142333231,0.130955250671762,0.029624363056201,-0.000973604758910441,-0.0587755468677206,-0.000122057359169481,0.000168051187668876,-2.19194550843405e-06,0.000353429444004572,-0.00578645024487937,0.000256908309175109,-0.174692701231318,-0.00560428897801321,-0.00921858724886038,-3.23062559883624e-16,-0.0111448898215847,-0.0350497160935689,-0.000798886144233096,-0.000382265036221935,0.00117468969277562,-0.000474578281613108,0.453164935328608,0.00330328134326634,-0.000663016012918695,-8.09836653577319e-16,-9.44763519022779e-17,-0.00281933602426454,-0.000339803304506388,0.00324035568148412,-0.000276810739930621,0.000355337631190333,0.00421590420785873,-0.0878378640887367,0.23970713269645,-0.0488424432815878,-0.0422279939102481,-0.192486793754184,0.00394860046256711,0.0139164152331324,-0.00173539052636019,-0.000911190641240053,0.172798584162756,-0.00103240246269259,-0.142250517982894,-0.00822479009612739,-0.000283467790004009,-0.000459354126624737,0.0970978751565382,0.00131662315956305,-0.0162229281733708,-0.0108338848556279,-7.62974609013068e-15,-4.05985662746619e-05,1.35215993762143e-05,3.50361376929495e-05,-5.17878743129946e-05,1.79260793737041e-05,-1.65414206390628e-05,-0.311757482757445,0.440611243596329,-7.17221711192539e-06,-0.00219988220714953,8.73418809193768e-06,-2.14138544696232e-07,2.56133840397313e-06,-0.468046362207944,-4.78469128639531e-15,3.20102694528086e-15,4.58508825105295e-17,-4.29872814577605e-15,-7.05221275237052e-16,3.14518527282018e-15,-1.38366353282473e-15,-4.81776797460081e-16,-1.44128944531513e-15,-8.35652271071601e-16,8.40388949197085e-16,-1.02039685116859e-15,-2.21431133141733e-16,1.04010480332168e-15,6.3919190800728e-16,-8.46418954329323e-16,2.47989091309714e-15,-1.47526071862446e-16,-4.63322263082254e-16,9.15427442244322e-16,1.48544633327158e-15,1.61630502114341e-15,-1.20861385669568e-15,-6.02199249575109e-16,-1.67787844306044e-15,2.77871968537416e-16,-2.74043852130674e-15
"t70",0.0561139466283461,0.235582342578204,-0.0410321832891343,-0.0245898119309419,0.165653217747708,0.0414209098156988,-0.0013759170946252,-0.104857449004431,-0.000233523789128887,0.000517446142935946,4.02766196180293e-05,-0.000594947264916268,0.00320102179576195,1.84007284526853e-05,-0.0482182334087146,-0.00181714211908601,-0.00501595434664043,-4.96264013050796e-16,-0.00641360272350775,-0.0221249958790888,-0.000535381201975438,-0.000295004860603409,0.000930822258701142,-0.000379293302908118,0.452578705110186,0.00350376612678264,-0.000746830908475176,-4.43661049939548e-16,2.41021417168881e-16,-0.00341438182917585,-0.000468172922364657,0.00611374845421228,-0.000909866009855438,0.00467095969048954,-0.00549374319392643,0.0930908356968085,-0.187260576146422,0.0319037643813186,0.0192420916590131,0.0469690172317613,-0.000229827506717219,0.00290398086913579,-0.000455921387753284,-0.0002509246054612,0.0512083090959497,-0.000892811777242573,-0.16892897545202,-0.0172237069729462,-0.000806277840237107,-0.00137648376246494,0.441014332347103,0.0150248067032951,-0.211416311275976,-0.14145454894407,1.06675625236893e-14,4.03843789961601e-05,-1.3027976163071e-05,-3.1483291993345e-05,3.71462688788793e-05,-5.5380940602917e-06,4.520542070445e-06,0.0629016956819851,-0.0877480312351632,-2.05814625699949e-05,-0.00920549604107403,-1.76953076137486e-05,4.17822866525305e-07,-4.71510125032298e-06,0.575152800322188,7.81600505534089e-16,5.70113795055829e-16,7.61881942699396e-16,1.5030621480187e-15,-2.71295754082651e-16,-8.22124900879699e-16,7.71861888329021e-17,1.35831414137913e-15,-1.70629482659516e-15,1.92313149978077e-15,-1.11574443253237e-15,8.98239114975977e-16,-4.60179893365559e-16,1.37058678351732e-15,-1.63819563365589e-15,8.00594340379321e-16,-8.58985197400882e-16,-5.96249858105795e-16,4.62657201121488e-16,-3.03209324414198e-16,-7.68995413400754e-16,-1.13313398711211e-16,2.99810424254396e-16,8.18701504022598e-16,1.43527598092432e-15,-8.92083950466965e-16,5.92872605820248e-16
"t77",0.0576762424345606,0.246830482782734,-0.0452432002894782,-0.0285350951365998,0.194846509855173,0.0514843448266447,-0.00171956713415488,-0.145090481473239,-0.000331309159862431,0.000830377232648408,7.93255038559065e-05,-0.00148603432020072,0.0118428826492462,-0.000222523348377412,0.0855540299632132,0.00225784992426172,0.000253949678989174,-2.61501076355548e-16,-0.000241623654179457,-0.00370194313422922,-0.000128914062868864,-0.000113505621939985,0.000379491406324955,-0.000157367652088382,0.257928914982568,0.00211598182597607,-0.000474636093389384,-2.49967790886014e-15,1.00442416261946e-15,-0.0022911017297467,-0.000340963079174274,0.00515654651972708,-0.00089594213836007,0.00531949851963943,-0.00988503428098133,0.181600060570935,-0.421068704864525,0.0790018902930369,0.0595465897371495,0.231653102649862,-0.00412235131515896,-0.0121394454880423,0.00147092828311961,0.000767515764828296,-0.144111226918141,0.000777413009791013,0.109559132087297,0.00719063049915022,0.000277185469546734,0.000459128625690877,-0.118902672558204,-0.0029597056602071,0.0404001580520394,0.027019845541019,-9.45021252672574e-15,1.71425740269626e-05,-5.81060442115394e-06,-1.56302438838046e-05,2.59019294046869e-05,-1.2746124808124e-05,1.22151622485595e-05,0.248918915629337,-0.352820885804291,3.58500892112257e-05,0.0151978698764872,1.95698550945339e-05,-4.56980466065349e-07,5.06462680406605e-06,-0.526149474241861,3.08746549582582e-15,-3.09632044543964e-15,-6.15459007683117e-16,2.79443757951422e-15,3.6663015922315e-16,-2.86747708877082e-15,1.20565557055737e-15,-7.9482793432929e-16,2.96578484233599e-15,-1.03994765551955e-15,9.40173777004355e-16,9.56880375824869e-16,1.25127425607829e-15,-1.84600554795169e-15,1.87625563725676e-15,4.51600117179174e-16,-7.72659256711897e-16,9.2565290116523e-16,-1.9528144828955e-16,1.62715690939125e-16,-5.33156824227478e-16,-1.26633080665523e-15,6.98277668170961e-16,-3.25500839138257e-16,2.42575588798561e-16,7.5344741947103e-16,1.81249961088059e-15
"t93",0.0588564459849594,0.255368378360034,-0.0484774469126429,-0.0315973798272676,0.217565030629619,0.0593935991766025,-0.00198990334036713,-0.177230475972428,-0.000409684686933981,0.00108479254408275,0.000111639267020952,-0.00223402568193868,0.0192060790659014,-0.000434224299244279,0.20637775136348,0.00597518627242982,0.0054698194889021,-1.97764006385757e-16,0.00598463150202999,0.0156410878321779,0.000311976843012762,0.0001042528954385,-0.000297190686757876,0.000117100833198019,-0.0473195464476342,-0.000230984222579014,2.38148344903926e-05,6.17631729631215e-16,5.04384746180136e-16,-1.47990193002934e-05,-2.76186778951058e-05,0.00096848876022694,-0.000244939983733886,0.00179179839431344,-0.00470686923697974,0.0898189043756694,-0.220543799320707,0.0427787494317551,0.0343520465876527,0.146200810662616,-0.00288669264319178,-0.010332207268174,0.00130914960614536,0.000690390206895653,-0.131940719959411,0.00111484303074519,0.190131021198579,0.017655452563524,0.000808437601873671,0.00137655897870648,-0.435135501444165,-0.0147011392729359,0.206796214073159,0.138362798548511,4.26760878472981e-15,-5.03411022062528e-05,1.64671551073081e-05,4.11175720760049e-05,-5.51964240610159e-05,1.7459947785973e-05,-1.62107215515104e-05,-0.311570794656937,0.440739105396859,-2.93714632520481e-05,-0.0122536110372918,-1.36071164976714e-05,3.16192203978632e-07,-3.47616882820367e-06,0.33433701933705,-4.18979853213505e-15,1.73843939314325e-15,-7.09412735606912e-16,-4.43728491878337e-15,1.37785853584129e-15,2.0062824634625e-16,-2.06344709952352e-15,-4.05916086167117e-16,-3.65363426274432e-15,4.43464951699746e-15,9.07792917707066e-17,-1.30310819729114e-15,-9.99106916523782e-16,-1.80100916373152e-16,4.09378637697671e-16,-3.00934350450802e-15,2.87962258971596e-15,2.168741413483e-15,-1.50037740870587e-15,-8.90644988407625e-16,-1.06927482530733e-15,9.28640082437517e-16,-6.19056933704661e-15,2.95902309603574e-15,-4.0253494558415e-17,-2.03681256628189e-15,-4.96691151437357e-15
"t94",0.0596467386939714,0.261102281628072,-0.050665097941274,-0.0336819057499515,0.233053841082665,0.0648177380382786,-0.00217539991518869,-0.199484687773436,-0.000464058717254219,0.00126276370761481,0.000134474313464391,-0.00276689451924289,0.0244956139425532,-0.000588900261559,0.295966345947444,0.00874602065112129,0.00952184688971019,-1.73942459882311e-16,0.0108665547861902,0.0310971168525397,0.000669560948657194,0.000288707910066133,-0.000875706600869053,0.000352471005629379,-0.33227761521635,-0.00247324433859886,0.000510913376925198,6.87348702467902e-16,-6.1626059380372e-16,0.00226895146339646,0.000300802987519161,-0.0038263796894269,0.000580231838359971,-0.00314260919136294,0.00502789899094318,-0.091133392215769,0.20747238363217,-0.0385620408983798,-0.0286284743253165,-0.109739840489058,0.00193999588222859,0.00581708299913516,-0.000711541575503096,-0.000372210858529036,0.0701968439712001,-0.000459010831725545,-0.072764694850644,-0.00613054768792207,-0.000270886320758505,-0.00045890311243456,0.140416806579129,0.00456739254469954,-0.064049041033258,-0.0428520321645278,1.37482023339721e-16,1.20964667297829e-05,-3.9359708180059e-06,-9.71409550745705e-06,1.25625418782027e-05,-3.58471666622381e-06,3.29885554370239e-06,0.062339184536979,-0.0881308165997387,5.07562554200036e-06,0.00210399896980507,2.19503429496615e-06,-5.08964802907463e-08,5.57552043964349e-07,-0.0517777694571453,0.0452916967435035,0.0110040126184128,0.00369843369207758,0.0217692655153778,-0.0556799104049661,0.240106197411783,0.0395382811339237,-0.0268106953589728,0.172360131730513,-0.24634118261962,-0.0393188483154774,-0.0503987992899472,-0.0304286487360763,0.0628204855558043,-0.0693054065105634,0.0663612227452202,-0.106027074671354,-0.205309489226348,0.065331559919011,0.0424833023768894,0.103194741391479,0.0544143181276791,0.434150638745975,-0.16404783464083,0.0816324931793823,0.173566796872634,-0.0220155916277273
