wcvp_id|ipni_id|family|taxon_name|authority|infra_rank|only_synonym_has_common_name
2814347|105748-2|Gentianaceae|Frasera montana|Mulford||
2814360|367689-1|Gentianaceae|Frasera speciosa|Douglas ex Griseb.||
2819808|367703-1|Gentianaceae|Gentiana acaulis|L.||
2819836|367711-1|Gentianaceae|Gentiana affinis|Griseb.||
2819848|367715-1|Gentianaceae|Gentiana alba|Muhl. ex J.McNab||
2819866|367731-1|Gentianaceae|Gentiana algida|Pall.||
2819868|20006313-1|Gentianaceae|Gentiana algida var. purdomii|(C.Marquand) T.N.Ho|var.|
2819909|367759-1|Gentianaceae|Gentiana andrewsii|Griseb.||
2819948|367781-1|Gentianaceae|Gentiana apiata|N.E.Br.||
2819976|367801-1|Gentianaceae|Gentiana argentea|(Royle ex D.Don) Royle ex D.Don||
2819987|367809-1|Gentianaceae|Gentiana asclepiadea|L.||
2820109|367894-1|Gentianaceae|Gentiana burseri|Lapeyr.||
2820161|367929-1|Gentianaceae|Gentiana capitata|Buch.-Ham. ex D.Don||
2820165|367931-1|Gentianaceae|Gentiana carinata|(D.Don ex G.Don) Griseb.||
2820190|367951-1|Gentianaceae|Gentiana cephalantha|Franch.||
2820298|1000549-1|Gentianaceae|Gentiana crassa subsp. rigescens|(Franch. ex Hemsl.) Halda|subsp.|
2820299|368034-1|Gentianaceae|Gentiana crassicaulis|Duthie ex Burkill||
2820327|368046-1|Gentianaceae|Gentiana cruciata|L.||
2820341|368057-1|Gentianaceae|Gentiana dahurica|Fisch.||
2820348|368061-1|Gentianaceae|Gentiana davidii|Franch.||
2820351|368062-1|Gentianaceae|Gentiana decemfida|Buch.-Ham. ex D.Don||Y
2820357|368067-1|Gentianaceae|Gentiana decumbens|L.f.||
2820368|368076-1|Gentianaceae|Gentiana depressa|D.Don||
2820483|368165-1|Gentianaceae|Gentiana filistyla|Balf.f. & Forrest||
2820503|368184-1|Gentianaceae|Gentiana flavomaculata|Hayata||
2820544|368215-1|Gentianaceae|Gentiana gelida|M.Bieb.||Y
2820609|1000532-1|Gentianaceae|Gentiana handeliana subsp. erectosepala|(T.N.Ho) Halda|subsp.|Y
2820645|368289-1|Gentianaceae|Gentiana hexaphylla|Maxim. ex Kusn.||
2820732|368364-1|Gentianaceae|Gentiana kauffmanniana|Regel & Schmalh.||
2910170|77221879-1|Gentianaceae|Gentiana kirilowii|Turcz.||Y
2820759|368382-1|Gentianaceae|Gentiana kurroo|Royle||
2820793|368407-1|Gentianaceae|Gentiana lawrencei|Burkill||
2820809|368417-1|Gentianaceae|Gentiana lhassica|Burkill||
2820860|368449-1|Gentianaceae|Gentiana loureiroi|(G.Don) Griseb.||
2820861|1000643-1|Gentianaceae|Gentiana loureiroi subsp. napulifera|(Franch.) Halda|subsp.|Y
2820867|368453-1|Gentianaceae|Gentiana lutea|L.||
3264664|77230803-1|Gentianaceae|Gentiana lutea subsp. lutea||subsp.|Y
2820872|77250314-1|Gentianaceae|Gentiana lutea subsp. symphyandra|(Murb.) Hayek|subsp.|
2820891|368470-1|Gentianaceae|Gentiana macrophylla|Pall.||
2820919|368483-1|Gentianaceae|Gentiana manshurica|Kitag.||
2821036|368575-1|Gentianaceae|Gentiana nubigena|Edgew.||
2821049|906194-1|Gentianaceae|Gentiana obconica|T.N.Ho||
2821069|368595-1|Gentianaceae|Gentiana olivieri|Griseb.||
2821117|368631-1|Gentianaceae|Gentiana pannonica|Scop.||
2821141|368649-1|Gentianaceae|Gentiana pedicellata|(D.Don) Griseb.||
2821191|368687-1|Gentianaceae|Gentiana pneumonanthe|L.||
2821243|108504-2|Gentianaceae|Gentiana prostrata|Haenke||
2821283|368746-1|Gentianaceae|Gentiana pubigera|C.Marquand||
2821301|368760-1|Gentianaceae|Gentiana punctata|L.||
2821310|368772-1|Gentianaceae|Gentiana purpurea|L.||
2821327|368782-1|Gentianaceae|Gentiana quadrifaria|Blume||
2821348|368793-1|Gentianaceae|Gentiana radicans|Harry Sm.||
2821390|368830-1|Gentianaceae|Gentiana robusta|King ex Hook.f.||
2821403|368843-1|Gentianaceae|Gentiana rubicunda|Franch.||
2821440|108545-2|Gentianaceae|Gentiana saponaria|L.||
2821457|368876-1|Gentianaceae|Gentiana scabra|Bunge||
2821462|77250283-1|Gentianaceae|Gentiana scabra var. buergeri|(Miq.) Maxim. ex Franch. & Sav.|var.|
2821558|368931-1|Gentianaceae|Gentiana siphonantha|Maxim. ex Kusn.||
2821571|368940-1|Gentianaceae|Gentiana spathulifolia|Kusn.||
2821583|368951-1|Gentianaceae|Gentiana squarrosa|Ledeb.||
2821596|368960-1|Gentianaceae|Gentiana stipitata|Edgew.||
2821603|368966-1|Gentianaceae|Gentiana straminea|Maxim.||
2821643|368997-1|Gentianaceae|Gentiana szechenyii|Kanitz||
2821693|369036-1|Gentianaceae|Gentiana tibetica|King ex Hook.f.||
2821721|369055-1|Gentianaceae|Gentiana triflora|Pall.||
2821751|369076-1|Gentianaceae|Gentiana urnula|Harry Sm.||
2821768|369089-1|Gentianaceae|Gentiana veitchiorum|Hemsl.||
2821809|108626-2|Gentianaceae|Gentiana villosa|L.||Y
2821822|369116-1|Gentianaceae|Gentiana waltonii|Burkill||
2821881|108636-2|Gentianaceae|Gentianella alborosea|(Gilg) Fabris||
2821885|108639-2|Gentianaceae|Gentianella amarella|(L.) Börner||
2822094|277390-2|Gentianaceae|Gentianella gilgiana|(Reimers) Fabris ex J.S.Pringle||
2822122|1189571-2|Gentianaceae|Gentianella imberbis|(Griseb.) Filippa & Barboza||
2822148|974540-1|Gentianaceae|Gentianella lobelioides|(Gilg) Zarucchi||Y
2822166|108704-2|Gentianaceae|Gentianella magellanica|(Gaudich.) Fabris||
2822179|369257-1|Gentianaceae|Gentianella moorcroftiana|(Wall. ex Griseb.) Airy Shaw||
2822186|369258-1|Gentianaceae|Gentianella multicaulis|(Gillies ex Griseb.) Fabris||
2822211|974996-1|Gentianaceae|Gentianella parviflora|(Griseb.) T.N.Ho||
2822240|108716-2|Gentianaceae|Gentianella propinqua|(Richardson) J.M.Gillett||
2822253|108723-2|Gentianaceae|Gentianella quinquefolia|(L.) Small||
3264730|77230835-1|Gentianaceae|Gentianella quinquefolia subsp. quinquefolia||subsp.|Y
2822414|369371-1|Gentianaceae|Gentianopsis barbata|(Froel.) Ma||
3264734|77230775-1|Gentianaceae|Gentianopsis barbata subsp. barbata||subsp.|Y
2822424|108751-2|Gentianaceae|Gentianopsis crinita|(Froel.) Ma||
2822428|108755-2|Gentianaceae|Gentianopsis detonsa|(Rottb.) Ma||
2822436|369381-1|Gentianaceae|Gentianopsis grandis|(Harry Sm.) Ma||
2822446|369390-1|Gentianaceae|Gentianopsis paludosa|(Hook.f.) Ma||
2837965|60443257-2|Gentianaceae|Halenia corniculata|(L.) Cornaz||
3265012|77230358-1|Gentianaceae|Halenia corniculata var. corniculata||var.|Y
2837984|369465-1|Gentianaceae|Halenia elliptica|D.Don||
2842117|118811-2|Gentianaceae|Helia alata|(Aubl.) Kuntze||
2842126|369566-1|Gentianaceae|Helia brevifolia|Cham.||Y
2842180|118869-2|Gentianaceae|Helia viridiflora|(Mart.) Kuntze||Y
2853307|369693-1|Gentianaceae|Hoppea dichotoma|Willd.||
2866738|130185-2|Gentianaceae|Irlbachia nemorosa|(Willd. ex Schult.) Merr.||
2866746|278881-2|Gentianaceae|Irlbachia pratensis|(Kunth) L.Cobb & Maas||Y
2331622|369706-1|Gentianaceae|Jaeschkea oligosperma|Knobl.||
2350315|369718-1|Gentianaceae|Latouchea fokienensis|Franch.||
2996549|77125359-1|Gentianaceae|Limahlania crenulata|(Maingay ex C.B.Clarke) K.M.Wong & Sugumaran||Y
2350109|370047-1|Gentianaceae|Lomatogonium carinthiacum|(Wulfen) A.Braun||
2350113|987283-1|Gentianaceae|Lomatogonium himalayense|(Klotzsch) E.Aitken||Y
2350089|370059-1|Gentianaceae|Lomatogonium minus|(Griseb.) Fernald||Y
2350101|60429819-2|Gentianaceae|Lomatogonium rotatum|(L.) Fr.||
2376602|327564-2|Gentianaceae|Macrocarpaea noctiluca|J.R.Grant & Struwe||
2372061|148809-2|Gentianaceae|Macrocarpaea obtusifolia|(Griseb.) Gilg||Y
2371852|370113-1|Gentianaceae|Megacodon stylophorus|(C.B.Clarke) Harry Sm.||
2371905|70028053-1|Gentianaceae|Metagentiana rhodantha|(Franch.) T.N.Ho & S.W.Liu||
2387864|171349-2|Gentianaceae|Obolaria virginica|L.||
2532941|20012084-1|Gentianaceae|Phyllocyclus lucidissimus|(Thiv) Thiv||Y
2537489|546872-1|Gentianaceae|Picrophloeus javanensis|Blume||Y
2537452|546882-1|Gentianaceae|Potalia amara|Aubl.||
2537440|77062953-1|Gentianaceae|Potalia chocoensis|Struwe & V.A.Albert||
2537450|77062954-1|Gentianaceae|Potalia coronata|Struwe & V.A.Albert||
2537460|77062955-1|Gentianaceae|Potalia crassa|Struwe & V.A.Albert||
2537448|317042-2|Gentianaceae|Potalia elegans|Struwe & V.A.Albert||
2537447|317044-2|Gentianaceae|Potalia maguireorum|Struwe & V.A.Albert||
2537446|546884-1|Gentianaceae|Potalia resinifera|Mart.||
2537445|77062956-1|Gentianaceae|Potalia turbinata|Struwe & V.A.Albert||
2537444|77062957-1|Gentianaceae|Potalia yanamonoensis|Struwe & V.A.Albert||
2587956|370501-1|Gentianaceae|Sabatia angularis|(L.) Pursh||
2587977|370507-1|Gentianaceae|Sabatia brevifolia|Raf.||Y
2587980|30109750-2|Gentianaceae|Sabatia campanulata|(L.) Torr.||
2587990|370512-1|Gentianaceae|Sabatia campestris|Nutt.||
2589599|77061736-1|Gentianaceae|Schenkia spicata|(L.) G.Mans.||Y
2589761|230042-2|Gentianaceae|Schultesia guianensis|(Aubl.) Malme||
3261234|77227242-1|Gentianaceae|Schultesia guianensis var. guianensis||var.|Y
2589782|370617-1|Gentianaceae|Sebaea bojeri|Griseb.||
2589698|370637-1|Gentianaceae|Sebaea crassulifolia|Schltdl.||
2589679|370650-1|Gentianaceae|Sebaea exigua|(Oliv.) Schinz||
2589725|370670-1|Gentianaceae|Sebaea hymenosepala|Gilg||
2589710|370679-1|Gentianaceae|Sebaea leiostyla|Gilg||
2590397|370699-1|Gentianaceae|Sebaea natalensis|Schinz||
2590406|370736-1|Gentianaceae|Sebaea sedoides|Gilg||
2590368|370782-1|Gentianaceae|Swertia acaulis|Harry Sm.||
2590340|370786-1|Gentianaceae|Swertia alata|(D.Don ex G.Don) Royle ex C.B.Clarke||
2590451|370793-1|Gentianaceae|Swertia angustifolia|Buch.-Ham. ex D.Don||
3270083|77253774-1|Gentianaceae|Swertia angustifolia var. minor|(D.Don) ined.|var.|Y
2590525|370809-1|Gentianaceae|Swertia bifolia|Batalin||
2590505|370810-1|Gentianaceae|Swertia bimaculata|(Siebold & Zucc.) Hook.f. & Thomson ex C.B.Clarke||
2608888|60447535-2|Gentianaceae|Swertia chirayita|(Roxb.) H.Karst.||
2590546|370850-1|Gentianaceae|Swertia cordata|(G.Don) Wall. ex C.B.Clarke||
2590501|60462310-2|Gentianaceae|Swertia corymbosa|(Griseb.) Fielding & Gardner||
2590457|370857-1|Gentianaceae|Swertia crossoloma|Harry Sm.||
2590464|370864-1|Gentianaceae|Swertia davidii|Franch.||
2590439|370872-1|Gentianaceae|Swertia densifolia|(Griseb.) Kashyapa||
2590440|370873-1|Gentianaceae|Swertia dichotoma|L.||
2590446|370878-1|Gentianaceae|Swertia diluta|(Turcz.) Benth. & Hook.f.||
3261257|77227262-1|Gentianaceae|Swertia diluta var. diluta||var.|Y
2590500|370895-1|Gentianaceae|Swertia erythrosticta|Maxim.||
2590480|370906-1|Gentianaceae|Swertia franchetiana|Harry Sm.||
2590143|370919-1|Gentianaceae|Swertia grandiflora|Harry Sm.||
2590115|370931-1|Gentianaceae|Swertia hispidicalyx|Burkill||
2590117|370932-1|Gentianaceae|Swertia hookeri|C.B.Clarke||
2590150|370941-1|Gentianaceae|Swertia japonica|(Schult.) Makino||
2590161|370942-1|Gentianaceae|Swertia javanica|Blume||
2590169|370951-1|Gentianaceae|Swertia kingii|Hook.f.||
2590145|370953-1|Gentianaceae|Swertia kouitchensis|Franch.||
2590154|370960-1|Gentianaceae|Swertia lawii|(C.B.Clarke) Burkill||
2590155|370961-1|Gentianaceae|Swertia leducii|Franch.||
2590084|370987-1|Gentianaceae|Swertia mileensis|T.N.Ho & W.L.Shih||
2590091|370994-1|Gentianaceae|Swertia multicaulis|D.Don||
2590063|370996-1|Gentianaceae|Swertia mussotii|Franch.||
2590261|370998-1|Gentianaceae|Swertia nervosa|(G.Don) Wall. ex C.B.Clarke||
2590244|371012-1|Gentianaceae|Swertia paniculata|Wall.||
3261247|77227767-1|Gentianaceae|Swertia paniculata var. paniculata||var.|Y
2590242|371018-1|Gentianaceae|Swertia patens|Burkill||
2590292|371026-1|Gentianaceae|Swertia perennis|L.||
2590307|371029-1|Gentianaceae|Swertia petiolata|D.Don||
2590275|371045-1|Gentianaceae|Swertia pseudochinensis|H.Hara||
2590256|371053-1|Gentianaceae|Swertia punicea|Hemsl.||
3261248|77227240-1|Gentianaceae|Swertia punicea var. punicea||var.|Y
2590195|371054-1|Gentianaceae|Swertia purpurascens|(D.Don) C.B.Clarke||
2590202|371061-1|Gentianaceae|Swertia racemosa|(Griseb.) Wall. ex C.B.Clarke||
2590096|371106-1|Gentianaceae|Swertia tetragona|Edgew.||
2590111|371110-1|Gentianaceae|Swertia thomsonii|C.B.Clarke||
2590237|60462308-2|Gentianaceae|Swertia trichotoma|Wight ex C.B.Clarke||
2590221|371131-1|Gentianaceae|Swertia verticillifolia|T.N.Ho & S.W.Liu||
2589627|371135-1|Gentianaceae|Swertia wardii|C.Marquand||
2588930|371146-1|Gentianaceae|Swertia yunnanensis|Burkill||
2588906|371148-1|Gentianaceae|Swertia zeylanica|(Griseb.) Walker ex C.B.Clarke||
2442983|371197-1|Gentianaceae|Tachiadenus carinatus|Griseb.||
2442807|248941-2|Gentianaceae|Tachia grandiflora|Maguire & Weaver||
2442906|371186-1|Gentianaceae|Tachia guianensis|Aubl.||
2442894|285966-2|Gentianaceae|Tetrapollinia caerulescens|(Aubl.) Maguire & B.M.Boom||Y
2442569|371293-1|Gentianaceae|Tripterospermum chinense|(Migo) Harry Sm.||
2442810|371294-1|Gentianaceae|Tripterospermum coeruleum|(Hand.-Mazz.) Harry Sm.||Y
2442603|371296-1|Gentianaceae|Tripterospermum cordatum|(C.Marquand) Harry Sm.||
2442608|911560-1|Gentianaceae|Tripterospermum fasciculatum|(Wall.) Chater||
2442585|914727-1|Gentianaceae|Tripterospermum nienkui|(C.Marquand) C.J.Wu||
2442615|371308-1|Gentianaceae|Tripterospermum taiwanense|(Masam.) Satake||
2442634|989215-1|Gentianaceae|Tripterospermum trinervium|(Thunb.) H.Ohashi & H.Nakai||Y
2442639|371311-1|Gentianaceae|Tripterospermum volubile|(D.Don) H.Hara||
3258599|77224552-1|Gentianaceae|Tripterospermum volubile subsp. volubile||subsp.|Y
2999060|77140741-1|Gentianaceae|Utania racemosa|(Jack ex Wall.) Sugumaran||Y
2458145|371366-1|Gentianaceae|Veratrilla baillonii|Franch.||
2456128|1167766-2|Gentianaceae|Voyria aphylla|(Jacq.) Pers.||Y
2467395|371484-1|Gentianaceae|Xestaea lisianthoides|Griseb.||
2470512|77061740-1|Gentianaceae|Zeltnera exaltata|(Griseb.) G.Mans.||
2470540|77061741-1|Gentianaceae|Zeltnera muehlenbergii|(Griseb.) G.Mans.||
2470538|77061762-1|Gentianaceae|Zeltnera stricta|(Schiede) G.Mans.||Y
2470520|77061745-1|Gentianaceae|Zeltnera venusta|(A.Gray) G.Mans.||
2470518|371507-1|Gentianaceae|Zygostigma australe|(Cham. & Schltdl.) Griseb.||
2643055|545655-1|Loganiaceae|Antonia ovata|Pohl||
2817269|546332-1|Loganiaceae|Gardneria angustifolia|Wall.||
2817279|546341-1|Loganiaceae|Gardneria multiflora|Makino||
2817280|546343-1|Loganiaceae|Gardneria nutans|Siebold & Zucc.||
2818830|546361-1|Loganiaceae|Geniostoma antherotrichum|Gilg & Gilg-Ben.||
2818841|546371-1|Loganiaceae|Geniostoma borbonicum|(Lam.) Spreng.||
2818954|546462-1|Loganiaceae|Geniostoma rupestre|J.R.Forst. & G.Forst.||
2818960|886543-1|Loganiaceae|Geniostoma rupestre var. glaberrimum|(Benth.) B.J.Conn|var.|Y
3264620|77230242-1|Loganiaceae|Geniostoma rupestre var. rupestre||var.|Y
2375783|546693-1|Loganiaceae|Mitrasacme pygmaea|R.Br.||
2378580|546787-1|Loganiaceae|Neuburgia corynocarpa|(A.Gray) Leenh.||
2868003|80481-1|Loganiaceae|Neuburgia tubiflora|Blume||Y
2378592|546804-1|Loganiaceae|Norrisia malaccensis|Gardner||
2598653|318920-2|Loganiaceae|Spigelia anthelmia|L.||
2597974|546932-1|Loganiaceae|Spigelia flemmingiana|Cham. & Schltdl.||
2597969|546936-1|Loganiaceae|Spigelia glabrata|Mart.||
2597965|546941-1|Loganiaceae|Spigelia hamellioides|Kunth||
2597986|546947-1|Loganiaceae|Spigelia humboldtiana|Cham. & Schltdl.||
2597936|546966-1|Loganiaceae|Spigelia marilandica|(L.) L.||
2597924|242221-2|Loganiaceae|Spigelia palmeri|Rose||
2597955|546982-1|Loganiaceae|Spigelia pedunculata|Kunth||
2598055|547024-1|Loganiaceae|Strychnos aculeata|Soler.||
2598050|547030-1|Loganiaceae|Strychnos aenea|A.W.Hill||
2598029|547031-1|Loganiaceae|Strychnos afzelii|Gilg||
2598006|547037-1|Loganiaceae|Strychnos andamanensis|A.W.Hill||
2598005|547038-1|Loganiaceae|Strychnos angolensis|Gilg||
2598004|547039-1|Loganiaceae|Strychnos angustiflora|Benth.||
2597996|247281-2|Loganiaceae|Strychnos atlantica|Krukoff & Barneby||
2597995|547050-1|Loganiaceae|Strychnos axillaris|Colebr.||
2598021|547059-1|Loganiaceae|Strychnos barteri|Soler.||
2597820|247287-2|Loganiaceae|Strychnos brachistantha|Standl.||
2597817|547081-1|Loganiaceae|Strychnos brasiliensis|(Spreng.) Mart.||
2597830|547094-1|Loganiaceae|Strychnos camptoneura|Gilg & Busse||
2597835|547100-1|Loganiaceae|Strychnos castelnaeana|Baill.||Y
2597833|547102-1|Loganiaceae|Strychnos cathayensis|Merr.||
2597803|547124-1|Loganiaceae|Strychnos cocculoides|Baker||
2597784|547125-1|Loganiaceae|Strychnos cogens|Benth.||
2597811|547134-1|Loganiaceae|Strychnos congolana|Gilg||
2597791|247298-2|Loganiaceae|Strychnos croatii|Krukoff & Barneby||
2597900|547145-1|Loganiaceae|Strychnos cuniculina|Leeuwenb.||
2936595|50426037-2|Loganiaceae|Strychnos decussata|(Pappe) Gilg||
2597888|547156-1|Loganiaceae|Strychnos densiflora|Baill.||
2597911|247300-2|Loganiaceae|Strychnos diaboli|Sandwith||
2597894|547161-1|Loganiaceae|Strychnos dinklagei|Gilg||
2597919|547162-1|Loganiaceae|Strychnos diplotricha|Leeuwenb.||
2597914|547167-1|Loganiaceae|Strychnos dolichothyrsa|Gilg ex Onochie & Hepper||
2597883|547178-1|Loganiaceae|Strychnos elaeocarpa|Gilg ex Leeuwenb.||
2597863|547183-1|Loganiaceae|Strychnos erichsonii|R.H.Schomb. ex Progel||
2597855|247306-2|Loganiaceae|Strychnos fendleri|Sprague & Sandwith||
2597851|547195-1|Loganiaceae|Strychnos floribunda|Gilg||
2597878|547204-1|Loganiaceae|Strychnos gerrardii|N.E.Br.||
2597867|547207-1|Loganiaceae|Strychnos glabra|Sagot ex Progel||Y
2597871|547213-1|Loganiaceae|Strychnos gossweileri|Exell||
2598084|547217-1|Loganiaceae|Strychnos gubleri|G.Planch.||
2598063|547220-1|Loganiaceae|Strychnos guianensis|(Aubl.) Mart.||
2598256|547225-1|Loganiaceae|Strychnos henningsii|Gilg||
2598278|547240-1|Loganiaceae|Strychnos icaja|Baill.||
2598276|547242-1|Loganiaceae|Strychnos ignatii|P.J.Bergius||
2598264|547244-1|Loganiaceae|Strychnos innocua|Delile||
2598271|547247-1|Loganiaceae|Strychnos jobertiana|Baill.||
2598350|60452498-2|Loganiaceae|Strychnos longicaudata|Gilg||
2598347|547293-1|Loganiaceae|Strychnos lucens|Baker||
2598346|547295-1|Loganiaceae|Strychnos lucida|R.Br.||
2598341|547300-1|Loganiaceae|Strychnos madagascariensis|Poir.||
2598340|547301-1|Loganiaceae|Strychnos maingayi|C.B.Clarke||
2598315|547305-1|Loganiaceae|Strychnos malchairii|De Wild.||
2598288|547319-1|Loganiaceae|Strychnos melastomatoides|Gilg||
2598304|547339-1|Loganiaceae|Strychnos minor|Dennst.||
3261328|77227499-1|Loganiaceae|Strychnos minor var. minor||var.|Y
2598301|547340-1|Loganiaceae|Strychnos mitis|S.Moore||
2598300|547341-1|Loganiaceae|Strychnos mitscherlichii|M.R.Schomb.||
2598114|547349-1|Loganiaceae|Strychnos mostueoides|Leeuwenb.||
2598107|547356-1|Loganiaceae|Strychnos myrtoides|Gilg & Busse||
2598106|547357-1|Loganiaceae|Strychnos narcondamensis|A.W.Hill||
2598131|547367-1|Loganiaceae|Strychnos nitida|G.Don||
2598129|547370-1|Loganiaceae|Strychnos nux-blanda|A.W.Hill||
2598138|547371-1|Loganiaceae|Strychnos nux-vomica|L.||
2598124|547375-1|Loganiaceae|Strychnos odorata|A.Chev.||
2598082|547390-1|Loganiaceae|Strychnos panamensis|Seem.||
2598093|547399-1|Loganiaceae|Strychnos parvifolia|A.DC.||
2598092|547408-1|Loganiaceae|Strychnos phaeotricha|Gilg||
2598232|547420-1|Loganiaceae|Strychnos potatorum|L.f.||
2598289|547425-1|Loganiaceae|Strychnos pseudoquina|A.St.-Hil.||
2598332|547428-1|Loganiaceae|Strychnos pubescens|C.B.Clarke||
2598329|547430-1|Loganiaceae|Strychnos pungens|Soler.||
2598179|547456-1|Loganiaceae|Strychnos rufa|C.B.Clarke||
2598176|547459-1|Loganiaceae|Strychnos samba|P.A.Duvign.||
2598182|547464-1|Loganiaceae|Strychnos scheffleri|Gilg||
2598146|247356-2|Loganiaceae|Strychnos solimoesana|Krukoff||
2598152|547485-1|Loganiaceae|Strychnos spinosa|Lam.||
2598149|547488-1|Loganiaceae|Strychnos staudtii|Gilg||
2598144|547493-1|Loganiaceae|Strychnos subcordata|Spruce ex Benth.||
2598167|547504-1|Loganiaceae|Strychnos tchibangensis|Pellegr.||
2598166|547508-1|Loganiaceae|Strychnos ternata|Gilg ex Leeuwenb.||
2595067|247362-2|Loganiaceae|Strychnos torresiana|Krukoff & Monach.||
2595066|547525-1|Loganiaceae|Strychnos toxifera|R.H.Schomb. ex Lindl.||
2595054|547527-1|Loganiaceae|Strychnos tricalysioides|Hutch. & M.B.Moss||
2873599|77221793-1|Loganiaceae|Strychnos trinervis|(Vell.) Mart.||
2595063|547538-1|Loganiaceae|Strychnos umbellata|(Lour.) Merr.||
2595082|547543-1|Loganiaceae|Strychnos usambarensis|Gilg ex Engl.||
2595087|547548-1|Loganiaceae|Strychnos vanprukii|Craib||
2595075|547549-1|Loganiaceae|Strychnos variabilis|De Wild.||
2595020|547566-1|Loganiaceae|Strychnos wallichiana|Steud. ex A.DC.||
2449366|547612-1|Loganiaceae|Usteria guineensis|Willd.||
2382|742833-1|Rubiaceae|Acranthera grandiflora|Bedd.||
3238|742903-1|Rubiaceae|Adina cordifolia|(Roxb.) Brandis||
488952|77142551-1|Rubiaceae|Adina eurhyncha|(Miq.) Å.Krüger & Löfstrand||Y
3240|742905-1|Rubiaceae|Adina fagifolia|(Teijsm. & Binn. ex Havil.) Valeton ex Merr.||
3268|742927-1|Rubiaceae|Adina pilulifera|(Lam.) Franch. ex Drake||
3274|742931-1|Rubiaceae|Adina racemosa|(Siebold & Zucc.) Miq.||
3275|742932-1|Rubiaceae|Adina rubella|Hance||
3282|742939-1|Rubiaceae|Adina trichotoma|(Zoll. & Moritzi) Benth. & Hook.f. ex B.D.Jacks.||Y
528355|77187928-1|Rubiaceae|Adolphoduckea maynensis|(Poepp. & Endl.) Paudyal & Delprete||
216317|77062250-1|Rubiaceae|Afrocanthium keniense|(Bullock) Lantz||
216319|77062252-1|Rubiaceae|Afrocanthium lactescens|(Hiern) Lantz||
216320|77062253-1|Rubiaceae|Afrocanthium mundianum|(Cham. & Schltdl.) Lantz||Y
216324|77062257-1|Rubiaceae|Afrocanthium pseudorandii|(Bridson) Lantz||
4551|742948-1|Rubiaceae|Agathisanthemum bojeri|Klotzsch||
4554|77167442-1|Rubiaceae|Agathisanthemum bojeri subsp. bojeri||subsp.|
4560|742950-1|Rubiaceae|Agathisanthemum globosum|(Hochst. ex A.Rich.) Klotzsch||
5010|742957-1|Rubiaceae|Aidia cochinchinensis|Lour.||
5016|742958-1|Rubiaceae|Aidia densiflora|(Wall.) Masam.||
5022|742960-1|Rubiaceae|Aidia genipiflora|(DC.) Dandy||
5038|742963-1|Rubiaceae|Aidia micrantha|(K.Schum.) Bullock ex F.White||
5059|911695-1|Rubiaceae|Aidia racemosa|(Cav.) Tirveng.||
5076|20001139-1|Rubiaceae|Aidia vitiensis|(Seem.) Puttock||Y
5085|989548-1|Rubiaceae|Aidiopsis orophila|(Miq.) Ridsdale||Y
5146|742981-1|Rubiaceae|Airosperma trichotomum|(Gillespie) A.C.Sm.||
5681|742988-1|Rubiaceae|Alberta magna|E.Mey.||
6016|743001-1|Rubiaceae|Alibertia edulis|(Rich.) A.Rich. ex DC.||
6030|8399-2|Rubiaceae|Alibertia latifolia|(Benth.) K.Schum.||
468598|77116169-1|Rubiaceae|Alibertia patinoi|(Cuatrec.) Delprete & C.H.Perss.||Y
10452|743351-1|Rubiaceae|Anthospermum aethiopicum|L.||
10505|743380-1|Rubiaceae|Anthospermum herbaceum|L.f.||
10546|743405-1|Rubiaceae|Anthospermum rigidum|Eckl. & Zeyh.||
10547|955219-1|Rubiaceae|Anthospermum rigidum subsp. pumilum|(Sond.) Puff|subsp.|
12403|743450-1|Rubiaceae|Antirhea bifurcata|(Desr.) Benth. & Hook.f.||
12405|743451-1|Rubiaceae|Antirhea borbonica|J.F.Gmel.||
12597|945441-1|Rubiaceae|Aoranthe cladantha|(K.Schum.) Somers||
12599|945443-1|Rubiaceae|Aoranthe penduliflora|(K.Schum.) Somers||Y
14441|17992-2|Rubiaceae|Arcytophyllum filiforme|(Ruiz & Pav.) Standl.||Y
14450|743608-1|Rubiaceae|Arcytophyllum nitidum|(Kunth) Schltdl.||
14746|908343-1|Rubiaceae|Argocoffeopsis afzelii|(Hiern) Robbr.||
14747|942887-1|Rubiaceae|Argocoffeopsis eketensis|(Wernham) Robbr.||Y
14752|908347-1|Rubiaceae|Argocoffeopsis rupestris|(Hiern) Robbr.||Y
14858|743694-1|Rubiaceae|Argostemma hameliifolium|Wernham||
14907|743739-1|Rubiaceae|Argostemma montanum|Blume ex DC.||
14937|743764-1|Rubiaceae|Argostemma pauciflorum|Blume ex DC.||
14971|743799-1|Rubiaceae|Argostemma sarmentosum|Wall.||
15006|743830-1|Rubiaceae|Argostemma uniflorum|Blume ex DC.||
17097|744171-1|Rubiaceae|Asperula setosa|Jaub. & Spach||
17159|744208-1|Rubiaceae|Asperula tinctoria|L.||Y
546016|77217689-1|Rubiaceae|Atractocarpus baladicus|(Montrouz. ex Guillaumin & Beauvis.) Mouly||Y
17746|948115-1|Rubiaceae|Atractocarpus stipularis|(F.Muell.) Puttock ex P.S.Green||Y
17946|998196-1|Rubiaceae|Augusta rivalis|(Benth.) J.H.Kirkbr.||
20098|744363-1|Rubiaceae|Bathysa australis|(A.St.-Hil.) K.Schum.||
