"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t86",-0.194219704577484,-0.00394743362494602,0.00657338621783605,-0.012669478910284,0.00375291630356833,0.00392553197434062,-0.139213948522545,0.103988375343381,-0.00143054528188152,0.000297997695120792,-0.000262234576983284,0.000134908589593852,-0.00107225156615045,-0.16920278951242,0.00475285943098928,0.000302110397976538,-5.94967414172796e-05,0.0218465602448696,-0.0121976186334316,3.39076349511657e-05,-9.09276262041976e-06,2.48997984403283e-05,-5.30868034563838e-05,-0.000216310373406227,5.09850264097276e-05,-0.00367853310404487,-0.460263729043269,-5.8213315263975e-05,7.51387770876033e-06,2.16493489801906e-15,-2.41426639340288e-16,0.0020658301375666,6.3745910551237e-07,0.000692726200625722,-0.000870078459557694,2.89664741260965e-05,1.80405037682463e-05,-0.000135309357123956,1.46954694156762e-13,0.000199995412185583,0.104223464552622,2.51791007765392e-06,5.60303457412294e-06,1.53711834323842e-14,2.68823573055181e-05,0.000131569046635543,0.000143453544492825,0.00146104729889302,-0.191943180173617,0.000220977554727546,-1.33286948320122e-06,9.71608527758231e-18,1.0274557519495e-16,2.88900540859963e-10,-0.000184724495430709,-6.29787663699374e-17,-2.37636389898594e-07,4.83631522257251e-16,-1.67367005009735e-16,7.22308067800269e-06,-5.37944725377624e-16,-7.43893279934524e-16,4.34874029600916e-17,9.93556676119178e-17,2.86556244486152e-15,-0.363635828844042,8.56155797671671e-15,-1.28496195567787e-06,-4.46686634578055e-07,2.62040302966807e-07,3.86603849019316e-16,-4.0193920468439e-16,5.5384119505988e-16,-2.51375989141402e-18,-2.3755042988724e-06,0.0012552859578899,-2.01821674759145e-06,3.16560358802166e-16,-4.42901645966588e-16,1.30594387704303e-16,-8.17823607279795e-16,5.47041942359547e-16,1.19528946483278e-15,1.13276343829669e-07,-0.707106781186548,-5.58083825861361e-15,-3.2236872531744e-15,-5.67068918602438e-17,3.2529367805916e-16,1.93644996549375e-16,5.05051756878921e-17,-3.25046066251719e-16
"t96",-0.188719232494319,-0.00382129391439415,0.0062265201500759,-0.0116586253959121,0.00331648337811338,0.00341234902561041,-0.111843212251125,0.0826261733942444,-0.000514371045656659,9.17058574169266e-05,-3.06561334433436e-05,-2.91048608155355e-05,0.000274969582715723,0.421531464302933,-0.0134342378918498,0.00461414610621803,-0.000256436908990994,0.0756005871749675,-0.0386947999087957,0.000111082657614285,-3.69980003300715e-05,0.0001040625298013,-0.00027424420360386,0.000299635389731902,-5.08392899983771e-05,0.00169362428312644,0.0163102301105153,-2.3428339905502e-05,3.5392860318171e-06,3.81639164714898e-17,7.67614293429935e-17,0.00180600523402871,5.48681306816935e-07,0.000595619383801316,-0.000732034155597527,2.35711130016306e-05,1.41857495207683e-05,-0.000106099984205407,6.87219983162594e-14,7.43926656487127e-05,0.0121802933226212,-2.20834538995855e-05,-9.13255876616587e-05,1.10098887555381e-14,1.35734507522014e-05,4.57293252511901e-05,3.83894250242812e-05,0.000126822186925257,-0.0147712367328924,4.73652963000476e-07,1.03663566929438e-06,-6.13726601820233e-17,-2.37160155015587e-16,4.57449093019214e-06,-0.498332739516909,1.77462445251319e-15,-3.15084564682838e-07,2.62813280679018e-16,-3.20175209397756e-16,8.15275065741815e-06,-4.39989236636911e-16,1.29231078618845e-16,1.72573092750211e-16,1.18379171128402e-16,-2.27363221659485e-16,-0.00213259823458305,-1.51116809268518e-15,2.54805129276821e-06,3.04154293406366e-06,-2.25675832326959e-06,-1.82673794044476e-16,-4.31156702948075e-16,-5.67923076722267e-16,-3.46708472345242e-17,-7.34375198067818e-06,0.000916166833645767,-5.54679851923852e-06,-2.04981395084181e-16,1.80904137147318e-16,-5.89338378778376e-17,-3.41195859148646e-16,-3.43707318319185e-18,1.65797383340129e-16,2.19904663217689e-07,3.38202878823284e-16,1.19279331022064e-16,-1.93325253244287e-15,-1.76949058690223e-15,0.707106781186547,2.58306815776134e-16,3.88209215404005e-16,2.34732238585156e-16
"t97",-0.188719232494319,-0.00382129391439416,0.0062265201500759,-0.0116586253959121,0.00331648337811334,0.00341234902561049,-0.111843212251125,0.0826261733942443,-0.000514371045657103,9.17058574168156e-05,-3.06561334433922e-05,-2.9104860815506e-05,0.000274969582715869,0.421531464302933,-0.0134342378918498,0.00461414610621789,-0.000256436908991074,0.0756005871749675,-0.0386947999087955,0.000111082657614129,-3.69980003299394e-05,0.000104062529800991,-0.000274244203603777,0.000299635389731982,-5.08392899986579e-05,0.00169362428312637,0.0163102301105157,-2.34283399059021e-05,3.53928603183839e-06,2.77555756156289e-17,-1.19347196756757e-16,0.00180600523402896,5.48681306985826e-07,0.000595619383800886,-0.000732034155597847,2.35711130016024e-05,1.41857495208233e-05,-0.000106099984205497,6.90946440304559e-14,7.43926656490076e-05,0.0121802933226209,-2.20834538998092e-05,-9.13255876615546e-05,1.12315700620305e-14,1.3573450752204e-05,4.57293252511121e-05,3.83894250238544e-05,0.000126822186925212,-0.0147712367328921,4.73652963284971e-07,1.0366356694556e-06,-2.5739181400082e-16,-2.53132255304032e-16,4.57449092993302e-06,-0.498332739516909,1.74899778315686e-15,-3.15084564435749e-07,-1.67679253116185e-16,-1.11694300091874e-16,8.15275065687085e-06,-1.92077197945473e-16,-5.07754497130061e-16,1.5132713203162e-18,-2.34293427318158e-16,4.04334599356111e-16,-0.0021325982345832,-2.50622976167105e-15,2.54805129285907e-06,3.04154293442232e-06,-2.25675832337693e-06,9.04554259564959e-17,-5.84044193102053e-17,-4.07650688362489e-17,-1.99960799104375e-17,-7.34375198035465e-06,0.000916166833644858,-5.54679851869294e-06,2.76328264126441e-17,-4.42604498391453e-17,5.90219595218994e-17,-1.29845053084405e-16,4.81207795670995e-17,1.70926494876413e-16,2.19904662048221e-07,-3.3539659085284e-16,-2.59555994976912e-16,1.05176455818248e-15,1.85028443905184e-15,-0.707106781186547,-2.48656719233168e-16,-2.68274990448507e-16,-1.4807120675428e-16
"t92",-0.188614216393383,-0.00381891239759243,0.00622037398518733,-0.0116421083158381,0.00331007829066361,0.0034051265042162,-0.111523977231872,0.082383130720327,-0.000511566021777321,9.11902194354747e-05,-3.04681387903738e-05,-2.89086433203287e-05,0.000273099758201722,0.418086003056585,-0.0133232994695569,0.00456976760683469,-0.000253593152285051,0.0746784703998116,-0.0381637441844225,0.000109447151518426,-3.64000689184704e-05,0.000102370775150987,-0.000269634811117622,0.000293763580105383,-4.98307943595866e-05,0.00165917741209787,0.015967359230964,-2.2902311634541e-05,3.45846230281416e-06,-9.85322934354826e-16,5.86868483298776e-17,0.00173565836830204,5.2556502409899e-07,0.00057041821157177,-0.000698687212353513,2.24012621873205e-05,1.34308204853221e-05,-0.000100424579544933,6.29294586908899e-14,6.81855208100046e-05,0.0110987731606136,-1.99708592715508e-05,-8.2573011997631e-05,9.44505808310039e-15,1.19380374001879e-05,3.96885338161436e-05,3.3068031270983e-05,0.000107336967309943,-0.0124897845438167,3.97610725202252e-07,8.14402671789327e-07,2.19651481796514e-16,1.8871909439772e-16,2.37864342604653e-06,0.501657364843414,-1.77141118072281e-15,-4.35532866504494e-07,-2.83620311979652e-17,-1.04030773219466e-15,1.03538687428149e-05,-3.15098303690811e-16,3.58191697936777e-16,6.06087298585575e-17,-1.05572971596308e-16,2.58398404009705e-16,-0.00243808548146149,-3.23435315003106e-15,2.85438161860808e-06,3.38062345617957e-06,-2.50595830554004e-06,-3.1824030131373e-16,4.03429644825125e-16,3.02289152295972e-16,1.13834596986609e-16,-8.00566416498923e-06,0.000998591700327407,-5.97998930644246e-06,-4.86557366521793e-17,-9.60392471157013e-17,-1.26073127781203e-16,6.37247689809365e-16,-1.56862752511068e-16,-2.12661430168709e-15,2.3229710208811e-07,-3.08223516789219e-15,-1.40200400236151e-15,0.707106781186548,1.53219318084461e-15,1.10481884519609e-15,-1.02213100981111e-16,2.54175072549053e-16,-7.37556233650463e-16
"t93",-0.188614216393383,-0.00381891239759241,0.0062203739851873,-0.0116421083158381,0.00331007829066361,0.00340512650421604,-0.111523977231872,0.0823831307203271,-0.000511566021777488,9.11902194357592e-05,-3.04681387906149e-05,-2.89086433201413e-05,0.000273099758201265,0.418086003056585,-0.0133232994695569,0.00456976760683471,-0.000253593152285019,0.0746784703998115,-0.0381637441844226,0.000109447151518339,-3.64000689185783e-05,0.000102370775151128,-0.000269634811117683,0.000293763580105515,-4.98307943594834e-05,0.00165917741209748,0.0159673592309638,-2.29023116342961e-05,3.458462302889e-06,-9.15933995315754e-16,2.99666452537704e-17,0.0017356583683025,5.25565024102354e-07,0.000570418211571718,-0.000698687212353829,2.24012621873494e-05,1.34308204854404e-05,-0.000100424579544981,6.29006194755232e-14,6.81855208097548e-05,0.0110987731606139,-1.9970859271249e-05,-8.257301199803e-05,9.33435241662796e-15,1.19380374001012e-05,3.96885338164316e-05,3.30680312709049e-05,0.000107336967309978,-0.0124897845438162,3.97610725530982e-07,8.14402671790141e-07,2.24094635732872e-16,3.39845002121067e-16,2.37864342614389e-06,0.501657364843415,-1.80893967215492e-15,-4.35532866064497e-07,-1.72240166245456e-17,-1.22880476957016e-15,1.03538687430179e-05,5.65552015909132e-16,6.2286922007708e-18,-1.75762260511761e-16,2.49793113866486e-16,-4.44794339680439e-16,-0.00243808548146079,-2.94954363409661e-15,2.85438161779991e-06,3.38062345649377e-06,-2.50595830519852e-06,3.37782328711547e-16,-2.57244202417311e-16,2.50321575238973e-16,-6.45155865403086e-17,-8.00566416525074e-06,0.000998591700327511,-5.97998930624601e-06,2.2496860000419e-16,-1.84445164274124e-16,7.53793573691285e-17,2.75656730940889e-16,9.88801561886451e-17,1.69313316678124e-15,2.32297098518361e-07,3.00263027348783e-15,1.55584404020945e-15,-0.707106781186548,-1.6592179979736e-15,-1.35868875773268e-15,1.07031333140144e-16,-1.07362858687576e-16,7.61612379565336e-16
"t2",-0.140790425058818,-0.00272780695601924,0.00330492603979515,-0.00344037630636669,-8.1333271666077e-05,-0.000522181455128799,0.0877185907227611,-0.0726384048847867,0.00199077112486087,-0.000447178650685498,0.000461612337366968,-0.000259015669100235,0.00206229348185749,0.0329064730021509,0.000960797600728485,-0.00882903884399039,0.000917265169574136,-0.371647212597345,0.239379746250566,-0.000855407055800931,0.000337085174223301,-0.000951974484203631,0.00248377469886812,0.0222376289009966,-0.00653299793154793,0.866604843007001,0.0022799186419207,-0.0714268142251522,0.000874701883770924,-8.46545056276682e-16,7.89444671537106e-17,0.0518630942280878,9.52620766171689e-06,0.010308766802167,-0.0170277337122064,0.000350447073158895,0.000199686344204138,-0.00148768723640415,7.01091344421607e-13,0.000686078245269037,0.00579362248100658,-0.000284710637667118,-0.00117002229591438,1.13378689819088e-13,0.000130877525702629,0.000395611195234939,0.000301363674843853,0.00020321770833071,-0.00676830978877188,-0.000164640240877741,1.10536766364726e-05,-2.20339468313751e-17,3.41869102932975e-17,3.57740433647915e-05,-0.000331120846921648,1.54305631443047e-18,-3.39182508305114e-06,-2.9856151722191e-17,-6.33414409582673e-15,8.1647920299778e-05,9.66530236833272e-17,1.30872806746316e-16,1.8315798168817e-17,3.28424734571848e-18,-3.45243000077466e-17,-0.00112724644867834,-2.09512156101851e-14,2.19978419138053e-05,2.58013793288112e-05,-1.91024916904791e-05,1.75231550480761e-17,-2.41674948328382e-17,-1.41196229378233e-17,-3.71287927875206e-18,-5.56015216786783e-05,0.000471689648558288,-4.34487974675744e-05,-2.42647044417587e-17,2.86716843012485e-17,-2.25459175862295e-18,-1.48486808596311e-16,-1.6419042728377e-18,3.33157475524839e-16,1.58356910448125e-06,-4.05880358649412e-16,-4.02721948736227e-17,-4.41379316811207e-16,-6.51703503668962e-18,-1.15678373803064e-17,1.61521931145521e-17,6.73096351358103e-17,2.41195413488644e-16
"t9",-0.154597140382476,-0.00303268603718715,0.00395210476116675,-0.00454550148459323,-0.00012427383611459,-0.000848422479462041,0.195834636876209,-0.170220931152619,-0.00573919739941105,0.00108275423272267,-0.000738200996461214,0.000285154101296398,-0.00220034008824566,-0.0190917469388101,-0.000540065575183163,0.00315155145665337,-0.00022518873695439,0.0836482359212197,0.0308716062174897,-5.3295213831118e-06,5.5233097495601e-07,-1.96865147740141e-06,1.2027070279115e-05,0.000325529867472207,-9.63958319380055e-05,0.0125885819690601,2.97196757953208e-05,0.133921549956174,1.1919103069281e-05,-9.15933995315754e-16,4.57719316769271e-16,-0.869679218371374,2.06170291809044e-05,0.0215463652300126,-0.338666481903526,0.0001810383090665,0.00010554429878804,-0.000784465013618299,3.09970722305495e-13,0.000299947616767446,0.00250204893442871,-0.000121470651477421,-0.000499051441210114,4.73254875759405e-14,5.44329698189368e-05,0.000163434795843945,0.000124128965726902,8.32557108728841e-05,-0.00277221875639969,-6.73202806787843e-05,4.47888365275373e-06,2.93660981104996e-16,-1.00590544142253e-16,1.43572489208258e-05,-0.000132458560260965,2.95477302946733e-17,-1.35410541152658e-06,-6.62296148514811e-17,-2.79723272251131e-15,3.26084858962364e-05,-2.89675302394712e-16,-2.83706328309686e-16,7.68115912905885e-19,-9.50843736686702e-17,2.38924627726263e-16,-0.000451873007427661,-8.3828254671111e-15,8.83938862720254e-06,1.03815211361215e-05,-7.68753493494718e-06,7.68278022812987e-17,-4.71274819788293e-17,-1.60859123023981e-16,-5.78295387001447e-18,-2.2482341183197e-05,0.000190736354616694,-1.76480482429985e-05,-6.3784397616656e-17,-2.03008737654419e-18,1.01790110178221e-17,8.60278284479697e-19,6.31605209468578e-17,-4.4656335703767e-16,6.53005948192224e-07,-2.06318931235973e-16,8.91592476024823e-17,-4.35168625331543e-16,2.66224121160507e-17,-2.99852693265473e-16,-2.44098738289214e-17,9.28520670460731e-17,4.2386478345866e-16
"t43",-0.157543822150692,-0.00309767926764578,0.00408919577056919,-0.00477783242817205,-0.000133218833209835,-0.000916156509448075,0.217984648831961,-0.190181375006502,-0.00725190760694681,0.00138133344425401,-0.00097052386685037,0.000389649895998306,-0.00301829692213431,-0.0289645583248673,-0.000825002929927555,0.00546042168207966,-0.000467584410102735,0.20994867824819,0.119300988419567,-3.78525732893363e-05,-4.93843559655656e-06,1.455520250092e-05,-4.00281892415089e-05,0.000152395100890726,-6.09020366798977e-05,0.0124015831359844,4.59207166730764e-05,0.520889703999134,6.52792645968798e-05,-2.5951463200613e-15,-2.79906904855536e-16,0.221950929331503,-3.19802534774518e-06,-0.00324027836287108,0.0263005828676357,-1.86821981791553e-06,3.64546005216025e-06,-2.94559535048752e-05,6.04643066027212e-14,6.2025671681544e-05,0.000553668015194159,-2.87705747669155e-05,-0.000118380755676314,1.27943494172424e-14,1.49814493041237e-05,4.6957307236483e-05,3.63769681789106e-05,2.53227289082137e-05,-0.000844650236934419,-2.07653568203856e-05,1.48472989611889e-06,1.2770340598312e-16,4.22114602482205e-16,5.257320477582e-06,-5.10846760485798e-05,-1.43309219246e-16,-5.69439567174286e-07,1.85572503457247e-15,-2.25893591147943e-17,1.40789393614279e-05,6.85259313271128e-15,-0.707106781186547,-1.475296218459e-14,5.70958187961331e-15,6.37413679247774e-17,-0.00020921993034867,-1.61901598018752e-15,4.19656374733325e-06,4.98621296886499e-06,-3.69785043467536e-06,-1.7986075825574e-15,-2.41986813514705e-16,3.96914531001249e-16,9.10080714540598e-16,-1.11859153810109e-05,9.49299254870972e-05,-9.01084867243468e-06,5.25497965372056e-17,-4.03052608204005e-16,4.01714658211123e-16,-6.29138630529147e-17,-2.13962631499979e-17,-5.56316039037969e-16,3.55658516927788e-07,5.59703919420448e-16,3.73204591600764e-16,2.86943941134807e-16,2.2916118739788e-16,8.73914540856153e-17,-3.49667269869297e-17,1.18260328536816e-16,7.5426391843435e-17
"t44",-0.157543822150692,-0.00309767926764579,0.00408919577056919,-0.00477783242817205,-0.000133218833209835,-0.000916156509448062,0.217984648831961,-0.190181375006502,-0.00725190760694687,0.00138133344425406,-0.000970523866850204,0.000389649895998302,-0.00301829692213446,-0.0289645583248673,-0.00082500292992767,0.00546042168208,-0.00046758441010273,0.209948678248191,0.119300988419567,-3.78525732895006e-05,-4.93843559657566e-06,1.4555202500922e-05,-4.00281892415097e-05,0.000152395100890981,-6.09020366801011e-05,0.0124015831359843,4.5920716672753e-05,0.520889703999135,6.5279264596984e-05,-2.53269627492614e-15,1.51151462731673e-16,0.221950929331503,-3.19802534778788e-06,-0.00324027836287123,0.0263005828676351,-1.86821981766443e-06,3.64546005237774e-06,-2.94559535052204e-05,6.03920949253147e-14,6.20256716818343e-05,0.000553668015194519,-2.87705747670955e-05,-0.000118380755676793,1.19623554383291e-14,1.49814493042339e-05,4.69573072369696e-05,3.63769681786235e-05,2.53227289081217e-05,-0.000844650236934003,-2.07653568200087e-05,1.48472989528462e-06,-4.21676634262363e-16,-2.65642947383287e-16,5.2573204770886e-06,-5.10846760490256e-05,5.06605102266581e-17,-5.69439567845895e-07,-1.83342836952068e-15,-1.95336535604779e-15,1.40789393610931e-05,-7.33564295102235e-15,0.707106781186547,1.46976316803372e-14,-5.61115643163477e-15,-2.73479047438895e-16,-0.000209219930350224,-5.9241136746522e-15,4.19656374851547e-06,4.98621296894219e-06,-3.69785043506914e-06,1.72060076419872e-15,4.66268280822416e-17,-6.44364040915408e-16,-8.41375267515409e-16,-1.11859153817846e-05,9.49299254854874e-05,-9.01084867228549e-06,2.013363991629e-17,3.8424863472974e-16,-3.74380838762532e-16,4.3689494688556e-16,8.91549517817135e-17,1.77465925608366e-16,3.55658517181491e-07,-6.10056000427739e-16,-4.08305022832702e-16,-1.59910232752003e-16,-2.89440431399966e-16,-2.89880460765962e-16,4.58857945641755e-17,6.56820235723533e-17,1.23591318357412e-16
"t102",-0.158950375103228,-0.00312876600905319,0.00415551054116837,-0.00489176671684664,-0.000137680530135758,-0.000950154373258482,0.229393894183602,-0.200495297570837,-0.00811690873113109,0.0015533793462752,-0.00110760836727511,0.000453180779128648,-0.00351706742760766,-0.0354522329065244,-0.00101316928938245,0.00712274302236582,-0.0006625068426728,0.322045118335362,0.211986903998266,-7.68903233484422e-05,-1.34295708884681e-05,4.06325046218379e-05,-0.000133382784867943,-0.00117323277251252,0.000332837958262481,-0.0404593293038494,-9.02861779983229e-05,-0.458586396829385,-4.73027889578919e-05,2.11289319373975e-15,9.09298257455155e-17,0.0946310460417379,-1.48569950611416e-06,-0.0015113398552826,0.0130321225337477,-9.77736676768294e-07,1.9772009954731e-06,-1.60141053095232e-05,3.67328310236447e-14,3.83718810895248e-05,0.000346196453908515,-1.819546408447e-05,-7.48875165966466e-05,8.14752774672472e-15,9.7411351520851e-06,3.07971003379445e-05,2.39556537322012e-05,1.68077352501982e-05,-0.00056083831649073,-1.38247567531367e-05,1.00459412176495e-06,-6.42414659781242e-17,-6.68505699048251e-17,3.64369427653232e-06,-3.58802441973241e-05,7.92647085396395e-17,-4.09477415692797e-07,-2.87031826365412e-17,-6.11968013823048e-16,1.02001283338099e-05,4.11014351965977e-16,-1.09064239895453e-16,1.7807131658038e-17,3.2184085285399e-16,-1.64589879759466e-16,-0.000154737611433135,-2.86882325795752e-15,3.12764810428672e-06,3.72956528428472e-06,-2.7671975499511e-06,8.94541766311355e-17,-1.43084168231328e-18,2.36131374362996e-16,-4.40548040689125e-17,-8.46051030124403e-06,7.18080039034119e-05,-6.87259034113513e-06,-1.41059702030596e-17,-9.35575983113891e-17,3.9198446984863e-17,4.87478571510243e-17,2.50166468625491e-17,3.3974263323643e-16,2.7717040259191e-07,-2.84518878539478e-16,1.17439856325963e-16,6.38725832960647e-16,-5.27703425991438e-17,-5.67912986581597e-16,-5.7381515824576e-17,-2.09265458785109e-16,0.707106781186547
"t103",-0.158950375103228,-0.00312876600905318,0.00415551054116836,-0.00489176671684662,-0.000137680530135769,-0.000950154373258475,0.229393894183602,-0.200495297570837,-0.00811690873113111,0.00155337934627497,-0.00110760836727536,0.000453180779128653,-0.00351706742760769,-0.0354522329065242,-0.00101316928938268,0.00712274302236615,-0.000662506842672633,0.322045118335361,0.211986903998266,-7.68903233482679e-05,-1.34295708884794e-05,4.06325046220894e-05,-0.000133382784867894,-0.00117323277251254,0.000332837958261925,-0.0404593293038494,-9.02861779980557e-05,-0.458586396829384,-4.73027889580705e-05,2.16493489801906e-15,-2.4290960269747e-16,0.0946310460417374,-1.48569950621157e-06,-0.00151133985528256,0.013032122533747,-9.77736676777835e-07,1.977200995186e-06,-1.60141053097002e-05,3.66474354197357e-14,3.83718810900921e-05,0.000346196453908876,-1.81954640846253e-05,-7.48875165963933e-05,8.03803590506059e-15,9.74113515190504e-06,3.07971003383413e-05,2.3955653732088e-05,1.68077352497202e-05,-0.000560838316490953,-1.38247567536319e-05,1.00459412154567e-06,1.51711466308504e-16,8.16081060029488e-17,3.64369427647161e-06,-3.58802441974004e-05,-9.46191265465424e-17,-4.09477415902644e-07,8.39778325148379e-19,-1.07301388747132e-15,1.02001283339356e-05,-2.09165271056605e-16,-3.42753516288136e-16,1.11851544343585e-16,-2.5930755663211e-16,1.66321796859873e-16,-0.000154737611433031,-3.24711641590751e-15,3.12764810451852e-06,3.72956528440788e-06,-2.76719755033881e-06,-7.95007210664032e-17,-6.35827463843527e-17,-3.47068303027592e-17,2.88893472853424e-17,-8.46051030110873e-06,7.18080039029956e-05,-6.87259034132248e-06,-4.19288046311615e-17,-5.67056860849339e-17,-4.68118006641421e-17,-3.96848754204557e-16,-1.51764165579925e-16,-5.12246712106559e-16,2.77170402036148e-07,2.23226775970575e-16,-1.57020045433822e-16,-6.27582715185095e-16,-6.98060474841161e-19,4.6454960362522e-16,5.9736225199293e-17,3.0020734712477e-16,-0.707106781186548
"t10",-0.153789842225927,-0.0030147806260921,0.00391315584513934,-0.00447697782967778,-0.000121510284136911,-0.000827133883958598,0.188361858955472,-0.163428344869574,-0.00505834187595795,0.000945470009712179,-0.000624045675591489,0.000229293429628208,-0.00175940475052544,-0.0124940570692236,-0.000346884483804181,0.00112416188224007,7.8271033454036e-05,-0.141156707500538,-0.299644201448643,0.00032095732351653,-5.57914278339509e-05,0.000150567208072785,-0.000305172227784506,-0.000717905698720843,0.000183041476745539,-0.0174885007528093,-2.62907555691298e-05,-0.018937955987976,8.4021815954479e-07,1.8995222061946e-15,1.08727316505517e-16,-0.246135995890479,-5.01879356937101e-07,-0.00123080288658129,0.85568427331764,0.000393633957050757,0.00015577084641556,-0.00114016237390553,3.30549402108967e-13,0.000317510951999053,0.00262869665497675,-0.000126757165381079,-0.000520696590505236,4.95400572385774e-14,5.6118530705967e-05,0.000168038392069941,0.000127480255835127,8.53374522832512e-05,-0.0028412957677946,-6.89574658707007e-05,4.57468569971503e-06,-4.00902935159309e-16,-3.49965863285114e-17,1.46288533942373e-05,-0.00013488599786321,-1.51986553500882e-17,-1.3789312193975e-06,-6.78055616871595e-18,-2.07985404638019e-15,3.32139364395898e-05,3.31783297421591e-16,5.26427192533297e-16,6.57787879272312e-17,-1.4560783115333e-17,4.27834612390218e-17,-0.000460755385774447,-8.38267852014075e-15,9.0179324420017e-06,1.05940693121646e-05,-7.84520926252357e-06,-7.25224545183107e-17,-2.15961885270803e-16,1.78222811646664e-16,-3.8555490798143e-18,-2.2963370296513e-05,0.000194819032701798,-1.80388734846298e-05,-2.81016785445535e-17,-6.16665348238307e-17,-8.56862512643499e-18,-4.02475198302548e-17,-1.49649834420625e-17,-1.05881402457234e-16,6.68822031917905e-07,-1.51284722662677e-16,2.02168123862221e-17,-1.09340506718761e-16,-4.71318080278865e-17,-4.99359550066265e-17,2.40199228575762e-17,9.92216705644321e-18,-2.79936935874045e-16
"t40",-0.155654729907701,-0.00305583072105638,0.00399876349200749,-0.00461998163635737,-0.000126913240104107,-0.000867750568722655,0.201228689709374,-0.174975932160673,-0.00580100843261597,0.00108977267356675,-0.000730555437296082,0.000273661339819414,-0.00210382502135783,-0.0156573478929755,-0.000436030177355502,0.00148815877297076,0.00011032932060856,-0.209760316235346,-0.483486572250666,0.000550526996616223,-0.000105838675302596,0.000287738347261687,-0.000609371145206483,-0.0019021388208634,0.000500147909252846,-0.0511937323629814,-8.55030812421248e-05,-0.0816704944879051,3.98927810386354e-06,1.80844922370582e-16,1.24792013893528e-17,0.17634960225975,2.43399998679379e-07,0.00058413445601399,-0.274626134801868,-7.40996235795936e-05,-1.63051729977996e-05,0.000113105265410043,5.42778173851102e-14,5.81757475184713e-05,0.000539468623298622,-2.896137172749e-05,-0.000119245665447663,1.34999780114209e-14,1.59508516434724e-05,5.06368857907565e-05,3.94414437310288e-05,2.77190004417099e-05,-0.000924970710289241,-2.28072996178233e-05,1.65628545731236e-06,-4.26427078951575e-16,1.58196058491004e-16,5.96532880259867e-06,-5.83706965647593e-05,2.12045521984507e-15,-6.56550813908944e-07,3.34028868741223e-15,7.03369333795736e-15,1.62670112442628e-05,0.707106781186547,6.91664878921417e-15,-9.1207549096283e-16,-2.25274307636935e-15,-1.88653803835207e-15,-0.000242751612490655,-5.5907859404978e-15,4.87405095029236e-06,5.79336012558433e-06,-4.29663441349492e-06,-2.00635231018257e-16,8.78772591285812e-16,-2.05052654189665e-16,-1.23787376569702e-15,-1.30069539826527e-05,0.000110384803242436,-1.04803137391807e-05,-2.66749997179115e-16,1.04032720411458e-16,-5.95524152339962e-17,-1.72411547287502e-16,9.11941002856803e-17,-2.09463481350185e-16,4.13369001096495e-07,2.63353255434486e-16,-2.80002157644032e-16,6.17503506491845e-16,2.40678827493278e-17,2.96050243360182e-16,-1.23442389994405e-16,2.03701757613565e-16,-2.19782957849665e-16
