"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t93",-0.185526667745038,-0.0888715563760756,0.0283455830447168,-0.0139170598239003,0.00695589190217322,-0.004873959234865,-0.171316871177184,6.46882994096093e-06,-0.00217480074124143,6.17318115473213e-05,-7.06359483790171e-05,5.53651012848398e-05,1.44448792280894e-05,-0.000244730196129056,-7.25635350857755e-05,0.497915740530464,0.00345763199714496,-0.010678705040431,0.00294968248046201,-0.0141113092836756,0.0774684067506137,-0.105484350965785,0.000714183568245675,-1.24272090989872e-05,0.0148567228275031,-0.00405931925280989,-0.0171145861486594,-0.0010929492709788,9.630166863322e-05,-2.6638782658656e-05,0.000301351198173271,-0.003489261246858,-2.27305743597899e-08,2.42659154442361e-16,0.00141279610549652,9.95201307437598e-07,-7.06888317015836e-05,2.53448398192697e-05,0.000119023778668337,6.12839452049808e-05,-3.81465230473712e-05,-0.000225992823883261,0.000106243309557098,5.50308172765201e-05,2.68679086787025e-05,-4.77794654306666e-05,-2.73833159538669e-06,-1.46638878063088e-05,-1.3464064786922e-16,2.15473795386775e-19,-2.36894673621216e-16,0.0224876191256875,2.36523607857059e-06,-2.4899802927769e-17,-3.08497428246844e-16,1.56014194014329e-05,-1.09045647849118e-16,-1.30790264937711e-07,-1.84047574657397e-05,-2.97626220807793e-05,-1.34633490667648e-15,-3.25413222538459e-16,3.31596808049788e-15,0.386961835368162,0.0182063201718466,-2.80406587498785e-16,-4.17976945481929e-07,-1.76438853005103e-07,3.68660144205936e-16,3.38269486121615e-16,7.41980285286561e-06,-0.00065350386665532,7.40602291538698e-06,3.74715092525772e-16,3.24964075497295e-16,-8.04708825157621e-17,6.17151940827567e-16,-6.34122503566657e-17,-2.06427734176339e-16,-4.47103553382093e-06,-9.37608959015458e-16,-1.52428094818888e-15,1.93185314494504e-06,-2.46489963320916e-07,5.59552555228625e-15,3.92131473090869e-15,-1.64237518202249e-14,-0.707106781186548,9.89162165731758e-16,6.38889584734533e-16,-3.925513081474e-17,-4.58163311636514e-16
"t2",-0.148187219164046,-0.0674903946300364,0.0192761021479202,-0.00796353666834524,0.002851803776507,-0.00100715716739427,0.0906458089327082,-0.000423739740347176,0.00181215462733986,-8.94765466584492e-05,0.000115876133859268,-0.000122111616646499,-3.60862729347306e-05,0.00150080822783954,-0.000817857354574403,0.0848194539162979,-0.00059136291176634,0.0128568183205083,-0.00377645311495549,0.0281718233934776,-0.200277982540097,0.642116685691366,-0.00513136578561904,0.000166760542105074,0.696340363972583,0.0265911394016554,0.00199391930197662,-0.0654151086775985,0.00436927446841356,-0.000610016274097641,0.00478384905762982,-0.0557513051436386,-2.27690813240453e-07,-2.09177741197376e-16,0.0185042152273755,-0.000153420809326055,-0.000525463595073158,0.000168233903205293,0.000785986907419288,0.00040447824936532,-0.000239246842926462,-0.00141487045915548,0.00063752352512127,0.000329195239794976,0.000155963184062653,-0.00026781720029137,-1.33728174768634e-05,-6.69883281879009e-05,6.8598562591459e-17,-3.03124107303252e-16,-2.95321762292219e-17,0.00701645152610914,3.98203875093754e-05,-3.43675341527763e-17,1.01846727104571e-17,5.58253640506779e-05,-3.65694048252733e-17,-4.2845091307296e-07,-5.17334673659042e-05,-8.29152225722755e-05,2.01988769081457e-17,-4.99622806638143e-17,4.93363979261296e-17,0.00401552315450482,-0.00190356942460797,2.16414770373472e-14,2.96585861116045e-05,2.19587653999273e-05,-6.30746842987606e-18,3.01759889818573e-16,8.93969423322863e-05,-0.000680668393267053,6.91851875455791e-05,8.57077340726753e-17,6.25992631287322e-17,-1.36039195244164e-17,-5.31352067704272e-17,-3.91228597530587e-17,-2.91195862963365e-17,-3.24357548643916e-05,1.16300924867328e-16,3.78156991531936e-16,1.29325414660106e-05,-1.60629976106994e-06,3.55111529508793e-16,1.2119706110279e-17,-1.6722043442994e-17,-1.17532388675914e-16,2.45088081044904e-17,1.38155461097382e-17,-4.87248899173825e-17,2.50045264162409e-17
"t9",-0.164218268629831,-0.0763884792724113,0.0227927384881548,-0.0100163012367714,0.00395684997865514,-0.00159450184722289,0.246045787938586,-0.00411748880979497,-0.0168700762237186,0.000373650072097404,-0.000408657139669547,0.00029831937860525,7.69290502086756e-05,-0.00164533924301774,0.00046177881918015,-0.0221245320226063,0.000145779112358198,-0.00285361353183529,0.000838472179001891,-0.00711527069900782,0.0763865891115372,-1.11343747462578e-05,-8.33498028230241e-06,1.90650809003075e-06,0.00829741805613673,-0.0255990128070307,-0.00261945079498976,0.131440911989397,-7.38490811705503e-05,4.99112761693228e-05,-0.00127944578921474,0.868779753830611,-4.76217792512395e-07,-2.07825799740883e-15,0.340113111093885,-0.0101330647275277,-0.000249562841133087,7.37318471056155e-05,0.000343518418446393,0.000176728328812533,-0.000102074165693392,-0.00060321862996849,0.000267694443613416,0.000138093514954165,6.48665403299286e-05,-0.000110485182093184,-5.4185857144389e-06,-2.70473813072407e-05,1.16061334228207e-16,-4.25995602544067e-16,-3.85579973267334e-17,0.0028179534288077,1.59811736114021e-05,4.1296442440549e-17,-1.39088028533861e-17,2.22866247211674e-05,-1.52163507767771e-16,-1.71055640396322e-07,-2.06608166800782e-05,-3.31146251227451e-05,1.1717901608209e-16,6.71935055292304e-16,-2.20426078014523e-16,0.00160793015935212,-0.000762983203316886,8.60187384982985e-15,1.19335185402624e-05,8.83700298713987e-06,1.73727848989422e-17,8.91252902675351e-17,3.61472543982467e-05,-0.000275238505919762,2.81015420902069e-05,-1.22741087277442e-16,1.32656302503175e-17,5.78841238584308e-18,-1.19896605639942e-16,-8.38862055829234e-17,-1.05038707641812e-16,-1.32838528167174e-05,-6.76347868150133e-18,5.27433782476118e-16,5.32214337186623e-06,-6.62379239533252e-07,4.46181565364453e-17,-8.4696171807043e-17,-3.97664969699355e-17,6.33072236684946e-17,7.91894686873494e-17,8.82782585705296e-17,-3.62509853683725e-17,-1.17857809918034e-17
"t43",-0.167636743139878,-0.0782822607714356,0.0235383575686476,-0.0104494071661407,0.00418839611541532,-0.00171661305620962,0.277698603632654,-0.00485698008451546,-0.0205672114414542,0.000464714478765095,-0.000511589300917603,0.000380382180682398,9.89361828155517e-05,-0.00224942925606442,0.000704718696463935,-0.0441146308907233,0.000301772178918174,-0.00680630394523581,0.00202432100773952,-0.0194162868856284,0.229341593184342,-0.00406781173028106,7.50472584564567e-05,-1.18153209032337e-06,0.015155991351508,-0.0994673064279489,-0.0101837439732514,0.511277830291975,0.000353035755769397,-7.23369678470088e-05,0.000897693580595452,-0.222354681455756,7.16628245657552e-08,7.57006413709518e-17,-0.0264436745310966,0.000779467087688401,-3.17578553605691e-05,1.50412754806753e-05,7.1159277241226e-05,3.66665156250226e-05,-2.41758613994676e-05,-0.000143450869290704,6.95224491205119e-05,3.60727092558277e-05,1.78526213690722e-05,-3.20397414063397e-05,-1.79623673543503e-06,-9.26097042961945e-06,-3.80370524455763e-16,5.60128663157866e-17,-6.10549911364578e-17,0.0010223216628564,5.85196972260828e-06,-8.71898876565583e-16,1.22669069327669e-15,9.2792567918166e-06,1.36572784079417e-15,-7.23450453731078e-08,-8.91224399927025e-06,-1.4297556694836e-05,-1.7656717539086e-16,-0.707106781186548,-1.42581218181623e-13,0.000734082973381178,-0.000352765018261758,4.74235628829606e-15,5.73163259388497e-06,4.25076641681166e-06,-4.77590732282635e-16,-7.30456189753e-16,1.79842139915497e-05,-0.000136979876676324,1.43479298380213e-05,-4.97018575036386e-16,-6.10767248977555e-16,3.05828040335964e-16,-2.92491397350614e-16,3.07667444413653e-16,-8.1585252066063e-16,-7.04700385116769e-06,-5.01766636569803e-17,3.8535368926003e-16,2.87744694632487e-06,-3.60763663530473e-07,-2.82835002372912e-16,-1.40114541432282e-16,1.6490374647761e-16,1.61576476476227e-16,2.50655733319157e-16,6.61791801320671e-17,3.03224658330204e-17,5.61824022170947e-16
"t44",-0.167636743139878,-0.0782822607714356,0.0235383575686477,-0.0104494071661407,0.00418839611541531,-0.00171661305620963,0.277698603632654,-0.0048569800845153,-0.0205672114414542,0.00046471447876506,-0.00051158930091752,0.000380382180682454,9.89361828155483e-05,-0.00224942925606486,0.00070471869646383,-0.0441146308907235,0.000301772178918555,-0.00680630394523588,0.00202432100773954,-0.0194162868856285,0.229341593184342,-0.00406781173028098,7.50472584565847e-05,-1.18153209031511e-06,0.015155991351508,-0.0994673064279488,-0.0101837439732515,0.511277830291975,0.000353035755769704,-7.2336967846969e-05,0.000897693580595854,-0.222354681455756,7.16628243607241e-08,6.844696574096e-17,-0.0264436745310971,0.000779467087688666,-3.17578553602656e-05,1.50412754801135e-05,7.11592772410959e-05,3.66665156250091e-05,-2.41758613992414e-05,-0.000143450869290788,6.95224491203284e-05,3.60727092562282e-05,1.78526213687308e-05,-3.20397414063566e-05,-1.79623673601627e-06,-9.26097042931772e-06,5.82702682708833e-16,-5.63482450279598e-16,-1.07587513618703e-16,0.00102232166285559,5.85196972286664e-06,9.78558341021507e-16,-1.12516660734531e-15,9.27925678959854e-06,-1.34176156937028e-15,-7.23450514455361e-08,-8.91224399939775e-06,-1.42975566908565e-05,1.24551852689533e-16,0.707106781186549,1.42718939134012e-13,0.000734082973382455,-0.000352765018257761,3.52324926257558e-15,5.73163259347731e-06,4.25076641697038e-06,2.65757240730396e-16,5.30342739504285e-16,1.79842139911793e-05,-0.000136979876676172,1.43479298373422e-05,1.83136979728847e-16,7.55986855388667e-16,-4.12722260304584e-16,1.32799773941943e-16,-2.76387577990287e-16,4.92907824029795e-16,-7.04700385069194e-06,3.63875555587503e-16,-4.33818045698837e-16,2.87744694633767e-06,-3.60763663640086e-07,-2.71927995053757e-16,6.22422245563941e-17,-1.85795694808868e-16,-1.70492796242019e-16,-1.53102613893456e-16,-9.05560145971662e-17,-1.77236471004287e-17,-2.18344783035739e-16
"t102",-0.16927096330332,-0.0791906787155285,0.0238984339024606,-0.0106604193444035,0.00430263775863695,-0.00177774604115703,0.29419479476947,-0.00525684038751317,-0.0226211542884016,0.000516129148311451,-0.000570011169647777,0.000427648103877853,0.000111698336316399,-0.00261684507043203,0.000865037835772825,-0.0613897578949119,0.000426996464632411,-0.0102283659338276,0.00305718489367406,-0.0307589760855449,0.376122600535991,-0.00970226294961292,0.0002039043278531,-9.94529247667794e-06,-0.0250274709295697,0.0876272146746546,0.00896831575152503,-0.450103370371943,-6.27947962298855e-05,-7.95538545099103e-06,0.000251540627540965,-0.0947429681187452,3.34224546214079e-08,4.7051759562239e-16,-0.013102052401625,0.000386464976392467,-1.85091436027997e-05,9.28607413150893e-06,4.4034036629198e-05,2.2695037669402e-05,-1.52895480380871e-05,-9.0786340847096e-05,4.47028863987814e-05,2.32200166945043e-05,1.16079533970647e-05,-2.10534518264617e-05,-1.21536504867959e-06,-6.31390451713175e-06,-4.3256722761905e-17,4.22264987259943e-16,1.73563163340228e-17,0.00070689136102231,4.05582860993326e-06,8.49471770037162e-17,-2.77811586597608e-16,6.65400479746992e-06,-1.77867979199753e-16,-5.21061964392377e-08,-6.4551746039082e-06,-1.03585339670989e-05,2.86912808143041e-16,-8.86537513992914e-17,1.27611319369889e-16,0.000540624932238498,-0.000260790445474834,3.16566678724985e-15,4.28712092317984e-06,3.18095894360181e-06,-2.85392904772833e-16,-2.27517630269503e-17,1.36022909447628e-05,-0.000103614233701421,1.09431101480498e-05,2.51893187084232e-16,1.43278201893523e-16,5.12442293391133e-18,-1.25357839754059e-16,5.48831211487507e-17,6.48018359528172e-18,-5.44314868188706e-06,-6.34301727031617e-16,3.15821138779169e-16,2.23682987064667e-06,-2.81148925404106e-07,2.98763523277797e-16,-1.31984912347617e-16,1.23927518245519e-16,-3.72099105932941e-16,1.18897528954165e-18,1.2545743850955e-16,1.027607703568e-15,0.707106781186547
"t103",-0.16927096330332,-0.0791906787155286,0.0238984339024606,-0.0106604193444036,0.00430263775863697,-0.00177774604115703,0.294194794769471,-0.00525684038751323,-0.0226211542884016,0.000516129148311506,-0.000570011169647722,0.000427648103877798,0.000111698336316496,-0.00261684507043192,0.000865037835772978,-0.061389757894912,0.000426996464632432,-0.0102283659338277,0.00305718489367412,-0.030758976085545,0.376122600535991,-0.00970226294961296,0.000203904327853138,-9.94529247671583e-06,-0.0250274709295698,0.0876272146746546,0.00896831575152505,-0.450103370371943,-6.27947962298439e-05,-7.95538545080672e-06,0.000251540627540792,-0.0947429681187453,3.34224544413995e-08,9.34780052414303e-17,-0.0131020524016248,0.000386464976392605,-1.85091436025464e-05,9.28607413162516e-06,4.4034036629146e-05,2.26950376694315e-05,-1.52895480376204e-05,-9.07863408470336e-05,4.47028863988022e-05,2.32200166950733e-05,1.16079533968505e-05,-2.10534518262449e-05,-1.21536504858646e-06,-6.31390451686503e-06,4.54483493746442e-18,-1.70150447855109e-16,5.79700592225015e-17,0.00070689136102281,4.05582860978928e-06,-1.06591520722568e-16,1.31479939477951e-16,6.65400479760744e-06,8.7833630956571e-17,-5.21061968420891e-08,-6.45517460302436e-06,-1.03585339676789e-05,3.10591135819638e-16,-3.40689898020146e-16,-1.91804749266325e-16,0.000540624932237721,-0.000260790445474834,3.05986407535388e-15,4.28712092318461e-06,3.18095894381691e-06,2.12158353592171e-16,3.6837397199818e-16,1.36022909447281e-05,-0.000103614233701116,1.09431101482493e-05,2.31638805040728e-16,-9.45685452861318e-17,-2.02284021430319e-16,8.45276833764538e-17,-5.21541303678718e-17,8.3928186902944e-17,-5.44314868179685e-06,2.20709098459859e-16,1.20960368565844e-16,2.23682987042723e-06,-2.81148925592594e-07,-1.94063628078643e-16,1.97001142671258e-16,-1.69573903601859e-16,2.19680670673303e-16,3.71979132477268e-17,-9.32728986431382e-17,-1.17994253686922e-15,-0.707106781186547
"t10",-0.163277845409861,-0.0758626347876043,0.0225818629577481,-0.00989081867620614,0.00388741391334279,-0.00155639356650582,0.235018415235408,-0.00383239402699198,-0.0153341748015104,0.000334086643597421,-0.000363278986823756,0.000260631893762575,6.66282294664866e-05,-0.00132205052070358,0.000297410100600581,0.00334561812157343,-4.83744251946992e-05,0.00355846201995799,-0.00112844376688576,0.0183103036151316,-0.297232117328307,-0.139941886642525,0.000850630191553277,-1.09047390723147e-05,-0.00596310204032871,0.00363634300724714,0.00037117566530083,-0.0185812050722386,1.6978660799416e-05,1.07396631624599e-05,-0.00046264871746976,0.246721993085162,2.68663479476115e-08,4.37881718686657e-15,-0.854654194795681,0.0267855955643885,-0.00028425355790143,7.81740118527196e-05,0.000363559367638454,0.000187004577918256,-0.000106516781406114,-0.000629233917590642,0.00027714577645685,0.000142905166375658,6.68752941332088e-05,-0.000113535752139317,-5.53448774072014e-06,-2.75988303958337e-05,-1.54321739037473e-16,3.04346935123334e-16,-5.95307241759721e-17,0.00287170079203428,1.62834987126178e-05,-1.49677728626259e-16,1.18493213192377e-16,2.26938574600906e-05,-1.86900550688959e-17,-1.74198878909201e-07,-2.10442276430539e-05,-3.37294754959054e-05,9.27469870948429e-16,-2.51287928097482e-16,1.72280895414554e-16,0.00163910128735727,-0.000777959316687185,8.87145516622575e-15,1.21778418498521e-05,9.01825335102458e-06,-1.38278005104139e-16,-1.9197134550774e-16,3.69206240379717e-05,-0.000281129547581263,2.87238461294196e-05,5.69470791694879e-17,8.5074249876752e-17,-1.48789828022173e-16,-3.59703101707958e-17,4.45512758627157e-17,-2.62601498465616e-17,-1.35939726139287e-05,1.80871655152024e-16,2.10501121182576e-16,5.44973034341013e-06,-6.78422348416002e-07,1.10956998074116e-16,-7.8192673476066e-18,4.03664679844692e-17,2.37164634808828e-17,4.32309951412135e-17,-2.3004956883599e-17,-4.41280373166762e-17,-2.36321254687638e-16
"t40",-0.165438100348184,-0.0770553380328,0.0230482680025536,-0.0101592642395578,0.00402899393195519,-0.00162983875280847,0.253123690103418,-0.00423333915056134,-0.0172507106222153,0.000379919965990932,-0.000414564493311703,0.000300327590191427,7.71207296225607e-05,-0.00157826106126421,0.000373679826134232,0.00465528257589018,-6.8122506660718e-05,0.00521952905280412,-0.0016604588743493,0.0277489848332666,-0.459573468566404,-0.254907742178488,0.00161327751344549,-2.47329940358983e-05,-0.020339570737489,0.0156771075437367,0.00160048780113337,-0.0801337103347391,0.000258466179755126,-7.17724440529241e-05,0.000964565027768288,-0.177206504731594,-1.2756374747308e-08,-1.30183721070499e-15,0.274452961994287,-0.00855650060610446,-1.6070959146422e-05,1.39896364780047e-05,6.68129978302484e-05,3.44597191736656e-05,-2.43359135287252e-05,-0.000144658858490215,7.25995594802256e-05,3.77469503096001e-05,1.90076643388527e-05,-3.46396600181334e-05,-2.003785826661e-06,-1.03939495852403e-05,-1.42813255693149e-16,1.39599652950372e-15,-2.19016687029516e-16,0.00115839400483586,6.64006042689019e-06,-7.05133640307062e-16,-2.79892817850509e-15,1.06894189732384e-05,7.81407990742643e-16,-8.34523778393466e-08,-1.02966273848731e-05,-1.65196124925866e-05,-0.707106781186549,1.25752176017098e-16,-5.92242160117625e-16,0.000851155275816081,-0.000409276129098635,4.84317380535371e-15,6.65944514116525e-06,4.93908274220266e-06,-4.23910807146022e-16,-7.07134858796422e-16,2.09119883796197e-05,-0.000159280493339686,1.66877504131496e-05,-8.04926928984725e-16,2.5380910604391e-16,3.28261859543992e-16,-1.08235576340575e-16,-2.63332800670792e-16,5.32203448691663e-17,-8.19468729332945e-06,-7.21922990265643e-17,-6.21717121028165e-17,3.34494063216999e-06,-4.19302527714018e-07,-4.85231552412067e-16,-1.22851731237189e-17,1.08253425671532e-16,6.1741621047103e-17,-1.76899738338318e-16,-6.989420628777e-17,2.44844122624808e-17,4.22884300635684e-17
"t41",-0.165438100348184,-0.0770553380328,0.0230482680025536,-0.0101592642395578,0.00402899393195519,-0.0016298387528085,0.253123690103418,-0.00423333915056151,-0.0172507106222153,0.000379919965990738,-0.000414564493311481,0.000300327590191579,7.71207296225845e-05,-0.00157826106126408,0.00037367982613401,0.0046552825758903,-6.81225066607532e-05,0.00521952905280422,-0.00166045887434925,0.0277489848332666,-0.459573468566404,-0.254907742178488,0.0016132775134457,-2.47329940358024e-05,-0.020339570737489,0.0156771075437367,0.00160048780113384,-0.0801337103347391,0.000258466179755446,-7.17724440533057e-05,0.000964565027767816,-0.177206504731595,-1.27563746565992e-08,-1.18687036752893e-15,0.274452961994288,-0.00855650060610477,-1.60709591465677e-05,1.39896364781643e-05,6.68129978299847e-05,3.44597191741861e-05,-2.43359135284546e-05,-0.000144658858490937,7.25995594807044e-05,3.77469503092739e-05,1.90076643382005e-05,-3.46396600190008e-05,-2.00378582694528e-06,-1.039394958519e-05,3.7502101279714e-16,-1.38714848919922e-15,2.95599292808864e-16,0.00115839400483593,6.64006042827499e-06,8.3780402769985e-16,2.72775737345139e-15,1.06894189741248e-05,-8.32293563887881e-16,-8.34523762434383e-08,-1.02966273908493e-05,-1.65196124955564e-05,0.707106781186548,-2.40540394473576e-16,3.60281034682481e-16,0.000851155275820872,-0.000409276129095117,4.77324907842351e-15,6.65944514019728e-06,4.93908274285231e-06,5.78450612199592e-16,8.40791620755336e-16,2.09119883800915e-05,-0.000159280493339242,1.66877504135521e-05,9.51382873734031e-16,-1.88140340712107e-16,-4.36786796306052e-16,3.40023400913826e-17,2.82396521404209e-16,-1.51317253980067e-16,-8.19468729299638e-06,2.00001408071115e-17,3.74277079553438e-16,3.34494063257591e-06,-4.19302527820921e-07,-4.39131003689781e-16,-3.02811721545361e-17,-1.92339294061615e-16,-1.98723277796722e-16,2.24290740994601e-16,1.61718508709126e-16,-1.25247256587698e-16,1.52394529259292e-17
"t25",0.0357294726151774,-0.00517970349571612,-0.0505762199969327,0.268575476532459,0.0501252537196386,-0.0162845090403714,-0.00396305387518886,-0.0033189006978874,-0.0130671041926755,0.000236583386071132,0.000579827331580463,0.000203443565190975,4.85037289907064e-05,-0.000511253191819563,-0.000100174915925705,0.00126461853953728,-0.000795325422307808,0.11650288289939,0.08302464383572,-0.00850727484868743,0.000874440885701294,0.00154162503944063,0.000106271321843456,-3.54177960117481e-05,-4.88259309736304e-05,-0.00498074207465972,0.0012074159193865,-0.000936146179664379,-0.00794662792912132,0.00338410290721304,-0.932558693546421,-0.0025565759459967,-4.77862041726155e-07,-3.21210487378285e-16,0.000712830008053722,0.0019503622044705,-0.00141141582629139,0.000540622961277708,0.00242659928084224,0.000336426769075276,-0.00082991232419286,-0.00425626659437491,0.131738259843085,-0.00421126282679573,0.000214070782866786,-0.0500705685155159,-2.66485797729958e-05,-0.0001349102720669,-1.60554750706866e-16,-1.92124582469721e-16,2.37256537927266e-17,0.000211949255191107,6.91930171947107e-05,1.20164116295541e-17,-8.1815563889957e-17,0.00693658026786943,-8.09034722997425e-17,-8.53593285368648e-07,-0.00010280216844501,-0.000164727680953288,-3.81698082821012e-16,3.2112617612333e-16,4.32385387858213e-17,0.000127706563929963,-6.06963365897429e-05,1.68688985828396e-14,4.66709266168409e-05,3.45355852556231e-05,2.38651365823526e-17,-4.46985434444473e-16,6.77193227844736e-05,-2.19756484552969e-05,5.25187626057161e-05,-6.36861618394606e-17,-7.59880928440102e-17,-2.95167717234748e-16,-3.45541714452383e-17,1.50296795557727e-16,1.36015656117013e-16,-6.06181078453005e-05,-2.42214907834584e-16,-5.71030969167998e-17,2.40068227450978e-05,-2.97401606086335e-06,1.77141215612633e-16,-7.05529266095482e-17,-7.96748734967e-17,1.86786939411546e-16,8.98253390466799e-17,-1.00205575153256e-16,-5.67992335629303e-17,1.18958828508892e-16
"t23",0.0377431977413578,-0.00553093806667715,-0.0551956549008023,0.301916219006878,0.05890385494482,-0.0202124417453964,-0.00584893010985272,-0.00596556526706749,-0.0280754562009984,0.000576358464966731,0.00147733814828884,0.000594774487243543,0.000152260625876671,-0.00334239714514607,0.000763864724019625,-0.00185973234336049,0.00108263103466038,-0.132418340445723,-0.093554632580463,0.00925947978890505,-0.000990827769467848,-8.5622246062244e-06,-6.3248391336812e-06,2.79716185304845e-06,1.8171718423679e-06,0.000115639915989771,-2.80234988882522e-05,2.17203907211805e-05,-2.38052149284795e-05,6.95720747598549e-05,-0.0283020407564462,-6.34864591788353e-05,-6.52142792950026e-09,3.67735346892407e-16,-1.16983377340674e-06,-3.65048664401578e-06,0.000262626852663548,-0.00034109639752108,-0.00163706335474884,-0.000228574944290859,0.00127955493634163,0.00680749227141915,-0.88431175759425,0.0351150423790125,0.00175284788086486,-0.263873575712674,-2.76718080770854e-05,-0.000126426150873632,7.14815341532047e-16,-8.76150388118373e-16,2.6862200507233e-16,0.000171480199632326,5.4886018227767e-05,3.76682731630216e-16,6.16725329181578e-16,0.0934783520571017,-2.93435972900628e-16,-4.63149039543929e-07,-5.89510042436651e-05,-9.45124797583361e-05,-8.14368945970678e-17,1.68431610110354e-16,-4.19980948863449e-16,7.21344025062243e-05,-3.40586762940616e-05,8.87819839757791e-15,2.57071269134249e-05,1.90101336778048e-05,-1.86873411440321e-16,4.59815399212604e-17,3.67854333413534e-05,-1.19360324569717e-05,2.83058658740176e-05,6.02238806473453e-16,-2.01797073347995e-16,2.39886738238025e-16,4.3659277470503e-17,-2.21882173199618e-17,-9.86886416272783e-17,-3.24204411611337e-05,-2.02444260378085e-16,5.39294120799171e-16,1.28127669229046e-05,-1.58647434209255e-06,-1.30897650499882e-16,6.93895437922715e-17,5.80381397529209e-17,3.76048016039195e-17,-2.01523323155707e-17,2.51001990267065e-17,1.2411295733694e-16,-2.34890933559597e-16
"t53",0.038528401933017,-0.00566771259385514,-0.0569898861845693,0.314823411651544,0.0622868878912813,-0.0217185657248997,-0.0065630284761628,-0.00695796006643992,-0.033668567794624,0.000702573646013421,0.00181040766941939,0.000739630687966009,0.000190626099972432,-0.00438321979160556,0.00108090373536132,-0.00305611161857571,0.00181031387818194,-0.23485919009299,-0.166691451107023,0.0172130980805076,-0.00189568798180055,-2.06911648930946e-05,-1.6185671043889e-05,9.23261995631336e-06,1.09662408026272e-05,0.0010223077877535,-0.00024781059948048,0.000192124673296025,0.00128432005173421,-0.000413868183006324,0.0784603797653094,8.58697728405577e-05,6.94648614822288e-09,-4.4551319826726e-16,1.02689120079491e-06,3.1968464348647e-06,-0.000104758546970576,8.19475982156634e-05,0.000383124778433108,5.3347231998388e-05,-0.00022617283251463,-0.00119094404687001,0.119022468174695,-0.00463081714278122,-0.000187852501233465,0.0216843824217306,5.85814766705163e-07,1.14175136855187e-06,7.35093511380881e-16,-4.60844235084756e-16,-6.98430611046885e-16,7.16397073732833e-07,2.41520111817222e-07,-9.66873673305518e-16,-1.20764471527132e-15,-0.525063719694374,2.86377681899404e-16,-4.92773083364365e-07,-3.33627091914938e-05,-5.26495213632929e-05,1.71573055671812e-15,-3.79324362641808e-16,-1.57324969055614e-15,2.78680163607326e-05,-1.29451208212145e-05,1.74207419084382e-15,9.74885400801683e-06,7.21528048162564e-06,3.33950656786182e-15,-0.707106781186547,1.4384224985297e-05,-4.66893887757225e-06,1.14299727243389e-05,-9.34424745323232e-16,5.59891556194714e-16,-9.77862915081155e-16,-2.36174617748748e-16,-1.16075555571329e-16,6.152246403897e-17,-1.38319873231665e-05,-8.04380605362065e-16,-2.32040673362355e-16,5.62781266496074e-06,-7.04867896994532e-07,-4.57804111548261e-16,1.99750345268587e-17,1.31631211370759e-16,-4.35051812884671e-16,2.48968858655723e-16,-2.97119934467698e-16,-9.19032228359802e-17,-5.78832256264726e-17
