,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
t352,7.7671485,5.5825186,10.795153,8.158273,6.237438,6.60727,6.8383474,5.4106493,2.987002,5.02157,4.6784263,4.9834757,5.343855,4.3834863,5.034566,5.4069247,5.1000695,4.7306247,5.4353924,6.1820574,4.058485,5.3144097,4.216996,5.175072,5.180362,4.4185333,4.3424315,3.8934538,4.5423408,3.7112541,4.3676434,5.1408615,4.5809627,5.641911,5.813675,5.2868867,4.1275744,5.3148184,4.744768,4.713395,5.790259,5.204509,5.7577176,4.8734713,3.7687132
t353,15.705694,-0.6140242,4.242324,5.135402,4.530725,5.2274914,5.067068,6.0379205,7.708689,4.4881396,5.255003,5.539007,5.091383,5.100856,4.6600413,4.905188,5.4311657,5.5318627,4.007045,4.8100686,5.0450234,5.7667255,5.672581,4.443736,4.081458,5.267787,6.0223846,5.943951,4.501787,5.226182,4.4903584,3.384085,5.184679,5.5617375,5.2102294,4.853867,5.7507463,4.521356,4.40725,5.148037,4.799164,4.918258,5.0855193,4.9048977,5.064705
t354,16.038513,-2.5232363,4.6077666,5.6535597,5.081053,4.9182067,5.379499,5.79336,7.3442187,4.798918,5.470556,6.1189604,5.5279436,5.2247257,4.840349,5.1149616,5.466212,5.70017,3.6439946,4.8633695,5.1911163,5.295299,5.627369,4.5292907,4.595337,4.9303856,5.6050596,6.473586,4.832921,5.0894074,4.2931013,3.616796,5.044616,5.33629,5.5144563,4.598031,5.5781636,3.9659104,3.8403764,5.6815434,4.5391874,4.4715343,5.1330442,4.8619533,5.1787567
t355,14.584439,9.912118,3.7831013,5.960457,5.2077246,5.83285,3.789656,2.967311,6.1643963,6.7245545,4.5129533,5.855912,3.965249,4.6392674,4.955309,6.314604,5.089268,5.2567024,4.9146733,5.2256866,6.081157,5.410055,4.262297,3.9801462,4.7820044,5.0871286,5.649775,4.9132037,3.8571572,5.29274,6.0298834,5.2452207,5.368204,3.600565,4.2486963,4.83988,5.2579427,5.3039565,4.0490937,6.5063515,4.866167,5.1656594,4.9339375,4.899402,5.3284535
t356,14.507272,9.774819,3.7582808,5.8918004,5.229355,5.845991,3.7635524,3.0407567,6.164005,6.755668,4.58087,5.8025475,4.034447,4.6878304,4.888906,6.2129674,5.1453133,5.2062416,4.8274183,5.142695,6.0989556,5.4218106,4.3522973,4.055809,4.77485,5.113483,5.633911,4.898079,3.8361027,5.303364,6.067027,5.2758284,5.4371285,3.5789173,4.260996,4.9027925,5.3003483,5.278158,3.9812727,6.4319596,4.9529014,5.1542163,4.872028,4.968287,5.326242
t357,14.561415,9.815131,3.7962818,5.9075565,5.221372,5.8939734,3.761004,3.025011,6.134585,6.716571,4.563615,5.8524246,3.9995139,4.648219,4.934722,6.2227173,5.135398,5.1892023,4.877831,5.1567163,6.115238,5.3918514,4.315365,4.0095716,4.7833576,5.0693307,5.6779194,4.847691,3.8031788,5.2878222,6.0820975,5.317059,5.445096,3.6274056,4.2734003,4.9187174,5.254373,5.224207,4.0397577,6.461591,4.9401593,5.1709332,4.911728,4.9192457,5.375105
t358,14.477678,9.727077,3.8550422,5.844067,5.129992,5.835336,3.8871536,3.151584,6.1773667,6.6836495,4.61775,5.762593,4.0620847,4.67695,4.9903345,6.1429677,5.07262,5.184267,4.8681736,5.178621,6.0096974,5.383083,4.3707137,4.0347705,4.7290707,5.1478004,5.5759525,4.89139,3.8853643,5.291893,5.978524,5.225267,5.411051,3.5961607,4.2956986,4.894653,5.332478,5.2658544,4.102116,6.355437,4.93124,5.1923614,4.888452,4.8914614,5.322583
t359,16.005512,-2.4629722,4.5582595,5.616104,5.039745,4.9485655,5.349084,5.8056245,7.3852453,4.793494,5.453742,6.079238,5.493827,5.187849,4.8054185,5.0746202,5.4483805,5.6655912,3.643083,4.855143,5.172339,5.3400316,5.655757,4.5096674,4.564637,4.950859,5.6429825,6.441736,4.8049507,5.11136,4.3383503,3.589065,5.0676565,5.362386,5.507277,4.6241736,5.6072016,4.016044,3.8825493,5.63209,4.5205584,4.51493,5.125251,4.8642097,5.1705837
t360,15.939722,-1.5312302,4.431327,5.426014,4.8419695,5.0647297,5.2429185,5.980013,7.5349274,4.6050315,5.3711796,5.941416,5.3034577,5.109626,4.691882,4.9315267,5.3906655,5.575283,3.7986798,4.7502985,5.194373,5.5894904,5.638781,4.4402714,4.2817836,5.13446,5.8412404,6.2731147,4.6859136,5.218675,4.415697,3.5202892,5.0901804,5.4274163,5.3118224,4.7146173,5.7292604,4.2251945,4.0787954,5.404571,4.6815786,4.701364,5.0338225,4.919586,5.0613832
t361,15.901745,-1.272901,4.399967,5.3708677,4.779389,5.1143136,5.190341,6.0006843,7.572086,4.5691032,5.334104,5.84592,5.2515793,5.11735,4.6902347,4.932571,5.4054685,5.576618,3.857059,4.7667713,5.1716914,5.6324472,5.6477423,4.4481397,4.2182097,5.1717916,5.879618,6.190462,4.6554804,5.2128677,4.4189754,3.5023024,5.1074796,5.445985,5.2805557,4.73309,5.725728,4.288935,4.146316,5.3480787,4.719517,4.7430177,5.051994,4.916297,5.0660744
t362,13.860657,7.816633,4.19991,4.399084,4.238904,5.389253,5.100406,4.820574,6.2126803,5.6855783,5.390873,5.1251836,4.8886395,4.554963,4.9683414,5.2162256,5.21428,4.9313436,4.89872,5.542106,4.7557783,5.1030717,4.609436,4.56646,5.0515394,5.413647,5.193521,5.3733063,4.8296304,4.978889,5.210668,4.58511,5.4130816,4.294218,4.834576,4.994036,4.970792,5.7262692,4.773588,5.165268,4.852309,4.901353,4.953609,5.2707353,4.8438907
t363,5.1048803,3.0381005,0.091768086,3.220305,5.415819,4.063521,3.1898658,3.7345448,5.379082,4.5872073,5.310982,4.6531115,4.5935836,4.6777697,4.3756647,4.9900255,4.929764,4.130906,5.5862846,5.314117,3.7843995,5.3138614,4.82198,4.1565857,5.379824,4.704446,4.49579,4.287202,5.496962,3.922574,4.9405694,6.2382083,4.538927,5.892821,6.161027,5.766012,5.1336436,5.2019906,4.745419,4.2537465,4.8351874,4.4314075,4.46842,4.9115543,3.8292418
t364,-1.626055,3.677539,4.504547,5.366158,5.2147455,4.1838956,4.058043,5.3079686,3.6083744,4.072643,4.4872565,6.6814384,6.3786297,5.851217,6.9453692,4.5154967,5.3297925,3.7394629,4.7441897,2.9655952,6.850481,5.604094,6.1613116,4.4893007,4.1790395,5.475102,4.6940174,4.3186846,5.286921,6.735235,4.2943034,4.9110503,4.563636,4.4165096,6.0861206,4.3500595,4.299316,3.545976,3.3548281,3.809416,4.710285,5.4441357,4.87214,5.1915145,6.290516
t365,5.4598193,3.4565809,0.47743884,3.3348904,5.564968,4.324611,3.314175,3.9797297,5.135998,4.6447954,5.0539575,4.688032,4.868754,4.614096,4.4088573,4.958667,4.927545,4.1994586,5.5263906,5.41645,3.7532947,5.2137866,4.692829,4.392694,5.612449,4.6692815,4.3380966,4.31588,5.4624896,3.7810447,4.794374,6.292357,4.810361,5.8287845,5.9879208,5.770087,4.9831185,5.324786,4.928704,4.5594654,4.8784833,4.353637,4.720211,4.8573866,3.671872
t366,5.4758344,3.476536,0.49816546,3.3447306,5.5772805,4.3356457,3.3255541,3.998985,5.125787,4.6517515,5.04403,4.698559,4.880505,4.603454,4.4019146,4.9484925,4.9345,4.2032275,5.5137444,5.416899,3.757794,5.200939,4.6758966,4.414832,5.6318216,4.667669,4.322722,4.3251953,5.4592776,3.779271,4.7819676,6.295332,4.8301587,5.8255706,5.977643,5.7710457,4.9703474,5.3288093,4.9358296,4.581207,4.889704,4.351766,4.739057,4.8472757,3.6591744
t367,13.885874,7.8214726,4.207491,4.401036,4.2449045,5.402514,5.0667133,4.8031745,6.2093,5.6953173,5.3657756,5.1253033,4.9012303,4.543575,4.9698977,5.246383,5.2328134,4.9536185,4.8827877,5.5176525,4.780718,5.090414,4.614969,4.5583487,5.0301633,5.394965,5.2005153,5.358792,4.799276,4.9809446,5.236446,4.603907,5.412752,4.275577,4.843912,4.988278,4.9859376,5.696003,4.742031,5.189784,4.879619,4.911811,4.9685183,5.2759094,4.8570976
t368,13.912358,7.8190856,4.2146025,4.4216585,4.2516584,5.4106483,5.0467362,4.780263,6.216518,5.720602,5.345707,5.130568,4.912493,4.5394306,4.9800305,5.2661877,5.244598,4.969443,4.866524,5.4964876,4.7982287,5.0784554,4.6299887,4.542471,5.0108657,5.3770757,5.1980233,5.339935,4.7835126,4.9922047,5.256579,4.6248546,5.409402,4.252027,4.8465996,4.982691,5.0064783,5.6784463,4.7254066,5.2084203,4.896869,4.929853,4.982773,5.277046,4.8726687
t369,13.954545,7.890006,4.1477857,4.4587717,4.1847744,5.3592095,5.040157,4.7641973,6.2797084,5.7527637,5.3370194,5.141833,4.906606,4.5651627,4.9913077,5.267738,5.195267,4.945814,4.893014,5.4841156,4.782294,5.080844,4.6624036,4.515025,5.014589,5.3835125,5.146788,5.3338757,4.8058934,5.0344615,5.257443,4.6388483,5.416831,4.230645,4.8208013,4.9671607,5.017992,5.685257,4.7400694,5.1998644,4.883389,4.9448786,4.955215,5.239001,4.8421717
t370,14.056435,9.86826,3.6723433,5.698224,5.226171,5.803025,3.8115723,3.2398689,6.189423,6.943597,4.7779384,5.5762687,4.247096,4.853969,4.831117,6.1318755,5.164386,5.1335635,4.6798882,5.025316,6.08847,5.414437,4.559765,4.1917677,4.7206907,5.3238945,5.4263024,4.925054,3.9498627,5.328464,5.9604864,5.194207,5.542612,3.2162697,4.30975,5.0166073,5.486816,5.2960234,3.8832605,6.1433473,5.098086,5.145309,4.725585,5.049402,5.250612
t371,14.0332575,9.866761,3.6622634,5.7005224,5.2372837,5.812705,3.8053818,3.2404375,6.182778,6.9540987,4.791993,5.559746,4.2616835,4.8711257,4.8178988,6.133478,5.1726484,5.144897,4.6538124,5.009607,6.09658,5.4029264,4.584195,4.191551,4.7181816,5.340146,5.4109325,4.924393,3.9569588,5.3298945,5.968072,5.19848,5.5481396,3.2031448,4.3084254,5.0183043,5.4897223,5.282598,3.8680835,6.1152925,5.1151996,5.1385736,4.713252,5.0715547,5.260986
t372,5.2016883,3.2978985,0.07505612,3.1451063,5.39073,4.0246363,3.2841377,3.8041518,5.3729963,4.5983796,5.2718983,4.47702,4.543041,4.847537,4.5269547,5.130013,4.785289,4.1531796,5.6973133,5.363367,3.7809165,5.3525496,4.810668,4.175022,5.4331484,4.654186,4.4696136,4.279784,5.5333223,3.7443907,4.858312,6.2339215,4.594751,5.853808,6.213839,5.8440638,5.099251,5.255757,4.9192815,4.3338633,4.7386727,4.3577595,4.537082,4.9600024,3.9240382
t373,14.526066,9.768759,3.8053112,5.871613,5.2247467,5.9125233,3.757371,3.072041,6.1246676,6.7052507,4.598658,5.8334093,4.029782,4.6562696,4.929808,6.170477,5.150404,5.1583977,4.858007,5.1289477,6.1229434,5.3868256,4.351327,4.0311565,4.78061,5.0709257,5.678283,4.8267717,3.78843,5.289656,6.1006517,5.3339415,5.474016,3.6453838,4.2812753,4.952311,5.262645,5.1943,4.043685,6.4150777,4.974649,5.1661754,4.8912716,4.928925,5.3924437
t374,5.2192183,3.297414,0.104427405,3.1662996,5.3833156,4.026891,3.2427926,3.7989607,5.399719,4.5872903,5.2990303,4.5650764,4.557115,4.7630725,4.471059,5.062783,4.856147,4.148267,5.64928,5.330673,3.7884552,5.3395004,4.7901807,4.1620984,5.423495,4.6602716,4.481382,4.2815833,5.529592,3.7705474,4.884241,6.2282715,4.586886,5.868703,6.203031,5.8115563,5.1079707,5.2305284,4.903567,4.328475,4.787739,4.3977566,4.5320444,4.946034,3.9058757
t375,14.541988,9.836359,3.781304,5.902495,5.220377,5.876872,3.7650304,3.0259333,6.144766,6.7359815,4.5680585,5.834391,4.010316,4.666232,4.926913,6.237364,5.1320395,5.195228,4.865963,5.1567736,6.108856,5.397229,4.3255863,4.0185843,4.777879,5.0887837,5.658674,4.8639,3.821691,5.291807,6.068168,5.299747,5.4396987,3.6054225,4.272774,4.912132,5.2729607,5.242076,4.023495,6.4505134,4.9407306,5.1697364,4.9009824,4.9289703,5.3571315
t376,14.567635,9.760058,3.8299954,5.9010634,5.1948214,5.9116917,3.7864218,3.049207,6.1319575,6.6836023,4.5675297,5.863513,3.996196,4.6259723,4.960215,6.185435,5.1251125,5.1785083,4.892679,5.143047,6.1028013,5.3733377,4.319737,3.9966867,4.77479,5.053943,5.6857543,4.826928,3.796897,5.276674,6.0665836,5.3296924,5.468376,3.64939,4.2874665,4.9422297,5.2383556,5.2018723,4.069763,6.44729,4.9581895,5.191955,4.9262195,4.8931937,5.391203
t377,-1.4837656,3.6387036,4.61633,5.321245,5.0681453,4.13364,3.9148362,5.188617,3.528668,4.144971,4.3957,6.985983,6.731266,6.09415,7.11052,4.4668937,5.429145,3.9283319,4.4578958,2.9789302,6.883344,5.7222157,6.340816,4.3492126,4.4238806,5.630247,4.984586,4.4883704,4.9989204,6.5928793,4.5914917,5.142286,4.4936504,4.587606,6.1630416,4.4448986,4.6600704,3.735566,3.6328745,3.8043764,4.624633,5.524605,4.8261642,4.915439,6.6707687
t378,-1.5333223,3.6019325,4.6208224,5.255706,5.0926805,4.068075,3.941601,5.2188807,3.4587538,4.087055,4.322581,7.0105033,6.788688,6.079319,7.137403,4.514381,5.42765,3.9638128,4.426866,2.9371958,6.934458,5.7045307,6.3239965,4.318699,4.402585,5.6709757,5.023379,4.5591683,4.9989953,6.663874,4.6364093,5.2014217,4.5470195,4.524438,6.1376038,4.4495273,4.6844635,3.6903691,3.6678724,3.7856743,4.6791573,5.5635815,4.797833,4.9592023,6.7395654
t379,16.026594,-2.4929216,4.576959,5.6264677,5.0470214,4.947333,5.3490415,5.8076878,7.3771176,4.79022,5.4508443,6.0930233,5.5118093,5.198552,4.8122916,5.0835214,5.456269,5.6751127,3.6468937,4.853408,5.181751,5.3358617,5.652306,4.515627,4.578401,4.9520464,5.6404605,6.4451904,4.8111467,5.1089497,4.3193107,3.602471,5.063505,5.3499174,5.504637,4.613865,5.600165,4.0083346,3.8734822,5.639381,4.526368,4.502107,5.1257277,4.8618603,5.170772
t380,16.034748,-2.5345354,4.59589,5.646097,5.068714,4.954328,5.3425636,5.8072186,7.344909,4.78951,5.4399643,6.108314,5.5474563,5.2302003,4.8366003,5.091981,5.4829383,5.7073483,3.652482,4.8509007,5.1764083,5.315192,5.6440754,4.5415406,4.6156282,4.9509144,5.627817,6.4399714,4.8244147,5.102826,4.2857437,3.6044044,5.051613,5.3449583,5.5071216,4.610655,5.5912037,3.9965448,3.8545063,5.6651216,4.53394,4.488439,5.128143,4.84377,5.1735325
t381,5.148278,3.158966,0.069756135,3.165024,5.381307,4.021514,3.2424452,3.770662,5.3851438,4.5950747,5.304648,4.608805,4.543976,4.7316575,4.3947406,5.003834,4.9186883,4.1256013,5.5941095,5.2870016,3.8250263,5.320579,4.813358,4.1804023,5.4178886,4.6953826,4.4618144,4.3173466,5.515065,3.8797774,4.8812933,6.217741,4.5793743,5.8899717,6.20303,5.7995677,5.088546,5.1809793,4.8034153,4.302033,4.8405404,4.443444,4.5150924,4.9155536,3.8834167
t382,5.161684,3.1820624,0.074890725,3.1754572,5.3924336,4.0328646,3.2424994,3.7786622,5.38275,4.5957446,5.2978287,4.5959992,4.557688,4.7390385,4.418078,5.0236564,4.8968406,4.1359224,5.611609,5.3077536,3.8087873,5.3205814,4.816866,4.1768675,5.4200907,4.683914,4.4655123,4.3043475,5.515834,3.8543446,4.8829517,6.2257004,4.5818195,5.880363,6.19125,5.8028054,5.0939784,5.2019124,4.8253255,4.3070207,4.821837,4.4229956,4.5187345,4.921128,3.877757
t383,14.014896,9.874498,3.6612782,5.7030416,5.239998,5.8188357,3.8015788,3.2369325,6.182074,6.9629073,4.7887235,5.562635,4.2584176,4.8673425,4.821532,6.132812,5.1706886,5.14869,4.647374,5.006965,6.1003885,5.3999276,4.590962,4.188618,4.718482,5.3367424,5.414023,4.921951,3.955096,5.3283887,5.9694567,5.200741,5.547348,3.1876922,4.308862,5.0165277,5.4884086,5.2778006,3.8629725,6.1041126,5.1137257,5.1405153,4.7174916,5.0764165,5.2637753
t384,13.983846,9.890354,3.6459126,5.700637,5.2516584,5.832828,3.785835,3.2228475,6.180383,7.0010996,4.7610207,5.5892115,4.2339983,4.853581,4.8175144,6.1764565,5.180603,5.136198,4.6073966,4.96439,6.121519,5.4030867,4.632064,4.1938977,4.75278,5.3182926,5.445069,4.8889275,3.9237144,5.318312,5.9893675,5.2360916,5.5847816,3.1554968,4.318758,5.0489306,5.5012307,5.275319,3.8234682,6.063998,5.124976,5.1565995,4.737204,5.117518,5.253206
t385,-1.6344781,3.666703,4.5177746,5.3258014,5.225912,4.147655,4.0800776,5.3221664,3.5928257,4.0413904,4.4861507,6.5847154,6.4504995,5.8163037,7.0225782,4.4934635,5.3781033,3.7150016,4.6678605,2.8561733,6.8679585,5.583074,6.125386,4.48102,4.2073717,5.4783945,4.66296,4.3693295,5.2447934,6.9317675,4.320697,4.941071,4.559326,4.5136743,6.061292,4.3538575,4.3306518,3.5825205,3.3067114,3.8628178,4.7254725,5.41695,4.830938,5.394824,6.2579136
t386,14.476556,9.929095,3.7787652,5.889256,5.1994433,5.879045,3.789965,3.0310085,6.1423984,6.790164,4.58301,5.8144703,4.022698,4.691623,4.944128,6.263309,5.1126313,5.1877546,4.870191,5.1588793,6.0962276,5.3741307,4.3421965,4.0105114,4.762786,5.136851,5.6135025,4.855154,3.8489254,5.2865505,6.0248165,5.2922354,5.444818,3.482657,4.293311,4.9212537,5.3033757,5.238748,4.02735,6.4228535,4.9468355,5.1914473,4.902247,4.9146094,5.3447905
t387,-1.4904001,3.5583549,4.6192894,5.246505,5.1028733,4.0582247,3.842139,5.126521,3.4822636,4.099913,4.3448977,7.0135593,6.7874107,6.0976906,7.1414857,4.497221,5.467896,3.9324813,4.350318,2.9122798,6.8771424,5.7302227,6.4031024,4.288117,4.462214,5.7063127,4.961619,4.5286245,4.973668,6.5564704,4.661189,5.166886,4.486556,4.598403,6.162957,4.4799285,4.6847796,3.7565684,3.6247923,3.778252,4.616702,5.5296087,4.8406644,4.905483,6.6997347
t388,-1.4827663,3.587293,4.615844,5.2662277,5.096967,4.0720186,3.8564703,5.140149,3.5007722,4.128768,4.3694267,7.0008984,6.760756,6.0934176,7.120848,4.4784164,5.4641366,3.9285135,4.380412,2.930074,6.8731837,5.7286406,6.390375,4.309966,4.456575,5.6807137,4.9551797,4.508261,4.9801927,6.5128856,4.6348367,5.153319,4.4786496,4.609418,6.1659145,4.46569,4.672284,3.7590904,3.620996,3.7906847,4.614782,5.5208883,4.84013,4.874225,6.674159
t389,-1.6261942,3.6766934,4.505809,5.3650236,5.215202,4.1824374,4.0588627,5.3082976,3.6076384,4.07012,4.486356,6.6766453,6.384033,5.8501625,6.947077,4.515079,5.3314633,3.7382052,4.742724,2.9596875,6.8508215,5.604209,6.1599913,4.4879284,4.180847,5.4760265,4.6915755,4.3222075,5.2845345,6.7413054,4.296188,4.9124722,4.5631557,4.423132,6.085651,4.3507085,4.3010626,3.5483208,3.3514185,3.8123295,4.710913,5.4432373,4.8702993,5.198943,6.287434
t390,-1.6324881,3.6700718,4.5203996,5.317536,5.223726,4.139576,4.085563,5.328935,3.5889268,4.044336,4.486567,6.5716543,6.4610305,5.8100634,7.018382,4.4879746,5.389957,3.7180374,4.675326,2.840381,6.8744464,5.5794578,6.1194124,4.481434,4.213577,5.4763784,4.659077,4.381021,5.2332797,6.9446073,4.3230505,4.952341,4.5582323,4.529784,6.057673,4.3512955,4.3402777,3.5889986,3.2997298,3.8732288,4.73213,5.4137683,4.8205323,5.410352,6.24947
t391,-1.6124977,3.6383147,4.5378036,5.3192925,5.2085686,4.1286144,4.0514317,5.293197,3.581486,4.030828,4.469481,6.5976896,6.487389,5.8422055,7.067013,4.501087,5.3932414,3.729542,4.6217337,2.8378868,6.869479,5.6027265,6.1493645,4.4515786,4.2402997,5.5069575,4.6568007,4.3968444,5.214236,6.9680066,4.356477,4.969023,4.544983,4.5499377,6.0729795,4.3839927,4.3631177,3.6158426,3.2940428,3.8603735,4.7010055,5.421518,4.8221045,5.4270053,6.2623158
t392,-1.6377871,3.6710672,4.51468,5.3287506,5.2286725,4.1515374,4.0841503,5.3260136,3.595041,4.041733,4.489065,6.58266,6.439291,5.813714,7.0150294,4.4922266,5.3729467,3.7121134,4.6790648,2.8604765,6.8675723,5.58054,6.1215863,4.4845867,4.2011585,5.4736977,4.6642647,4.3626146,5.253833,6.9333835,4.313666,4.933405,4.5618997,4.5058646,6.059658,4.350417,4.320781,3.5772574,3.3073037,3.8632634,4.728235,5.416103,4.8330097,5.399086,6.257013
t393,-1.6304045,3.6574883,4.520975,5.325964,5.222902,4.1425023,4.073226,5.3156533,3.5923734,4.0360117,4.4823575,6.579993,6.4538136,5.816105,7.0369024,4.5005727,5.3802156,3.7149756,4.6581755,2.8505287,6.8661423,5.587855,6.129698,4.4762473,4.209128,5.4838853,4.645159,4.374455,5.2421365,6.9462647,4.32179,4.944314,4.555625,4.5199313,6.065163,4.360919,4.3313127,3.586011,3.287899,3.8598437,4.7192125,5.417241,4.830649,5.410326,6.2397647
t394,13.90941,7.83411,4.2000756,4.4167376,4.236884,5.3999166,5.052019,4.787867,6.225588,5.713192,5.3521857,5.1294117,4.9064345,4.5443172,4.976474,5.259394,5.2323318,4.9597025,4.8776402,5.502883,4.7889404,5.0844,4.6269326,4.546324,5.020053,5.3862753,5.192732,5.348369,4.792265,4.9925885,5.2490487,4.6172833,5.412168,4.258884,4.842392,4.9829693,4.9983687,5.685161,4.7332435,5.1999917,4.888613,4.9228473,4.972634,5.271447,4.8613434
t395,15.894013,-2.1646132,4.3871107,5.38431,4.80147,4.9778447,5.3306837,5.942942,7.537992,4.663256,5.448552,6.0094547,5.3172846,5.0544105,4.655039,4.8944845,5.3538547,5.519878,3.7101808,4.7206216,5.1635613,5.5917807,5.6242623,4.395784,4.35155,5.084159,5.8421893,6.3592505,4.643754,5.2606907,4.4773145,3.466422,5.0996094,5.475651,5.3571243,4.767187,5.773101,4.23052,4.112457,5.3833666,4.614022,4.7340374,4.990772,4.9279966,5.0323505
t396,15.909746,-2.141694,4.413967,5.4105325,4.827189,5.0037336,5.3039956,5.9399543,7.5261025,4.6581836,5.423489,5.985983,5.337195,5.080433,4.680897,4.921206,5.371249,5.545918,3.7355149,4.7461805,5.166692,5.565926,5.6341324,4.4189916,4.3680377,5.0884066,5.8240976,6.332226,4.667409,5.2340355,4.4515066,3.4896488,5.097191,5.4547,5.356302,4.7422905,5.7462144,4.2147393,4.0893073,5.409162,4.628112,4.7076397,5.0172167,4.920424,5.0558443
t397,15.966861,-1.4428331,4.4585724,5.433696,4.841241,5.096442,5.211466,6.00145,7.528638,4.580028,5.3443217,5.907501,5.289573,5.1331573,4.7028036,4.9458876,5.404995,5.602245,3.8304296,4.7549233,5.2205896,5.602879,5.6370463,4.4572377,4.236875,5.156201,5.836873,6.2353888,4.7123985,5.20191,4.3814807,3.5537903,5.0796514,5.395034,5.288808,4.6821046,5.709239,4.2368536,4.084174,5.3927674,4.7122254,4.689528,5.0470986,4.921055,5.0687428
t398,15.947322,-1.4434221,4.4388175,5.4267507,4.8397546,5.086479,5.220376,5.988454,7.536052,4.590606,5.3511,5.9221435,5.2903075,5.1243935,4.700285,4.939551,5.402282,5.5901284,3.8230047,4.756563,5.202589,5.5988355,5.6413584,4.452054,4.251245,5.1492295,5.844676,6.247497,4.692622,5.2091465,4.399317,3.5334246,5.088716,5.415595,5.2996497,4.7028046,5.7183633,4.2340837,4.0834403,5.3963585,4.698407,4.699738,5.0444336,4.915874,5.0669127
t399,15.982264,-1.4968518,4.4697433,5.4401517,4.8454614,5.0966787,5.212803,6.0119457,7.5249615,4.5736413,5.346165,5.9081373,5.290217,5.1324763,4.6990805,4.946703,5.400859,5.6043434,3.828678,4.7493725,5.238827,5.6054974,5.631629,4.4553537,4.230454,5.158578,5.8315797,6.2396073,4.72588,5.2008715,4.3754992,3.56933,5.072197,5.37971,5.2811856,4.6668777,5.707116,4.2349977,4.0805244,5.392679,4.719507,4.683096,5.04344,4.929298,5.0663795
t400,5.272695,3.382772,0.11429375,3.1750498,5.4168663,4.0903234,3.2974145,3.8519304,5.323268,4.6029124,5.220891,4.4979205,4.605485,4.821302,4.5296106,5.096439,4.80001,4.1631804,5.6764364,5.389503,3.7708783,5.3374815,4.787533,4.219582,5.4687963,4.654618,4.448639,4.291644,5.5290084,3.7143316,4.8375783,6.241627,4.6533546,5.836756,6.1904583,5.8258348,5.079537,5.285698,4.954974,4.3971553,4.749302,4.338994,4.588031,4.9604845,3.8947613
t401,14.572705,10.068589,3.8417351,5.9388294,5.119925,5.8265996,3.8983986,3.0068243,6.16486,6.745664,4.538291,5.819353,3.9840393,4.664874,5.0685015,6.363076,5.003599,5.246297,4.9690485,5.2953553,6.011608,5.3567066,4.233932,3.9440196,4.7403073,5.154504,5.5744295,4.8979616,3.9231362,5.2782946,5.9267015,5.2024493,5.310897,3.538328,4.2916403,4.796218,5.3100004,5.2971396,4.1596246,6.473569,4.785266,5.2157917,4.954527,4.8075824,5.313125
t402,16.007875,-2.486741,4.560623,5.612764,5.0350747,4.9785156,5.3208003,5.8274393,7.367185,4.774386,5.426621,6.0851517,5.522421,5.212907,4.8151646,5.0567517,5.474177,5.690166,3.6639283,4.8340836,5.163737,5.3508,5.6501493,4.531225,4.5884795,4.973691,5.658412,6.4127393,4.80123,5.125372,4.307655,3.5770361,5.059795,5.368701,5.4899917,4.637319,5.619258,4.035729,3.8886726,5.6283264,4.538949,4.527311,5.1116786,4.8440495,5.1568317
t403,16.084444,-2.5685384,4.6178174,5.678488,5.0880775,4.962325,5.3320513,5.8444157,7.3412223,4.7470026,5.4218144,6.1361823,5.5648255,5.257845,4.8534956,5.09795,5.4900036,5.728853,3.6892476,4.828096,5.212636,5.340684,5.6529865,4.5541673,4.6262875,4.981578,5.6451473,6.4377,4.8593616,5.0875487,4.251041,3.6411116,5.0270314,5.3030224,5.466348,4.5753665,5.563325,4.009107,3.8365672,5.6593485,4.5764384,4.472655,5.1294966,4.8502617,5.1650405
t404,-1.5061095,3.5970907,4.6205516,5.272628,5.0911727,4.086848,3.9042912,5.1841235,3.4812336,4.1093245,4.3455305,7.0079503,6.7780843,6.087687,7.12147,4.495408,5.445199,3.9480662,4.4221187,2.9379625,6.9057236,5.7172117,6.356429,4.314544,4.4295964,5.6749845,4.991201,4.5345535,4.989784,6.61694,4.6351104,5.1768136,4.5140123,4.5626225,6.151938,4.456571,4.679,3.7239606,3.6461174,3.7889678,4.6457705,5.5439715,4.8165374,4.931452,6.70836
t405,-1.4790078,3.6239102,4.6179633,5.321132,5.0699396,4.1368074,3.8891993,5.162848,3.5345547,4.137847,4.3967156,6.985852,6.738393,6.099132,7.154446,4.470667,5.4300337,3.9214783,4.396075,2.9744782,6.871099,5.728936,6.3565083,4.342086,4.4334426,5.6394873,4.974774,4.4840302,4.995091,6.6269445,4.6037874,5.1390753,4.4846478,4.599678,6.1689644,4.456826,4.6619864,3.746193,3.6249318,3.800317,4.6106834,5.519452,4.8357606,4.9423423,6.671308
t406,7.768833,5.571187,10.886593,7.8692136,6.291787,6.6448965,6.841573,5.419244,3.018185,5.0495048,4.7418847,5.151253,5.3288145,4.382744,5.0645704,5.372665,5.082082,4.760453,5.3683853,6.157963,4.093495,5.3017654,4.241101,5.1539392,5.181975,4.2151504,4.372931,3.9217846,4.55229,3.7062175,4.3419585,5.1195326,4.489393,5.6432633,5.782238,5.3459024,4.1461067,5.280603,4.7807493,4.693389,5.7633953,5.1819515,5.7163305,4.9115934,3.7389214
