"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113"
"t11",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,9.1587505473572,24.1558193399584,11.6703072821414,15.6152232743579,15.5835204365067,24.5522472312056,0,24.9822795505568,7.17112986494219,15.6152232743579,18.3975588817771,7.17112986494219,27.7505716683675,15.4771894062025,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.6152232743579,27.7505716683675,18.3975588817771,14.5402133455064,15.6152232743579,27.7505716683675,15.6152232743579,15.6152232743579,15.6152232743579,15.7714793835667,26.9215852367376,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,7.17112986494219,7.17112986494219,15.6152232743579,15.6152232743579,27.7505716683675,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.6152232743579,15.5835204365067,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,18.3975588817771,18.3975588817771,15.443978686526,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,15.5835204365067,15.5835204365067,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.6152232743579,15.7714793835667,15.7714793835667,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t12",8.14874185925402,8.25813040140582,24.9822795505568,7.17140564100536,24.9822795505568,2.61001310922792,21.0373635583403,24.9822795505568,24.9822795505568,6.03513967798755,24.9822795505568,0,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,20.8782565715499,24.8442456824014,4.33010143192492,1.82060603242525,9.23346411514947,9.23346411514947,24.9822795505568,20.8782565715499,24.9822795505568,23.9389724595565,24.9822795505568,20.8782565715499,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,8.4044776835195,24.9822795505568,24.9822795505568,20.8782565715499,9.23346411514947,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,20.8782565715499,24.9822795505568,20.8782565715499,20.8782565715499,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,20.8782565715499,20.8782565715499,20.8782565715499,9.23346411514947,24.9822795505568,24.9822795505568,20.8782565715499,20.8782565715499,20.8782565715499,20.8782565715499,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,9.23346411514947,9.23346411514947,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.8110349627249,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,20.8782565715499,20.8782565715499,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,20.7676876234603,20.8782565715499,24.9822795505568,24.9822795505568,24.9822795505568,9.23346411514947,9.23346411514947,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.8230932940989,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,20.8782565715499,20.8782565715499,24.9822795505568,24.9822795505568,24.9822795505568,24.9822795505568,9.23346411514947,9.23346411514947
"t13",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,9.1587505473572,24.1558193399584,11.6703072821414,15.6152232743579,15.5835204365067,24.5522472312056,7.17112986494219,24.9822795505568,0,15.6152232743579,18.3975588817771,6.08949984802149,27.7505716683675,15.4771894062025,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.6152232743579,27.7505716683675,18.3975588817771,14.5402133455064,15.6152232743579,27.7505716683675,15.6152232743579,15.6152232743579,15.6152232743579,15.7714793835667,26.9215852367376,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,6.08949984802149,6.08949984802149,15.6152232743579,15.6152232743579,27.7505716683675,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.6152232743579,15.5835204365067,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,18.3975588817771,18.3975588817771,15.443978686526,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,15.5835204365067,15.5835204365067,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.6152232743579,15.7714793835667,15.7714793835667,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t14",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,6.93572750977234,8.48149421961332,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,0,18.3975588817771,15.6152232743579,27.7505716683675,5.90921199610787,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,6.04724586426329,27.7505716683675,18.3975588817771,14.5719161833576,10.8806435019888,27.7505716683675,10.8806435019889,6.04724586426329,6.04724586426329,15.7714793835667,26.9215852367376,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,6.04724586426329,10.8806435019889,27.7505716683675,6.04724586426329,27.7505716683675,27.7505716683675,18.3975588817771,6.04724586426329,6.04724586426329,10.8806435019888,10.8806435019888,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,10.8806435019888,10.8806435019888,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,10.8806435019888,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,18.3975588817771,18.3975588817771,5.87600127643142,6.04724586426329,10.8806435019889,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,6.04724586426329,6.04724586426329,18.3975588817771,27.7505716683675,27.7505716683675,10.8806435019888,10.8806435019888,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,10.8806435019889,15.7714793835667,15.7714793835667,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t15",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,0,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,7.88891283018717,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,5.61511172824377,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.88891283018717,7.88891283018717,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,7.88891283018717,7.88891283018717,18.2263142939452,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,5.61511172824377,5.61511172824377,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,5.61511172824377,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,7.88891283018717,7.88891283018717,7.88891283018717,7.88891283018717,7.72972657372932,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,7.88891283018717,5.61511172824377,5.61511172824377,27.7505716683675,27.7505716683675
"t16",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,9.1587505473572,24.1558193399584,11.6703072821414,15.6152232743579,15.5835204365067,24.5522472312056,7.17112986494219,24.9822795505568,6.08949984802149,15.6152232743579,18.3975588817771,0,27.7505716683675,15.4771894062025,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.6152232743579,27.7505716683675,18.3975588817771,14.5402133455064,15.6152232743579,27.7505716683675,15.6152232743579,15.6152232743579,15.6152232743579,15.7714793835667,26.9215852367376,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,5.43233290645295,5.43233290645295,15.6152232743579,15.6152232743579,27.7505716683675,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.6152232743579,15.5835204365067,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,18.3975588817771,18.3975588817771,15.443978686526,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,15.5835204365067,15.5835204365067,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.6152232743579,15.7714793835667,15.7714793835667,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t17",13.6096835481233,13.7190720902751,27.7505716683675,23.6465486893606,27.7505716683675,20.0517963609515,23.805655676151,27.7505716683675,27.7505716683675,20.4482242521987,27.7505716683675,20.8782565715499,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,0,27.6125378002121,23.6465486893606,21.137053289861,23.6465486893606,23.6465486893606,27.7505716683675,7.55491466456321,27.7505716683675,26.7072645773672,27.7505716683675,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,22.8175622577307,27.7505716683675,27.7505716683675,6.12703205388605,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,27.7505716683675,5.95949166236632,5.95949166236632,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,5.14292192295919,5.14292192295919,23.6465486893606,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,5.95949166236632,5.95949166236632,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,5.84892271427675,5.95949166236632,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606
"t18",17.5756726589748,17.6850612011266,15.6334455154113,27.6125378002121,15.4771894062025,24.017785471803,6.79769364161693,8.34346035145791,15.4771894062025,24.4142133630502,15.4771894062025,24.8442456824014,15.4771894062025,5.90921199610787,18.2595250136217,15.4771894062025,27.6125378002121,0,27.6125378002121,25.1030424007125,27.6125378002121,27.6125378002121,5.78670899459604,27.6125378002121,18.2595250136217,14.4338823152021,10.7426096338334,27.6125378002121,10.7426096338334,5.78670899459604,5.78670899459604,15.6334455154113,26.7835513685822,10.7426096338334,18.2595250136217,27.6125378002121,27.6125378002121,15.4771894062025,15.4771894062025,5.78670899459604,10.7426096338334,27.6125378002121,5.78670899459604,27.6125378002121,27.6125378002121,18.2595250136217,4.98752224681035,4.98752224681035,10.7426096338334,10.7426096338334,18.2595250136217,27.6125378002121,27.6125378002121,27.6125378002121,27.6125378002121,10.7426096338334,10.7426096338334,27.6125378002121,27.6125378002121,27.6125378002121,27.6125378002121,18.2595250136217,18.2595250136217,10.7426096338334,15.4771894062025,27.6125378002121,27.6125378002121,18.2595250136217,10.7426096338334,18.2595250136217,18.2595250136217,5.61546440676417,5.78670899459604,10.7426096338334,10.7426096338334,10.7426096338334,27.6125378002121,27.6125378002121,15.4771894062025,15.4771894062025,18.2595250136217,18.2595250136217,27.5019688521226,27.6125378002121,5.78670899459604,5.78670899459604,18.2595250136217,27.6125378002121,27.6125378002121,10.7426096338334,10.7426096338334,15.6334455154113,15.6334455154113,18.2595250136217,18.2595250136217,18.2595250136217,18.2595250136217,18.2595250136217,18.2595250136217,18.1003387571639,10.7426096338334,15.6334455154113,15.6334455154113,10.7426096338334,10.7426096338334,27.6125378002121,27.6125378002121,18.2595250136217,18.2595250136217,18.2595250136217,18.2595250136217,27.6125378002121,27.6125378002121
"t19",10.9170339770648,11.0264225192166,27.7505716683675,9.93969775881612,27.7505716683675,5.37830522703868,23.805655676151,27.7505716683675,27.7505716683675,8.80343179579831,27.7505716683675,4.33010143192492,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.6125378002121,0,2.61518363469143,12.0017562329602,12.0017562329602,27.7505716683675,23.6465486893606,27.7505716683675,26.7072645773672,27.7505716683675,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,11.1727698013303,27.7505716683675,27.7505716683675,23.6465486893606,12.0017562329602,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,12.0017562329602,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,12.0017562329602,12.0017562329602,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.5359797412711,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,12.0017562329602,12.0017562329602,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,12.0017562329602,12.0017562329602
"t20",8.40753857756511,8.51692711971691,25.2410762688679,7.43020235931645,25.2410762688679,2.86880982753902,21.2961602766514,25.2410762688679,25.2410762688679,6.29393639629864,25.2410762688679,1.82060603242525,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,21.137053289861,25.1030424007125,2.61518363469143,0,9.49226083346056,9.49226083346056,25.2410762688679,21.137053289861,25.2410762688679,24.1977691778676,25.2410762688679,21.137053289861,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,8.6632744018306,25.2410762688679,25.2410762688679,21.137053289861,9.49226083346056,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,21.137053289861,25.2410762688679,21.137053289861,21.137053289861,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,21.137053289861,21.137053289861,21.137053289861,9.49226083346056,25.2410762688679,25.2410762688679,21.137053289861,21.137053289861,21.137053289861,21.137053289861,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,9.49226083346056,9.49226083346056,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.069831681036,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,21.137053289861,21.137053289861,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,21.0264843417714,21.137053289861,25.2410762688679,25.2410762688679,25.2410762688679,9.49226083346056,9.49226083346056,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.08189001241,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,21.137053289861,21.137053289861,25.2410762688679,25.2410762688679,25.2410762688679,25.2410762688679,9.49226083346056,9.49226083346056
"t21",10.9170339770648,11.0264225192166,27.7505716683675,12.0017562329602,27.7505716683675,8.40700390455113,23.805655676151,27.7505716683675,27.7505716683675,4.18591452910402,27.7505716683675,9.23346411514947,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.6125378002121,12.0017562329602,9.49226083346056,0,5.12261663680916,27.7505716683675,23.6465486893606,27.7505716683675,26.7072645773672,27.7505716683675,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.0367302889968,27.7505716683675,27.7505716683675,23.6465486893606,7.86571672062676,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,7.86571672062676,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.5359797412711,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.86571672062676,7.86571672062676
"t22",10.9170339770648,11.0264225192166,27.7505716683675,12.0017562329602,27.7505716683675,8.40700390455113,23.805655676151,27.7505716683675,27.7505716683675,4.18591452910402,27.7505716683675,9.23346411514947,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.6125378002121,12.0017562329602,9.49226083346056,5.12261663680916,0,27.7505716683675,23.6465486893606,27.7505716683675,26.7072645773672,27.7505716683675,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.0367302889968,27.7505716683675,27.7505716683675,23.6465486893606,7.86571672062676,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,7.86571672062676,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.5359797412711,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.86571672062676,7.86571672062676
"t23",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,6.93572750977234,8.48149421961332,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,6.04724586426329,18.3975588817771,15.6152232743579,27.7505716683675,5.78670899459604,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,0,27.7505716683675,18.3975588817771,14.5719161833576,10.8806435019888,27.7505716683675,10.8806435019889,5.11197010619585,5.11197010619585,15.7714793835667,26.9215852367376,10.8806435019889,18.3975588817771,27.7505716683676,27.7505716683675,15.6152232743579,15.6152232743579,5.51427940522619,10.8806435019889,27.7505716683676,5.51427940522619,27.7505716683676,27.7505716683676,18.3975588817771,5.92474286275145,5.92474286275145,10.8806435019888,10.8806435019888,18.3975588817771,27.7505716683676,27.7505716683675,27.7505716683675,27.7505716683675,10.8806435019888,10.8806435019888,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,10.8806435019888,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,18.3975588817771,18.3975588817771,5.34303481739432,5.51427940522619,10.8806435019889,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,5.62194096461298,5.62194096461298,18.3975588817771,27.7505716683675,27.7505716683675,10.8806435019888,10.8806435019888,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,10.8806435019889,15.7714793835667,15.7714793835667,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t24",13.6096835481233,13.7190720902751,27.7505716683675,23.6465486893606,27.7505716683675,20.0517963609515,23.805655676151,27.7505716683675,27.7505716683675,20.4482242521987,27.7505716683675,20.8782565715499,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,27.6125378002121,23.6465486893606,21.137053289861,23.6465486893606,23.6465486893606,27.7505716683675,0,27.7505716683675,26.7072645773672,27.7505716683675,4.92271179062449,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,22.8175622577307,27.7505716683675,27.7505716683675,7.55491466456321,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.92271179062449,27.7505716683675,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,7.55491466456321,23.6465486893606,27.7505716683675,27.7505716683675,4.92271179062449,4.92271179062449,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.44434571647363,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606
