"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111"
"t99",0.108079572880162,-0.0635156355897694,-0.017626302412592,0.053210742344216,-0.000472000974417325,-6.53820510610083e-06,0.00422847822537012,0.00026387959615698,-0.0266976318956198,0.004435345954786,-0.402526582505466,0.134511650417343,0.0155928034378473,-0.00524316316177693,0.00472003734777357,-0.00489090961230933,-0.00529602459839001,0.00675781257151788,-0.1057547704294,-0.00196356890326141,0.0987054667148989,0.00604759196999453,-0.0240198795082738,0.0018375927267143,-0.0222949869354362,0.0468489663067374,-0.000415357835958544,0.00031164752250485,-0.00047454475500797,0.000343046448125457,-0.00165515398643867,6.65004899558774e-07,-0.499780563451537,0.000138311974867204,1.33743977796558e-05,8.18068303471028e-06,-0.00320394347195166,0.00772971006577077,-0.00237513204258989,0.0126713446747991,-0.00101391817142152,0.0475269457125155,2.6735093797028e-05,0.000509682439265037,-0.00373766095812605,0.110652563609196,-0.000911063395809333,-0.0458410264757314,0.00143493472513278,-0.00753272497047227,0.00279685892187727,-0.000105054625244089,0.00120720393534644,0.00183187889838269,4.243823913813e-05,3.06560839782321e-05,3.58362729350132e-05,-1.22850037544839e-05,-0.000135551830512375,-5.35492405038755e-05,-0.000193025121583614,2.50970058347055e-05,1.91976973285524e-05,9.18868215857849e-05,-0.000476258094596271,-8.47383679817312e-06,-1.20065647624297e-05,-2.16242985950832e-05,-0.000110315168197653,1.44962997571012e-05,1.60354073908641e-06,6.94846196057727e-07,-5.0793052540108e-05,-2.1613132382974e-07,-1.74428608285028e-06,-1.7724748339165e-08,-1.55291181492728e-15,-2.98805272903746e-15,-1.75369517794628e-16,-4.60143139485174e-09,-3.95900087086368e-15,9.04547147278673e-08,-1.16465623089359e-15,-4.33041412538109e-17,2.81650904323116e-16,-2.53029182769475e-15,-1.77762612386725e-15,1.17227420408108e-15,1.88387386907598e-15,1.02137016309751e-15,-1.85518397966733e-15,-1.23552431971411e-14,8.3124704881516e-16,-1.52261121638239e-08,-9.87623561320323e-15,-3.45741337125182e-15,-3.71408368877377e-15,1.14429446672827e-14,9.50086769312001e-07,3.12204661377842e-14,-5.39197177274139e-14,0.707106781186547,-7.98574996116877e-15,4.81878488933875e-15,-6.75442051537465e-15,5.58231243939122e-15,6.72580538941253e-16,-2.65270458643185e-15,-3.60411711840413e-08,5.86703860757285e-16,1.04863504602316e-15
"t31",0.108047297976319,-0.0634945407578997,-0.0176124473480699,0.0531662730459553,-0.000471535688981409,-6.53149339044801e-06,0.00422391167837389,0.000263519913080712,-0.0266548871292291,0.00442649000254711,-0.401600227410051,0.134200616477785,0.0155517948236771,-0.00522739597091626,0.00469781316895115,-0.00486731607615201,-0.00526501324977068,0.00670362415094716,-0.10490102527832,-0.00194748646013015,0.0978867221645628,0.00596845411422579,-0.0236994938378401,0.00180629555033463,-0.021847147968349,0.0458720575321946,-0.000404976773228287,0.000299663865880251,-0.000455553301691914,0.000327873496915557,-0.00157721371239489,4.89254303068075e-07,0.500208461785172,0.00276138829279744,1.54884144554746e-05,8.93718489776504e-06,-0.00346045097797644,0.00816868663172012,-0.00250004054520151,0.0131354442006925,-0.00104998601898238,0.0490773856947926,2.74884321831129e-05,0.000523308842070206,-0.003836726705506,0.113386412962293,-0.00093200266487369,-0.0468511592045453,0.0014649066556481,-0.00768989889911268,0.00285514547201853,-0.000107210164826592,0.00123128156486473,0.00186742735419982,4.3233019688233e-05,3.12294089168364e-05,3.65027486323309e-05,-1.25083437276501e-05,-0.000138003245382771,-5.45131013821266e-05,-0.000196472065251554,2.5541833028254e-05,1.95372550399488e-05,9.35030731491482e-05,-0.000484568861145927,-8.62109124710882e-06,-1.22111110474627e-05,-2.19913954920639e-05,-0.000112161401649644,1.47365658880422e-05,1.63005756719626e-06,7.06234008518729e-07,-5.16154952165034e-05,-2.19587778202472e-07,-1.77147304634875e-06,-1.79876926174103e-08,1.22196092815552e-13,-0.707106781186549,-3.98649634021398e-15,-4.66803318021358e-09,-1.90701139789899e-14,9.17583786771208e-08,9.47427773420923e-15,1.03554491259065e-15,2.70580731272267e-16,-2.00179075342077e-15,5.17350200343463e-15,7.24244347161109e-15,-3.35483273406998e-15,-1.39780836964133e-15,6.65321056341649e-15,1.005786366536e-16,2.26553682275548e-15,-1.54391734571932e-08,-4.49034422468592e-15,-1.57279241938845e-15,1.14875989734356e-15,-1.35407941221724e-15,9.6316732882347e-07,1.83208117421739e-15,5.85613331401291e-16,-3.27880922803252e-15,-2.56957512007984e-15,-3.86679700399372e-16,1.28799674721208e-15,4.59572305787193e-16,-2.08494693171974e-15,-1.09287297110963e-17,-3.65039187905566e-08,5.6194473860054e-16,5.92496791395986e-16
"t32",0.108047297976319,-0.0634945407578998,-0.0176124473480699,0.0531662730459553,-0.000471535688981416,-6.53149339041939e-06,0.00422391167837386,0.000263519913080767,-0.026654887129229,0.00442649000254706,-0.401600227410052,0.134200616477785,0.0155517948236771,-0.00522739597091648,0.00469781316895134,-0.00486731607615207,-0.00526501324977056,0.00670362415094728,-0.10490102527832,-0.00194748646013008,0.0978867221645627,0.00596845411422578,-0.0236994938378398,0.00180629555033469,-0.0218471479683491,0.0458720575321945,-0.000404976773228455,0.000299663865880238,-0.00045555330169255,0.000327873496915416,-0.00157721371239464,4.89254302889592e-07,0.500208461785172,0.00276138829279763,1.54884144557467e-05,8.93718489805607e-06,-0.00346045097797635,0.00816868663172048,-0.00250004054520143,0.0131354442006931,-0.00104998601898233,0.049077385694793,2.7488432183382e-05,0.00052330884207009,-0.00383672670550583,0.113386412962295,-0.000932002664873897,-0.046851159204547,0.00146490665564781,-0.0076898988991129,0.00285514547201803,-0.000107210164826252,0.00123128156486495,0.00186742735420029,4.32330196881436e-05,3.12294089179418e-05,3.65027486327811e-05,-1.25083437282861e-05,-0.000138003245383374,-5.45131013836506e-05,-0.000196472065253389,2.55418330280888e-05,1.95372550410014e-05,9.35030731508135e-05,-0.000484568861147863,-8.62109124768508e-06,-1.22111110503159e-05,-2.19913954912186e-05,-0.000112161401648124,1.47365658884615e-05,1.63005756744178e-06,7.06234007669527e-07,-5.16154952225077e-05,-2.19587779361159e-07,-1.77147304990997e-06,-1.79876950778047e-08,-1.2319610963901e-13,0.707106781186547,3.93755063203679e-15,-4.66802087243691e-09,1.7895697422087e-14,9.17583955522194e-08,-9.34132690637765e-15,-8.5251553188558e-16,-2.40164032536454e-16,2.25085622544324e-15,-4.80946766566992e-15,-7.16826748872591e-15,3.20407414878556e-15,1.28916296559976e-15,-6.7159627176135e-15,1.33237501871028e-16,-2.2232642731226e-15,-1.54391792559901e-08,4.34735556236236e-15,1.93536941541252e-15,-1.62868786211852e-15,1.67596182790336e-15,9.63167332430339e-07,-1.79374479105696e-15,-6.33399165219771e-16,2.52756864390883e-15,2.64488768269284e-15,3.27483911050927e-16,-1.30136089513419e-15,-5.47257813046576e-16,1.9139657013247e-15,-1.29184364719194e-16,-3.6503920227094e-08,-4.44792112449609e-16,-6.47141187307238e-16
"t89",0.112838400773396,-0.0669435874312756,-0.0292421484312749,0.103912221761587,-0.00736341925617831,4.8785930691457e-05,-0.00874773286610196,-7.89952258081761e-06,-0.00427907692747476,0.001005891685599,-0.0871849617900737,0.0290197572321741,0.00282819126439143,-0.000644831634198817,-0.00136450522307206,0.00159327210996681,0.0038282518373299,-0.0173162880971366,0.280789629764565,0.00564338720447492,-0.305274055013307,0.00470910542183379,-0.0134410827348373,-0.00432009120036392,0.161951467525013,-0.464370540721511,-0.0176834992654153,0.00177857670033237,-0.00257045246847123,0.00166482318960848,-0.00758620833908996,1.66439935405496e-06,-0.0013165137736088,0.00386325441579956,3.42718508200801e-05,1.88079899158828e-05,-0.0071193577828428,0.0156395032890943,-0.0046955199251218,0.075843264740663,-0.000964919178828933,0.0648783838967693,3.42204850014607e-05,0.000626580396641428,-0.00456473096961641,0.130498200139584,-0.0013835507706802,0.106296378853636,-9.29896794889598e-06,3.39906346129432e-05,-7.06994233514932e-06,1.30625392933282e-07,-9.10161551528552e-05,-0.000387137155765396,-2.01652197250042e-05,-1.49544407086375e-05,-1.93657454551515e-05,9.74037336160449e-06,0.000116817555596508,4.96994034310033e-05,0.000202807642805673,-2.97462779642811e-05,-2.3574613270955e-05,-0.000125563254990024,0.00949633213840307,1.11009042876125e-05,2.36004786744863e-05,4.48730313443034e-05,0.000284707933650367,-4.35913106144686e-05,-5.00342754847655e-06,-2.51745283878332e-06,0.00238984935325019,1.23376554737731e-06,1.94046924354595e-05,-5.53605138998338e-07,-5.62842085571512e-15,1.61041231966023e-15,2.19006862183725e-15,-5.80807117021204e-08,-1.39310311283031e-15,1.04599113042186e-06,1.30926684699353e-15,-1.42294204356734e-15,1.6051289663635e-16,-3.61651062209736e-15,-1.09167925412614e-14,1.43931198758435e-15,2.06481236198186e-15,5.51448049795443e-16,-6.07577347376235e-16,3.51494067487249e-15,5.36706594792523e-15,-1.14178213354368e-07,-1.17113373236282e-14,5.20053870624504e-15,-4.34724431652803e-15,-0.707106781186547,6.0842718788165e-06,1.08614073744811e-14,-8.38230568497637e-15,1.15856550548162e-14,6.65237897478323e-16,-1.07683722106015e-15,-1.04766545025806e-15,-3.64691198381791e-16,4.37951713502401e-17,-1.51055744168415e-15,-1.52272679890499e-07,-9.77584652050959e-17,8.77591284486415e-16
"t90",0.112838400773396,-0.0669435874312756,-0.0292421484312749,0.103912221761587,-0.00736341925617829,4.87859306916305e-05,-0.00874773286610197,-7.89952258086445e-06,-0.00427907692747502,0.00100589168559895,-0.0871849617900735,0.0290197572321741,0.00282819126439116,-0.000644831634198484,-0.00136450522307221,0.00159327210996704,0.00382825183732988,-0.0173162880971366,0.280789629764565,0.00564338720447497,-0.305274055013307,0.0047091054218336,-0.0134410827348372,-0.00432009120036388,0.161951467525013,-0.464370540721512,-0.0176834992654153,0.00177857670033225,-0.00257045246847092,0.0016648231896088,-0.00758620833908924,1.66439935416078e-06,-0.00131651377360929,0.00386325441579972,3.4271850820207e-05,1.88079899159997e-05,-0.00711935778284242,0.0156395032890944,-0.00469551992512193,0.0758432647406631,-0.000964919178828388,0.0648783838967694,3.42204850016669e-05,0.000626580396641318,-0.00456473096961672,0.130498200139583,-0.00138355077068069,0.106296378853637,-9.29896794845883e-06,3.399063461282e-05,-7.06994233586923e-06,1.30625392638162e-07,-9.10161551527853e-05,-0.000387137155764751,-2.01652197245907e-05,-1.49544407088754e-05,-1.93657454554089e-05,9.7403733621235e-06,0.000116817555596567,4.9699403431672e-05,0.000202807642805695,-2.97462779658393e-05,-2.35746132694638e-05,-0.000125563254989247,0.00949633213840224,1.11009042882307e-05,2.36004786737147e-05,4.48730313446126e-05,0.000284707933649753,-4.35913106144759e-05,-5.00342754718977e-06,-2.51745283874171e-06,0.00238984935325321,1.23376554603011e-06,1.94046924363037e-05,-5.53605135049859e-07,-7.18017248888896e-15,-1.64686495303147e-15,-2.21435003672199e-15,-5.80807147608402e-08,1.73063391828469e-15,1.04599112870034e-06,-1.46913080024802e-15,1.39971115088721e-15,-2.04030700506005e-16,3.99512935755335e-15,1.08820500800248e-14,-1.60899832293541e-15,-2.22853465859091e-15,-4.33415600183131e-16,6.90053705838864e-16,-3.41324496250639e-15,-5.36030030741913e-15,-1.14178224029192e-07,1.18149211263013e-14,-5.10380292705301e-15,4.13878552438831e-15,0.707106781186547,6.0842718904437e-06,-1.07986892059637e-14,8.26544289339572e-15,-1.16786264912209e-14,-9.77262102088413e-16,1.10584863670502e-15,1.08944289176149e-15,3.25838303338187e-16,5.15596272797185e-17,1.31910532543308e-15,-1.52272680364214e-07,6.37435207155462e-17,-1.0740308595229e-15
"t16",0.121762080111639,-0.0730346412208659,-0.0406801512666346,0.151191508286554,-0.0128539301645696,9.10836893140976e-05,-0.0181546963929746,-0.000158190019953167,0.00566876106481066,-4.48292104575643e-05,-0.0161292515442319,0.00552573066893255,0.000862668727412474,-0.000246079958231615,-0.000694735210898717,0.000818124195051922,0.00209005112851557,-0.0106424360221234,0.17319030748426,0.00350860087279244,-0.191181646648378,0.00952793638600578,-0.0353520485320198,0.00123879681712612,-0.00392976149895772,-0.00093843488362029,-0.00125871391760737,0.000176326365798157,-0.000252507228062212,0.000157865346610007,-0.000698238499932863,1.83673634650444e-09,3.97472410184305e-05,-0.000139254772036868,-4.01510232657754e-06,-3.70235459078198e-06,0.0016595457257323,-0.00588702523481629,0.00201147321409661,-0.188180581515829,-0.000827932128967794,-0.0464596540823319,-4.87222375057816e-05,-0.00112757808471205,0.00855972216469273,-0.357755163826798,0.00656507790492987,-0.829663339783802,0.000316383484501493,-0.00123490849012689,0.000278927424911313,6.13645319450584e-05,-0.00178310385758628,-0.0039802226845553,-0.000128707715487922,-9.4032105490614e-05,-0.000114900868872655,4.64623596309254e-05,0.000530144065450321,0.000215272348603823,0.000804500255726297,-0.00010524364191055,-7.96930860579915e-05,-0.000341821981469134,-0.141268048071031,7.74107756251932e-05,9.209349920592e-05,0.000169656448425333,0.000973397677273429,-0.000140750418290763,-1.59452840129187e-05,-7.59883309460534e-06,-0.0591805751627741,3.55249502072602e-06,5.01823900048819e-05,-1.23501743202916e-06,-1.33856034094332e-14,-6.02871366464627e-16,7.02609122727977e-17,-1.21805880857635e-07,-6.862635080337e-16,2.17227797653538e-06,4.21260373961606e-16,2.42064838710541e-16,2.0509676613834e-16,-6.92749520132112e-16,1.84662911412562e-15,2.16965137816559e-16,-4.74355256520126e-16,-9.26770888741386e-17,-2.25553893592746e-16,-8.74477387220034e-17,2.80098540102384e-17,-2.22146552948502e-07,-2.0868584520624e-16,-5.20695226875617e-18,6.62518482090789e-16,1.29026942335792e-16,1.1453047617982e-05,-5.78254378733739e-16,-9.63117669352173e-17,-3.06546601885356e-16,4.7315425581858e-16,-1.11076917810665e-16,-6.76268806743718e-17,9.56567725871414e-17,-1.5845748223512e-16,1.32512494854816e-16,-2.53326994035791e-07,-3.16236464683155e-16,2.54166753946341e-16
"t62",0.134855909969646,-0.0819109180530156,-0.0558713595870246,0.213351140860266,-0.0198545350247489,0.000144567045408217,-0.0299199681877087,-0.000335531239528161,0.0168414149537421,-0.00113030277771842,0.0525777287715846,-0.0171368454453364,-0.000902746661670048,8.16560697536883e-05,-0.000364115444422095,0.000452847465701414,0.00163551902572806,-0.0129708397451299,0.213078667988471,0.00440505933780828,-0.244353627254667,0.0270634400405783,-0.105153031010764,0.00861954212956509,-0.164767687429137,0.421953729537943,0.0102509132004646,-0.000476163940459697,0.00064676115083816,-0.000359892197839335,0.00149408865552891,-2.05302051070517e-09,-4.01788829686362e-05,0.000138479252030508,3.3518931894055e-06,2.76953038358394e-06,-0.00119727899723621,0.00391537990931107,-0.00132573344147351,0.270072321591614,0.00273092843948766,-0.0119629682231515,5.77079118055704e-06,0.00015652284816728,-0.00120419908829027,0.0522882342879104,-0.000920987955861688,0.110949603114598,-3.90379364813582e-05,0.000152104858730264,-3.42848757869281e-05,-7.3416641561254e-06,0.000202535558386326,0.000429557213551889,1.3143639183891e-05,9.58879700669338e-06,1.16621609867639e-05,-4.77845955942668e-06,-5.5497495163436e-05,-2.31181920199558e-05,-9.34127530975138e-05,1.43622223812165e-05,1.17542683295365e-05,7.47172206414792e-05,-0.0415196076379663,4.7144774774706e-06,-2.82665853264502e-06,-5.68233764992984e-06,-3.80273926394309e-05,5.76086748225709e-06,6.60386989428388e-07,3.43024691717997e-07,-0.023590825067465,-7.02771974812953e-08,-9.96098943065562e-07,8.52922070248393e-09,-4.86644076486847e-16,5.03327276248183e-15,-5.77854289007014e-15,-8.91881221018793e-11,6.51788090512468e-15,4.45735402155255e-09,-7.850818411647e-15,2.16957227558637e-14,-7.74714106500289e-14,-2.81556515199354e-13,0.707106781186548,-3.928607152587e-14,1.61488912196175e-14,-4.85812760702303e-15,-2.20307352285411e-15,9.09285345183543e-15,-1.66816907761168e-15,-2.58684095662154e-09,1.20203006504456e-15,6.85938852224464e-15,-7.49236302577679e-15,-1.12269285517285e-14,1.95267005426809e-07,3.37596105553558e-15,2.33329139340365e-15,1.4416515792369e-15,1.11140127102236e-15,1.45378494673553e-15,1.48826753154188e-16,-2.07214145116656e-15,-1.96076551269543e-16,-8.11423605498892e-16,-1.03739679909888e-08,-4.5091378464011e-16,2.28754519491797e-16
"t63",0.134855909969646,-0.0819109180530156,-0.0558713595870245,0.213351140860266,-0.0198545350247489,0.000144567045407884,-0.0299199681877086,-0.000335531239528154,0.0168414149537421,-0.00113030277771808,0.0525777287715845,-0.0171368454453363,-0.000902746661670006,8.16560697536051e-05,-0.000364115444422039,0.000452847465701484,0.00163551902572817,-0.0129708397451298,0.213078667988471,0.00440505933780831,-0.244353627254667,0.0270634400405785,-0.105153031010764,0.00861954212956514,-0.164767687429137,0.421953729537943,0.0102509132004646,-0.000476163940459739,0.000646761150838207,-0.000359892197839459,0.00149408865552916,-2.05302041344927e-09,-4.01788829681528e-05,0.000138479252030631,3.35189318898063e-06,2.76953038395877e-06,-0.00119727899723641,0.00391537990931101,-0.00132573344147376,0.270072321591615,0.00273092843948802,-0.0119629682231516,5.77079118048354e-06,0.000156522848166606,-0.00120419908829028,0.0522882342879088,-0.000920987955861951,0.110949603114596,-3.90379364819046e-05,0.000152104858730837,-3.42848757877434e-05,-7.34166415602717e-06,0.000202535558385926,0.000429557213551909,1.31436391840128e-05,9.58879700691645e-06,1.16621609873044e-05,-4.77845955912934e-06,-5.54974951626824e-05,-2.31181920189109e-05,-9.34127530961705e-05,1.43622223807844e-05,1.17542683305702e-05,7.47172206411462e-05,-0.041519607637971,4.71447747668401e-06,-2.82665853315166e-06,-5.68233764897119e-06,-3.80273926391082e-05,5.76086748206757e-06,6.60386990712137e-07,3.43024693093361e-07,-0.0235908250674653,-7.02771973734443e-08,-9.96098941125436e-07,8.52922620055616e-09,8.63490171355203e-18,-5.50767715392102e-15,5.92525496559584e-15,-8.91784828152705e-11,-6.88163956742096e-15,4.45734925092747e-09,7.73969179906617e-15,-2.17246238485369e-14,7.72910255754799e-14,2.81347504292762e-13,-0.707106781186548,3.92213959275242e-14,-1.59081095045253e-14,4.7609783475605e-15,2.38708964194168e-15,-9.03092452539883e-15,1.54250308455669e-15,-2.5868431679298e-09,-1.36336082239334e-15,-7.10635507419595e-15,7.73328522887539e-15,1.14462446189968e-14,1.95267005361974e-07,-3.30956939509632e-15,-2.4469262292019e-15,-1.14253430455774e-15,-1.0061942153362e-15,-1.69003030447304e-15,-3.33677777372341e-17,1.85597556844668e-15,-2.37201005857627e-17,1.07234582528285e-15,-1.03739679739871e-08,6.67279914927532e-16,-1.13538275640457e-16
"t48",0.139087050368084,-0.0848089621825477,-0.0615785825861344,0.237067465016895,-0.0226534702601294,0.000166224804510305,-0.0347646458387157,-0.000415380365707234,0.0222697519087564,-0.00173037237213111,0.0946500325890069,-0.0310660752475729,-0.0021140929656347,0.000339359313277832,0.000185726094297373,-0.000195093940120877,-9.49863118435978e-05,-0.00214148300589287,0.0357423814295585,0.000763035897743201,-0.0434485428004672,0.00701480932125825,-0.0273678994434453,0.00227991684888201,-0.042824221626417,0.108969710116643,0.00253973096280317,-0.00010120439775667,0.000135105003436829,-7.18577661271858e-05,0.000289621186512906,-1.5069422055392e-10,-1.42994725335616e-06,3.94420389564915e-06,-2.43103337768349e-07,-4.94446337281532e-07,0.00027480179401574,-0.00176433665272052,0.000714160436735112,-0.529523242638094,-0.00650468954456991,0.0746449745964541,2.05884066861598e-05,0.000342085898127658,-0.00246201905950111,0.0659504771803027,-0.000693135438305315,0.0545815819732006,-5.17143680951737e-06,1.89554105803069e-05,-3.95609316503759e-06,6.23543794557938e-08,-5.58599594641176e-05,-0.000266485257883579,-1.75586230283489e-05,-1.31852132407087e-05,-1.80148070312489e-05,1.22875067613858e-05,0.000163114999794345,7.73054669883381e-05,0.00039825485937055,-8.07118351810385e-05,-7.22030650521469e-05,-0.00060494110654144,0.600980026408647,-0.000114727444089583,-2.87384526376153e-05,-4.46060338203345e-05,-0.000125991899087158,7.85656727977924e-06,5.81531731140821e-07,-5.72186834593106e-07,0.469230248802824,-8.91009497064582e-07,-4.80943336961096e-06,2.44491326276735e-08,6.94657383748906e-16,2.78560977883454e-15,-4.33125189276992e-16,-2.21652932915942e-10,7.44790196948813e-16,1.08541704037278e-08,-5.44410061627803e-16,2.10636582483951e-16,2.39199939918403e-16,2.15147385195508e-16,-2.70497760707167e-15,4.24233049735443e-16,-1.1941859916813e-15,2.1751567175523e-16,9.62791080075372e-17,-6.41726442401194e-17,2.77669985904497e-17,-5.56064290548389e-09,-8.77193745263023e-16,9.32891408353042e-16,2.97985919219361e-16,-3.68156550276362e-16,3.96554026327583e-07,1.04587325154057e-15,1.7872786817527e-16,1.19517571635734e-15,-2.26146934485561e-16,3.52846217130962e-16,-2.25034270779359e-16,4.87761171374225e-17,2.20092538223192e-16,-9.01967586147377e-16,-1.74972264311679e-08,3.69481269176902e-16,-4.8542675370314e-16
"t81",0.148198180274967,-0.0910221917425828,-0.0731314552467255,0.284784348196492,-0.0281837000935503,0.000208809189956425,-0.0442302641081665,-0.000566341116071751,0.0322610133228615,-0.00278843255311209,0.166512714707398,-0.0548315204115242,-0.00411576842116163,0.000749882621365217,0.00094004372093575,-0.00107573971968284,-0.00226739217175331,0.00959122680418513,-0.155733001013381,-0.00314059712830749,0.170498070617788,-0.00950367519445658,0.0359746663801092,-0.00213726232242115,0.0331990980382972,-0.0811840023315861,-0.00158304874155976,4.44950216244209e-05,-5.77592065634275e-05,2.87215808017849e-05,-0.000111204053181047,2.99822288856352e-11,2.373805253856e-07,-6.32948545440412e-07,2.36684372333703e-08,2.51728975203235e-08,-9.06403099160125e-06,-4.40932582682213e-05,3.00983863257831e-05,-0.0868084147331457,-0.00116338938488945,0.0173051513062749,7.71906106879477e-06,0.000157450971465457,-0.00117548060610201,0.0443969967950258,-0.000777539976457009,0.0985300370335613,-3.94622866877609e-05,0.00015428269178816,-3.49160791749126e-05,-7.9085625176948e-06,0.000248312547312852,0.000624155901573879,2.64388734454923e-05,1.9605845597593e-05,2.55479171205708e-05,-1.50190576957355e-05,-0.000194576663728856,-9.05194161658521e-05,-0.000455458796522555,9.11435727662515e-05,8.13984567355522e-05,0.000681925481715057,-0.686074148005406,0.000132786099420643,3.93503022972723e-05,6.46881737615644e-05,0.000278803989534449,-3.88715850353832e-05,-4.47711610848504e-06,-2.67912282294534e-06,0.535808234036557,-4.68095007242358e-07,-7.73817252953165e-07,3.92902688465743e-10,-5.91738804969801e-16,1.56531286145295e-15,1.21327481413973e-15,-3.30062102052876e-13,4.27490959361576e-16,4.70455109331108e-12,5.33445846596157e-16,-8.18424920871847e-16,3.58616922676011e-16,-7.2853767575789e-16,1.92988306999801e-15,-3.94681653746133e-16,1.11495043757392e-15,9.88172371535352e-16,2.49336568747548e-16,2.33094814175181e-16,2.75930409928006e-16,1.39872327316413e-12,-1.28962900964324e-15,1.49256165652008e-15,2.66183520670154e-16,-1.74417889938602e-15,1.08631025962785e-09,-3.49298432023329e-16,-1.16554414612184e-16,4.46304202303181e-16,-5.23383912120552e-16,6.32335293669142e-16,2.49261272588782e-16,-3.43036089338845e-16,1.04721092013591e-16,4.20397388297019e-16,-4.76657267069235e-10,2.16554741736459e-16,3.50987134411169e-16
