"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t90",-0.00845116104732175,-0.0903315579664967,0.0231684542397887,0.11905476179561,-0.266673830467419,0.0175606987291765,-0.135578624961081,-0.00412487377648322,-0.045659547194079,0.0184076348839409,0.0103346045952578,-0.0127494224371485,-0.00147799288393625,-0.00744287383641667,-0.00120020947294471,0.460266239209344,0.00307376063692062,0.013139454740654,0.0131729533679512,4.35650424970483e-05,0.000391753674971721,0.000580217111408158,-0.000805955746467635,0.000944026676217734,-0.000542319945306066,0.0129774244753612,-0.00536964175825201,-0.00107191617878054,2.28433481350236e-05,-5.1147398211597e-06,0.00228172160165436,1.84583139817966e-05,-0.00228068317356826,0.00129019038714379,0.00430753545234805,-0.0116597291184686,0.0003791165620496,0.00123855091021443,0.000268868652956243,-0.000397451246252317,-0.00151409246178863,0.00013041650046309,3.56704995286168e-05,-0.000151404981902088,5.9357129919747e-05,-9.80908140702613e-06,0.00101677262184485,-1.06336853332573e-05,0.000274101863224265,1.90529936215599e-05,2.84654846814245e-05,-1.17707504364012e-16,-0.000905947124191592,-4.02060441136872e-05,0.00028049002107971,-2.21421908091781e-05,0.0152904136432506,-3.55890543385036e-16,6.07160301479806e-05,-1.7456782302256e-07,-8.83467437838111e-17,2.15877894461438e-05,8.42050230165107e-05,-0.000124080884408776,3.46002066889693e-16,3.89620543926325e-16,1.7886597207059e-05,-0.000119293221865433,1.71022137776926e-05,-4.60178684942071e-16,0.000175359277913882,-2.46441438579482e-16,6.08800339285819e-16,7.06462575871831e-16,-1.19522998453733e-15,2.65168956866871e-17,-1.79239391238833e-09,0.000189129229962601,1.15761476087486e-15,-7.32845930875658e-06,4.10569709496465e-05,-1.60157847713238e-15,-1.9159109763678e-14,-0.402212621513461,8.58217457840076e-14,-1.90671915852192e-14,2.51294992616932e-06,4.5062925921275e-15,1.33148926777371e-15,3.49336789621337e-16,-2.86427953288471e-15,-1.13194496898255e-14,-9.63127431135902e-15,-9.5306241692672e-15,0.707106781186548,5.39489620426714e-15,4.54381579564075e-16,-1.31446907312886e-14,-3.06182224297669e-15,-5.15312426486594e-15,-0.0995037190209793
"t91",-0.00845116104732174,-0.0903315579664967,0.0231684542397887,0.11905476179561,-0.266673830467419,0.0175606987291766,-0.135578624961081,-0.00412487377648317,-0.0456595471940792,0.0184076348839412,0.0103346045952582,-0.0127494224371486,-0.00147799288393605,-0.00744287383641624,-0.00120020947294482,0.460266239209344,0.00307376063692056,0.0131394547406539,0.0131729533679509,4.35650424969991e-05,0.000391753674971577,0.000580217111408255,-0.000805955746467971,0.000944026676217695,-0.000542319945305989,0.0129774244753621,-0.00536964175825217,-0.00107191617878077,2.28433481351599e-05,-5.11473982084745e-06,0.00228172160165443,1.84583139819874e-05,-0.00228068317356808,0.00129019038714486,0.00430753545234836,-0.0116597291184696,0.000379116562049688,0.00123855091021471,0.000268868652956378,-0.000397451246252335,-0.00151409246178866,0.000130416500463829,3.56704995283704e-05,-0.000151404981901845,5.93571299198877e-05,-9.80908140679027e-06,0.00101677262184393,-1.06336853322415e-05,0.000274101863224236,1.90529936211865e-05,2.84654846814536e-05,-3.49736662529274e-16,-0.000905947124191314,-4.02060441140938e-05,0.000280490021077119,-2.21421908093956e-05,0.0152904136432502,-4.85317807253564e-17,6.07160301478961e-05,-1.74567822712981e-07,4.91275337299216e-16,2.15877894465399e-05,8.42050230173155e-05,-0.000124080884405926,-1.16449590621195e-16,-1.14048422394907e-15,1.78865972064998e-05,-0.000119293221860093,1.71022137692705e-05,-6.54532752579355e-16,0.000175359277912911,-4.41301650815591e-16,-5.24221529904346e-16,5.51435150702089e-16,-2.07401523623303e-15,-3.24166267506024e-15,-1.79238927720673e-09,0.000189129229961648,7.38381913087829e-16,-7.32845930769087e-06,4.10569709489787e-05,1.37682193974154e-16,-2.36682734254054e-14,-0.40221262151346,8.20333009780389e-14,-1.65163576658459e-14,2.51294992741101e-06,2.74832168198088e-15,2.19434945263664e-15,1.10905333958104e-14,-9.13659248899184e-16,1.08597863084237e-14,1.12450628922848e-14,1.10866603516194e-14,-0.707106781186547,-4.13615116995525e-15,-3.7179218284572e-15,1.54990633040405e-14,7.82044095569188e-15,1.25239890227729e-15,-0.0995037190209816
"t55",-0.00840966083026309,-0.0898199560803896,0.0229707355222934,0.117577959858384,-0.263206296732892,0.0173139309594877,-0.133377498680505,-0.004052145236111,-0.0446941986921295,0.0179098271051902,0.0100220932677894,-0.0123538843282827,-0.001425905952239,-0.00766439333183008,-0.00131536309360165,-0.263085685185373,0.00271479297351064,0.0121232068591346,0.0121298898046284,4.00383779639433e-05,0.000358347942854487,0.00052713459621165,-0.000721147290817865,0.000843834470533382,-0.000484184802526856,0.0112180512605832,-0.00445575167464279,-0.00088544219540165,1.85842462308318e-05,-4.09844045833746e-06,0.00180411362796352,1.31737995203336e-05,-0.00143952007068973,-0.000133931442441982,-0.00242917194154952,0.537067501786381,0.000809870869850644,0.00254574607493825,0.000549765223910225,-0.000699106567432717,-0.00243310659762447,0.000206577702917623,5.62429928510962e-05,-0.000232678590593063,8.9041538159213e-05,-1.47058966875697e-05,0.00157133332473817,-1.64610214235629e-05,0.000430514669253793,3.09246107763827e-05,4.96641483487327e-05,4.39472182980857e-17,-0.00199638504586295,-9.80251393363293e-05,0.000796869142835024,-8.29945662763382e-05,0.13946040663438,3.53123392743942e-16,4.31255337384329e-05,-1.28304188146021e-07,2.05051648654885e-15,1.62666044299199e-05,7.34174445931699e-05,-0.000109762910245784,-6.90460229150576e-16,9.20895584775711e-16,1.58199882712563e-05,-0.000103697978324731,1.46704145787273e-05,-3.18952421700856e-15,0.000144553012682012,5.42118520005571e-15,1.9269909985773e-14,-9.53076242831711e-14,-0.707106781186548,-6.05422126804016e-14,-1.32127596576247e-09,0.000138894158489002,-6.22739425712914e-16,-5.11042756305135e-06,2.39948084511006e-05,-3.33737142136923e-15,-7.10526202686946e-15,-0.00201016547981095,-2.04838539348228e-16,3.89530852214974e-15,-7.72026412845028e-06,1.01779247817058e-15,-9.63040395014604e-16,2.01722004864571e-16,-8.33163496458539e-16,-3.55366777470741e-16,-1.81199446453522e-16,5.3025312431751e-16,2.33150787063242e-16,6.61233246494808e-16,-1.56774968903819e-15,-4.39102452628135e-15,2.10090254290784e-15,-2.11622702736448e-15,-0.0995037190210001
"t56",-0.00840966083026311,-0.0898199560803895,0.0229707355222934,0.117577959858384,-0.263206296732891,0.0173139309594877,-0.133377498680505,-0.00405214523611102,-0.0446941986921294,0.0179098271051904,0.0100220932677896,-0.0123538843282824,-0.00142590595223864,-0.00766439333182961,-0.00131536309360108,-0.263085685185373,0.00271479297350985,0.0121232068591344,0.0121298898046279,4.00383779640205e-05,0.000358347942854372,0.00052713459621148,-0.000721147290817761,0.000843834470533205,-0.000484184802526943,0.0112180512605829,-0.00445575167464267,-0.000885442195401471,1.85842462309141e-05,-4.09844045746663e-06,0.00180411362796359,1.31737995204908e-05,-0.00143952007068961,-0.000133931442442895,-0.00242917194154951,0.537067501786381,0.000809870869850663,0.00254574607493731,0.000549765223909488,-0.000699106567432873,-0.00243310659762387,0.000206577702917536,5.62429928508515e-05,-0.000232678590592767,8.90415381596169e-05,-1.47058966879157e-05,0.00157133332473776,-1.64610214223531e-05,0.000430514669252757,3.09246107761024e-05,4.96641483482316e-05,-5.17157536542855e-16,-0.00199638504586268,-9.80251393351241e-05,0.000796869142834416,-8.29945662762135e-05,0.13946040663438,2.39247724393016e-18,4.31255337386412e-05,-1.28304188547082e-07,-7.82954497127758e-16,1.62666044308051e-05,7.34174445936536e-05,-0.00010976291025599,6.78214185998337e-16,-1.27335142744335e-15,1.58199882707233e-05,-0.000103697978316378,1.46704146034324e-05,3.29019981170714e-15,0.000144553012679398,-5.2143492933277e-15,-1.913582108109e-14,9.67286008439945e-14,0.707106781186548,6.09817970369178e-14,-1.32125039593867e-09,0.000138894158490466,8.16010065067491e-16,-5.11042754905224e-06,2.3994808452778e-05,3.44094802391327e-15,5.82035734911867e-15,-0.00201016547981708,9.17982227266297e-16,-3.56719664823377e-15,-7.72026413003207e-06,-9.19711759530082e-16,5.12047077849996e-16,-5.48547371790229e-16,9.44764152201649e-17,-7.56415136010754e-16,1.15469242887575e-15,-4.8332592122562e-16,-7.10538783868139e-16,2.883799815573e-16,-1.82956083276645e-15,5.35590145492787e-16,2.00256134522122e-15,-1.76545115320755e-15,-0.0995037190210002
"t30",-0.00829685555450724,-0.088437450320851,0.0224482203066557,0.113789877016569,-0.254352434200726,0.0166888508003208,-0.127892669649623,-0.00387278339287256,-0.0423728304814989,0.0167575788597857,0.00931010496965278,-0.0114552565597881,-0.00130299165400587,-0.00691925318877824,-0.00118663119762488,-0.237103389768842,0.00244134347570446,0.0107889489292919,0.0107469813414835,3.5385193486772e-05,0.000315222690322801,0.000461283015086127,-0.000625844437245639,0.000732003082603707,-0.000419811458794266,0.00965351184149453,-0.00384300333104893,-0.000764345842922309,1.61018186431268e-05,-3.56780549830987e-06,0.0015782932473448,1.21859543104333e-05,-0.00146104980339016,0.000850489592481413,0.00309540018508686,-0.102860751045042,9.8551156115715e-06,3.18853718932469e-05,6.84793749499238e-06,8.50787056986416e-06,0.000203968191362794,-2.21835387979743e-05,-6.54167426242109e-06,4.36894139317797e-05,-3.40153791473046e-05,7.71878882084284e-06,-0.00151271542728839,1.61191389572179e-05,-0.00047921241480076,-4.26343612939877e-05,-9.30869015478938e-05,4.08569935041657e-16,0.00622948094104021,0.000348705297078592,-0.00329308681421707,0.000412101157200233,-0.904346603750332,-1.30169960344107e-15,0.000235844254226036,-6.41368048364433e-07,-1.86997787255073e-15,7.58465576739414e-05,0.000195116677063611,-0.000259312927542561,1.66074536953214e-16,-1.06087079831674e-16,3.17616116453545e-05,-0.000193818102632935,2.66827970866771e-05,-6.50133976385325e-16,0.000251252227497191,-2.38366433674043e-17,-2.61687585957734e-16,9.17582372560453e-17,-1.89135540452546e-16,7.53081622841883e-17,-2.18661774550346e-09,0.000229650793773845,-2.50461511552187e-17,-8.36161884970968e-06,3.85081851757893e-05,-4.42390727142438e-17,-5.02021506923814e-17,-0.00313687741478169,1.05454741655919e-15,-9.59286196238517e-16,-1.18757807903908e-05,-3.98271765415029e-16,-5.89588580104756e-16,8.01739386152447e-16,-6.55407781542252e-16,-3.81630385232591e-16,1.68371402382885e-16,-5.81120741181372e-17,4.28671558319726e-16,5.37022163518996e-16,-2.23033195403236e-15,-1.17026464693111e-15,2.03056849814731e-15,-1.7760600522041e-15,-0.0995037190209994
"t80",-0.0085255672338038,-0.0912490768577467,0.0235234917219929,0.121712921494839,-0.27291813879069,0.0180054824408738,-0.139555241369434,-0.00425651070818099,-0.0474180050922429,0.0193332509435737,0.0109287164305756,-0.0135073557151225,-0.00159491208326032,-0.00875825120670796,-0.0015051298190518,-0.30161025955028,0.00312559637291039,0.0142704632121617,0.014430700965061,4.79365026299382e-05,0.000434585865891851,0.000649739448477284,-0.000918489131617291,0.00107699125335214,-0.000619478026026951,0.0152844469802269,-0.00653641259723146,-0.00130926735225943,2.82104753202377e-05,-6.38310783673129e-06,0.0028729205985568,2.46616112026538e-05,-0.00322456605104861,0.00263464543563368,0.0104202326509668,-0.453838373108061,0.000124243553666062,0.000492711068353036,0.000109476342777376,-0.0002670696404793,-0.00128017075020111,0.000114579743980343,3.1739411531386e-05,-0.000145905929258025,6.5456015460067e-05,-1.16223661637918e-05,0.00143770538861405,-1.51273435573053e-05,0.000409188249927853,3.11918774607249e-05,5.50394795385527e-05,2.09662376087999e-16,-0.00266864430011687,-0.000138565183168256,0.00120599175383598,-0.000137460123566185,0.266898148989122,7.69708961909886e-16,-7.57387697516466e-07,-8.11491925922255e-09,1.03841365654016e-16,1.97543183959167e-06,3.5584344321933e-05,-5.96857910224613e-05,7.38795675570967e-17,-2.86553568579939e-16,9.81003409807964e-06,-6.76565095807094e-05,9.75077408732876e-06,-3.72100247745941e-17,9.90123510802658e-05,4.03832230848824e-17,-1.78473879170752e-16,-6.55636234610278e-16,5.6369041166111e-16,-2.61931877708262e-15,-9.34046931890084e-10,9.82468530923733e-05,-3.17184335953823e-17,-3.63896370212665e-06,1.72953519890797e-05,2.86995335427621e-15,2.5662411257418e-16,-0.00147451167993971,-2.8247371344332e-15,1.9830131685332e-15,-5.71375019208394e-06,-1.09758614604179e-14,5.94435211540669e-15,0.707106781186547,-5.22010743713702e-15,-2.90117944642121e-15,-1.11587288915887e-15,-8.03681979274223e-16,5.8002804418218e-15,-3.42137860719782e-15,-4.05802502582914e-15,8.29156824026192e-15,1.95755626050474e-16,-1.45041019565844e-15,-0.0995037190209989
"t81",-0.00852556723380381,-0.0912490768577467,0.0235234917219929,0.121712921494839,-0.27291813879069,0.0180054824408739,-0.139555241369434,-0.00425651070818095,-0.0474180050922427,0.0193332509435738,0.0109287164305756,-0.0135073557151224,-0.00159491208326046,-0.00875825120670834,-0.00150512981905188,-0.30161025955028,0.0031255963729102,0.0142704632121618,0.0144307009650611,4.79365026299753e-05,0.000434585865891724,0.000649739448477122,-0.000918489131617014,0.00107699125335164,-0.000619478026027069,0.015284446980227,-0.00653641259723158,-0.00130926735225956,2.82104753196173e-05,-6.38310783719273e-06,0.00287292059855697,2.46616112027573e-05,-0.00322456605104874,0.00263464543563421,0.0104202326509672,-0.453838373108061,0.000124243553666132,0.000492711068353701,0.000109476342777496,-0.000267069640479099,-0.00128017075020078,0.00011457974398074,3.1739411530426e-05,-0.000145905929257947,6.54560154603896e-05,-1.16223661638104e-05,0.00143770538861331,-1.51273435564987e-05,0.000409188249928161,3.11918774606532e-05,5.50394795381827e-05,3.74006229666006e-16,-0.00266864430011763,-0.00013856518316829,0.00120599175383565,-0.000137460123566445,0.266898148989122,7.58116852597344e-17,-7.57387696659393e-07,-8.11491926336107e-09,-2.3853554833186e-16,1.97543183958238e-06,3.55843443225808e-05,-5.96857910230525e-05,-1.51721131455738e-16,5.95006976482388e-16,9.81003409787852e-06,-6.76565095764887e-05,9.75077408315239e-06,4.52874231233504e-16,9.90123510798616e-05,-3.3788139784257e-17,2.75281186502731e-16,1.52637898445053e-15,-1.16321190921807e-16,2.19306834406633e-15,-9.34052705050871e-10,9.82468530882734e-05,1.70635349174747e-16,-3.63896370637011e-06,1.72953519896278e-05,-2.73146032543883e-15,7.87542707081173e-17,-0.00147451167996007,3.08850627070097e-15,-2.1950844163853e-15,-5.71375020923018e-06,1.14143930838497e-14,-5.3727791208947e-15,-0.707106781186548,4.98707732976155e-15,7.65503206455289e-16,2.22605023832706e-15,7.51781161490927e-16,-4.96888289704222e-15,4.35172746740309e-15,7.11954630159226e-16,-1.02214006953626e-14,3.77967238974935e-15,-2.56046697791974e-15,-0.099503719020999
"t34",-0.00657342884800483,-0.0666771334833359,0.0131022253278197,0.0267723416561161,-0.0389555748437543,-0.000604608464994701,0.155219672627808,-0.0262793650496125,-0.0196050722414576,-0.0075279818632847,-0.00913240758003684,0.0130146481330786,0.00380950684491489,0.0414944683539519,0.00730614715665033,0.000102054304719747,-0.0203720097519318,-0.247667850887482,-0.607557691198595,-0.00766108654329215,0.0179776684324558,0.0117370116967208,-0.00900438927490179,0.0103126196064038,-0.00577792113256712,0.0949403060040077,-0.0328951063723756,-0.00648747511241726,0.000133597504680787,-2.91302090333432e-05,0.0127552985377874,9.65613153122303e-05,-0.0118332540850244,0.011767200749998,0.117026457360115,-6.5822283796748e-05,0.000838874717355179,0.00279264715904985,0.000607755387957568,-0.000959634394277512,-0.00376664808491568,0.000325568671348339,8.9134953225943e-05,-0.000379870414797544,0.000148566315097668,-2.4421774896219e-05,0.00248388650044294,-2.59582173697659e-05,0.00066517687538095,4.56960561343894e-05,6.67369708696983e-05,-3.90931792260575e-16,-0.0019775503104972,-8.47547962016077e-05,0.000556304963818902,-3.7860324137443e-05,0.00188982633642366,1.45876452281452e-15,0.000151566331830783,-4.33218695031799e-07,-0.707106781186548,5.3315912532755e-05,0.00019660932874772,-0.000283680845598971,2.00151326320605e-15,1.2478134059394e-16,3.89966619771457e-05,-0.00133901002363743,3.50498631828649e-05,-3.82327845689924e-16,0.000340751829412625,6.85897212125158e-16,3.26137415203065e-16,4.61294606392721e-16,-1.5646626752637e-15,2.36263330563395e-16,-3.06415795164392e-09,0.000322005260616776,3.69839723059673e-16,-1.18024260279211e-05,5.4979263236468e-05,3.76861729233451e-16,-6.09841083277626e-16,-0.000294341106774262,1.95741941351255e-15,2.14049755030881e-16,-1.75885180301966e-05,-4.42456837691005e-16,2.08508455117443e-16,7.31179320769756e-17,-1.4788906990216e-16,-1.30005001636564e-15,2.4735857796582e-17,-2.50232792165652e-16,1.29484705061426e-18,3.62109887776507e-16,-1.95841223251711e-15,-1.7438709154755e-15,2.08057557072323e-15,-1.92931995073036e-15,-0.0995037190209992
"t35",-0.00657342884800484,-0.0666771334833359,0.0131022253278197,0.0267723416561161,-0.0389555748437543,-0.00060460846499444,0.155219672627808,-0.0262793650496125,-0.019605072241458,-0.00752798186328495,-0.00913240758003647,0.0130146481330786,0.0038095068449149,0.0414944683539518,0.00730614715665072,0.000102054304719418,-0.0203720097519322,-0.247667850887482,-0.607557691198595,-0.00766108654329208,0.0179776684324559,0.0117370116967205,-0.00900438927490184,0.0103126196064038,-0.00577792113256714,0.094940306004008,-0.0328951063723745,-0.00648747511241712,0.000133597504680656,-2.91302090334768e-05,0.0127552985377876,9.65613153122e-05,-0.0118332540850245,0.0117672007500001,0.117026457360117,-6.58222837980776e-05,0.00083887471735421,0.00279264715904925,0.0006077553879564,-0.000959634394278442,-0.00376664808491653,0.000325568671348601,8.91349532260466e-05,-0.000379870414797857,0.000148566315096956,-2.44217748956777e-05,0.00248388650044242,-2.59582173696338e-05,0.000665176875382302,4.56960561327457e-05,6.67369708704889e-05,2.80447217130476e-16,-0.00197755031049773,-8.4754796203681e-05,0.000556304963813865,-3.7860324138785e-05,0.001889826336421,-1.58473493151302e-15,0.000151566331808346,-4.33218885675702e-07,0.707106781186547,5.3315915451597e-05,0.000196609328752317,-0.000283680845595328,-2.01617184927357e-15,5.23700040935321e-18,3.8996661978771e-05,-0.00133901002363853,3.50498631822317e-05,3.46710645766075e-16,0.000340751829412004,-7.02261381218697e-16,-2.83930855071466e-16,4.428938613949e-16,1.14150594726011e-15,-2.23877561396708e-16,-3.06415768796627e-09,0.000322005260623276,-2.58435731515444e-16,-1.18024260283501e-05,5.4979263239434e-05,-2.16424542010735e-16,3.224354847586e-16,-0.000294341106773777,-2.64845838797384e-15,-2.61298327521041e-16,-1.75885180289361e-05,5.84338265095593e-16,-4.61616938736457e-16,-5.1782158193363e-17,-3.48531283211927e-16,1.59553642376705e-17,9.98345754480651e-16,2.69559223131346e-16,1.02825114482889e-15,3.98305153874763e-16,-1.49881357782251e-15,-9.11203647006639e-16,1.93953149049654e-15,-1.86084141659079e-15,-0.0995037190209994
"t11",-0.00682498656303957,-0.0698334179104156,0.0143344002075216,0.032321460873351,-0.0480473022393653,-0.000778643198146478,0.225702976476755,-0.0427181467417428,-0.0558981216023039,0.0105832843539576,0.00373845476351875,-0.00394330229249699,0.000222567930098461,0.00562630103630718,0.00100577389145127,1.4306318588674e-05,-0.00294314238208939,-0.0358458428286619,-0.0827718799870282,-0.000991249151587195,0.0020212077384752,0.00101542971022731,-0.000217142157504929,0.00020438774942541,-8.52098925481111e-05,-0.0120418375317277,0.0101336672790011,0.00212819500495351,-5.27053351198591e-05,1.33998042641838e-05,-0.00659344220360375,-8.99839364452775e-05,0.0163174094367426,-0.0643190189398385,-0.954977488040943,-0.013073449321089,0.00495469646072605,0.0154270226251476,0.00332639815902394,-0.00390721679242006,-0.0122770709362341,0.00101729009669162,0.00027460825384366,-0.00107089948501589,0.000365598200439678,-5.67101610295244e-05,0.00522848882464535,-5.45071923618264e-05,0.00137200249602506,9.17004748046395e-05,0.000129426409293337,1.49533388702361e-16,-0.0036711455311511,-0.00015594940445233,0.00101432730195456,-6.83614389140554e-05,0.00337237491914613,2.11716232822108e-16,0.00024446443893306,-6.94455210416995e-07,1.21018209213581e-15,8.5017562724254e-05,0.000293570595403377,-0.000414473263986108,3.2297078974787e-17,-1.40183703751917e-16,5.49131885711731e-05,-0.00707759418628344,4.76500270910289e-05,4.44275018977452e-17,0.000457541469876452,-1.21830327583174e-16,1.99363541688469e-16,5.65573463514478e-16,1.49945124573716e-16,9.43772634322943e-16,-4.04358223828982e-09,0.000424782877705503,1.51849208785816e-16,-1.55070785925028e-05,7.16839978108802e-05,-5.89321464320824e-17,2.56836401411128e-18,-0.000379290012076385,4.92322634268465e-16,-3.5728854326269e-16,-2.25220284764861e-05,1.44433806276322e-16,-2.85410449019862e-16,-2.79093145232671e-16,-1.59878682519868e-16,-5.43135264049992e-16,6.02874255050736e-16,6.14758832402789e-18,-2.64664243076787e-16,3.04277113161297e-16,-1.87579354032699e-15,-1.4721141366344e-15,1.82111120724196e-15,-1.89090949421074e-15,-0.0995037190209999
"t57",-0.00786111183066938,-0.0823512523098133,0.0185914653138841,0.048439140065683,-0.0737818755648847,-0.00124972501171239,0.399896209772497,-0.0810922195685494,-0.12950591926542,0.0396339553679558,0.0218025912016897,-0.0269281265148163,-0.00338841912050276,-0.021474723654381,-0.00366648574465676,-4.90844863845456e-05,0.00891963407947468,0.0678720059655861,0.133164921486612,0.00146413519136761,-0.00256485333961607,-0.00109653592939218,0.000181398262871491,-0.00016836950994371,6.90720791441599e-05,0.00699502636599067,-0.0045136004704689,-0.000925965170239421,2.13378572670234e-05,-5.09116172673144e-06,0.00238250407977199,2.47530891089505e-05,-0.00371442058561319,0.00826959958848746,0.109649706857046,0.00108933732577816,-0.000182812465260317,-0.00051356319839562,-0.000108998912336124,4.92173375149636e-05,-0.00010279383873028,1.33203470786348e-05,4.04633589344519e-06,-2.76324917497551e-05,1.66915523993284e-05,-3.14077749945437e-06,0.000386030232169736,-4.05138552755582e-06,0.000107001680506285,7.68442693512445e-06,1.18218555872269e-05,7.89928886566407e-16,-0.00037256337218063,-1.6157619739584e-05,0.000107323371921305,-7.39578492285819e-06,0.00037461582778022,-2.77266874378474e-16,3.32514057800883e-05,-9.54192886193534e-08,5.31596376807927e-16,1.17789752279472e-05,4.27511931444525e-05,-5.75959614937576e-05,-2.51788700592913e-16,4.54469726676243e-15,2.41261485322501e-06,0.503968116837421,3.13901108389502e-05,-1.89689445842575e-15,0.000180870499877804,1.79267656534324e-15,-5.02918340046203e-15,2.55930625594791e-14,-6.49197320696687e-14,0.707106781186547,-1.37766550690506e-09,0.000144506446934979,1.40067917133709e-14,-5.1978049867239e-06,2.35801610642798e-05,2.00193172133974e-15,-9.00700240945749e-16,-0.000123192219026433,4.18211324341771e-15,-4.60478064246997e-16,-7.30448394684567e-06,2.17053615650989e-15,-1.62983190315342e-15,3.88726391494118e-15,8.32108110157904e-16,6.46050934390584e-18,2.4133146464036e-16,-6.14376363580424e-16,4.26637232182022e-16,-1.29739532806252e-15,-1.33129214784343e-15,-2.20871288165158e-15,2.1359867742993e-15,-2.29426697630012e-15,-0.0995037190209985
"t58",-0.00786111183066938,-0.0823512523098133,0.0185914653138841,0.048439140065683,-0.0737818755648847,-0.00124972501171236,0.399896209772498,-0.0810922195685494,-0.12950591926542,0.0396339553679559,0.0218025912016896,-0.0269281265148164,-0.00338841912050291,-0.021474723654381,-0.00366648574465701,-4.90844863839352e-05,0.00891963407947438,0.067872005965586,0.133164921486611,0.00146413519136747,-0.00256485333961622,-0.00109653592939206,0.000181398262871682,-0.000168369509943454,6.90720791440627e-05,0.00699502636599037,-0.00451360047046905,-0.000925965170239674,2.133785726688e-05,-5.09116172671062e-06,0.00238250407977201,2.47530891089689e-05,-0.00371442058561369,0.00826959958848809,0.109649706857044,0.00108933732577875,-0.000182812465259947,-0.00051356319839539,-0.000108998912335951,4.92173375149601e-05,-0.000102793838730327,1.33203470786766e-05,4.04633589256409e-06,-2.76324917499495e-05,1.6691552399199e-05,-3.14077749869538e-06,0.000386030232170135,-4.05138552757074e-06,0.000107001680506094,7.68442693505797e-06,1.18218555876529e-05,4.2596593912491e-16,-0.000372563372180821,-1.61576197396223e-05,0.000107323371921354,-7.39578492300848e-06,0.000374615827779748,-8.35293296979079e-16,3.3251405780221e-05,-9.5419289033151e-08,-3.29693829014529e-16,1.17789752279033e-05,4.27511931464813e-05,-5.75959614957768e-05,7.88331478308956e-16,3.42167850085689e-15,2.41261485217592e-06,0.503968116837421,3.13901108291993e-05,-8.1693270004497e-16,0.000180870499860946,-1.18104185627188e-16,3.57237485587372e-15,-2.42837454654884e-14,5.88978907516519e-14,-0.707106781186548,-1.37757553720667e-09,0.000144506446875767,-1.6099865950091e-14,-5.19780498560943e-06,2.35801610605361e-05,-4.65485139547914e-15,2.04554110847326e-15,-0.000123192219020516,-3.48321164374444e-15,2.32328513827419e-16,-7.30448394624643e-06,-1.64493747132342e-15,2.2038364704201e-15,-8.72817303139055e-16,-1.36167924970126e-15,-1.86289631676858e-15,-1.44447240189152e-15,3.96434291243026e-16,3.63240621578716e-15,2.11378537851857e-15,-2.27490390327196e-15,-2.3806701294193e-16,1.98064544508443e-15,-2.05193648236812e-15,-0.0995037190209994
