"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111"
"t100",-0.151527940326726,-0.0109977610755655,0.000518859757765859,-0.261554313894485,-0.0257438452117615,-0.00485770919126358,-0.0878018657182697,0.00492836448529238,-0.000109522652296119,0.0006703618238455,0.00974288704464039,3.43431897143369e-05,0.000645000733870396,-4.83818110198039e-05,0.000140092210800437,-0.000739643167863707,-0.00895093006457956,0.00180807166989854,-0.00684167394001798,-4.85587636032947e-05,-0.0165525578153262,-0.394897996212602,0.000579665648847643,-0.00125545252336779,-0.00070678179730838,-0.000142138788704859,-1.94968089108681e-05,-0.00706735963087427,0.0390688780692268,-4.82172805698152e-05,0.00404773828553212,0.000236240363296504,-0.000568511664782018,-0.000238466019629451,0.00126910798679881,8.24832848352749e-05,1.55250421979351e-05,9.05180308725531e-05,6.63483707084238e-05,3.4842746153991e-06,-1.12992023410066e-06,-3.57291479653237e-06,-2.37544288091878e-05,1.38254056975071e-06,-1.10645066450913e-08,1.76120173187838e-08,0.00238902137165873,-5.67880598618667e-08,-1.30980709987509e-07,1.87740881716979e-06,-3.52267132796817e-16,-0.000107452090433285,0.000125754903684005,2.3901603507283e-07,-1.76479352134329e-06,4.34790973767203e-06,-6.06269428107373e-05,-5.97797593994215e-06,-0.000454209371881433,-0.000828074894072985,2.4415826946109e-05,1.71536473319761e-15,4.96597991031332e-07,6.49632145143413e-07,0.000145322495525272,9.63893816976764e-16,-0.0138109229005623,-7.01018130761569e-18,2.95030555983766e-16,1.5256550054078e-15,9.07471380823323e-16,0.00203078357025525,3.36229329274241e-05,7.32260227697483e-15,-2.12049606888835e-05,-0.282956920149453,0.0580535976596522,4.23721233533558e-14,-9.53226771892982e-15,3.58237277214296e-07,3.86937619650751e-15,3.37429443753582e-15,0.00180470448453683,2.03984436969415e-15,-1.27761516379167e-15,-9.40877277895811e-16,-1.13404056465058e-07,-1.89251390816307e-15,5.30030178391526e-15,2.5873850307028e-08,-2.88019665475003e-14,-1.71172748367761e-13,-0.386622842848466,-1.39068078048383e-14,-4.67699087035659e-15,4.63320921022279e-14,8.05980497432056e-07,9.60892697382343e-15,-2.50542717727519e-15,6.44979784466991e-16,2.92602857854991e-08,5.02984106684669e-17,-1.47458348400356e-14,-0.707106781186536,-2.1935666917199e-09,6.26388489797512e-15,-9.70074309566623e-15,2.76173668416962e-09,-1.69973907810326e-15,-6.00929073652291e-14,3.10243751004292e-13
"t25",-0.157723575941353,-0.0153698936023158,-0.00104092349603979,0.130315390566664,-0.00988858005977409,-0.00217522059588106,-0.0393284375217909,0.00218671067684841,-4.47866061262028e-05,0.000177746357076889,0.00364234877191555,-5.63465722859638e-07,-6.97021306122903e-05,5.70979578159164e-05,-0.000165420011266367,0.00304678165835187,0.0635023976745856,-0.0144527779360894,0.0956221233594123,-0.00160419071576112,-0.623175065905253,0.0415713976547968,0.00347315609364991,-0.00561809538531237,-0.00267329046037387,-0.000511149699075169,-5.89972357166524e-05,-0.0206105740511735,0.113077304377302,-0.000113554906715965,0.00921183308681255,0.00052990949986637,-0.00132374111174987,-0.000693822451323122,-0.10748027083603,-7.46759839227063e-05,4.5057203313917e-07,-0.12483234308686,0.0010543659590144,1.35549286039373e-05,-3.80741165139951e-06,-1.08758810549288e-05,-0.00816333477708206,3.37927009635055e-06,-2.66263317136147e-08,4.20956915114049e-08,0.00552414543436684,1.29496096609804e-05,-2.83365955891662e-07,3.95848207866012e-06,-0.707106781186547,-0.000220467235944882,0.0158294169910344,-2.42546682728041e-08,-2.40815002846232e-06,7.64905909076558e-06,-0.00183821151131483,-9.78729704565887e-06,-0.000704097513512748,-0.0012691336485828,3.62174293925507e-05,3.55718576880642e-16,6.798377538851e-07,8.80129359621104e-07,0.000168298566478905,3.04872595116735e-16,-0.000207910180778121,-3.52422772910893e-16,-1.03487575737672e-16,-2.43551738389986e-16,-8.69596423594572e-17,0.00228728882057435,3.31363922987357e-05,1.76059718956454e-16,-1.2755473757813e-05,-0.0115649956123791,-0.0534526640434964,-7.29523133502503e-16,-2.73378359593705e-15,-1.89604936034848e-07,3.78982424283544e-16,-1.40489506071532e-16,-0.000100860001002896,1.1851583103969e-15,4.92296993432492e-16,4.35688916949155e-16,-3.20454646138584e-07,2.37731618893471e-16,5.96673635171283e-16,4.57123891252079e-08,1.52396054141411e-16,-7.01114584243013e-16,-4.37787677900725e-05,-3.28385282419799e-16,-6.61447901148742e-17,-9.04957059669044e-16,0.000496624138035584,-6.86484504110412e-17,-1.13472718782111e-16,-1.040594671434e-15,1.2580172940663e-07,3.49327356455032e-17,-1.19686266521529e-16,-1.74335986383566e-15,-6.25847596840883e-09,-1.64307709033657e-15,4.22713346145948e-16,7.25067501709837e-09,4.87270904425629e-15,-1.6095512918005e-14,3.10131010851864e-13
"t26",-0.157723575941353,-0.0153698936023158,-0.00104092349603963,0.130315390566664,-0.00988858005977399,-0.00217522059588078,-0.0393284375217906,0.00218671067684803,-4.47866061256226e-05,0.000177746357076708,0.00364234877191545,-5.63465722554774e-07,-6.97021306120859e-05,5.70979578161644e-05,-0.000165420011265995,0.00304678165835133,0.0635023976745856,-0.0144527779360894,0.0956221233594128,-0.00160419071576078,-0.623175065905254,0.0415713976547936,0.00347315609365053,-0.00561809538531274,-0.00267329046037255,-0.000511149699074705,-5.89972357164491e-05,-0.0206105740511744,0.113077304377297,-0.000113554906716684,0.00921183308680853,0.00052990949986772,-0.00132374111175179,-0.000693822451322728,-0.107480270836032,-7.46759839226544e-05,4.50572034537533e-07,-0.124832343086856,0.00105436595901474,1.35549286047499e-05,-3.80741165038093e-06,-1.08758810567241e-05,-0.0081633347770759,3.37927009898985e-06,-2.66263299387249e-08,4.20956952103938e-08,0.00552414543439564,1.29496096626083e-05,-2.83365951875819e-07,3.95848206211506e-06,0.707106781186548,-0.000220467236201946,0.0158294169910235,-2.42546681929531e-08,-2.40815001479955e-06,7.64905908881782e-06,-0.00183821151131461,-9.78729705010718e-06,-0.000704097513518711,-0.00126913364858576,3.62174293909956e-05,3.22794979489301e-16,6.79837752740259e-07,8.80129358746592e-07,0.000168298566477115,-2.81552114556602e-16,-0.000207910180761566,5.43822844443196e-16,3.68201591345591e-17,-1.71588066527462e-16,-6.24722266761711e-17,0.00228728882057951,3.31363922978756e-05,-3.41760136172563e-16,-1.27554737582665e-05,-0.0115649956123852,-0.0534526640435017,1.69229973748787e-15,-1.91017730235647e-15,-1.89604933785946e-07,5.23452208868138e-16,4.11749942912685e-16,-0.000100860001000898,-3.24011012388965e-16,-8.06960379415318e-16,2.41301070118304e-16,-3.20454646298511e-07,7.84795340340025e-16,-3.25877377960454e-17,4.57123881434593e-08,4.94503186504531e-16,-8.85886877442103e-17,-4.37787677866791e-05,-5.1931312325543e-16,-6.89232360953961e-17,-1.25190175486441e-15,0.000496624138036245,4.44504649558806e-16,-9.96733196438296e-16,-1.83897657267037e-16,1.25801729272974e-07,6.1341907226717e-16,3.37698389353318e-16,-7.99670292904344e-16,-6.25847561607033e-09,-2.65648513600176e-15,3.45655617550661e-16,7.25067571160167e-09,5.96076470799179e-15,-1.53579463619004e-14,3.10405097161069e-13
"t22",-0.162780888746567,-0.0167689258626481,-0.00119121675916159,0.150993524643366,-0.0124927251912497,-0.00309778817583685,-0.0562947405784683,0.00334610022103245,-8.32370563647379e-05,0.00228823664319452,0.109114712345382,9.45335107254539e-07,7.46774439405675e-05,-4.25347160984864e-06,1.23032022836813e-05,0.000255958268216691,0.00681848414428901,-0.00159960971174094,0.0115580018587313,-0.000215007953626979,-0.0835028615055197,0.00553812074317342,0.000443356181244278,-0.000571123507802561,-0.00018323124793676,-2.72371122830097e-05,2.03779221528667e-06,0.00133426264473417,-0.00810297995572086,4.99572906427902e-05,-0.00542204897392044,-0.000391705091748698,0.00128107884704703,0.000829631704867595,0.155585037660922,0.000122953902769572,-9.20117401570627e-07,0.871979908665802,-0.00904237094940593,-0.000491866032268313,-2.68283435775819e-05,-5.43015568635784e-05,0.186634086940806,1.02209371260288e-05,-7.41325955476849e-08,1.13876845798643e-07,0.0133122396587584,-0.00699858067895844,-5.76114250917834e-07,7.6899099280521e-06,-3.53612040979237e-15,-0.000417533867009778,0.184294462655029,-4.89784449353686e-06,5.55127065719551e-06,8.49673512335182e-06,-0.00251295530990873,-1.34274219360155e-05,-0.00100861387447826,-0.00183266200279308,5.35792496725075e-05,2.33108884744673e-16,1.07179561047812e-06,1.39885532983572e-06,0.00028806234790373,-1.47920976544447e-15,-0.000363888780407402,3.48855820184417e-16,-5.32258301418668e-16,2.77201248571349e-16,-2.43742157909879e-16,0.00465529105381426,7.75062105563799e-05,-5.91616679562602e-16,-4.64115605768575e-05,-0.0523599702103767,-0.250021147823844,1.09453398051928e-15,-8.61675512843905e-15,1.30788732768719e-06,1.55432085536421e-15,3.80492931995663e-16,0.000163141314569181,3.46818814409777e-16,-2.02995707443071e-15,1.4641003585726e-15,-3.5169223758673e-10,4.37335054889847e-15,4.98170786008968e-16,1.04458981993474e-08,5.49730458808099e-16,6.91830301465516e-16,-1.47173083033529e-05,-5.59906521745001e-16,1.00443957361835e-15,-5.10515895488361e-15,0.00182913382222684,-7.88374641953075e-16,-5.85825070664047e-16,2.21031338820496e-16,5.36442306424483e-08,2.229561381229e-16,-1.05430339441072e-17,-8.97315592099863e-16,-3.04785261077094e-09,-2.25951852550781e-15,5.97193320482593e-16,3.70234419406757e-09,5.75682337223691e-15,-1.58288873229259e-14,3.09232793028388e-13
"t24",-0.161879301793883,-0.0165459179438034,-0.00116923739907263,0.148032613505336,-0.0121667363123258,-0.00299908309460603,-0.0544904988495291,0.0032317740948941,-8.0086694815656e-05,0.00220160163114109,0.10506544007793,9.27022117520827e-07,7.41905600669607e-05,-7.04666707192274e-06,2.03971609758985e-05,5.59796008374113e-05,0.00245515791013265,-0.000600204421909683,0.00482044119781043,-0.000101567688602434,-0.0395053600246587,0.00263831843918453,0.000212459167828831,-0.000269493549344812,-8.42108870678863e-05,-1.23698057674674e-05,8.69945687597385e-07,0.000558975289054426,-0.00338055033617124,1.76676800156865e-05,-0.00183053364988667,-0.000127086863722071,0.000395374330102449,0.000245850937628333,0.044428320088469,3.42489232135811e-05,-2.46067251250505e-07,0.193828847190623,-0.00196885069700332,-9.87953049159207e-05,-4.29055219997736e-06,-7.75149330656901e-06,0.0104189245883079,6.2436759968246e-07,-3.61197660672562e-09,4.9189072046303e-09,0.000177859278018078,0.000323725511367106,3.97043769738609e-08,-8.69925140154857e-07,3.15094388655477e-15,7.33940717292847e-05,-0.0771950938005316,2.14666582824252e-06,-2.97307496810394e-06,-2.90065822423601e-06,0.00161637500573656,8.89459502525545e-06,0.000923678237831334,0.00175992530020208,-5.82103105385613e-05,-2.01252949729608e-17,-1.47212115325679e-06,-1.96768796722918e-06,-0.000485263160661786,4.35537985820632e-15,0.000640815429683139,-1.05878682547308e-15,2.96346408934716e-15,-1.20209292604869e-15,4.31177775426064e-16,-0.0103143615631766,-0.00019858120559465,3.81121226213517e-15,0.000156039748303855,0.190526066099368,0.918809316684133,-2.39822897101476e-15,3.38152254118029e-14,-7.16219763771991e-06,-7.10366111840785e-15,-1.06713917072051e-15,-0.00127412898739924,-1.04688054214519e-15,6.83253774000075e-15,-8.96996540960178e-15,-1.55197941015354e-06,-1.42558453171557e-14,-3.40107026232889e-15,1.6989298850602e-07,2.62215751152098e-16,-2.41133520858176e-15,-0.000139017066070317,4.15570325253976e-15,-1.52524872975751e-15,2.50030877784477e-14,0.0253674802395029,-1.16723987666797e-15,-2.06801069154391e-15,-3.90505742217532e-15,3.3814305076244e-07,8.28422609448509e-16,-7.4827136925393e-16,-1.50826835361876e-14,-1.48338617767462e-08,-4.71631261824424e-15,-9.18291700168893e-16,1.6252129725995e-08,6.84692484590471e-15,-1.41152809704986e-14,3.12436385993282e-13
"t29",-0.166446416639202,-0.0177665945832545,-0.00129710083421284,0.165519193683077,-0.0142893110470647,-0.00372172583328943,-0.0677606425744839,0.00412255394557362,-0.000108455782098694,0.00359056949262465,0.173902122444144,1.82632754894144e-06,0.000157340597836871,-3.42972274591061e-05,9.9328303868155e-05,-0.000890798215474985,-0.0148784420565382,0.00325289229319814,-0.0184959871327031,0.000183227652595618,0.0698412774513174,-0.00415629311719846,-0.000261254520437397,0.000213817464693661,4.87763582009838e-05,6.37757616981272e-06,-2.60547611260931e-07,-0.000141804778419987,0.000825927891659223,1.5977155436556e-07,-0.000105975973341086,-1.21635861944611e-05,5.50462490335937e-05,4.22898502310242e-05,0.00889968716942963,7.48581619909982e-06,-6.08964744608099e-08,0.0714212150708929,-0.000751051472015788,-4.26916276361519e-05,-2.52133880519245e-06,-5.3333936626963e-06,-0.0894341918717692,1.38780015155574e-07,-1.43259951042821e-09,2.20914717507388e-09,0.000115405177038891,0.00649911572928283,4.23465000585585e-08,-1.17343130489306e-06,-7.74121207654511e-15,0.00014156990706257,-0.922368282668405,2.83159459421969e-05,-5.53672978907975e-05,2.21539688574591e-05,-0.00224828042141957,-1.17470803606874e-05,-0.000744483099030426,-0.00133120163539617,3.76112545364192e-05,8.50153228402942e-18,7.22030633018506e-07,9.39747953871425e-07,0.00019078927179012,-5.69915969229525e-16,-0.000240564946824944,5.41905038911647e-17,-1.41885841598446e-15,-1.6279965715818e-15,-2.5763877753721e-18,0.00307496038684057,5.15079015772326e-05,-8.547747896084e-16,-3.15711486316866e-05,-0.0359583285733272,-0.171921662613976,-2.54581720018451e-15,-5.28380610656744e-15,9.61770659649037e-07,1.18138521713907e-15,3.44430655989738e-16,0.000130805062462024,1.38527168819645e-15,-1.91903238057694e-15,1.12993149035008e-15,4.55251505061141e-08,-3.89645653871481e-15,1.38196247063127e-15,9.61818442871131e-10,1.15661133984297e-15,-2.17306413544118e-16,-4.41120786329776e-06,-3.90028687369182e-16,3.86835152118485e-16,1.01404005088347e-15,0.01578268100948,-5.96613818073502e-16,-9.80121623116901e-16,3.38029004711625e-16,1.99126998598603e-08,5.74910570627615e-17,4.22270566500186e-16,-1.48770710913143e-15,-1.29158346822832e-09,-1.75710363312227e-15,1.05545845956101e-15,1.6292515296342e-09,4.94019102611718e-15,-1.67866685794488e-14,3.11207352964004e-13
"t69",-0.168128580436791,-0.0182227358190535,-0.00134538019141141,0.172138095710013,-0.0151047355129739,-0.00400371885471729,-0.0729419317188752,0.00447276112699313,-0.000119781878014188,0.00416858262820717,0.20263212614428,2.21344129354451e-06,0.000193539521588322,-4.7131730511004e-05,0.000136504513541565,-0.00136926492559806,-0.023854764311013,0.00525726704000761,-0.0308350586938004,0.000343223059027181,0.131400876265788,-0.008029931497402,-0.000539611173774393,0.000516397566152604,0.000136405182768762,1.89738545851122e-05,-1.09064825300326e-06,-0.00066933240194509,0.0040096493356413,-1.60839123393943e-05,0.0015856501279557,0.00010607185658852,-0.000316821445939247,-0.000191389224970559,-0.0337830884101051,-2.56716253401405e-05,1.80554472001002e-07,-0.133047105349583,0.0013450896266606,6.65974784273976e-05,2.92109191528397e-06,5.50629460025392e-06,0.067401590029344,-7.89714859542609e-08,7.41401903380785e-10,-1.06903921639731e-09,1.01302084104266e-05,0.571203413502192,-1.95294374813573e-08,4.29338990331e-07,-1.46884262793109e-16,-3.89584275934928e-05,0.122604566715688,-3.70130548057248e-06,6.89773083342135e-06,-1.70603428886705e-06,-8.48214193419259e-05,-5.12151900883451e-07,-7.85488235171643e-05,-0.000151802240887191,5.09320047673412e-06,-9.20391949190373e-16,1.24712021574265e-07,1.65643555154202e-07,3.8446085841522e-05,-6.89722930798773e-16,-4.98719830140148e-05,-6.55790327115983e-16,-7.03026107812611e-16,7.43545831814849e-16,9.34699167885613e-16,0.000721967193112185,1.28800277380926e-05,-1.3694974522843e-15,-8.66834779952872e-06,-0.0100965094842686,-0.0484017632784777,-1.35764302593174e-15,-1.5906621629322e-15,2.95501224820394e-07,4.54519214978506e-16,1.65691163195555e-15,4.23584024873783e-05,-2.31222773826218e-16,2.11255247154244e-15,1.6906312617449e-14,1.66706157101087e-08,0.707106781186548,-5.31865410317392e-14,3.74376226236956e-10,-3.60983633811021e-15,1.41042468541562e-15,-1.81345775599696e-06,-3.49755650435845e-16,8.79472520875407e-17,-3.38843116055606e-14,0.0117845088190071,-5.78539505717827e-15,-1.96058344222247e-15,-6.477113370397e-15,8.14192075906873e-09,-2.13033137551347e-15,-2.41929974245433e-16,5.83299668225699e-16,-5.62815061299002e-10,-2.6570182370784e-15,-5.6282738063948e-16,7.26353809199497e-10,6.44884648394098e-15,-1.63208219367166e-14,2.99681546250211e-13
"t70",-0.168128580436791,-0.0182227358190535,-0.0013453801914114,0.172138095710013,-0.0151047355129739,-0.00400371885471731,-0.0729419317188753,0.00447276112699323,-0.000119781878014084,0.00416858262820731,0.202632126144279,2.21344129359157e-06,0.00019353952158855,-4.71317305104502e-05,0.000136504513541547,-0.00136926492559816,-0.0238547643110126,0.00525726704000755,-0.0308350586938006,0.000343223059027593,0.131400876265789,-0.00802993149740106,-0.000539611173774072,0.000516397566152106,0.000136405182767849,1.89738545849084e-05,-1.09064825368183e-06,-0.000669332401944375,0.00400964933564137,-1.60839123379005e-05,0.00158565012795525,0.000106071856588168,-0.000316821445939205,-0.000191389224971651,-0.0337830884101047,-2.56716253396991e-05,1.80554471941371e-07,-0.133047105349584,0.00134508962666236,6.65974784271708e-05,2.92109191467185e-06,5.50629460115608e-06,0.067401590029342,-7.897148570751e-08,7.41402633090246e-10,-1.06904150436216e-09,1.01302084116375e-05,0.57120341350219,-1.95294382801805e-08,4.29338989849804e-07,5.05371764174165e-16,-3.89584275933991e-05,0.122604566715698,-3.70130548156496e-06,6.89773083299615e-06,-1.70603428858358e-06,-8.48214193421446e-05,-5.12151901751978e-07,-7.85488235178686e-05,-0.00015180224089006,5.09320047889916e-06,1.02584081769589e-16,1.24712020667089e-07,1.65643558977746e-07,3.84460858422375e-05,-7.85258434567342e-16,-4.98719829902109e-05,-3.30516818246546e-16,6.73925748681452e-16,1.11479936015113e-15,-1.70690767488857e-15,0.000721967193105042,1.28800277426135e-05,4.03551000674764e-16,-8.66834779809805e-06,-0.0100965094842919,-0.0484017632784938,2.77527616542191e-15,-3.03911816096583e-15,2.95501238925525e-07,-4.93883814039479e-16,-1.57403819909431e-15,4.23584024671445e-05,-5.5542175762256e-16,-4.33679042446002e-15,-1.60099427929518e-14,1.66706528544287e-08,-0.707106781186547,5.38801029172038e-14,3.74308763033675e-10,4.6390703879042e-15,-2.061599524469e-15,-1.81345772809707e-06,1.52119360819035e-15,5.73096053360149e-16,3.18408914522487e-14,0.0117845088190088,2.97872696689635e-15,1.9188919188841e-16,2.92066316420186e-15,8.14192839242081e-09,1.7738901517446e-15,6.72730966719396e-16,-3.96861473273745e-15,-5.62808816743218e-10,-1.52691523454785e-15,8.44830157879635e-16,7.26353633008862e-10,4.20177115169431e-15,-1.50549730102332e-14,3.20307408379575e-13
"t88",-0.168335057311097,-0.0182790890422332,-0.0013513729419714,0.172960595013069,-0.0152067542396669,-0.00403925544290774,-0.073595047617284,0.00451704771561136,-0.000121224540001202,0.00424368331776653,0.206370296179775,2.26458046344682e-06,0.000198348501509853,-4.89070184937102e-05,0.000141646865017203,-0.00143800454460564,-0.0251619339125907,0.00554988976442013,-0.0326539469387545,0.00036763402057826,0.140804831688426,-0.00862608008535792,-0.000583230068153677,0.000565691450049184,0.000151151055652668,2.11203466702871e-05,-1.2406959407827e-06,-0.00076632257120891,0.00459719044693646,-1.95570409811143e-05,0.00196303273141198,0.000133444709432277,-0.000407111286188595,-0.000250421106517989,-0.0449715102040418,-3.45851838999091e-05,2.48260579847598e-07,-0.203528250649177,0.00208579686643707,0.000109310162970225,5.87080729476623e-06,1.26571915061129e-05,0.428801792973684,8.74221355349694e-07,-2.78953768544254e-09,2.97920816306787e-09,-8.68878052781227e-06,-0.357201307842827,-3.09893882447919e-09,1.40736692943846e-07,-8.25601834718667e-16,-1.80101909830217e-05,0.075745079135117,-2.29395761040996e-06,4.31231345918877e-06,-1.1332804289943e-06,-6.2872322096251e-05,-3.81360194764574e-07,-6.1090506863037e-05,-0.000118701806240593,4.03469493976967e-06,6.16528615524524e-16,1.00882677014805e-07,1.34245377208279e-07,3.15637585630229e-05,1.87312554545847e-16,-4.10612718842163e-05,6.71299560198028e-16,-1.94109653989034e-17,2.70242256599349e-16,-3.94285457905963e-17,0.000602177547689055,1.0816650411601e-05,2.00215611627615e-16,-7.35621041771085e-06,-0.00859013208454108,-0.0411929291153875,-1.25356578630366e-15,-1.45308773019299e-15,2.54059847821645e-07,1.37187726535673e-15,4.50808043214452e-16,3.6645707078816e-05,3.38636148196144e-16,6.63445192247673e-16,-4.20131139830506e-15,1.46367971597558e-08,5.60978213562873e-15,1.60704805621017e-15,3.31017573927555e-10,-2.10308106460253e-15,-2.10492084552562e-16,-1.61190785727582e-06,-1.35595466933033e-14,5.97048378451859e-15,-1.76436075884251e-13,0.0105100203720643,0.707106781186547,2.50269929571966e-15,-9.72468895938843e-16,7.28164666380165e-09,-5.46530725760965e-15,-4.62454540848315e-15,-4.85693674900343e-15,-5.06131630045587e-10,-1.21467726496797e-15,1.22350495534028e-15,6.54931630487027e-10,6.31306677235994e-15,-1.23372919652818e-14,3.15168510646473e-13
"t89",-0.168335057311097,-0.0182790890422332,-0.00135137294197143,0.172960595013069,-0.0152067542396668,-0.00403925544290757,-0.073595047617284,0.00451704771561138,-0.000121224540001264,0.00424368331776672,0.206370296179775,2.26458046313468e-06,0.000198348501509745,-4.89070184937364e-05,0.00014164686501701,-0.00143800454460635,-0.025161933912591,0.00554988976442036,-0.0326539469387546,0.000367634020578545,0.140804831688426,-0.00862608008535855,-0.000583230068154017,0.000565691450049116,0.000151151055653533,2.1120346670674e-05,-1.24069594127193e-06,-0.000766322571209021,0.00459719044693643,-1.95570409804161e-05,0.00196303273141112,0.000133444709431702,-0.000407111286188178,-0.000250421106517893,-0.0449715102040435,-3.45851839000976e-05,2.48260580685829e-07,-0.203528250649177,0.0020857968664382,0.000109310162970229,5.87080729517741e-06,1.2657191505745e-05,0.428801792973686,8.74221355414407e-07,-2.78953858344049e-09,2.97920920544541e-09,-8.68878052719818e-06,-0.357201307842826,-3.09893896040299e-09,1.40736693291045e-07,-5.34168290754494e-16,-1.80101909846329e-05,0.0757450791351135,-2.29395760941454e-06,4.31231346011713e-06,-1.13328042896879e-06,-6.28723220950423e-05,-3.81360195899961e-07,-6.10905068633429e-05,-0.000118701806239695,4.03469494114302e-06,4.03287735749666e-16,1.00882678556144e-07,1.34245376704059e-07,3.15637585624973e-05,-7.61899467182147e-16,-4.10612718899006e-05,7.22219857050963e-16,6.11269948241303e-16,-2.57198697523912e-16,4.28055643606407e-16,0.000602177547688256,1.08166504106048e-05,-6.95588902249464e-17,-7.3562104189701e-06,-0.00859013208453352,-0.041192929115385,2.01432219973152e-15,-1.24738546005395e-15,2.54059847193765e-07,8.25982293714795e-16,-5.94953357028957e-16,3.66457070732375e-05,-7.46357465900896e-16,-1.38934297023666e-15,4.41793704254429e-15,1.46367940301856e-08,-3.67098846084721e-15,-1.6093800381941e-15,3.31014450386161e-10,3.37485741576152e-15,2.41898007183439e-16,-1.6119079031327e-06,1.3253324447674e-14,-6.23505245636911e-15,1.85649285809436e-13,0.0105100203718222,-0.707106781186548,-4.54976172279202e-15,5.24866067432244e-17,7.28162217074792e-09,5.82513175227614e-15,5.0886313058928e-15,-6.51967043235662e-16,-5.06137308450777e-10,-3.13036567692524e-15,-6.81638144812439e-16,6.54928436132788e-10,5.79509264372708e-15,-1.84651370455605e-14,3.06708264254135e-13
