"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109"
"t41",-0.161285346203589,0.0289117531523441,0.00154977794986314,-0.137937564040662,-2.70548251225213e-05,0.000588869785603918,0.00179667060542373,0.0261857594628259,-0.121475426502022,0.000787280146392865,-0.0131378354886597,0.111526547550456,-0.000360433516546624,-0.000215226778279534,-9.54922431115775e-06,0.000103557731153872,2.48463788023529e-05,-5.27839516470656e-05,0.0117954334481015,0.000689174652945164,0.00117421485747283,-0.00483496129664636,0.0259737365817561,0.408955996910716,-0.0109821541944653,-0.000597156759938846,-0.00141092734375742,0.000376441141872446,-0.000480856262860424,-1.14095125665431e-05,-0.220734857198094,-0.0412030272367632,0.190694972845486,-0.0837152757354046,9.74575581190262e-06,1.48217446166674e-05,-0.000137026697164684,2.58892133487413e-06,2.46905885113925e-06,0.000454640717474882,-0.10536025506479,-2.28990556647518e-05,2.16707443085844e-06,-3.79543709161634e-15,-1.32948958086847e-06,4.11078004176717e-06,1.07245892642258e-15,-7.03015462623298e-07,-2.15016343426108e-15,4.02080528686431e-06,-0.0615440626204586,-5.34275550258663e-06,0.00911342338879621,-0.371734086446201,0.0425434564441982,-9.58186682478829e-07,2.04332600091244e-08,1.34712484247383e-14,9.19020314656676e-10,4.22502039183179e-08,-2.65295995429202e-09,-1.48244570418073e-06,7.63894481987474e-11,1.44377388364934e-08,8.58730154902679e-05,-1.48947661017702e-06,2.37865181592035e-14,-4.84751323356174e-08,0.707106781186547,2.06390856073638e-14,2.57311968488819e-07,-3.69211301532151e-16,1.35543443695403e-15,-1.06678191235533e-15,1.00822790937196e-08,2.42106454946609e-14,-2.13078753806138e-15,-0.00206697924568712,-4.65281447005046e-16,-2.47531458206953e-09,2.26000444356549e-15,2.33121108130865e-15,3.90643855338842e-09,-9.49244125081277e-16,-2.16825330696905e-15,-1.30573187330812e-07,6.57759628688696e-16,-6.536379088959e-17,-7.12837836761352e-16,-2.26221380622732e-15,1.66068044006718e-08,-9.76157227990922e-09,-1.17474775086124e-07,-2.22226422279329e-15,2.21081418971299e-15,-1.74382613298111e-15,-1.23401757345392e-08,-0.000142132640223473,9.25124368856676e-16,-1.59082433917447e-15,-1.85197782074822e-16,3.07632335044499e-16,-1.79472207471487e-15,2.24941768289933e-15,-3.08010181960771e-16,2.6733776664663e-15,7.9770104105342e-17,1.91324958994171e-16,1.94104607483272e-14
"t7",-0.157035397600028,0.0271342832915138,0.00134575825699048,-0.100825699171084,-1.82251322729873e-05,0.000363081419639645,0.00106781298548441,0.0140352963499563,-0.0647779741836641,7.1457904343167e-05,-0.000938174868726412,0.00739096723080291,0.00016708531267124,0.000176959034190872,1.66901447514127e-05,-0.000335755212816151,-0.000952851615146002,-0.000304806177930349,0.0247148168307931,0.00131772374087748,0.00182038485165149,-0.00382824615370469,0.0130340245266253,0.198391481434305,0.0003760204350628,0.000117423927840851,0.00101073107257786,-0.000357469139862227,0.000494132736375861,1.85555694853717e-05,0.473518869773218,0.089713377395928,-0.560517168062821,-0.333158729054317,-0.000855639646849936,-0.000236462816540183,0.00262724078907013,-0.000100990584657762,7.48026484198886e-05,0.00744450266816627,-0.297753500332505,-1.20600333485329e-05,-2.0949022812659e-05,-1.01169413862513e-14,-3.43955799631795e-05,7.52317760904402e-05,1.53670131917489e-17,-1.1279999663714e-05,-8.28956770198162e-16,3.16201284949962e-05,-0.403474891641271,-2.95916251539868e-05,0.0241910905497043,0.0271341758246537,0.0213238339762436,1.92436010099397e-05,-4.44908663872033e-07,2.67832321584246e-15,-1.37308946318068e-07,-1.64972810968743e-06,8.35488912926701e-08,1.60277150626766e-05,-4.83267417553472e-10,1.51366110853691e-08,0.000256391503580926,-4.84798958800907e-06,-2.33858095394633e-15,-2.0670040196029e-07,3.10060267937623e-15,-4.36123471410243e-16,1.13600421817304e-06,-9.09085594693372e-16,-1.34193820399171e-15,2.43702259705375e-16,4.47237626537854e-08,-1.45879706006385e-15,-1.27133329053163e-15,-0.0010614989389296,3.99455305467689e-16,-1.08571988738397e-08,-4.22336687275202e-17,-7.27452304736605e-16,1.67531058852596e-08,1.08763380347067e-15,1.39674015801461e-15,-5.42074992558741e-07,-2.105262091453e-16,2.43653402830513e-16,3.06645471085091e-16,-4.70056799888863e-16,6.68269950426527e-08,-3.88114241837212e-08,-4.65644236589262e-07,-8.67532945849761e-16,2.3674053337425e-15,-1.96690313697919e-15,-4.86259588878976e-08,-0.000556951535813589,5.726502832765e-16,-4.08500483934721e-15,7.07573154387586e-16,1.59564291993584e-15,-1.00523701687073e-15,2.70107500355803e-15,1.5049434917854e-15,2.00116181564232e-15,1.52630060172192e-15,-1.9127774319677e-16,1.80009256471282e-14
"t8",-0.156372361138152,0.0268698365414567,0.00131827116849224,-0.0967913901726671,-1.73561319742648e-05,0.000343100270360142,0.00100606985223694,0.0131238291205943,-0.0605500943149793,6.35619068568826e-05,-0.000832954135705287,0.00655881627330084,0.000142174991875805,0.000147558008912006,1.34694156730366e-05,-0.000264469842112289,-0.000723974025537412,-0.000225052615891592,0.0175738646062494,0.000932694360000749,0.0012744941149205,-0.0025903923841333,0.00865868466356684,0.131640831711762,0.000239222487137673,7.35619535465318e-05,0.000599062432484285,-0.000206166075924254,0.000282317872735925,9.82564739406671e-06,0.233404059352002,0.0440139969521247,-0.236569253389254,-0.116607067307574,-0.000282911700698061,-6.5097181414617e-05,0.000619289431191857,-1.75595935000813e-05,6.80562444215052e-06,0.000543666170003605,-0.0106903108812085,-3.22458792194992e-07,3.85548983846356e-07,-1.45713601448007e-15,1.38650447076717e-05,-4.19217923489092e-05,6.81597716978559e-16,7.31114753556907e-06,5.40311358301981e-15,-5.76211824700748e-05,0.887038782847727,7.31002646525565e-05,-0.0744716036893993,-0.0948916982603034,-0.0850535790135255,-8.52516610911028e-05,2.0043110920862e-06,-1.15356999961197e-14,7.87535753115982e-07,1.97247684004224e-05,-1.06102730289674e-06,-0.000308813617234834,1.24891138327998e-08,1.18208247356567e-06,0.0047628949784688,-7.63082134368468e-05,7.21836449806922e-15,-1.49462028602061e-06,-4.00575747686835e-15,3.25964358793001e-15,6.3066127614777e-06,1.36027528910297e-15,3.07110723807036e-15,4.87670268417957e-16,2.12019213855715e-07,3.52629156785973e-15,1.55246396811253e-15,-0.00430949844920086,-9.37237452856247e-16,-3.97548160781646e-08,-9.90998789068029e-16,-1.38458622059174e-16,5.43519558388005e-08,-2.18931640523922e-15,-1.58646209110441e-15,-1.54691569180125e-06,5.68901119106906e-16,-1.05397501021734e-16,-3.87288024714866e-16,1.70616763063065e-15,1.73503246926121e-07,-9.76151392224516e-08,-1.16210330929718e-06,-5.82877373255852e-16,2.90796254568203e-15,1.72306389290119e-15,-1.1959820576885e-07,-0.00135163099797166,1.19347989467069e-15,3.16323512496729e-15,7.26323014355008e-16,4.16144972254177e-16,1.64330246630434e-16,-1.35947247717195e-15,7.95627439429829e-16,1.21973396907198e-15,-2.18896541778491e-15,-1.68393486120987e-15,1.94892613678016e-14
"t30",-0.156196233802741,0.026713241557634,0.00127962058632239,-0.0809367544293884,-1.25341781366565e-05,0.000189736782520446,0.000469825632447884,0.00221060589893699,-0.00916346519723567,-0.00257823335003368,0.0474318275967542,-0.413233065398271,-0.0100752836461646,-0.00251550243399319,-8.71394399780166e-05,0.00110990706418529,0.00190994648608728,0.00044360206952223,-0.0245434305721611,-0.00124836468894786,-0.00153604036245737,0.0020147045257873,-0.00389847910816872,-0.0556711549769105,-0.00244955152648107,-0.000183517251763671,-0.000713810460337229,0.000214118422098933,-0.000282428490242336,-8.09688451073318e-06,-0.187092898059147,-0.0354735103389678,-0.11072285779972,-0.0102887569460878,1.62773519708432e-05,5.98284373475163e-06,-5.00571435970008e-05,8.85566244729005e-07,9.29575763781206e-08,1.88884851118047e-05,-0.000107186856081062,3.22910391112406e-07,-2.44737828046266e-07,-2.07277131598419e-15,1.50762906585972e-08,-1.00963565450338e-06,7.02590906982391e-16,2.51374752425023e-07,9.50834292276841e-15,-4.49802781757537e-06,0.0574045635390898,2.55992559785048e-06,0.854517732999185,0.012149940496101,0.0046809321723471,-1.85542797542004e-05,4.34107151482845e-07,-7.98025622934804e-16,1.62513144878966e-07,4.05528378313934e-06,-2.18516832295829e-07,-6.43468538924813e-05,2.62049233067632e-09,2.56366397390316e-07,0.00106622904444882,-1.72207235384949e-05,3.46861620174242e-16,-3.61081208865416e-07,-5.08643133654054e-15,-3.5123787964603e-16,1.58918913762331e-06,2.41504385692604e-15,-2.08123704308978e-15,-2.64864556753264e-17,5.5197691166381e-08,-1.55902136929544e-14,7.73598080824083e-16,-0.000203833579119575,-6.81524123105193e-16,-1.11085531658156e-08,3.12250000693894e-16,-1.10138542034705e-15,1.58351442731644e-08,-1.1227468079035e-15,1.63020098743551e-15,-4.7502477217185e-07,9.8029316274052e-16,1.33151986180667e-15,-1.01751265115892e-15,-2.68401697651959e-15,5.57445016824187e-08,-3.18881831507044e-08,-3.81214507220795e-07,6.71241245737726e-17,5.9419825697441e-16,-1.49818199392161e-15,-3.95470263659973e-08,-0.000450291424358273,1.34008746281981e-15,-9.0702362831916e-15,1.44483707802743e-15,-2.52849655513652e-16,4.93426515100916e-16,7.534883107448e-16,7.1838269312726e-16,1.76988500542891e-15,-2.29731434673552e-16,6.13873024354982e-16,1.78113352493724e-14
"t77",-0.156638414659314,0.026888493018858,0.00129735079877321,-0.0831653860650347,-1.29477973964142e-05,0.000197002789304145,0.000488769198774331,0.0023112473781459,-0.00958284505850315,-0.00278502687987516,0.0512982096351215,-0.447059834327154,-0.0111993221339168,-0.00283258645000635,-0.000100181245701547,0.00129565569235826,0.0022802907953601,0.000539069290776152,-0.0305196994847456,-0.00155667360210206,-0.00192809890003271,0.00258130552846904,-0.00504992691272056,-0.0721639773794866,-0.00325498665067549,-0.000246062371127703,-0.000988123654619445,0.000301029730076311,-0.000399176187467081,-1.19361590379398e-05,-0.286642872316364,-0.0544837104026417,-0.183677925029898,-0.0186484242771473,3.02590434129178e-05,1.20048263093427e-05,-0.000106516405462376,2.08215553939767e-06,2.54637737966129e-07,5.36690165358157e-05,-0.00033006101678347,1.01537954965377e-06,-8.59371739398297e-07,-5.95643092578167e-16,-3.28559074006148e-06,8.16091190126902e-06,-8.34763486499261e-16,-1.28996921941327e-06,-4.25751715486222e-15,3.82085945630211e-06,-0.0377865557935481,-1.44197170167279e-06,-0.359355980422646,-0.00431102701301806,-0.001391242410581,4.77674472672472e-06,-1.09200038710594e-07,4.41240695598153e-16,-2.89819252642646e-08,-1.8977493958869e-07,8.73601226448349e-09,1.9711675843762e-07,3.8793573685186e-11,2.1202870789225e-08,0.000143781316151134,-2.53037546221318e-06,8.90957537020568e-18,-8.56253320950761e-08,6.94862161344616e-16,3.20156795486715e-16,4.53591778984615e-07,2.03021962938545e-15,1.3004872756716e-15,-1.29064283808955e-15,1.76656873087418e-08,3.23996384731496e-15,1.89371621538741e-17,-7.31431557210529e-05,1.34443611790088e-15,-4.30523821132016e-09,-1.44683345222446e-16,-3.16943124139382e-15,6.7204765017946e-09,4.6629214509277e-15,1.25106214422771e-14,-2.2205370562142e-07,2.45297883945785e-15,8.92066868717101e-15,1.84199057617945e-14,-0.707106781186547,2.7982080231106e-08,-1.63944381916755e-08,-1.97137399847737e-07,-5.42952139154881e-15,8.36359045102909e-15,7.31604599182448e-15,-2.06765796007287e-08,-0.000237811037172709,-2.32907637140563e-15,1.97725552457019e-14,3.64653062856876e-15,-1.34661305714625e-15,-5.35810344983935e-15,1.18904105429382e-14,-2.16349170529648e-15,5.22879742445361e-15,-5.59296517605581e-15,6.35523989199084e-17,2.0649812365121e-14
"t78",-0.156638414659314,0.0268884930188581,0.00129735079877319,-0.0831653860650347,-1.29477973965675e-05,0.00019700278930399,0.000488769198774522,0.00231124737814577,-0.00958284505850329,-0.00278502687987552,0.0512982096351215,-0.447059834327153,-0.0111993221339168,-0.00283258645000608,-0.000100181245701329,0.00129565569235809,0.00228029079536012,0.00053906929077594,-0.0305196994847455,-0.00155667360210244,-0.00192809890003324,0.00258130552846799,-0.00504992691272037,-0.0721639773794867,-0.00325498665067466,-0.000246062371127019,-0.000988123654618558,0.000301029730074657,-0.00039917618746685,-1.19361590371048e-05,-0.286642872316363,-0.0544837104026417,-0.183677925029899,-0.0186484242771499,3.02590434126892e-05,1.20048263097625e-05,-0.000106516405462384,2.08215553873219e-06,2.5463773645898e-07,5.36690165371857e-05,-0.000330061016772368,1.01537954976235e-06,-8.59371739886513e-07,1.62668282935741e-16,-3.28559074110925e-06,8.16091189862356e-06,-7.11880803533371e-16,-1.28996921993846e-06,-3.71358144557157e-15,3.82085945632757e-06,-0.0377865557935521,-1.44197170133246e-06,-0.359355980422641,-0.00431102701302153,-0.00139124241058088,4.77674472609338e-06,-1.09200040886167e-07,6.07304914152734e-16,-2.89819264765449e-08,-1.89774940736372e-07,8.73601483357169e-09,1.97116758303179e-07,3.87940885744388e-11,2.12028709312546e-08,0.000143781316153502,-2.53037546705175e-06,-6.07239214623524e-16,-8.56253352942671e-08,3.58838091927391e-15,2.56825027592352e-16,4.53591780092934e-07,-3.6844743118184e-15,6.29367535586685e-16,1.61613348847511e-15,1.76656917368463e-08,1.25588983602624e-14,-1.26563895425105e-15,-7.31431557113274e-05,7.68345554299658e-16,-4.30524505243174e-09,-7.43752799775646e-17,2.71335127060411e-15,6.72050036081463e-09,-3.03846104808853e-15,-1.23493472185293e-14,-2.22053679296364e-07,-2.58077405085315e-15,-1.11573566207815e-14,-1.73578142073429e-14,0.707106781186548,2.79819605138524e-08,-1.63943571146999e-08,-1.97137404691205e-07,3.7649814149228e-15,-2.1047323204947e-15,-7.61224350374975e-15,-2.06765809125322e-08,-0.0002378110372038,3.89271067082137e-15,-1.84746279526348e-14,-2.90830630863482e-15,4.9105742769298e-15,4.04858046659431e-15,-8.82458556482123e-15,3.93469061958162e-15,-6.03848870834633e-16,5.70914082341255e-15,-3.17851374664074e-15,1.70755106239155e-14
"t15",-0.155046823012016,0.0262548356368017,0.00123267484191644,-0.0749000533786403,-1.14036241103301e-05,0.000169701938100984,0.000417417016131251,0.00192977697778829,-0.00799277018690333,-0.00196755547933374,0.0359898466100682,-0.313071853162856,-0.00658354593704975,-0.00150737182872592,-4.40847760889952e-05,0.000479269713585499,0.000598867655992329,9.41528572103369e-05,-0.00168044149697368,-6.24963438013944e-05,-8.52027107453963e-06,-0.000283724707704789,0.000875676656319436,0.0128065970356359,0.00106713207489391,9.46730996390824e-05,0.00059092063416608,-0.000213276336936988,0.000298346101830515,1.28860990793717e-05,0.408395017690652,0.0789227301251416,0.423285581912197,0.0688957678934668,-0.000127517345473632,-7.60531797464466e-05,0.000951392419064453,-3.92928487158501e-05,2.77928495349976e-05,0.00258638289653945,-0.0076658551884011,2.10431562036343e-05,-1.18876820480731e-05,0.70710678118655,-1.51618564264416e-05,3.13644177321578e-05,2.59904372728884e-16,-4.53505386997988e-06,-8.93926967494517e-16,5.65787941636969e-06,-0.04002133181631,-1.10892256887908e-06,-0.0486482695600293,0.00130175141130466,0.00115051223931979,-6.28117414918783e-06,1.52834391798697e-07,1.66753916368382e-16,8.37518561719964e-08,3.18208363180338e-06,-1.74317029354167e-07,-5.57719356270486e-05,2.35611786789318e-09,2.60402834576234e-07,0.00117077845678444,-1.92215671787223e-05,3.48385961924775e-17,-4.47569496061453e-07,1.77281563825592e-15,9.39408991065746e-16,2.06011212903856e-06,9.86748504576624e-17,9.73662225746781e-17,8.29451397654444e-17,7.35676637279565e-08,1.95643387935657e-15,6.88873670395756e-17,-0.000279095570192222,1.6094178578627e-16,-1.54747222071251e-08,-3.09050942428897e-16,-1.88721606625022e-16,2.24775211960018e-08,-8.27508023638658e-16,3.44541797425555e-16,-6.86028588767717e-07,2.97807677371295e-16,-7.9467744205235e-16,6.67766762365629e-16,-5.71001083734263e-16,8.13296519190615e-08,-4.66543825994015e-08,-5.58091517587839e-07,-4.02620790934421e-16,2.01762954863545e-15,-2.67076094954656e-16,-5.79612572556745e-08,-0.000660593940413235,7.57492763748541e-16,-9.43144481969917e-16,3.37423574359185e-16,1.28160777655828e-15,4.19723511297984e-16,1.39611507364863e-15,1.27704890791263e-15,2.16484288518449e-15,6.31744560633184e-17,-7.76465723543597e-16,1.86782463669218e-14
"t16",-0.155046823012016,0.0262548356368017,0.00123267484191646,-0.0749000533786404,-1.14036241102677e-05,0.000169701938101007,0.000417417016131313,0.00192977697778786,-0.00799277018690393,-0.00196755547933371,0.0359898466100676,-0.313071853162856,-0.00658354593704933,-0.00150737182872539,-4.40847760892533e-05,0.000479269713584706,0.000598867655992528,9.41528572106054e-05,-0.00168044149697377,-6.24963438009974e-05,-8.52027107486028e-06,-0.000283724707704415,0.000875676656319557,0.0128065970356365,0.00106713207489398,9.46730996386253e-05,0.000590920634168181,-0.000213276336936635,0.000298346101830385,1.28860990796809e-05,0.408395017690652,0.0789227301251429,0.423285581912204,0.0688957678934651,-0.000127517345471232,-7.60531797471231e-05,0.000951392419060664,-3.92928487172923e-05,2.7792849534265e-05,0.0025863828965465,-0.00766585518836335,2.10431561989896e-05,-1.18876820390202e-05,-0.707106781186545,-1.51618564178408e-05,3.136441773942e-05,-5.93210780649584e-16,-4.53505386901874e-06,-5.94772157174971e-16,5.65787941988017e-06,-0.0400213318163104,-1.10892256879956e-06,-0.0486482695600319,0.00130175141130808,0.00115051223931656,-6.28117414777586e-06,1.52834393380427e-07,-6.28805398879934e-16,8.37518559587042e-08,3.18208363277616e-06,-1.74317028878987e-07,-5.57719356285057e-05,2.35611708133298e-09,2.60402835262309e-07,0.00117077845678946,-1.92215671774082e-05,5.21638891347077e-16,-4.47569497575572e-07,-5.148509456885e-16,-7.77403940806659e-16,2.06011212978232e-06,-3.9950851358035e-16,6.18154945097994e-16,7.02922522754134e-16,7.35676651351319e-08,5.61716204671219e-16,-5.75454568248962e-16,-0.000279095570193291,5.7906597270944e-16,-1.54747221822052e-08,5.14504059321948e-16,-1.65325036221411e-16,2.24775212310075e-08,4.61407127925473e-16,1.12737052366256e-15,-6.86028589076114e-07,2.61210410823839e-16,-5.12249784624852e-16,5.81673730325093e-16,3.32789847249473e-16,8.1329653552885e-08,-4.66543823951251e-08,-5.5809151826902e-07,-3.38554012714508e-16,2.44966623818886e-15,-8.0769061770854e-16,-5.79612580415863e-08,-0.000660593940413074,4.90372556986694e-16,-3.44114628737652e-15,8.9686698240943e-16,1.50964293171069e-15,-6.50103986465941e-16,1.32745401080464e-15,9.57159856902849e-16,1.62600049053272e-15,5.60860984574095e-16,-1.34611996466801e-15,1.8766596278963e-14
"t43",-0.1494014597006,0.0236953964339349,0.000884028526529891,0.0188386798918806,1.57273202324834e-05,-0.000699872451200379,-0.0026827879825896,-0.0681450489562304,0.324356897251263,0.00108367885929786,-0.0115185952707205,0.0828257769075333,-0.320734141490532,-0.00179384829585626,-7.97792059198354e-05,0.00105084283999293,0.00179655123042075,0.000403789440453559,-0.0205998775134326,-0.00103300192035934,-0.00122135547045942,0.00122476001916312,-0.000873613302388426,-0.00921538087719636,-0.00260399815547936,-0.00017053134222625,-0.000496875670474864,0.000130272731100958,-0.000163480220872798,-2.71083820855652e-06,-0.0165099181740595,-0.00254627177016816,0.00375137347685696,0.00311201054976814,-9.66408613593543e-05,-6.20539683052336e-05,0.497064322484741,-9.46883548370704e-06,1.12077907040242e-05,0.0010808298635171,-0.000583584720121585,1.02259677541424e-05,-5.76957337738261e-06,-2.58349582423177e-15,-8.57805910577797e-06,1.80648949178062e-05,1.1826700627141e-15,-2.62472618166505e-06,6.43882668477647e-16,2.36909374900431e-06,-0.0053485716128651,9.71302756931614e-07,-0.0003750617115385,0.000296250560825506,0.000214497977627675,-7.11112917865866e-06,1.70951721404864e-07,-2.56565846287196e-15,8.44904911111078e-08,2.94441590179922e-06,-1.60867233756465e-07,-5.08417149015003e-05,2.13787104386347e-09,2.34356294979102e-07,0.00314614257205586,-1.59957027787541e-05,1.32408130766946e-14,-3.90543957623839e-07,-2.1705687928207e-14,0.707106781186545,1.80373107306677e-06,-6.9020877590018e-15,2.06751080371453e-14,6.05704554118554e-17,6.46093094993505e-08,-4.15066365594798e-14,2.19314195965733e-15,-5.34307167574606e-05,-3.754703023374e-16,-1.37073233167918e-08,6.4757173648528e-16,-1.35620292854979e-15,2.00340444797043e-08,7.98076589894813e-16,1.95514325365418e-15,-6.16985363827995e-07,9.63788563515011e-17,-1.08496503377938e-15,6.44948581198364e-16,-4.58602064968796e-16,7.3841266180861e-08,-4.2579070184879e-08,-5.10361756842464e-07,-5.43646531757322e-17,2.86101470494367e-15,6.35418060757609e-16,-5.3404240178413e-08,-0.00172487238451676,-2.1090816561695e-17,-1.51931782689544e-15,1.85015533997746e-15,1.22761450050269e-15,-1.3237097852404e-15,2.81398590201046e-15,-8.7381818614866e-16,1.62801499704479e-15,-8.06559540958016e-16,-2.31299781547743e-15,1.81360820191939e-14
"t44",-0.1494014597006,0.0236953964339349,0.000884028526529828,0.0188386798918805,1.5727320232555e-05,-0.000699872451200355,-0.00268278798258948,-0.0681450489562306,0.324356897251263,0.00108367885929705,-0.0115185952707207,0.0828257769075332,-0.320734141490531,-0.00179384829585684,-7.97792059199308e-05,0.00105084283999325,0.00179655123042132,0.000403789440453749,-0.0205998775134327,-0.00103300192035887,-0.00122135547045929,0.00122476001916395,-0.000873613302387894,-0.00921538087719807,-0.00260399815547934,-0.000170531342226932,-0.000496875670475456,0.000130272731100963,-0.00016348022087252,-2.71083820905416e-06,-0.01650991817406,-0.00254627177016931,0.00375137347685884,0.00311201054976582,-9.66408613601485e-05,-6.20539683050188e-05,0.497064322484737,-9.46883548479373e-06,1.1207790703952e-05,0.00108082986351418,-0.00058358472013019,1.02259677551267e-05,-5.76957337730446e-06,-6.96116682368451e-16,-8.57805910452203e-06,1.80648949181248e-05,-1.32127388333969e-15,-2.6247261826646e-06,-9.84697666215932e-16,2.36909374648835e-06,-0.00534857161285943,9.71302759058571e-07,-0.000375061711539793,0.00029625056083264,0.000214497977617477,-7.11112917255706e-06,1.70951724421218e-07,1.93830759337982e-15,8.44904912514283e-08,2.94441589480422e-06,-1.60867230308115e-07,-5.08417149022335e-05,2.13786544420549e-09,2.34356288403475e-07,0.00314614257205715,-1.59957027806307e-05,-1.20337666975647e-14,-3.90543996372684e-07,2.20926103932554e-14,-0.707106781186549,1.8037309004585e-06,7.49612838152704e-15,-2.03905793596213e-14,9.45113775998521e-16,6.46092962975693e-08,4.83329575378831e-14,-9.30091387572357e-16,-5.34307167489534e-05,1.12571094196133e-15,-1.37073484046104e-08,-1.57464107024507e-15,9.06892590792457e-16,2.00340583210167e-08,-4.52365832013922e-16,-7.51605409745758e-16,-6.1698536578956e-07,9.95094564289153e-17,1.85508992448114e-16,-2.3068227018027e-16,-9.06160721770552e-16,7.3841258881924e-08,-4.257906847695e-08,-5.10361757335273e-07,-6.02848408386305e-16,1.52321754048287e-15,-1.09918720187779e-15,-5.34042406032563e-08,-0.00172487238451083,4.06992615015406e-16,-4.83610911296309e-15,-3.65525159427683e-16,7.4061945572445e-16,1.65892768662001e-15,-3.63563649110638e-16,3.129660169643e-15,2.64538847478876e-15,-2.37974494379697e-16,6.70596662123294e-16,1.88898620017925e-14
