,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
t146,-0.11992444,3.342223,16.408312,-0.45578492,-0.048404373,5.0984282,-1.0472299,-0.059476484,-0.2887023,-0.29225788,16.958971,0.058378134,-0.5325545,4.42425,0.25345427,2.2781928,0.12978336,-0.45008698,-0.068221085,7.3302917,5.2605257,-0.015081076,1.1161768,3.021192,-1.3455902,0.10658429,0.062043566,0.5662172,-0.12364521,-0.718697,8.086794,-0.66209936,2.34589,5.7240376,-0.00044007023,1.6633486,1.7327633,-0.085456446,0.06100086,0.044489678,0.052568562,-0.006146861,-0.1619775,-0.7172628,10.308177,-0.0061318516,-0.8073321,-0.010295982
t448,-0.109672904,2.3896766,1.0174607,4.53561,4.5571575,4.8896656,-0.15557203,-0.22417457,4.7897835,-0.014580565,8.395332,0.07858111,4.0585465,16.253458,0.088985585,3.1785262,0.11992214,-0.687525,-0.051445432,4.5341415,-0.35051444,-0.108294815,8.084696,8.110651,-0.38738552,3.0207808,-0.26397684,4.4052434,12.079174,-0.17026788,-0.13169949,-0.07165668,-0.14696372,-0.003796316,-0.00043116428,0.3304019,0.14518638,-0.08761952,0.045765586,0.11909253,0.061653417,-0.024427192,-0.08126772,-0.0511209,8.15507,5.329701,0.69056505,9.002533
t449,-0.10950971,2.3971334,1.0181233,4.5422645,4.556233,4.8888044,-0.15500998,-0.22377618,4.7965045,-0.0147233065,8.404443,0.07866285,4.0512953,16.25165,0.08906398,3.1852977,0.11999127,-0.68814814,-0.051516157,4.5353084,-0.35083222,-0.108289406,8.082799,8.120453,-0.38825446,3.023748,-0.26422015,4.400075,12.080963,-0.16949737,-0.1316051,-0.07156479,-0.14653908,-0.0037049847,-0.00043157602,0.33144733,0.14509381,-0.08775449,0.04582455,0.119333684,0.061689332,-0.024455234,-0.081302755,-0.05190829,8.164617,5.3334064,0.6951839,8.998212
t426,-0.10963417,2.3858395,1.0316843,4.516935,4.5636654,4.8742695,-0.1548516,-0.22422962,4.8004165,-0.014390475,8.3705225,0.07851781,4.0609317,16.240927,0.08875739,3.1863844,0.11974088,-0.6888645,-0.051562976,4.5362496,-0.3501437,-0.10826256,8.090864,8.138839,-0.38869682,3.0335667,-0.26414317,4.4093595,12.079472,-0.17032431,-0.13127571,-0.0724956,-0.14727463,-0.0036521787,-0.00043114743,0.330511,0.1450262,-0.08710336,0.045677193,0.11905025,0.06169602,-0.024427628,-0.08144016,-0.051805574,8.158573,5.3308926,0.6981021,8.998097
t412,-0.10925723,2.3972082,0.9960205,4.5031075,4.5482183,4.859182,-0.15415181,-0.22505355,4.810213,-0.014678198,8.369004,0.078417405,4.0395064,16.228687,0.089081325,3.1606007,0.120004445,-0.685626,-0.05156292,4.5149565,-0.35175526,-0.10827302,8.094114,8.13041,-0.3880592,3.0352263,-0.2650633,4.421092,12.081005,-0.17149772,-0.13118166,-0.06933505,-0.14754769,-0.0039485474,-0.00043036602,0.3295677,0.14469662,-0.08651092,0.045744598,0.11818731,0.06153395,-0.024428623,-0.08092664,-0.050744608,8.137451,5.3707724,0.68043673,9.005819
t387,-0.10991737,2.4089556,0.99592835,4.492675,4.575135,4.81192,-0.15396342,-0.22301817,4.79971,-0.013695714,8.33253,0.07842961,4.072218,16.189419,0.087669894,3.152673,0.119882666,-0.68712926,-0.051673055,4.5281315,-0.3515468,-0.10800777,8.0831585,8.111801,-0.38659018,3.0165844,-0.26705527,4.385888,12.057657,-0.17150225,-0.13177022,-0.06632265,-0.14770147,-0.004178466,-0.0004301559,0.32543483,0.1446496,-0.08638106,0.04603813,0.11776882,0.06164096,-0.02451495,-0.080795094,-0.04864672,8.179303,5.357254,0.7008622,8.957283
t456,-0.11011116,2.37153,1.0359467,4.4999065,4.5961766,4.8613677,-0.15820797,-0.22547276,4.8050375,-0.014886231,8.390688,0.07863748,4.0785017,16.248438,0.08845804,3.1454844,0.120049275,-0.6898625,-0.05186619,4.5333176,-0.35152918,-0.10821413,8.102916,8.124411,-0.39077944,3.025533,-0.26541147,4.384722,12.107807,-0.17688426,-0.13174576,-0.06708812,-0.14770944,-0.004235985,-0.00043098137,0.33074158,0.14466827,-0.08602133,0.046070255,0.11829364,0.06152962,-0.024534525,-0.0809706,-0.05421813,8.17681,5.378395,0.6613155,9.031458
t457,-0.11010194,2.3765159,1.0294945,4.4993563,4.5966864,4.853182,-0.15838197,-0.22593944,4.808489,-0.014790062,8.385985,0.07862927,4.0814295,16.238134,0.08831601,3.1507554,0.120031744,-0.6904517,-0.051791888,4.52078,-0.35146844,-0.108196564,8.109912,8.126225,-0.39161173,3.025123,-0.26624417,4.3839903,12.10719,-0.17613602,-0.13154517,-0.06705631,-0.148295,-0.0043795514,-0.00043157185,0.3307403,0.14487426,-0.085934475,0.04597363,0.11801575,0.06150891,-0.02453701,-0.08104351,-0.054687936,8.1693945,5.384546,0.6659332,9.026636
t431,-0.10963581,2.451828,0.9848965,4.5232,4.5668387,4.839005,-0.15034556,-0.22436711,4.7858777,-0.0145443175,8.328774,0.07819467,4.0496793,16.22387,0.086438715,3.1240597,0.119673006,-0.6893867,-0.05157737,4.4523454,-0.35400307,-0.1078824,8.128461,8.099064,-0.38588727,3.010491,-0.27030066,4.3670387,12.102269,-0.1721864,-0.12928486,-0.073479354,-0.14772367,-0.003500539,-0.0004281612,0.32494947,0.14398083,-0.086656265,0.045679152,0.11774357,0.06175305,-0.024498362,-0.080825366,-0.055482566,8.143245,5.368734,0.6975126,8.962451
t432,-0.11054961,2.4244711,1.162318,4.485097,4.5344086,4.8447967,-0.1517317,-0.22538848,4.6981807,-0.018412609,8.363951,0.078324586,3.9546556,16.1362,0.08631989,3.0899472,0.11917901,-0.6885075,-0.05145712,4.503244,-0.3494712,-0.106510185,8.049301,8.017242,-0.38576937,2.941896,-0.26770183,4.284087,11.995582,-0.17952593,-0.1248927,-0.07995759,-0.14678927,0.0075899395,-0.000429496,0.33574417,0.14146398,-0.086095795,0.045262404,0.117899805,0.061639477,-0.023764309,-0.081751645,-0.069582276,8.111924,5.3049254,0.66618186,8.8540535
t404,-0.10974807,2.4314132,0.9990448,4.512955,4.586272,4.818985,-0.15270485,-0.22414434,4.780358,-0.014327002,8.355763,0.078273,4.0605855,16.200212,0.08691301,3.1269636,0.12007528,-0.68830895,-0.051639404,4.4808636,-0.35285875,-0.107824735,8.091574,8.106944,-0.38773766,2.9822319,-0.26791,4.383199,12.090717,-0.17301139,-0.1292695,-0.07182414,-0.14781079,-0.0043708365,-0.00042865227,0.32591105,0.1435564,-0.08680889,0.046011936,0.11701213,0.06170813,-0.024470028,-0.080772825,-0.054913037,8.145217,5.3744516,0.7007021,8.967544
t336,-0.114322595,2.4474275,4.185154,3.063383,3.9591897,5.0236974,-0.16740526,-0.2058003,2.803455,-0.076585874,9.832789,0.07564418,2.7034829,13.154861,0.10609269,2.753375,0.11716299,-0.62727404,-0.053712454,5.2755895,-0.24024113,-0.08265039,5.606749,6.364981,-0.47103995,1.8129278,-0.2294702,3.3117776,8.781079,-0.28169113,-0.040794495,-0.15984783,-0.11386873,1.8994794,-0.0004238661,0.5442013,0.1058065,-0.08540084,0.044851057,0.099692866,0.05512178,-0.0148848295,-0.08093759,-0.2369855,7.9253955,3.5683792,-0.032427628,6.133362
t261,-0.10186134,2.4331973,8.995103,-0.01354626,2.6880035,4.537067,-0.3577538,-0.12638813,0.055491567,-0.13287212,11.840081,0.06755214,1.0507936,7.8466086,0.12298853,1.9326354,0.10998078,-0.5660121,-0.060852665,6.092852,-0.05123271,-0.04330876,3.5448241,4.143623,-0.66062784,0.9811821,-0.16579418,2.288522,3.5429115,-0.41254592,0.97772354,-0.2126843,-0.08524606,3.6268954,-0.00043776,0.83000183,0.057584357,-0.077515915,0.03824944,0.057964105,0.05245775,-0.007045979,-0.092271514,-0.40894303,7.8719473,1.7658787,-0.27125534,1.2931116
t296,-0.10791219,2.46017,2.5711873,3.6859052,4.1834307,4.6042695,-0.13923775,-0.20166121,3.5866945,-0.053115472,8.672524,0.069923736,2.8467815,13.7285,0.091310054,3.1640098,0.11184772,-0.6154651,-0.049788523,4.7424173,-0.29538566,-0.08543752,6.269242,6.699118,-0.37986964,2.2899244,-0.2476021,3.338225,9.529025,-0.22872928,-0.06600591,-0.15048252,-0.10372943,0.97499794,-0.0004008797,0.40511248,0.107356206,-0.08298204,0.04274053,0.10669395,0.05366076,-0.017279936,-0.07821199,-0.14504151,7.6327915,3.958259,0.36224744,6.6986327
t297,-0.10378729,2.5168116,6.5964956,1.4486324,3.202892,4.622688,-0.233244,-0.16131508,1.3351514,-0.10162114,10.697119,0.06883729,1.9083768,10.005714,0.107871786,2.4282587,0.108653516,-0.5748491,-0.055943627,5.7139454,-0.14242786,-0.057642743,4.3333445,5.080306,-0.54637665,1.4588848,-0.19673021,2.571232,5.707464,-0.35461655,0.010605566,-0.17851843,-0.094471335,2.7194512,-0.00041694357,0.68024427,0.07553079,-0.075815804,0.040787227,0.07911279,0.0518063,-0.010416776,-0.08021389,-0.3183137,7.746741,2.6480198,-0.13234374,3.406282
t249,-0.09681292,2.5249875,7.165704,1.02612,3.144025,4.451581,-0.24799663,-0.1358869,0.8093955,-0.11182115,10.755358,0.06652308,1.7174885,8.895615,0.11018289,2.422834,0.10534233,-0.56464577,-0.05609042,5.618234,-0.11370389,-0.04991613,3.8414845,4.692497,-0.5583345,1.2332178,-0.19727227,2.2946942,4.7234344,-0.35843125,0.40158495,-0.1901174,-0.080372296,3.0447528,-0.00040173734,0.7082273,0.059482876,-0.07194339,0.03931501,0.07453667,0.050779924,-0.009387067,-0.0795237,-0.34254655,7.541357,2.365794,-0.15794253,2.388071
t250,-0.09560114,2.4005356,9.387023,-0.038940974,2.5694432,4.3641963,-0.37956494,-0.10353429,-0.038706213,-0.14028737,11.828831,0.06497307,0.8353469,6.9567814,0.12552558,1.9317665,0.10804251,-0.5527029,-0.061682038,6.0798187,-0.027117936,-0.03728291,3.166004,3.7674217,-0.67008996,0.8433713,-0.16280073,2.0297253,2.7587314,-0.41438317,1.2245475,-0.22102068,-0.06925721,3.7919154,-0.00042866764,0.84017044,0.045516774,-0.07565481,0.037450697,0.053792197,0.050805636,-0.0063746925,-0.091542445,-0.41509137,7.6913605,1.3517394,-0.2906202,0.5285946
t169,-0.11124825,3.1289446,15.08813,-0.3794104,0.14491346,4.8827343,-0.9061388,-0.059451547,-0.2584987,-0.26203227,15.976619,0.060763117,-0.4147763,4.7455997,0.22686026,1.9453111,0.12985978,-0.46949148,-0.067748845,7.1922894,4.014604,-0.019101217,1.322327,3.02953,-1.1877328,0.27355748,-0.029182388,0.8516044,-0.06801789,-0.64722383,6.477521,-0.566004,1.4019059,5.3086023,-0.00044407387,1.4855785,1.0054895,-0.084940165,0.053643923,0.04100069,0.05254513,-0.004882605,-0.14815821,-0.67813355,9.6772995,-0.00816894,-0.7042283,-0.008938918
t144,-0.09268771,2.8541863,13.1887045,-0.279505,0.5611339,4.521101,-0.7166021,-0.062095482,-0.22073986,-0.22286093,14.417248,0.05747643,-0.28249475,4.745012,0.191686,1.8182995,0.12015744,-0.47488987,-0.065728866,6.7913084,2.6460774,-0.020189112,1.5484663,3.1136878,-1.000318,0.4160232,-0.061164826,1.0837734,-0.028792609,-0.55810624,4.8105307,-0.44015023,0.6327572,4.612064,-0.0004181141,1.2302701,0.43006238,-0.07661387,0.044447184,0.03778538,0.053393997,-0.0037967097,-0.12694357,-0.58541495,8.706592,-0.0017633546,-0.6055883,-0.0067957547
t209,-0.09114731,2.4926965,12.637655,-0.21767879,1.1901976,4.2871704,-0.6483741,-0.067552805,-0.2250316,-0.20282772,14.142768,0.05759305,-0.1791459,5.004194,0.1798118,1.7135472,0.115886584,-0.496212,-0.06711924,6.862704,1.7861648,-0.024670491,1.9913778,3.1784089,-0.91418916,0.26418844,-0.08734592,1.3028343,0.07287982,-0.5102862,3.7912028,-0.3769779,-0.0022357064,4.4790015,-0.00045107602,1.1325259,0.001963994,-0.0750012,0.040577162,0.037465215,0.057726145,-0.0027235968,-0.11652771,-0.5103804,8.482477,0.102657065,-0.5581884,-0.0054437118
t210,-0.08703948,2.3931115,11.918965,-0.17685173,1.5072381,4.1004524,-0.573552,-0.071973905,-0.20524493,-0.18422842,13.576224,0.05686932,-0.106699705,5.1413355,0.16531435,1.7006197,0.112684324,-0.5039288,-0.06672793,6.7336693,1.0957448,-0.025893377,2.216384,3.18478,-0.8392363,0.3269735,-0.10999077,1.4247959,0.4064279,-0.46985817,3.0369987,-0.327357,-0.026982982,4.241978,-0.0004496725,1.0321089,0.01325347,-0.073710345,0.03693259,0.036225855,0.05842147,-0.0022534353,-0.10763084,-0.47257957,8.146098,0.23658462,-0.49899915,-0.0042745024
t224,-0.08813958,2.2548747,9.241969,-0.029922117,2.4993982,4.0739713,-0.35221922,-0.096001744,-0.07088059,-0.13342427,11.642305,0.060249116,0.7270885,6.718973,0.12221651,2.1153176,0.1002543,-0.5479911,-0.059736807,6.006304,-0.033906695,-0.033270292,3.1858385,3.5905087,-0.65626657,0.4888045,-0.17068395,1.9700959,2.4699485,-0.3831802,1.2169313,-0.18416798,-0.070165746,3.6212678,-0.00044923997,0.7977176,0.03958238,-0.069131635,0.036220543,0.04708747,0.053996693,-0.0058323755,-0.0865466,-0.36313808,7.5166435,1.3396093,-0.30495772,0.3726407
t242,-0.088165544,2.207232,9.232299,-0.032090485,2.5387669,4.121162,-0.3476167,-0.09649777,-0.069164425,-0.1357514,11.730518,0.060474105,0.7416423,6.7244186,0.123557314,2.0493665,0.099840306,-0.54659337,-0.060229503,5.990107,-0.037398387,-0.0336767,3.217122,3.5432334,-0.65924954,0.46014264,-0.17124222,1.9246117,2.442242,-0.38846493,1.2421353,-0.18825096,-0.06606434,3.6458132,-0.0004488415,0.80371195,0.038198072,-0.068879694,0.036276035,0.048079785,0.05415386,-0.005728773,-0.08591726,-0.35845083,7.5417366,1.4104382,-0.301261,0.4008849
t243,-0.08928951,2.2483556,9.07504,-0.022490766,2.6012325,4.1433315,-0.33641332,-0.097211696,-0.056574892,-0.13297325,11.611433,0.060971595,0.81168544,6.843281,0.1226412,2.054789,0.099701725,-0.54626787,-0.05976126,5.937478,-0.04216237,-0.034605,3.2590458,3.5857468,-0.64606965,0.48289457,-0.176277,1.9813832,2.6110773,-0.38229918,1.1587038,-0.18297859,-0.06668216,3.6129205,-0.00044743405,0.79089594,0.039531343,-0.069161214,0.036451805,0.048269685,0.054069217,-0.0060853874,-0.08486431,-0.35334384,7.5250607,1.4783925,-0.28996876,0.5230786
t237,-0.08918351,2.2781928,8.638756,0.018512368,2.735746,4.1793365,-0.30396596,-0.103049,-0.029001646,-0.12650666,11.381193,0.06109987,1.0077773,7.2350783,0.11964165,2.191436,0.098533496,-0.553761,-0.058950204,5.809884,-0.059768423,-0.03584478,3.412308,3.7780974,-0.62479347,0.58769906,-0.1833734,1.9959195,3.0270066,-0.37270907,1.0377098,-0.1736594,-0.07048295,3.448707,-0.00044438092,0.76133406,0.042097114,-0.067825556,0.036825746,0.05294593,0.05416381,-0.006790806,-0.08285951,-0.33418974,7.4970555,1.7256359,-0.25586918,0.8795263
t235,-0.08576268,2.1542933,9.945165,-0.0696269,2.3687859,4.0292015,-0.40670907,-0.083437026,-0.11936291,-0.14551046,12.140078,0.05937324,0.45870256,6.219356,0.13095208,1.8954971,0.10211916,-0.5368283,-0.062353548,6.192564,-0.010222499,-0.030569743,2.9630678,3.3329024,-0.70423913,0.36214158,-0.15548016,1.8285443,1.8734144,-0.40409806,1.559859,-0.21429133,-0.06275047,3.8156137,-0.00045074965,0.85040665,0.032959558,-0.070030436,0.035815407,0.04234879,0.054849934,-0.0043899347,-0.09144287,-0.3843132,7.5976043,1.0352172,-0.35348052,-0.00030142942
t218,-0.08709911,2.3664598,11.97728,-0.17827712,1.5062656,4.084751,-0.57956815,-0.07063506,-0.21187444,-0.18547253,13.633741,0.056955107,-0.11096167,5.119476,0.16672465,1.6747264,0.11275622,-0.5037195,-0.06688189,6.741701,1.1450753,-0.025798311,2.217745,3.1669266,-0.8428131,0.29051343,-0.1071481,1.4252589,0.38153082,-0.47079346,3.0746484,-0.32558936,-0.024984766,4.2629795,-0.00045427124,1.0408334,0.0128576495,-0.07341869,0.037064005,0.03592787,0.058729775,-0.0022173158,-0.10789509,-0.46921661,8.169736,0.24497919,-0.50421154,-0.004342854
t217,-0.087354854,2.3818142,12.005608,-0.17942613,1.4905951,4.0929627,-0.58186716,-0.07067565,-0.21107857,-0.18601963,13.648219,0.05702187,-0.11344617,5.1131387,0.16728567,1.6844261,0.11295142,-0.50386304,-0.066818014,6.7401443,1.1679212,-0.025769241,2.2094455,3.1700466,-0.8456759,0.294186,-0.10705051,1.4257611,0.37577128,-0.47187635,3.0965931,-0.3270678,-0.02435351,4.268166,-0.0004539884,1.0437744,0.012396466,-0.07348996,0.037196103,0.036028378,0.05867405,-0.0022151726,-0.108210914,-0.47162685,8.181765,0.24075265,-0.50532925,-0.0043813037
t185,-0.09311424,2.6648571,13.235746,-0.25723168,0.8315364,4.4782367,-0.71652144,-0.064397514,-0.22969036,-0.22069617,14.564652,0.05800365,-0.25377628,4.8860135,0.1920638,1.772201,0.11941062,-0.48578355,-0.066895805,6.937803,2.431345,-0.02263533,1.7287781,3.1574578,-0.98927325,0.2525031,-0.06816461,1.1635506,-0.016869701,-0.5503553,4.577993,-0.42886823,0.42342362,4.6723933,-0.00044153395,1.222681,0.31748256,-0.07656017,0.044162314,0.038758878,0.055684708,-0.0032646842,-0.12518553,-0.5651271,8.745697,-0.0008538068,-0.6011246,-0.0065293396
t186,-0.080729164,2.399628,11.123607,-0.14095107,1.8022246,4.00097,-0.50183475,-0.07541991,-0.1696387,-0.17077148,12.918968,0.05715589,-0.04688904,5.400114,0.15168723,1.6936036,0.10997864,-0.5112481,-0.06564398,6.546354,0.6317708,-0.02665606,2.3797786,3.1608627,-0.78742814,0.45090896,-0.13163003,1.536563,0.91956943,-0.45234817,2.4924932,-0.2898814,-0.042458206,4.066091,-0.00043732164,0.947593,0.01916193,-0.072268106,0.035256762,0.037046894,0.056482296,-0.0025557317,-0.10076279,-0.4641995,7.810078,0.44433093,-0.43993533,-0.003143628
t164,-0.0993897,2.9312468,14.295753,-0.32694116,0.3018748,4.708302,-0.82852155,-0.058535375,-0.25217327,-0.24715911,15.325392,0.058104366,-0.3665439,4.706942,0.2124188,1.8585839,0.124697715,-0.4687552,-0.06712725,7.061112,3.4213724,-0.019613773,1.3991256,3.1008928,-1.1050684,0.29299167,-0.04129949,0.9607468,-0.055971127,-0.60467356,5.762722,-0.5054181,1.0654849,5.0307183,-0.00044092015,1.3736631,0.83664274,-0.07839139,0.04952343,0.03813543,0.054052502,-0.004547111,-0.1389055,-0.6293778,9.2613945,-0.00572276,-0.6768344,-0.008199871
t181,-0.066253714,4.6250916,13.099233,-0.25978217,0.19551969,4.219614,-0.62298435,-0.09125374,-0.13923654,-0.20880206,14.453842,0.059853856,-0.28379005,5.0162444,0.18164767,3.1679406,0.13721584,-0.54353637,-0.067496665,7.8477015,1.912431,-0.015779257,1.3255292,3.7564256,-0.9990987,1.5154277,-0.15838264,1.8926082,-0.01841937,-0.56700194,4.3950863,-0.4403225,0.0014187093,5.1965656,-0.00042446156,1.190707,0.011751603,-0.063836016,0.042332962,0.04600739,0.057143398,-0.0057554594,-0.13878387,-0.6971816,8.92758,-0.014913611,-0.45022303,-0.0074031963
t228,-0.06267806,4.3385797,9.925145,-0.12138248,1.0658505,4.2461786,-0.3656281,-0.12817511,0.17736943,-0.14882408,12.13877,0.05892615,-0.004843761,6.757609,0.13285024,3.5204363,0.12693611,-0.5938487,-0.065004334,7.608615,0.09768738,-0.0235401,2.2588363,4.2675667,-0.7883228,2.1730068,-0.21488181,2.655118,1.8341827,-0.47760618,2.0139272,-0.2933747,-0.06747117,4.7062964,-0.0004243925,0.9211427,0.04327795,-0.055871245,0.038931135,0.059330773,0.053976353,-0.009012978,-0.1189324,-0.5801491,8.238508,0.173088,-0.18879128,-0.0018202828
t229,-0.06400704,4.5052776,6.4745436,0.7774784,1.9049485,4.390384,-0.17632258,-0.17130788,1.7318652,-0.10373945,10.432411,0.06124176,1.3788671,9.713946,0.106081225,4.3351846,0.122121915,-0.6238838,-0.056746688,7.0322576,-0.12147228,-0.04015706,3.187929,5.686551,-0.62277484,2.80383,-0.26237264,3.1167202,4.6334,-0.3884083,0.7089907,-0.22686017,-0.09064276,3.619834,-0.00038317015,0.7169701,0.06513603,-0.044919893,0.04139824,0.09079191,0.05307692,-0.0134645,-0.10230171,-0.4718682,8.053461,1.6153151,0.019498637,2.1576943
t246,-0.06344182,4.3519163,9.63066,-0.10135349,1.1432093,4.279133,-0.345275,-0.13394421,0.3222931,-0.14442882,11.969293,0.059291072,0.12033407,7.0420575,0.12882692,3.6139863,0.12624,-0.6023964,-0.06400279,7.5586405,-0.00025472007,-0.025625786,2.343978,4.4416966,-0.7739524,2.2434127,-0.22324249,2.698356,2.084346,-0.46852916,1.8815799,-0.2819486,-0.070956066,4.609516,-0.00042219245,0.90388685,0.046123628,-0.053668562,0.03944643,0.063479565,0.054004677,-0.009910802,-0.11756504,-0.57125497,8.223417,0.3179953,-0.17144848,-0.000993476
t247,-0.064194694,4.473757,6.774008,0.62781477,1.8246132,4.361199,-0.1847413,-0.16566817,1.6069486,-0.106728636,10.518369,0.06133254,1.2854296,9.487045,0.10660821,4.231351,0.12221169,-0.6247222,-0.057233613,7.0568256,-0.104664624,-0.039186954,3.0970922,5.62923,-0.63224626,2.8205776,-0.26260766,3.095789,4.414278,-0.39404476,0.761602,-0.22880092,-0.08970121,3.6838233,-0.00038658013,0.73445565,0.06175392,-0.04479395,0.041349493,0.09026226,0.05336457,-0.013677767,-0.10418549,-0.47555918,8.027969,1.5691663,-0.013286615,1.9677607
t214,-0.062221806,4.611688,12.564491,-0.23490858,0.38754043,4.2565713,-0.56570625,-0.100844026,-0.10455633,-0.19762434,14.071403,0.05980237,-0.21535708,5.3158784,0.1725295,3.189302,0.13644667,-0.5613434,-0.069351226,7.8705096,1.4012016,-0.016352177,1.489304,3.8531153,-0.95930195,1.7092347,-0.16997096,2.0710688,0.18387948,-0.5528258,3.8265495,-0.40337855,-0.02021372,5.1638827,-0.00043160227,1.1273191,0.022528462,-0.06348572,0.0407759,0.045726605,0.057826247,-0.006016353,-0.13605386,-0.67875075,8.757333,-0.01139576,-0.39345852,-0.0064012953
t215,-0.06049231,4.354755,10.670153,-0.15610348,0.87793535,4.248542,-0.41685078,-0.12035181,-0.0045099054,-0.16237602,12.632853,0.058608003,-0.05515429,6.232087,0.14244075,3.3596976,0.1287994,-0.57944804,-0.067341365,7.7375,0.4096589,-0.021241814,1.956723,4.1500897,-0.8314959,1.9972504,-0.19582438,2.4860322,1.2874593,-0.50054556,2.4513972,-0.320901,-0.055839233,4.870467,-0.00042846834,0.9674702,0.037714444,-0.057987634,0.039300386,0.051626153,0.05496377,-0.0077322,-0.12389881,-0.6007938,8.305349,-0.0007523218,-0.24356417,-0.0032525721
t208,-0.0637586,4.66012,12.894732,-0.24903746,0.28989178,4.241513,-0.59437704,-0.097673096,-0.12338977,-0.20341633,14.320953,0.06019998,-0.24708043,5.17614,0.17789799,3.1913865,0.13761145,-0.55708563,-0.069113374,7.8652234,1.6080139,-0.01566994,1.4295195,3.8084507,-0.9844777,1.6451716,-0.16748972,1.9873023,0.0053256266,-0.5617025,4.1057096,-0.41870704,-0.01336116,5.201058,-0.00043138402,1.1602855,0.018974183,-0.06418494,0.041258547,0.04561086,0.057983313,-0.0058548693,-0.13765405,-0.6954419,8.86496,-0.0128858,-0.41881615,-0.006943513
t195,-0.05990001,5.8926315,13.999633,-0.29028937,-0.06847788,4.543738,-0.65484095,-0.10662189,-0.12216152,-0.22615364,15.415874,0.061723635,-0.37374142,5.396066,0.19398165,4.130086,0.15187755,-0.5814429,-0.069207884,9.008395,2.2854166,-0.014046394,1.0119958,4.1535435,-1.0929894,2.2219057,-0.1752402,2.19577,-0.04839246,-0.6407722,4.9970174,-0.5332002,0.2383899,5.8192973,-0.00042768172,1.3064455,0.010710843,-0.059102926,0.045552228,0.058391586,0.059147976,-0.0073534357,-0.15788239,-0.8094197,9.729998,-0.030616075,-0.4637103,-0.008749125
t213,-0.050445125,6.4655285,12.843201,-0.24191006,-0.049482066,4.6411543,-0.53795433,-0.13479781,-0.017196728,-0.20531785,14.704223,0.060429864,-0.2702839,6.3561196,0.17811179,4.7837577,0.15637639,-0.6143783,-0.070210546,9.800914,1.4601092,-0.017426187,1.2305808,4.645206,-1.0327827,3.0848017,-0.22110859,2.7902596,0.28608456,-0.6338993,3.9513671,-0.52691275,-0.023335822,5.961532,-0.00043448104,1.2165031,0.023441512,-0.05216638,0.04507872,0.06592934,0.05920256,-0.009132297,-0.1585198,-0.8081262,9.763596,-0.030631492,-0.32630804,-0.0069319117
t241,-0.043659825,7.117704,10.7610855,-0.15191959,-0.0072575235,4.836321,-0.3584438,-0.1775121,0.9910498,-0.17030545,13.3761635,0.06097065,-0.11646413,8.028642,0.1513812,5.7754436,0.159815,-0.66236913,-0.067847416,10.480379,0.34107646,-0.024214545,1.6955943,5.4658265,-0.9336975,4.163326,-0.2877846,3.6295667,1.7459753,-0.61040753,2.476163,-0.49576175,-0.06865027,6.0418077,-0.00043442985,1.0800593,0.04051921,-0.042160876,0.045810428,0.0839877,0.056320824,-0.012751205,-0.15534216,-0.79808474,9.815434,-0.023340145,-0.10728409,-0.0035957824
t312,-0.037828237,7.441819,4.4860315,1.5948622,1.2528119,4.7474213,-0.11412526,-0.23411655,3.893582,-0.099250786,10.155363,0.065236285,0.78063655,13.117707,0.124437876,7.4810753,0.16573377,-0.68653536,-0.05186121,9.727207,-0.20521088,-0.059568807,3.3562245,8.049673,-0.64674014,5.624151,-0.38302386,5.132481,6.63913,-0.39440423,0.13889512,-0.41128707,-0.083729334,4.2419567,-0.0003718683,0.7267035,0.07895229,-0.030505178,0.045485,0.13028763,0.053999107,-0.020911697,-0.13536428,-0.66079813,9.566031,0.9515705,1.002096,3.4746728
t313,-0.04322638,7.22109,-0.0059598465,3.6627045,2.1747293,4.635926,-0.0713388,-0.2774362,6.526138,-0.030720152,7.7472415,0.066484064,2.1256063,17.110151,0.107738726,8.2986355,0.17345989,-0.74207026,-0.04601562,8.57583,-0.39201078,-0.09424748,6.3283978,10.219424,-0.5065772,6.930271,-0.4421085,6.2837033,11.2342,-0.2587845,-0.07798082,-0.35659194,-0.09803963,1.9828249,-0.00036252555,0.48709288,0.12487548,-0.033168472,0.04308888,0.16091873,0.056058437,-0.031319935,-0.13893737,-0.43732676,9.631588,2.5380213,1.9370608,7.4345636
t322,-0.038057975,7.3930206,3.2915397,2.1306298,1.5115172,4.750343,-0.08611215,-0.24110499,4.524756,-0.08561005,9.506076,0.065203585,1.0547996,14.183719,0.11894342,7.759686,0.16819043,-0.6888333,-0.050028972,9.575766,-0.25285754,-0.06776933,3.8224063,8.55262,-0.6102321,5.8732114,-0.38689646,5.4234324,7.723906,-0.36499792,-0.012600262,-0.39190695,-0.08037073,3.805409,-0.0003637035,0.6595471,0.08913009,-0.03083958,0.045894243,0.13513938,0.053164434,-0.022862917,-0.13472274,-0.62909234,9.619882,1.2270787,1.2408464,4.500296
