,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
t296,14.955718,9.206087,5.1891274,4.836768,4.803975,2.9754205,10.222641,6.785347,6.8855767,4.4098487,3.140489,5.5522785,5.5842223,5.132217,4.4716415,5.97255,4.473619,5.6804085,3.8512063,3.568491,6.3122735,4.6264157,4.1848736,5.4413,6.386307,6.1551604,5.709169,6.0625935,4.240256,4.75822,5.6565466,5.5632277,4.400969,5.003779,4.8614492,6.4029107,5.441073,4.2357616,5.037941,5.6204166,3.0406127,4.8001413,6.6111393,5.658225,3.534762,5.1444855,4.357229,4.7193074
t297,14.070777,7.721133,4.3246703,5.0069513,6.469092,5.9704547,5.6078434,5.1381793,5.1154575,5.965682,6.705309,5.237163,4.176261,4.9517946,2.7178028,4.7201915,5.8626413,5.148821,4.80981,5.786766,4.7871246,4.7745323,4.334278,4.6223655,4.8305135,4.472874,5.041817,5.252429,5.079574,5.3869143,4.8003116,4.6939497,5.225402,5.2607074,4.6547127,6.0345893,6.025645,4.8197994,4.404263,4.7815113,3.9418488,5.5515695,6.203027,5.0834126,4.0205703,6.332869,5.26561,4.874231
t249,14.075145,7.7413692,4.313159,4.997232,6.503396,5.9871044,5.6285486,5.1463485,5.1222143,5.9648447,6.723482,5.22656,4.168855,4.939677,2.7017667,4.7144675,5.881101,5.1542645,4.8024583,5.7947326,4.7724266,4.7842717,4.346248,4.6365223,4.852053,4.462692,5.0514245,5.246296,5.0713334,5.3702602,4.801088,4.7044873,5.23192,5.258075,4.655493,6.035539,6.0308585,4.8067837,4.402146,4.7855697,3.943025,5.5561094,6.194293,5.0733323,4.0333242,6.334487,5.271424,4.8732357
t250,14.06673,7.6763887,4.2709618,5.038453,6.513862,6.031081,5.5408053,5.125458,5.0746007,6.0027103,6.765137,5.189251,4.113064,4.916845,2.6757004,4.705995,5.9258313,5.1152124,4.836537,5.834893,4.7245474,4.785287,4.3620214,4.628977,4.8242164,4.4138584,5.041462,5.198609,5.080224,5.3912387,4.797521,4.6771097,5.273626,5.273587,4.6850343,6.0530324,6.0708103,4.842165,4.379959,4.76124,3.9566925,5.5968366,6.192314,5.0384674,4.0666146,6.344008,5.307325,4.868648
t169,13.992941,7.330537,4.2241807,5.215327,6.1273623,5.997496,5.007498,4.977234,4.9226933,6.1153564,6.6543794,5.239643,4.0864577,4.937378,2.6784816,4.657157,5.973174,5.022614,4.9512463,5.9381943,4.691135,4.6916776,4.273086,4.4844475,4.500595,4.3097215,4.952215,5.123096,5.1330395,5.5960174,4.749184,4.544544,5.3022075,5.29464,4.687951,6.0537815,6.0720797,5.0304317,4.350763,4.6971045,4.0135255,5.6599,6.243047,4.968942,4.078218,6.385233,5.377382,4.8549137
t144,14.010522,7.3650656,4.2232738,5.1898823,6.167706,6.002371,5.0515943,4.994014,4.935014,6.100873,6.6625943,5.239133,4.085297,4.931235,2.6817079,4.6635704,5.9654045,5.0250664,4.942635,5.9358897,4.692748,4.7022476,4.2850194,4.49163,4.5208626,4.3139954,4.9596033,5.1346993,5.1260123,5.5900354,4.7569084,4.547165,5.304853,5.29364,4.6916165,6.060461,6.0771837,5.0129867,4.358411,4.699919,4.00064,5.661265,6.24819,4.9780703,4.072966,6.384184,5.3700056,4.860537
t209,14.000708,7.393582,4.2645044,5.2144103,6.3828077,5.9930134,5.1441593,4.997642,4.9613953,6.084811,6.655134,5.2377796,4.112718,4.956289,2.676206,4.6630216,5.9321504,5.0473566,4.923143,5.8984013,4.7303762,4.713998,4.2819815,4.508287,4.6030254,4.3578978,4.967504,5.1595306,5.135233,5.5570674,4.7589545,4.570631,5.279976,5.287284,4.677584,6.0426044,6.0610056,4.978387,4.363412,4.7106986,4.0077853,5.6308656,6.233589,5.011058,4.050786,6.3741455,5.342574,4.864846
t210,13.97785,7.368687,4.251854,5.2685113,6.4776845,5.998034,5.169562,4.9742928,4.9682117,6.106912,6.6491904,5.2481914,4.1303687,4.9506464,2.63541,4.6179147,5.9661736,5.0694356,4.91299,5.8989134,4.717219,4.6962686,4.257477,4.513679,4.63519,4.3468103,4.9805627,5.131009,5.124589,5.554047,4.739752,4.597842,5.2566686,5.260502,4.649078,6.0166535,6.0205827,4.99147,4.353278,4.735458,4.0521317,5.624371,6.2082396,4.9742303,4.0776067,6.3634057,5.365406,4.8440676
t224,14.02739,7.605007,4.2525444,5.1178436,6.584837,6.0563993,5.466822,5.0879664,5.0493255,6.0466757,6.7880764,5.176383,4.1001186,4.910293,2.6294243,4.665488,5.9679747,5.110412,4.850883,5.8425198,4.6996098,4.767138,4.340816,4.632044,4.820659,4.392991,5.040303,5.150012,5.0854607,5.3911767,4.7779703,4.682863,5.270273,5.2634454,4.6773596,6.034956,6.0571585,4.87737,4.3548875,4.76574,4.0075617,5.6057887,6.1659737,4.9976068,4.0983744,6.3364677,5.33954,4.848215
t242,14.050425,7.640732,4.2668095,5.071853,6.5440536,6.0440125,5.505904,5.1082363,5.057526,6.0223393,6.7762976,5.178479,4.102695,4.9182525,2.6631668,4.6978526,5.934589,5.108322,4.848217,5.8382072,4.717855,4.780087,4.356812,4.627018,4.8228736,4.408364,5.03708,5.179869,5.0895896,5.389539,4.79049,4.6760173,5.2765474,5.2751985,4.68738,6.047847,6.0722833,4.857839,4.367869,4.7568817,3.973207,5.601031,6.1831737,5.029306,4.076443,6.342725,5.3188295,4.8625145
t243,14.071824,7.677729,4.264204,5.025852,6.512844,6.047158,5.546911,5.128711,5.0603776,6.006904,6.785496,5.167463,4.0884943,4.9132586,2.6818187,4.7224016,5.9241858,5.0997715,4.8485813,5.842232,4.716069,4.794532,4.379005,4.6293726,4.8285265,4.408036,5.037962,5.1915545,5.0883913,5.3867865,4.8028326,4.6692896,5.293054,5.2867293,4.704005,6.0647655,6.095941,4.843744,4.373941,4.7478337,3.946395,5.6080365,6.1941175,5.042577,4.0713086,6.347444,5.311029,4.8722935
t237,14.04679,7.6803155,4.277902,5.024126,6.5342894,6.0556016,5.556019,5.1110606,5.053131,6.025013,6.791272,5.1638308,4.0882273,4.9268847,2.669465,4.717292,5.918116,5.10532,4.852681,5.821437,4.7257853,4.789892,4.368245,4.6409082,4.84282,4.4271564,5.039374,5.175172,5.100026,5.371533,4.7933726,4.687098,5.281847,5.284464,4.7000628,6.0473294,6.0860424,4.8500533,4.358763,4.7529497,3.9697971,5.595097,6.172868,5.043146,4.0801296,6.3357224,5.316562,4.8603706
t235,14.05411,7.6276875,4.260448,5.092844,6.534332,6.0655646,5.493045,5.11705,5.06057,6.0229774,6.8038735,5.163221,4.0928755,4.909494,2.6563184,4.7022,5.94131,5.1091385,4.844749,5.8375134,4.7072415,4.787176,4.3682003,4.6426873,4.833705,4.4080744,5.0431786,5.173784,5.085908,5.37598,4.791806,4.6791625,5.283711,5.277495,4.6930466,6.0508876,6.0801706,4.850264,4.3621564,4.7593384,3.9723406,5.6009808,6.1759434,5.026391,4.087746,6.341474,5.323349,4.859556
t218,14.002938,7.3978705,4.256126,5.2198405,6.405918,5.9989934,5.155584,5.0049925,4.9729443,6.084137,6.666345,5.2352676,4.114839,4.9465938,2.6635196,4.6526055,5.9454255,5.0596237,4.912268,5.8954067,4.7194576,4.7155914,4.28421,4.522596,4.622435,4.3553696,4.978263,5.1529307,5.1242704,5.540299,4.757095,4.5880523,5.275765,5.278646,4.6713185,6.0390577,6.0519547,4.9708166,4.36137,4.722997,4.015465,5.6283894,6.2233176,4.9996696,4.0629673,6.369277,5.348638,4.85848
t217,14.005579,7.40517,4.2532797,5.2180867,6.419464,6.0030384,5.1655035,5.007532,4.9721165,6.0837026,6.672288,5.2300763,4.108409,4.944216,2.6625865,4.6546664,5.947486,5.055675,4.9134274,5.8968077,4.717221,4.7187076,4.288975,4.5239844,4.6277246,4.3529286,4.9799194,5.1503344,5.1240406,5.5396357,4.7596087,4.5870733,5.2799735,5.279839,4.6759615,6.0421367,6.0575905,4.9694133,4.361123,4.7211,4.013468,5.6327477,6.2232857,4.998654,4.064805,6.368367,5.3497343,4.859349
t185,13.99337,7.357748,4.251985,5.210114,6.2203555,5.9817967,5.0621953,4.973261,4.91713,6.0995674,6.6402683,5.2400784,4.0925093,4.9577737,2.6997368,4.6817784,5.940355,5.0087147,4.9610286,5.9222226,4.7206936,4.703159,4.2760215,4.472665,4.5248294,4.341177,4.9393425,5.1567473,5.1499453,5.6049175,4.7608647,4.530392,5.301479,5.3119345,4.699746,6.058273,6.090179,5.0180435,4.362357,4.6809645,3.9927893,5.651517,6.2612615,5.002889,4.0489435,6.3894563,5.3465385,4.876542
t186,14.003656,7.4455304,4.279744,5.194714,6.475484,6.0006123,5.2456965,5.02067,5.004435,6.066832,6.673629,5.2452903,4.146155,4.9530163,2.6605554,4.6514397,5.9279723,5.0944653,4.885784,5.8705597,4.7377214,4.7220755,4.2816205,4.547097,4.6817327,4.387075,4.9885554,5.1775312,5.118011,5.497793,4.7547865,4.6180925,5.2522345,5.269144,4.6510835,6.0232334,6.0281124,4.9390697,4.3665595,4.741659,4.0163803,5.59794,6.2114816,5.020034,4.0507717,6.3651567,5.330211,4.857942
t164,13.997291,7.334975,4.221887,5.209282,6.1339355,5.999518,5.009049,4.977103,4.918363,6.1143765,6.6542535,5.2432237,4.084119,4.9355087,2.6835768,4.6614656,5.9718575,5.017294,4.955295,5.944097,4.6910405,4.691069,4.2737446,4.4784036,4.4924245,4.3068676,4.9486346,5.1264634,5.1334624,5.6035676,4.7506003,4.5368037,5.3059583,5.2977943,4.691286,6.0576553,6.0764856,5.0339603,4.353256,4.6925263,4.007386,5.6640296,6.250228,4.970745,4.074719,6.3884625,5.3764434,4.85826
t181,14.049128,7.4184575,4.225692,5.0870557,6.0497475,5.990944,5.112845,5.024594,4.935555,6.073694,6.655497,5.2285523,4.059512,4.932171,2.7278008,4.709359,5.932626,4.993552,4.947584,5.9425163,4.7009864,4.724088,4.318114,4.4834967,4.4997354,4.308438,4.9545813,5.158493,5.1305795,5.610764,4.7797155,4.5110745,5.3345304,5.3124824,4.7249117,6.0967627,6.132185,4.998291,4.3728786,4.678045,3.9449422,5.6808124,6.278053,5.0102367,4.047348,6.391795,5.3537593,4.8795514
t228,14.116495,7.633226,4.2384143,4.9299984,6.1359324,5.998044,5.4106283,5.117754,4.989051,6.000579,6.7075973,5.1897078,4.038787,4.915487,2.7599208,4.766533,5.8958344,5.003967,4.913421,5.9042177,4.7117796,4.785838,4.3911395,4.5343356,4.62912,4.354078,4.982268,5.213361,5.109285,5.5479794,4.826069,4.5387664,5.3573337,5.3334537,4.7599463,6.133177,6.173304,4.904485,4.396788,4.6806207,3.8783054,5.6724963,6.286251,5.060464,4.02673,6.3856936,5.305956,4.908863
t229,14.09439,7.718696,4.2713866,4.962425,6.401821,6.0156183,5.577697,5.144578,5.071718,5.981815,6.751003,5.190806,4.100708,4.9170966,2.713,4.7379436,5.903951,5.0971003,4.8434896,5.842492,4.7296534,4.7936587,4.3792276,4.6136975,4.794674,4.412535,5.0324254,5.220519,5.0809608,5.4172583,4.8128066,4.651753,5.292717,5.2903323,4.704692,6.0775156,6.0982504,4.837389,4.3928976,4.7454863,3.9181056,5.60702,6.2190013,5.0586605,4.049247,6.353201,5.293812,4.8837934
t246,14.10975,7.6522794,4.242822,4.935928,6.2018614,6.007549,5.451293,5.121672,5.002582,6.000844,6.7240176,5.1862693,4.048327,4.9139566,2.7466135,4.7594047,5.9007645,5.0219717,4.901049,5.8932314,4.7118607,4.78771,4.389754,4.551799,4.665293,4.3643384,4.992168,5.2107105,5.1049294,5.5184145,4.822037,4.562473,5.345564,5.325292,4.7496753,6.1208405,6.1593804,4.8924823,4.3931456,4.6927524,3.8893464,5.660343,6.2696676,5.058246,4.034078,6.3791866,5.3061957,4.9027276
t247,14.108454,7.723215,4.257604,4.932491,6.3468585,6.0203953,5.5719714,5.1500273,5.0563536,5.9810386,6.756581,5.1804724,4.076505,4.9089828,2.7253716,4.7526,5.9067874,5.0749955,4.857202,5.8597565,4.716839,4.799129,4.3943095,4.6028256,4.7696867,4.395548,5.024945,5.218384,5.0830755,5.438714,4.8207335,4.6290755,5.3163967,5.3039765,4.724705,6.097001,6.1260276,4.8449736,4.3939466,4.729397,3.900401,5.626069,6.2338724,5.0583873,4.049631,6.3614483,5.297228,4.8911757
t214,14.072843,7.4766507,4.186258,5.021641,6.010949,6.0211053,5.1822495,5.0374312,4.9274898,6.0731225,6.6743536,5.226931,4.036241,4.9015613,2.7082682,4.7010565,5.936842,4.989113,4.9504156,5.9676576,4.6733675,4.7302585,4.3332787,4.483481,4.5043006,4.2820935,4.9674163,5.147559,5.113041,5.645946,4.7858033,4.505969,5.356105,5.3052025,4.735194,6.1085844,6.136254,4.994956,4.3753147,4.6837697,3.9397101,5.708356,6.2923675,5.0074153,4.0664096,6.3954053,5.3728967,4.879432
t215,14.111287,7.586125,4.228149,4.949037,6.082036,5.9951644,5.336686,5.097949,4.9665236,6.014832,6.6906867,5.1974463,4.0317206,4.916219,2.7603278,4.760137,5.9008756,4.9871197,4.930485,5.923694,4.7054906,4.7746325,4.3813825,4.511823,4.5818424,4.334564,4.97046,5.20352,5.1158667,5.5839577,4.821121,4.5149336,5.3654656,5.3360753,4.763078,6.1374173,6.177496,4.9303203,4.3951054,4.6700354,3.882609,5.686807,6.2985854,5.0521917,4.027549,6.3927903,5.3168006,4.9088583
t208,14.078109,7.4734507,4.224805,5.0339565,6.0347233,5.983703,5.174501,5.043922,4.9256306,6.049581,6.6521144,5.214709,4.035847,4.932401,2.746995,4.7345133,5.9051213,4.968364,4.960833,5.944412,4.708139,4.7480707,4.347474,4.4726987,4.514165,4.3158674,4.9495816,5.1821966,5.1367846,5.6370296,4.804013,4.486742,5.361345,5.334265,4.754048,6.1253715,6.1606236,4.9780602,4.3873076,4.6571984,3.91484,5.697581,6.3076606,5.038381,4.0297365,6.3995285,5.3340397,4.904218
t195,14.070437,7.4424014,4.229224,5.0519357,5.989862,5.9754167,5.1241617,5.0353727,4.9194703,6.056106,6.6439505,5.2199006,4.038459,4.9370975,2.7571723,4.736716,5.915307,4.9637856,4.9663095,5.947119,4.7089496,4.7387514,4.338632,4.46445,4.48372,4.3125386,4.938903,5.1804047,5.140804,5.6389894,4.7992277,4.4786034,5.3598876,5.339591,4.752765,6.1253853,6.1633406,4.994086,4.3844047,4.651181,3.9147878,5.6951237,6.30786,5.0287237,4.0261993,6.402871,5.3345017,4.902497
t213,14.117269,7.518967,4.2034035,4.946173,5.892166,5.9824157,5.207564,5.073236,4.9159894,6.032933,6.6553774,5.2076464,4.001293,4.9124417,2.7839394,4.766893,5.907334,4.9380875,4.972239,5.965084,4.690331,4.7571874,4.375013,4.4599195,4.471558,4.2932787,4.938347,5.192785,5.1268387,5.6680593,4.821712,4.451308,5.39857,5.356802,4.7867002,6.164467,6.209656,4.9826245,4.394257,4.6375885,3.8672318,5.7237067,6.336398,5.0400934,4.0211363,6.4130955,5.3313947,4.916919
t241,14.207277,7.6420774,4.152612,4.7644258,5.674712,5.9796762,5.324463,5.149749,4.900096,5.988622,6.6712956,5.1832285,3.924661,4.86081,2.8558,4.8317566,5.912484,4.8818316,4.994356,5.9975076,4.6459317,4.781025,4.4420247,4.4395237,4.42178,4.255954,4.9165373,5.219105,5.095046,5.7243915,4.865373,4.3910766,5.4791183,5.409358,4.8576145,6.2480135,6.3078275,4.978623,4.40571,4.602491,3.768574,5.772244,6.391544,5.0439887,4.0078807,6.4418983,5.319526,4.945493
t312,14.288171,7.7395716,4.0374613,4.4059343,4.586396,5.831065,5.4585805,5.1592426,4.7215996,6.029439,6.499033,5.0330567,3.6205792,4.796458,3.1169684,5.024421,5.984416,4.708513,5.1773696,6.1710134,4.406965,4.6585627,4.494962,4.2594995,4.1354523,4.1017113,4.705277,5.1619215,5.0935884,6.073609,4.87417,4.191072,5.800962,5.6582894,5.042291,6.456367,6.640258,5.199257,4.3190002,4.4678864,3.57412,5.8772383,6.441878,4.987603,4.1294646,6.56299,5.3799872,4.93218
t313,14.346712,7.8336425,4.4907403,4.003987,2.6438494,6.0194025,5.588504,5.559705,4.7232823,6.7205377,5.917687,4.7478786,3.6917663,5.237367,3.284326,5.3758173,6.1047554,5.2777395,4.892829,6.3371496,4.5370636,4.52821,4.073144,4.1575575,4.408951,4.672898,4.6674957,5.7968416,5.5709834,6.20151,4.45637,4.2510667,6.281543,6.1012564,5.2709365,6.370199,6.686479,5.236436,4.2604933,4.62713,3.2631552,5.3537483,6.1820173,5.421072,4.3400702,7.0098915,5.5705037,4.4556823
t322,14.267939,7.747929,4.0747094,4.362564,4.3513465,5.809076,5.4846945,5.161745,4.707344,6.0670037,6.442652,4.9845805,3.5844572,4.837499,3.1523762,5.0749583,5.995968,4.7346163,5.1736326,6.2033925,4.385381,4.632958,4.470259,4.241117,4.10913,4.1232204,4.6819715,5.177706,5.1361485,6.135373,4.838753,4.182919,5.8614993,5.7064795,5.070829,6.458744,6.6885414,5.2306676,4.299521,4.4587708,3.5509074,5.852444,6.4075956,5.016173,4.1745877,6.591584,5.402069,4.89826
t323,14.254313,7.7513795,4.080155,4.3707414,4.335558,5.7979846,5.486386,5.147614,4.7135534,6.061012,6.443664,4.9787736,3.5777469,4.8364515,3.14195,5.0782604,5.9887757,4.729452,5.174001,6.2037187,4.382149,4.6372128,4.484527,4.253579,4.1009874,4.1154814,4.688808,5.17155,5.1329966,6.1460094,4.8476534,4.187592,5.86163,5.699311,5.065258,6.4546633,6.692198,5.228057,4.3072104,4.449293,3.5652719,5.8646064,6.4039507,5.0129786,4.177145,6.582178,5.3973136,4.908873
t248,14.216207,7.6472044,4.1428437,4.7452774,5.620924,5.973692,5.328898,5.1511097,4.8880343,5.989215,6.663795,5.182125,3.9108686,4.8553987,2.8693824,4.8395143,5.914624,4.8673525,5.005881,6.009001,4.6361666,4.776732,4.445076,4.426767,4.405155,4.2445593,4.905504,5.2188096,5.0939307,5.742289,4.8680477,4.3748903,5.494138,5.420409,4.868336,6.2617974,6.3239217,4.989882,4.4049296,4.592926,3.7559104,5.782158,6.4024515,5.0413938,4.007266,6.449403,5.3214817,4.948471
t264,14.283812,7.700635,4.0771422,4.6134415,5.341229,5.949998,5.367607,5.192967,4.8323603,5.975478,6.6478634,5.165524,3.8267684,4.8047624,2.9461896,4.887953,5.9367146,4.7955394,5.061649,6.0590634,4.573411,4.7616954,4.482834,4.3682404,4.318597,4.1854115,4.8509307,5.220357,5.066692,5.8334513,4.89491,4.298165,5.5805964,5.4842954,4.934346,6.3404837,6.4177155,5.039422,4.394981,4.548929,3.6759493,5.832531,6.4567065,5.0197334,4.0046935,6.491528,5.327142,4.9651937
t265,14.266728,7.6884484,4.094237,4.644737,5.4158254,5.956353,5.359439,5.1826873,4.8475003,5.978704,6.6523676,5.168826,3.847671,4.8178296,2.9268858,4.8762493,5.9311056,4.814755,5.0465803,6.04568,4.5893083,4.7659783,4.4737225,4.3840604,4.340775,4.201168,4.865348,5.219962,5.0738106,5.8104124,4.8880267,4.3185854,5.5592766,5.4682693,4.9175625,6.320429,6.3945346,5.0260196,4.397282,4.560909,3.6959934,5.819235,6.44209,5.0255322,4.006238,6.4805665,5.325812,4.960441
t466,14.457857,7.907906,4.704879,3.8649669,2.0645623,6.2624416,5.5945826,5.8017836,4.7961187,6.9406304,5.701414,4.5195646,3.7722445,5.434161,3.1943986,5.376876,6.198994,5.486317,4.667388,6.370089,4.6526923,4.4319243,3.8910367,4.23779,4.65352,4.8930063,4.6931295,6.0812025,5.8205223,6.1669035,4.30187,4.3578043,6.5197334,6.3139396,5.3587046,6.384181,6.608002,5.1624713,4.3806205,4.7552137,3.0603225,5.083695,6.0504904,5.630346,4.3061213,7.2212315,5.639095,4.208957
t467,14.459898,7.9014754,4.7107844,3.8604314,2.0575116,6.271167,5.594041,5.8085318,4.7960887,6.9459333,5.696055,4.511599,3.7779205,5.4390283,3.1956377,5.3812838,6.20002,5.4886045,4.6622357,6.372259,4.658583,4.430409,3.884389,4.2371564,4.6613255,4.897244,4.6944103,6.08859,5.828731,6.169742,4.2941284,4.353867,6.5258927,6.3156633,5.3564367,6.3795323,6.6042247,5.1597567,4.378858,4.7606483,3.0606465,5.0762553,6.0491242,5.635135,4.3065734,7.2254357,5.637851,4.201106
t439,14.464585,7.896546,4.719402,3.8546615,2.0523345,6.279913,5.5943623,5.8177967,4.799598,6.9551115,5.6872687,4.503967,3.7814143,5.446926,3.1927161,5.3820324,6.204052,5.494048,4.652976,6.374173,4.6634755,4.426237,3.8771057,4.2404704,4.6705017,4.905365,4.6962204,6.0949936,5.838035,6.1689324,4.287487,4.351617,6.535096,6.3201113,5.356132,6.3794312,6.600631,5.156182,4.380194,4.76632,3.0589745,5.070138,6.0451527,5.6434903,4.305159,7.233263,5.639483,4.1921086
t440,14.426859,7.868878,4.6912827,3.876981,2.0123062,6.282321,5.575256,5.793598,4.7688646,6.917293,5.722678,4.497524,3.7870214,5.413498,3.2273693,5.4044785,6.1669908,5.457507,4.6927505,6.360888,4.661008,4.4636683,3.8900225,4.21094,4.6584425,4.8666496,4.688265,6.1273293,5.828603,6.1922245,4.2858996,4.3209586,6.505308,6.2846384,5.323174,6.347769,6.6052237,5.171605,4.3468194,4.7535577,3.0920696,5.038521,6.0817275,5.606114,4.3174706,7.1943784,5.6047397,4.201934
t438,14.441458,7.876581,4.6827526,3.87983,2.0780532,6.248022,5.5886583,5.778836,4.781122,6.916877,5.72463,4.531685,3.7705672,5.411813,3.2138586,5.3854537,6.1803074,5.45795,4.692549,6.3649054,4.6458597,4.4481564,3.9057245,4.2221193,4.6342525,4.8670697,4.6889815,6.0783134,5.8017683,6.1777887,4.310112,4.3275456,6.4951,6.285088,5.334378,6.3712053,6.613776,5.1714873,4.3533125,4.7439747,3.0921812,5.088307,6.071271,5.6067758,4.312736,7.196933,5.6201725,4.2275953
t446,14.453826,7.935423,4.7234125,3.872242,2.0506642,6.284239,5.5776253,5.8262215,4.8182855,6.9660664,5.68003,4.4967856,3.7425919,5.4500413,3.161312,5.3443384,6.202091,5.5140443,4.6387267,6.3405433,4.63248,4.437217,3.890617,4.2718744,4.6764603,4.9220405,4.6893644,6.103194,5.843264,6.1338067,4.3158636,4.3718615,6.5452485,6.339735,5.3638453,6.417871,6.6176267,5.1702466,4.4094357,4.7426414,3.0347943,5.063937,6.044865,5.6512694,4.286172,7.2436914,5.646989,4.185959
t447,14.468005,7.9124184,4.718108,3.8545153,2.078056,6.272127,5.597947,5.8150516,4.8028893,6.954955,5.6877365,4.512207,3.778464,5.446902,3.1885445,5.3787823,6.2092547,5.498266,4.653351,6.3761225,4.660729,4.4221983,3.8800871,4.2426195,4.6653824,4.9068885,4.697122,6.07957,5.8325233,6.16633,4.291712,4.364484,6.533619,6.325318,5.3663754,6.384359,6.601975,5.155431,4.388598,4.7651277,3.0508552,5.084654,6.040302,5.6434,4.3043995,7.234226,5.6463857,4.1974955
t305,14.281481,7.7413836,4.04499,4.404455,4.5656633,5.8271904,5.461584,5.156433,4.7235084,6.032974,6.493651,5.0267806,3.6173084,4.802508,3.1168132,5.030516,5.9828215,4.7123947,5.174667,6.173499,4.4063425,4.658371,4.495159,4.262315,4.1329556,4.1044397,4.7063503,5.164551,5.098653,6.0823793,4.872012,4.1935234,5.8060718,5.6604667,5.042848,6.453239,6.644258,5.2000427,4.319958,4.46569,3.5765471,5.8758183,6.436264,4.991571,4.1344643,6.563174,5.3808284,4.930786
t306,14.234957,7.762056,4.1207266,4.3333416,4.186446,5.7832003,5.504672,5.1572633,4.709173,6.1258492,6.3814025,4.9448166,3.5574641,4.8706975,3.1628659,5.1225543,5.989459,4.7620873,5.1661196,6.2221713,4.3742657,4.625825,4.464512,4.2459674,4.090823,4.1456456,4.679033,5.210852,5.169174,6.196738,4.8217626,4.1907554,5.915608,5.740966,5.082833,6.4485273,6.7214518,5.247624,4.296301,4.4430423,3.5552883,5.838456,6.377217,5.0360565,4.2134175,6.6145763,5.413017,4.8774443
t260,14.301321,7.7126975,4.055154,4.5641885,5.217535,5.932847,5.379282,5.1997485,4.8059483,5.977833,6.6309986,5.1527586,3.7885056,4.7911315,2.9821386,4.9093943,5.9466968,4.769024,5.0881677,6.079397,4.544634,4.7472324,4.4913526,4.340576,4.280673,4.163505,4.821812,5.215302,5.06205,5.8775325,4.8995566,4.2694855,5.6206484,5.5161204,4.9591103,6.3692117,6.459098,5.068797,4.384194,4.531867,3.6480682,5.8477974,6.4703608,5.0096865,4.012353,6.509621,5.3331633,4.9658203
t341,14.3012295,7.737691,4.0282493,4.317506,4.297319,5.7994604,5.474786,5.159673,4.667474,6.100339,6.419691,4.99823,3.5480502,4.7920566,3.1955082,5.065551,6.0075064,4.686322,5.2303886,6.2046075,4.3494835,4.6126623,4.477448,4.199072,4.068291,4.079926,4.6341124,5.16068,5.1050043,6.158787,4.857493,4.1469603,5.89408,5.743728,5.0826426,6.5053406,6.7183657,5.2749314,4.274335,4.450167,3.5295615,5.88187,6.444826,4.9660378,4.1771417,6.6134872,5.408815,4.8986945
t353,14.262923,7.7517605,4.078556,4.3240027,4.20753,5.788531,5.493869,5.158216,4.6897826,6.116203,6.3950806,4.9645295,3.5508947,4.837096,3.1797261,5.101078,5.9983735,4.728912,5.1951036,6.2168055,4.361677,4.6178956,4.468079,4.2240195,4.0791698,4.117815,4.657549,5.189369,5.144043,6.1836367,4.834573,4.171155,5.909692,5.745182,5.084739,6.473385,6.723439,5.2618546,4.2848325,4.4456363,3.542113,5.855244,6.4047728,5.0060153,4.2010937,6.615604,5.4128885,4.8842587
t354,14.315135,7.8247066,4.4237056,4.0412045,2.8322322,5.952533,5.5967016,5.489249,4.694922,6.6499224,5.985142,4.7990146,3.6668541,5.1818285,3.3095613,5.3595963,6.0680285,5.2194853,4.961184,6.3272724,4.5011177,4.55539,4.1304026,4.1343656,4.335928,4.5980206,4.6462483,5.70237,5.494273,6.2026715,4.522579,4.23421,6.2109504,6.038141,5.2487555,6.378635,6.718117,5.262924,4.2244315,4.5808043,3.309114,5.426315,6.221762,5.3637576,4.3515396,6.946383,5.553295,4.527138
t320,14.235841,7.765507,4.1206098,4.3020053,4.1158066,5.7736783,5.5123134,5.1661997,4.698233,6.1746054,6.3415546,4.93124,3.5407,4.8769236,3.1836305,5.1440754,5.9901485,4.765507,5.1752954,6.230947,4.36346,4.6171145,4.4533467,4.232673,4.0777664,4.151493,4.6635356,5.2369967,5.1804285,6.224023,4.81269,4.1861696,5.9501395,5.772071,5.093742,6.454383,6.741487,5.2674446,4.2845716,4.4374495,3.5435169,5.827318,6.3729663,5.035837,4.234079,6.639155,5.422633,4.8589892
t367,14.296159,7.819836,4.38126,4.0659685,2.8830917,5.908249,5.603887,5.4505444,4.6778445,6.6229506,6.020372,4.835101,3.6400025,5.1403747,3.3316355,5.350245,6.045367,5.1819096,5.0062966,6.3168793,4.469086,4.572327,4.1704607,4.1103225,4.2906094,4.5783114,4.633783,5.67373,5.4584947,6.1999645,4.543295,4.220866,6.1813107,6.0159926,5.2369957,6.388289,6.744382,5.287045,4.194877,4.5487123,3.3429422,5.4723225,6.2456656,5.320833,4.363581,6.916963,5.5437517,4.560231
