"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107"
"t76",-0.0866752211370189,-0.161735640418326,-0.0176841845007161,-0.00284073695601435,-0.00242424027644644,0.0229496225801715,0.000186747797515008,-0.388220055492994,-0.0442259457755785,-0.0248458137622207,-0.00403761369219356,0.000897600348422112,-0.00158765124507037,0.00303987595332329,-0.00073221223328809,-6.90436475057527e-05,0.0115752014876561,0.000781345861318419,0.00945826209183831,-0.0284094919015577,0.000176467248167783,0.0252758440853644,-0.000307246362424911,0.0059761360726417,-5.28982778409352e-05,5.17646340429443e-06,3.56671575042129e-06,-8.34708560539101e-06,7.65663027967869e-06,0.00150094413362193,0.000696129992676522,7.69552145553018e-06,-1.54192815332122e-08,0.000187157525431155,-2.02229442680781e-15,0.0020212527767357,-0.0160869693163939,0.000369488752217075,-0.0106281005158249,-2.52584946970139e-16,1.81013515632085e-08,1.79002793398757e-07,8.8171036747979e-05,6.54605587294231e-06,5.93100350936597e-05,-0.00829509332784733,-3.60062651362616e-05,2.52586820016561e-06,2.58597850577461e-05,-7.2781092900005e-07,-8.14091438235954e-08,-8.85013925355061e-09,2.6291166983472e-06,-1.8092439386986e-06,-9.90181373361628e-06,2.21415635466345e-05,-3.12539234711243e-06,6.45263139144337e-16,4.6006308217007e-06,4.30948823504658e-15,7.04695796684963e-07,1.6458310767547e-08,-1.02140989523185e-15,-2.58783137696895e-06,1.04792304521138e-06,6.0674084469127e-07,-7.56742085471652e-05,6.59544218104779e-06,3.22580420463743e-16,0.00141545701733283,1.93036897657114e-15,4.34631059104083e-15,3.62578454414854e-15,-4.97501109449626e-05,2.82560206416809e-15,1.41571907907496e-14,-0.04242660517028,0.000512752004261293,-7.56037200564744e-06,-6.37282637234238e-08,-1.20248782139801e-05,-1.11569960633883e-14,-5.48465363205805e-07,5.68741497961594e-14,0.657655873472744,-6.33146406365791e-13,-9.44183388550922e-06,2.50568021515992e-05,-1.24468234212657e-06,-0.000113724328071359,-7.61041599079056e-14,0.605264689244112,7.76997627339283e-14,2.53414025542601e-14,-7.43435162193942e-15,-5.02544856450536e-16,-1.50721261693963e-14,2.67263555593587e-15,1.72380947837365e-05,-5.06103568591164e-15,5.9261953937537e-15,-3.95774839324975e-16,1.13752375771124e-14,9.38703843099545e-15,1.94554659221467e-14,4.86822218281172e-15,-0.0966736489045946
"t79",-0.0866919819977233,-0.161860242595151,-0.017699043382688,-0.00284464940710496,-0.00242944192217947,0.023002272144327,0.000187268779162889,-0.389619493476565,-0.0444171580422226,-0.0249721949450031,-0.00405851826061995,0.000904329162599097,-0.0015996646166741,0.00306465564824072,-0.000738557701448846,-6.97006769927049e-05,0.0116920590769688,0.000789398207890875,0.00955967811331594,-0.0287205726056943,0.000178660153733471,0.0256006852810136,-0.000311502175124514,0.00605918253960107,-5.36402167577974e-05,5.25189678795359e-06,3.62935645316241e-06,-8.50664852683735e-06,7.82688506148854e-06,0.00153737697097489,0.000713387819457904,7.88775168244203e-06,-1.58862485732157e-08,0.00019304040264603,-7.27772233588431e-16,0.00208937176323806,-0.0166371024868134,0.000382149480733091,-0.0110152764996456,5.30761879705818e-16,1.87855408557508e-08,1.85902597426096e-07,9.18402565178623e-05,6.8389035325892e-06,6.21874905737407e-05,-0.00873325705451908,-3.79574661756243e-05,2.66359916229836e-06,2.73928057086879e-05,-7.72603655050262e-07,-8.65734478066294e-08,-9.41487102986017e-09,2.79848943300111e-06,-1.92626135498791e-06,-1.05543297897035e-05,2.3692475837625e-05,-3.34535590947183e-06,-2.45720044657456e-15,4.97552929287681e-06,-1.35980272616155e-15,7.69814190092597e-07,1.8039100604972e-08,3.55462932331668e-15,-2.9028484475515e-06,1.17644158777389e-06,6.88876026118175e-07,-8.72408647622422e-05,7.6133590179579e-06,-4.80222633831776e-15,0.00169019006302538,9.22443813592608e-15,-1.08880447681978e-15,7.85775000293678e-16,-6.44617072427277e-05,6.22046053161415e-15,1.47185687667322e-14,-0.102300626334027,0.00151059329477498,-3.52464446180216e-05,-1.25400182246399e-08,-6.03011591465959e-06,-7.10711182371474e-15,-3.14000996192672e-07,2.62819450032753e-14,0.413055501978286,-3.39381012410284e-13,-6.19182293358075e-06,1.64323959199247e-05,-8.15485357497399e-07,-7.26402691328265e-05,1.02299226945823e-13,-0.786346524574041,-1.05003703470046e-13,-3.39012958993535e-14,1.12396278547035e-14,-2.01300477444277e-15,-2.02384785556421e-14,-1.16688485853685e-15,1.53249856355078e-05,-1.3674113562119e-14,-3.28651215115707e-15,1.37730920696298e-14,7.30194201499344e-16,-7.26503077637793e-15,4.18834069738513e-15,-2.25644634128792e-15,-0.0966736489045165
"t102",-0.08676523021026,-0.162404622040482,-0.0177639587016312,-0.00286173754766744,-0.00245215223148345,0.0232321227280065,0.000189542664904794,-0.395725103730493,-0.0452511114812996,-0.0255231944051071,-0.00414965454660923,0.000933632629092598,-0.00165198022956167,0.0031725368681716,-0.000766176935571065,-7.25593578766506e-05,0.0122003644101879,0.000824420885265351,0.0100006924668678,-0.0300731911107762,0.000188188983874548,0.0270119555872081,-0.000329983521177598,0.00641981420530697,-5.68619283594228e-05,5.57937338869281e-06,3.90095428013359e-06,-9.19803983275231e-06,8.56367924332522e-06,0.00169491771974913,0.000787998140170464,8.71875525926713e-06,-1.79009092765162e-08,0.000218410528839985,2.78751479914513e-17,0.00238289823771208,-0.0190072237189829,0.000436693981322947,-0.0126820314905579,3.44857025093303e-16,2.17295126243053e-08,2.15584023327535e-07,0.000107608180410843,8.09609108707654e-06,7.45255554808344e-05,-0.0106095578488886,-4.63094654026545e-05,3.25308924311842e-06,3.39450939315111e-05,-9.63930075878198e-07,-1.0862051672595e-07,-1.18255317703911e-08,3.52136793288504e-06,-2.42565381627162e-06,-1.33381336098592e-05,3.03017786546077e-05,-4.28266149625525e-06,3.566965272738e-16,6.56860472890983e-06,-1.79969418034172e-15,1.04582867123066e-06,2.47341506996927e-08,-5.96699186831966e-16,-4.23024299741775e-06,1.71789332266559e-06,1.03414614088004e-06,-0.00013572824974388,1.1879506472769e-05,5.93017205287327e-16,0.00283545908085242,2.21466588774734e-15,5.11977508242556e-15,-8.13095618785507e-16,-0.000125192164323642,7.7211018596857e-15,2.00615722578818e-14,-0.342979304580932,0.00550964420159926,-0.000145756097918325,1.8384412749485e-07,1.60469530107196e-05,2.39323608723642e-15,5.23157519408978e-07,-3.17551316525707e-14,-0.410695737566396,3.71573197706719e-13,3.56668852607416e-06,-7.49465621784779e-06,3.6099641726168e-07,2.38714617434204e-05,-1.27157482497318e-14,0.0874012835530845,1.7878418325078e-14,5.33784961445932e-15,-8.44984325223284e-15,8.22809094698621e-15,-1.31561960282773e-15,1.31002973532874e-15,4.97132859487013e-06,-3.44605664061714e-14,-9.57628023386997e-14,-3.88154831998423e-14,-2.21701531975758e-13,-0.707106781186551,2.91990830421784e-14,2.22584360492508e-14,-0.0966736489045583
"t103",-0.0867652302102601,-0.162404622040482,-0.0177639587016312,-0.0028617375476674,-0.00245215223148326,0.0232321227280063,0.000189542664905287,-0.395725103730494,-0.0452511114812996,-0.0255231944051066,-0.00414965454660927,0.000933632629092695,-0.0016519802295626,0.00317253686817105,-0.000766176935571624,-7.25593578768377e-05,0.0122003644101887,0.000824420885265413,0.010000692466868,-0.0300731911107762,0.000188188983874111,0.0270119555872086,-0.000329983521177429,0.00641981420530819,-5.68619283590303e-05,5.57937338885035e-06,3.90095428088017e-06,-9.19803983443905e-06,8.56367924240828e-06,0.00169491771974816,0.00078799814016855,8.71875525940274e-06,-1.79009095837737e-08,0.00021841052883952,-3.08758525317111e-16,0.00238289823771261,-0.0190072237189819,0.000436693981322273,-0.0126820314905596,-2.34622131270322e-16,2.17295131523117e-08,2.15584022929724e-07,0.000107608180411347,8.09609108631604e-06,7.45255554792838e-05,-0.0106095578488971,-4.63094654052546e-05,3.25308924072775e-06,3.39450939305399e-05,-9.63930074978697e-07,-1.0862051808947e-07,-1.18255335119645e-08,3.52136793316455e-06,-2.42565381240966e-06,-1.33381336120188e-05,3.03017786531315e-05,-4.28266149563603e-06,5.23803849093904e-18,6.56860472420829e-06,-3.113252363628e-15,1.04582867243255e-06,2.473415050493e-08,-9.99131680048655e-16,-4.23024299807248e-06,1.71789332431795e-06,1.03414614252852e-06,-0.000135728249739956,1.18795064742707e-05,6.6060550040135e-16,0.00283545908084881,3.19103267249694e-15,1.81446830726322e-15,-3.17600620290293e-15,-0.000125192164328025,9.61708533289659e-15,2.04604855990785e-14,-0.342979304580929,0.00550964420159896,-0.00014575609791918,1.83844125475346e-07,1.6046953006784e-05,4.34950336736755e-15,5.23157522758659e-07,-3.45501665422277e-14,-0.410695737566408,3.66612390287411e-13,3.56668852499493e-06,-7.49465621535364e-06,3.60996409248807e-07,2.38714617407484e-05,-1.17408314355656e-14,0.0874012835530694,2.33757570204485e-14,1.49204620957552e-14,-1.0362883154628e-15,-5.4318958178392e-15,2.84349151490545e-14,-8.54044607757666e-15,4.97132859761027e-06,3.64466969521897e-14,8.77819202760911e-14,3.57594948728759e-14,2.3000463620348e-13,0.707106781186543,-1.22733558685422e-14,-1.95648516968778e-14,-0.0966736489045921
"t28",-0.0881739357862698,-0.178836463804678,-0.0198443345901048,-0.00379305402697599,-0.00748063518372219,0.122796589137627,-0.000349793391810453,0.0853172351436832,-3.38165462530852e-05,-0.00182432110930878,-0.000312207235859637,3.8579354746429e-05,-6.30077006329817e-05,2.83979008042364e-05,1.55059268813689e-05,5.39700802142135e-06,-0.00140260710232235,-0.000107476547938989,-0.00161925606302321,0.00540374161195365,-5.72778260813768e-05,-0.00927072269301422,0.000145145581519278,-0.00285280816938441,2.60139273880122e-05,-2.86982539181289e-06,-3.40286724730707e-06,1.00797861117412e-05,-1.41669909478582e-05,-0.00361468946397829,-0.00179221440420717,-2.03006462519652e-05,8.59001425500705e-08,-0.00127365020120168,1.47547028326072e-15,-0.0229252173567348,0.21194467967373,-0.00497789343828832,0.51588853733308,6.7487242700137e-15,1.11831143795196e-06,4.61037345060665e-06,0.000440324982761272,-5.39450675920083e-06,-0.000539549994153569,0.778270758891106,-0.00525554359767312,0.000236107925360265,0.00049162353343183,-1.07982328605324e-05,-1.04126458000846e-06,-1.10388371038254e-07,3.15494014578219e-05,-2.13801243148917e-05,-0.000109364190393036,0.00020481596738252,-2.85747387273616e-05,2.09713077661307e-15,3.2149870051574e-05,-1.27839417054235e-15,4.25682587660985e-06,9.59699236841197e-08,9.89634024385219e-17,-1.29588790903082e-05,5.23025650645063e-06,2.92202974240503e-06,-0.000358074368188568,3.12235752059101e-05,3.81801633915934e-15,0.101587353425237,-3.48578507652883e-15,1.4610255250871e-15,-2.14475589215027e-16,-0.000160584355330479,-7.48131617510023e-16,2.05244840174392e-15,-0.00904563666101124,-0.0130799023756904,5.28098416730651e-05,-1.00112906326123e-06,0.00145443273285095,6.23572688295162e-16,1.23231688143832e-06,-1.74644045521843e-16,-0.00114772653852723,3.4371538036528e-16,-8.48557593280818e-06,2.74951122937796e-05,-1.39115910519831e-06,-0.00178209361622855,-1.96562911273173e-15,6.04797148906687e-05,2.94506411222882e-15,1.69396451777684e-15,-3.13509666219202e-16,5.71838694448314e-16,-3.91706212056927e-16,-2.15769043260474e-15,0.00039725642308808,-2.35510355182825e-15,-2.88501727048824e-15,1.61992829728241e-15,5.33772139544227e-15,2.95179463937442e-15,9.48637631300823e-15,1.40601365637362e-15,-0.0966736489045573
"t89",-0.0895718815267485,-0.190967619079943,-0.0213257459756141,-0.00429198211678533,-0.00919877292335011,0.153674688789216,-0.00046608676297436,0.128146186319421,-5.77597358150279e-05,-0.00369592015233837,-0.000647506190793262,0.000265573292403553,-0.000472197864704062,0.000934220072438863,-0.000228704952831088,-2.17346314033385e-05,0.00362384988526812,0.000243667366753298,0.00291880692404493,-0.00870375452435713,5.02507829498559e-05,0.00698568963860424,-7.77241924653275e-05,0.00150477176401546,-1.31374599300336e-05,1.20518519905587e-06,4.1564241536855e-07,-2.55782637466394e-07,-1.68695784379219e-06,-0.000707471615800664,-0.000383885706194562,-4.48363058157849e-06,3.57111757359398e-08,-0.000593429800994196,9.05749838509568e-16,-0.0134380208083566,0.130969060081116,-0.00309875503122088,0.414015529157036,6.19199194593103e-15,1.08684812015761e-06,5.05611851499977e-06,0.00102302047597886,6.3226025874989e-05,0.00068300101470457,-0.436597663644815,0.00243103973467877,-0.000104401768676899,-0.00012223729592799,2.07361489628834e-06,1.60567919799314e-07,1.62840692856032e-08,-4.32450147044584e-06,2.84080556115256e-06,1.24722506919778e-05,-1.27158754091678e-05,1.67248840987173e-06,-1.43043577822358e-15,8.98870343916339e-07,-1.8070549751219e-15,3.43370364330456e-07,9.08846416282173e-09,-3.21308354489874e-16,-2.24565422745265e-06,9.1968306785142e-07,6.21830181312142e-07,-9.92821393110475e-05,8.87606994195589e-06,1.10123404106639e-14,0.160131205254594,-4.19737108222259e-15,-3.82344623229472e-15,-2.05855724087862e-16,-9.58678377869958e-06,-2.96051291394513e-15,3.73697521250958e-15,-0.00186360201960914,-0.0192127829695024,8.27455541403781e-06,-2.09700527076081e-07,0.00205311199244268,2.37305594527581e-15,2.83177422948541e-07,1.71272633972825e-15,-0.000272352415501698,-4.1595752078275e-16,-2.07709104677566e-06,6.81339368687333e-06,-3.45288814778292e-07,-0.00247116938527311,1.22020242291948e-16,1.55784161059742e-05,1.16550167226277e-13,6.30382100041876e-14,-2.90578682392834e-17,-1.80569046797816e-14,0.70710678118655,1.98854448221111e-13,0.000539056947048666,-2.42508002843603e-15,-1.45295806373454e-15,-1.32176560139635e-14,1.13346549377385e-14,-1.90145468100851e-14,8.7992760929746e-15,-1.69133771306261e-16,-0.0966736489045598
"t90",-0.0895718815267484,-0.190967619079943,-0.0213257459756142,-0.00429198211678529,-0.00919877292335002,0.153674688789216,-0.000466086762974546,0.128146186319421,-5.77597358149317e-05,-0.0036959201523382,-0.000647506190793182,0.000265573292403745,-0.000472197864704152,0.000934220072439075,-0.000228704952831155,-2.17346314034277e-05,0.00362384988526822,0.000243667366753668,0.00291880692404477,-0.00870375452435685,5.02507829500622e-05,0.00698568963860446,-7.77241924664306e-05,0.001504771764016,-1.31374599298284e-05,1.20518519852663e-06,4.15642415304359e-07,-2.55782637668869e-07,-1.68695784397301e-06,-0.00070747161580039,-0.00038388570619492,-4.48363058163745e-06,3.57111756368329e-08,-0.00059342980099661,1.09060969056844e-15,-0.013438020808356,0.130969060081113,-0.0030987550312223,0.414015529157034,5.87278758030135e-15,1.08684812207601e-06,5.05611851564222e-06,0.00102302047597864,6.32260258752693e-05,0.000683001014706055,-0.436597663644817,0.00243103973468155,-0.000104401768678056,-0.000122237295928345,2.07361489811066e-06,1.60567920181503e-07,1.62840693793714e-08,-4.32450147226253e-06,2.84080555998755e-06,1.24722506938298e-05,-1.27158754117378e-05,1.67248840876844e-06,-1.38668779753448e-15,8.98870347517787e-07,-4.27268403015772e-15,3.4337036619916e-07,9.08846419924183e-09,5.79322381443855e-16,-2.24565422350353e-06,9.19683066521688e-07,6.21830185160925e-07,-9.92821393074423e-05,8.87606994069849e-06,9.22838277394402e-15,0.160131205254605,-5.00060770378638e-15,1.01709988046356e-15,-7.69080351774224e-16,-9.58678378214105e-06,-3.59503377549513e-15,2.06356050187387e-15,-0.00186360201960496,-0.0192127829695058,8.27455540953872e-06,-2.09700525864363e-07,0.00205311199244499,-4.03496646270724e-15,2.83177412993593e-07,3.8213047122086e-16,-0.000272352415546961,7.53937392814638e-15,-2.07709106356847e-06,6.81339369373604e-06,-3.45288799056894e-07,-0.00247116938527355,-2.79968625715896e-15,1.55784161190306e-05,-1.07437327991849e-13,-6.24343390132148e-14,5.72892372973299e-16,1.96458431008468e-14,-0.707106781186546,-1.9996093821841e-13,0.000539056947178096,2.21502462187015e-15,-2.43411349982669e-15,1.16554937950855e-14,-3.54133565789831e-15,1.07186135681573e-14,1.15033744953573e-14,3.17476460328755e-15,-0.096673648904568
"t58",-0.0896491653137052,-0.191677628279829,-0.0214130388243673,-0.00432292683799545,-0.0093131592537162,0.155758116114681,-0.000474286469126673,0.131386067114993,-5.96832684547684e-05,-0.00385592411218277,-0.000676380926531034,0.000288971802964789,-0.000514600657384709,0.00103227451731959,-0.000256163909101903,-2.49803322379102e-05,0.00425080493638364,0.000288131248181311,0.00351080933959951,-0.0105741513062433,6.60754291083123e-05,0.00945063656853422,-0.000113971700816988,0.0022157209423072,-1.95833077592132e-05,1.9023067601556e-06,1.2230148266877e-06,-2.70291588147221e-06,2.06913230953675e-06,0.000330722507869858,0.000142739049140842,1.53266959540804e-06,1.45813653218548e-09,-4.26637676341466e-05,-9.69978963263123e-16,-0.00150998589211362,0.0155185715638691,-0.000369585123414331,0.0569012192779994,1.17389362126506e-15,1.56068731753026e-07,7.3614887208299e-07,0.000149242630834194,8.62549270416129e-06,7.90878182171474e-05,-0.0364115658570386,0.000173856433358121,-7.14937529412171e-06,-2.65744428734884e-06,-5.97872214352478e-09,-3.94152430685462e-09,-4.71317777736093e-10,1.56564056377225e-07,-1.11552330478466e-07,-6.75158765558935e-07,1.36501953857792e-06,-1.87012214706958e-07,-1.76906559174511e-16,-2.47439554722238e-07,1.61037682188559e-14,-1.59586063448122e-07,-4.86032914457866e-09,-4.24718542214979e-15,2.57511579914825e-06,-1.07874656760307e-06,-9.83602475164997e-07,0.000229084106800763,-2.11302115638131e-05,-5.15065264735444e-14,-0.893962034415048,2.3898440205449e-14,-7.95951575747217e-16,8.02720087357525e-16,-0.000181056414771036,1.43702074285637e-14,1.67447529889679e-14,-0.0105594627582529,-0.314890374137476,3.30275758637959e-06,-4.31405965770812e-07,0.0128160760815198,2.36068724856297e-15,5.27370294778842e-07,-2.91492702727557e-16,-0.000489658869867946,4.23040048108809e-15,-3.60803571391597e-06,1.17041790010924e-05,-5.92513560725572e-07,-0.0112277047885485,8.55027881329074e-16,2.5260288128404e-05,3.20807641150179e-14,2.58861430992744e-15,-4.76760845450208e-15,-3.7226514626697e-15,-5.15389636904424e-15,1.5205528594685e-15,0.00182484581091627,-7.51166213379521e-15,-3.23266430548595e-15,5.15957563230415e-15,2.80687464829466e-15,-4.7143930328653e-15,1.18940224046902e-14,1.89121983240435e-15,-0.0966736489045765
"t63",-0.0900028913959338,-0.194753520915419,-0.0217887513060797,-0.0044497192107755,-0.00975112093046707,0.163633908761242,-0.000504010635341878,0.142372969759483,-6.58465098935029e-05,-0.0043395653401627,-0.000763067217969286,0.000348458260514677,-0.000621882537881007,0.00127068905194011,-0.000320671837978197,-3.21923355508105e-05,0.00559302579138266,0.000382058536916645,0.00472894280686749,-0.0143684060811941,9.53964099493336e-05,0.0139026199536024,-0.000175671880067791,0.00342270716442517,-3.04437772141149e-05,3.0400387772762e-06,2.3349342194206e-06,-5.79588796908716e-06,6.07687637054616e-06,0.00132369257485249,0.000632633035334098,7.07310114924111e-06,-2.22173420541747e-08,0.000314623886100438,4.72176941827197e-16,0.0052995468813672,-0.048540076443262,0.00113878457579826,-0.116905040208789,-1.72359750027119e-15,-2.60777870393899e-07,-1.11047803694513e-06,-0.00015623618959791,-6.59442810883781e-06,-4.31278322278701e-05,0.0138973141041636,-5.93951997235512e-05,2.37669904482777e-06,5.98559991299002e-07,1.10938760246207e-09,6.16945680509443e-10,7.12502234530699e-11,-2.23389918851955e-08,1.55306795805345e-08,8.33071216854314e-08,-1.05098792832665e-07,1.37795705824224e-08,-2.46187806809306e-16,-2.69583046498329e-09,3.9256285708985e-15,-1.00231995356762e-08,-3.68787614191905e-10,-2.10081377389924e-15,3.44694598057708e-07,-1.45810378129215e-07,-1.47630720829768e-07,3.73047964441755e-05,-3.45728706399386e-06,-1.50231109889845e-14,-0.15423703746018,1.72845834440415e-14,1.4532060858417e-15,6.35952953724106e-15,-2.63168955589623e-05,-3.08849976827859e-16,-6.6063057639372e-14,0.011214733700333,0.75347614791462,7.45909093997572e-05,-3.80304455582068e-07,0.533513608642836,1.636299866295e-14,2.61726867697988e-07,-8.00811339569076e-15,-0.000277395619534113,-5.42551986312684e-15,-2.12527342866364e-06,7.11627716037977e-06,-3.62864027866943e-07,-0.0627976340695213,-3.5334963893341e-15,1.3898432317582e-05,-1.18899419964113e-14,4.21779806654594e-15,-1.79591928905456e-15,1.23637799049447e-15,-9.05416859179442e-16,-3.12062426948428e-15,0.00570569477288165,3.08285528537611e-17,-1.72814183371989e-15,7.35825588763799e-15,6.82847750401544e-15,-1.15038912907491e-15,8.67193122105138e-15,9.89330246667803e-16,-0.09667364890457
"t70",-0.0900911566410767,-0.195520165705056,-0.0218823819745571,-0.00448128305201326,-0.00985998014525464,0.165590924044973,-0.000511389305579429,0.145095877085477,-6.7371751203223e-05,-0.00445906988836408,-0.000784482899631219,0.000363085416019726,-0.000648258366300883,0.00132923488618478,-0.000336496018154256,-3.39584176660181e-05,0.00592132105683893,0.000405022434203848,0.00502650518357863,-0.0152948245285405,0.000102533834664582,0.0149853901484705,-0.000190647104086116,0.00371562710421042,-3.30787676886365e-05,3.31576579496128e-06,2.60273598075242e-06,-6.53840321334476e-06,7.03270074594464e-06,0.00155949058839144,0.000748838907439753,8.38679897862036e-06,-2.77676003224913e-08,0.000398175469776012,-6.92348537796335e-16,0.00688413015108183,-0.0634304678502627,0.00148935208732028,-0.157109494087614,-1.63440095829832e-15,-3.56912456870377e-07,-1.5356520835689e-06,-0.000226094464396114,-1.00508233176905e-05,-7.0647431773535e-05,0.0251150201950642,-0.000111241971239156,4.49249707691412e-06,1.31383197334744e-06,2.65828984300593e-09,1.60865999159392e-09,1.89184796070285e-10,-6.11697989985717e-08,4.30973578870376e-08,2.47358539000609e-07,-4.19954972213921e-07,5.67488995287852e-08,-1.21500026706267e-15,4.82854927781788e-08,-2.01591916627976e-15,2.02936368720029e-08,5.33272299190238e-10,3.75367505599165e-16,-7.38695467320689e-08,2.88304276894721e-08,3.41380566275568e-09,4.36333584665101e-06,-4.35035248690974e-07,-5.03906915924821e-15,-0.0425985930822714,5.91534877274765e-15,-3.64802881726959e-15,4.07882060876217e-15,-1.06515275315697e-05,7.34677897505779e-15,-2.05338301412291e-14,0.00564669954104279,0.38128019931787,3.78738603380655e-05,-1.5941678280898e-07,-0.814943449347572,-3.39868439296605e-14,3.7047743127801e-07,6.95783714877436e-15,-0.000278668658030333,-4.60603126074984e-15,-2.06803771811534e-06,7.44183319752249e-06,-3.86455067834033e-07,-0.232028819318501,2.25964648948971e-16,9.61201567739473e-06,8.44920997743932e-16,3.22295536468919e-16,-3.00963320791113e-15,-4.18186194499662e-15,-6.53343153192705e-16,2.33228315581549e-15,0.0101244380607365,-4.14690956428772e-15,-2.80929217395065e-16,6.13140862715063e-15,-4.74160114847537e-16,-5.18643464588836e-15,1.23249817664596e-14,8.95395465615519e-16,-0.0966736489045535
