"","t18","t19","t24","t25","t12","t13","t4","t38","t39","t59","t60","t7","t16","t94","t95","t88","t89","t68","t31","t32","t46","t47","t6","t30","t53","t71","t74","t75","t45","t17","t90","t91","t48","t49","t29","t15","t26","t78","t79","t82","t83","t11","t1","t2","t9","t21","t98","t99","t27","t57","t58","t28","t40","t41","t92","t93","t35","t36","t42","t100","t101","t86","t87","t51","t52","t37","t54","t55","t14","t5","t84","t85","t69","t70","t63","t22","t23","t64","t65","t43","t44","t3","t8","t56","t76","t77","t72","t73","t10","t50","t80","t81","t96","t97","t33","t61","t62","t20","t34","t66","t67"
"t55",10.70932530992,10.70932530992,10.70932530982,10.70932530982,10.70932530972,10.70932530972,10.70932530972,10.70932530982,10.70932530982,10.70932530982,10.70932530982,10.70932530946,10.70932530986,10.70932530984,10.70932530984,10.70932530979,10.70932530979,10.70932530974,10.70932530976,10.70932530976,10.70932530986,10.70932530986,10.70932531002,10.70932531012,10.70932531016,10.70932531016,10.70932531015,10.70932531015,10.70932531022,10.70932530962,10.7093253098,10.7093253098,10.70932530942,10.70932530942,10.70932530932,10.70932530962,10.70932530982,10.70932530982,10.70932530982,10.70932531036,10.70932531036,10.70932530952,10.70932530962,10.70932530962,8.44440530572,8.44440530622,8.44440530622,8.44440530622,8.2529109419,8.2529109419,8.2529109419,8.2529109419,8.25291094188,8.25291094188,8.25291094185,8.25291094185,8.2529109419,8.2529109419,8.25291094188,8.25291094181,8.25291094181,8.25291094182,8.25291094182,8.25291094138,8.25291094138,8.25291094138,0.7322378626,0,2.287071736,3.9126143362,4.15497477815,4.15497477815,4.15497477814,4.15497477814,4.15497477815,4.15497477815,4.15497477815,4.15497477835,4.15497477835,4.1549747777,4.1549747777,7.4323878101,7.4323878106,7.4323878106,7.4323878106,7.4323878106,7.43238781009,7.43238781009,7.43238781011,7.43238781031,7.43238781031,7.43238781031,7.43238781032,7.43238781032,7.43238781079,7.43238781069,7.43238781069,7.38224008182,7.43238781032,7.43238781032,7.43238781032
"t14",10.70932530992,10.70932530992,10.70932530982,10.70932530982,10.70932530972,10.70932530972,10.70932530972,10.70932530982,10.70932530982,10.70932530982,10.70932530982,10.70932530946,10.70932530986,10.70932530984,10.70932530984,10.70932530979,10.70932530979,10.70932530974,10.70932530976,10.70932530976,10.70932530986,10.70932530986,10.70932531002,10.70932531012,10.70932531016,10.70932531016,10.70932531015,10.70932531015,10.70932531022,10.70932530962,10.7093253098,10.7093253098,10.70932530942,10.70932530942,10.70932530932,10.70932530962,10.70932530982,10.70932530982,10.70932530982,10.70932531036,10.70932531036,10.70932530952,10.70932530962,10.70932530962,8.44440530572,8.44440530622,8.44440530622,8.44440530622,8.2529109419,8.2529109419,8.2529109419,8.2529109419,8.25291094188,8.25291094188,8.25291094185,8.25291094185,8.2529109419,8.2529109419,8.25291094188,8.25291094181,8.25291094181,8.25291094182,8.25291094182,8.25291094138,8.25291094138,8.25291094138,2.287071736,2.287071736,0,3.9126143362,4.15497477815,4.15497477815,4.15497477814,4.15497477814,4.15497477815,4.15497477815,4.15497477815,4.15497477835,4.15497477835,4.1549747777,4.1549747777,7.4323878101,7.4323878106,7.4323878106,7.4323878106,7.4323878106,7.43238781009,7.43238781009,7.43238781011,7.43238781031,7.43238781031,7.43238781031,7.43238781032,7.43238781032,7.43238781079,7.43238781069,7.43238781069,7.38224008182,7.43238781032,7.43238781032,7.43238781032
"t5",10.70932530972,10.70932530972,10.70932530962,10.70932530962,10.70932530952,10.70932530952,10.70932530952,10.70932530962,10.70932530962,10.70932530962,10.70932530962,10.70932530926,10.70932530966,10.70932530964,10.70932530964,10.70932530959,10.70932530959,10.70932530954,10.70932530956,10.70932530956,10.70932530966,10.70932530966,10.70932530982,10.70932530992,10.70932530996,10.70932530996,10.70932530995,10.70932530995,10.70932531002,10.70932530942,10.7093253096,10.7093253096,10.70932530922,10.70932530922,10.70932530912,10.70932530942,10.70932530962,10.70932530962,10.70932530962,10.70932531016,10.70932531016,10.70932530932,10.70932530942,10.70932530942,8.44440530552,8.44440530602,8.44440530602,8.44440530602,8.2529109417,8.2529109417,8.2529109417,8.2529109417,8.25291094168,8.25291094168,8.25291094165,8.25291094165,8.2529109417,8.2529109417,8.25291094168,8.25291094161,8.25291094161,8.25291094162,8.25291094162,8.25291094118,8.25291094118,8.25291094118,3.9126143362,3.9126143362,3.9126143362,0,4.15497477795,4.15497477795,4.15497477794,4.15497477794,4.15497477795,4.15497477795,4.15497477795,4.15497477815,4.15497477815,4.1549747775,4.1549747775,7.4323878099,7.4323878104,7.4323878104,7.4323878104,7.4323878104,7.43238780989,7.43238780989,7.43238780991,7.43238781011,7.43238781011,7.43238781011,7.43238781012,7.43238781012,7.43238781059,7.43238781049,7.43238781049,7.38224008162,7.43238781012,7.43238781012,7.43238781012
"t84",10.70932530987,10.70932530987,10.70932530977,10.70932530977,10.70932530967,10.70932530967,10.70932530967,10.70932530977,10.70932530977,10.70932530977,10.70932530977,10.70932530941,10.70932530981,10.70932530979,10.70932530979,10.70932530974,10.70932530974,10.70932530969,10.70932530971,10.70932530971,10.70932530981,10.70932530981,10.70932530997,10.70932531007,10.70932531011,10.70932531011,10.7093253101,10.7093253101,10.70932531017,10.70932530957,10.70932530975,10.70932530975,10.70932530937,10.70932530937,10.70932530927,10.70932530957,10.70932530977,10.70932530977,10.70932530977,10.70932531031,10.70932531031,10.70932530947,10.70932530957,10.70932530957,8.44440530567,8.44440530617,8.44440530617,8.44440530617,8.25291094185,8.25291094185,8.25291094185,8.25291094185,8.25291094183,8.25291094183,8.2529109418,8.2529109418,8.25291094185,8.25291094185,8.25291094183,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094133,8.25291094133,8.25291094133,4.15497477815,4.15497477815,4.15497477815,4.15497477795,0,0.1528318976,0.80726893099,0.80726893099,0.807268931,2.199928435,2.199928435,2.9899796412,2.9899796412,3.08447325765,3.08447325765,7.43238781005,7.43238781055,7.43238781055,7.43238781055,7.43238781055,7.43238781004,7.43238781004,7.43238781006,7.43238781026,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781074,7.43238781064,7.43238781064,7.38224008177,7.43238781027,7.43238781027,7.43238781027
"t85",10.70932530987,10.70932530987,10.70932530977,10.70932530977,10.70932530967,10.70932530967,10.70932530967,10.70932530977,10.70932530977,10.70932530977,10.70932530977,10.70932530941,10.70932530981,10.70932530979,10.70932530979,10.70932530974,10.70932530974,10.70932530969,10.70932530971,10.70932530971,10.70932530981,10.70932530981,10.70932530997,10.70932531007,10.70932531011,10.70932531011,10.7093253101,10.7093253101,10.70932531017,10.70932530957,10.70932530975,10.70932530975,10.70932530937,10.70932530937,10.70932530927,10.70932530957,10.70932530977,10.70932530977,10.70932530977,10.70932531031,10.70932531031,10.70932530947,10.70932530957,10.70932530957,8.44440530567,8.44440530617,8.44440530617,8.44440530617,8.25291094185,8.25291094185,8.25291094185,8.25291094185,8.25291094183,8.25291094183,8.2529109418,8.2529109418,8.25291094185,8.25291094185,8.25291094183,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094133,8.25291094133,8.25291094133,4.15497477815,4.15497477815,4.15497477815,4.15497477795,0.1528318976,0,0.80726893099,0.80726893099,0.807268931,2.199928435,2.199928435,2.9899796412,2.9899796412,3.08447325765,3.08447325765,7.43238781005,7.43238781055,7.43238781055,7.43238781055,7.43238781055,7.43238781004,7.43238781004,7.43238781006,7.43238781026,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781074,7.43238781064,7.43238781064,7.38224008177,7.43238781027,7.43238781027,7.43238781027
"t69",10.70932530986,10.70932530986,10.70932530976,10.70932530976,10.70932530966,10.70932530966,10.70932530966,10.70932530976,10.70932530976,10.70932530976,10.70932530976,10.7093253094,10.7093253098,10.70932530978,10.70932530978,10.70932530973,10.70932530973,10.70932530968,10.7093253097,10.7093253097,10.7093253098,10.7093253098,10.70932530996,10.70932531006,10.7093253101,10.7093253101,10.70932531009,10.70932531009,10.70932531016,10.70932530956,10.70932530974,10.70932530974,10.70932530936,10.70932530936,10.70932530926,10.70932530956,10.70932530976,10.70932530976,10.70932530976,10.7093253103,10.7093253103,10.70932530946,10.70932530956,10.70932530956,8.44440530566,8.44440530616,8.44440530616,8.44440530616,8.25291094184,8.25291094184,8.25291094184,8.25291094184,8.25291094182,8.25291094182,8.25291094179,8.25291094179,8.25291094184,8.25291094184,8.25291094182,8.25291094175,8.25291094175,8.25291094176,8.25291094176,8.25291094132,8.25291094132,8.25291094132,4.15497477814,4.15497477814,4.15497477814,4.15497477794,0.80726893099,0.80726893099,0,0.3857828696,0.50635012819,2.19992843499,2.19992843499,2.98997964119,2.98997964119,3.08447325764,3.08447325764,7.43238781004,7.43238781054,7.43238781054,7.43238781054,7.43238781054,7.43238781003,7.43238781003,7.43238781005,7.43238781025,7.43238781025,7.43238781025,7.43238781026,7.43238781026,7.43238781073,7.43238781063,7.43238781063,7.38224008176,7.43238781026,7.43238781026,7.43238781026
"t70",10.70932530986,10.70932530986,10.70932530976,10.70932530976,10.70932530966,10.70932530966,10.70932530966,10.70932530976,10.70932530976,10.70932530976,10.70932530976,10.7093253094,10.7093253098,10.70932530978,10.70932530978,10.70932530973,10.70932530973,10.70932530968,10.7093253097,10.7093253097,10.7093253098,10.7093253098,10.70932530996,10.70932531006,10.7093253101,10.7093253101,10.70932531009,10.70932531009,10.70932531016,10.70932530956,10.70932530974,10.70932530974,10.70932530936,10.70932530936,10.70932530926,10.70932530956,10.70932530976,10.70932530976,10.70932530976,10.7093253103,10.7093253103,10.70932530946,10.70932530956,10.70932530956,8.44440530566,8.44440530616,8.44440530616,8.44440530616,8.25291094184,8.25291094184,8.25291094184,8.25291094184,8.25291094182,8.25291094182,8.25291094179,8.25291094179,8.25291094184,8.25291094184,8.25291094182,8.25291094175,8.25291094175,8.25291094176,8.25291094176,8.25291094132,8.25291094132,8.25291094132,4.15497477814,4.15497477814,4.15497477814,4.15497477794,0.80726893099,0.80726893099,0.3857828696,0,0.50635012819,2.19992843499,2.19992843499,2.98997964119,2.98997964119,3.08447325764,3.08447325764,7.43238781004,7.43238781054,7.43238781054,7.43238781054,7.43238781054,7.43238781003,7.43238781003,7.43238781005,7.43238781025,7.43238781025,7.43238781025,7.43238781026,7.43238781026,7.43238781073,7.43238781063,7.43238781063,7.38224008176,7.43238781026,7.43238781026,7.43238781026
"t63",10.70932530987,10.70932530987,10.70932530977,10.70932530977,10.70932530967,10.70932530967,10.70932530967,10.70932530977,10.70932530977,10.70932530977,10.70932530977,10.70932530941,10.70932530981,10.70932530979,10.70932530979,10.70932530974,10.70932530974,10.70932530969,10.70932530971,10.70932530971,10.70932530981,10.70932530981,10.70932530997,10.70932531007,10.70932531011,10.70932531011,10.7093253101,10.7093253101,10.70932531017,10.70932530957,10.70932530975,10.70932530975,10.70932530937,10.70932530937,10.70932530927,10.70932530957,10.70932530977,10.70932530977,10.70932530977,10.70932531031,10.70932531031,10.70932530947,10.70932530957,10.70932530957,8.44440530567,8.44440530617,8.44440530617,8.44440530617,8.25291094185,8.25291094185,8.25291094185,8.25291094185,8.25291094183,8.25291094183,8.2529109418,8.2529109418,8.25291094185,8.25291094185,8.25291094183,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094133,8.25291094133,8.25291094133,4.15497477815,4.15497477815,4.15497477815,4.15497477795,0.807268931,0.807268931,0.50635012819,0.50635012819,0,2.199928435,2.199928435,2.9899796412,2.9899796412,3.08447325765,3.08447325765,7.43238781005,7.43238781055,7.43238781055,7.43238781055,7.43238781055,7.43238781004,7.43238781004,7.43238781006,7.43238781026,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781074,7.43238781064,7.43238781064,7.38224008177,7.43238781027,7.43238781027,7.43238781027
"t22",10.70932530987,10.70932530987,10.70932530977,10.70932530977,10.70932530967,10.70932530967,10.70932530967,10.70932530977,10.70932530977,10.70932530977,10.70932530977,10.70932530941,10.70932530981,10.70932530979,10.70932530979,10.70932530974,10.70932530974,10.70932530969,10.70932530971,10.70932530971,10.70932530981,10.70932530981,10.70932530997,10.70932531007,10.70932531011,10.70932531011,10.7093253101,10.7093253101,10.70932531017,10.70932530957,10.70932530975,10.70932530975,10.70932530937,10.70932530937,10.70932530927,10.70932530957,10.70932530977,10.70932530977,10.70932530977,10.70932531031,10.70932531031,10.70932530947,10.70932530957,10.70932530957,8.44440530567,8.44440530617,8.44440530617,8.44440530617,8.25291094185,8.25291094185,8.25291094185,8.25291094185,8.25291094183,8.25291094183,8.2529109418,8.2529109418,8.25291094185,8.25291094185,8.25291094183,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094133,8.25291094133,8.25291094133,4.15497477815,4.15497477815,4.15497477815,4.15497477795,2.199928435,2.199928435,2.19992843499,2.19992843499,2.199928435,0,1.7597346874,2.9899796412,2.9899796412,3.08447325765,3.08447325765,7.43238781005,7.43238781055,7.43238781055,7.43238781055,7.43238781055,7.43238781004,7.43238781004,7.43238781006,7.43238781026,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781074,7.43238781064,7.43238781064,7.38224008177,7.43238781027,7.43238781027,7.43238781027
"t23",10.70932530987,10.70932530987,10.70932530977,10.70932530977,10.70932530967,10.70932530967,10.70932530967,10.70932530977,10.70932530977,10.70932530977,10.70932530977,10.70932530941,10.70932530981,10.70932530979,10.70932530979,10.70932530974,10.70932530974,10.70932530969,10.70932530971,10.70932530971,10.70932530981,10.70932530981,10.70932530997,10.70932531007,10.70932531011,10.70932531011,10.7093253101,10.7093253101,10.70932531017,10.70932530957,10.70932530975,10.70932530975,10.70932530937,10.70932530937,10.70932530927,10.70932530957,10.70932530977,10.70932530977,10.70932530977,10.70932531031,10.70932531031,10.70932530947,10.70932530957,10.70932530957,8.44440530567,8.44440530617,8.44440530617,8.44440530617,8.25291094185,8.25291094185,8.25291094185,8.25291094185,8.25291094183,8.25291094183,8.2529109418,8.2529109418,8.25291094185,8.25291094185,8.25291094183,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094133,8.25291094133,8.25291094133,4.15497477815,4.15497477815,4.15497477815,4.15497477795,2.199928435,2.199928435,2.19992843499,2.19992843499,2.199928435,1.7597346874,0,2.9899796412,2.9899796412,3.08447325765,3.08447325765,7.43238781005,7.43238781055,7.43238781055,7.43238781055,7.43238781055,7.43238781004,7.43238781004,7.43238781006,7.43238781026,7.43238781026,7.43238781026,7.43238781027,7.43238781027,7.43238781074,7.43238781064,7.43238781064,7.38224008177,7.43238781027,7.43238781027,7.43238781027
"t64",10.70932531007,10.70932531007,10.70932530997,10.70932530997,10.70932530987,10.70932530987,10.70932530987,10.70932530997,10.70932530997,10.70932530997,10.70932530997,10.70932530961,10.70932531001,10.70932530999,10.70932530999,10.70932530994,10.70932530994,10.70932530989,10.70932530991,10.70932530991,10.70932531001,10.70932531001,10.70932531017,10.70932531027,10.70932531031,10.70932531031,10.7093253103,10.7093253103,10.70932531037,10.70932530977,10.70932530995,10.70932530995,10.70932530957,10.70932530957,10.70932530947,10.70932530977,10.70932530997,10.70932530997,10.70932530997,10.70932531051,10.70932531051,10.70932530967,10.70932530977,10.70932530977,8.44440530587,8.44440530637,8.44440530637,8.44440530637,8.25291094205,8.25291094205,8.25291094205,8.25291094205,8.25291094203,8.25291094203,8.252910942,8.252910942,8.25291094205,8.25291094205,8.25291094203,8.25291094196,8.25291094196,8.25291094197,8.25291094197,8.25291094153,8.25291094153,8.25291094153,4.15497477835,4.15497477835,4.15497477835,4.15497477815,2.9899796412,2.9899796412,2.98997964119,2.98997964119,2.9899796412,2.9899796412,2.9899796412,0,0.4970543534,3.08447325785,3.08447325785,7.43238781025,7.43238781075,7.43238781075,7.43238781075,7.43238781075,7.43238781024,7.43238781024,7.43238781026,7.43238781046,7.43238781046,7.43238781046,7.43238781047,7.43238781047,7.43238781094,7.43238781084,7.43238781084,7.38224008197,7.43238781047,7.43238781047,7.43238781047
"t65",10.70932531007,10.70932531007,10.70932530997,10.70932530997,10.70932530987,10.70932530987,10.70932530987,10.70932530997,10.70932530997,10.70932530997,10.70932530997,10.70932530961,10.70932531001,10.70932530999,10.70932530999,10.70932530994,10.70932530994,10.70932530989,10.70932530991,10.70932530991,10.70932531001,10.70932531001,10.70932531017,10.70932531027,10.70932531031,10.70932531031,10.7093253103,10.7093253103,10.70932531037,10.70932530977,10.70932530995,10.70932530995,10.70932530957,10.70932530957,10.70932530947,10.70932530977,10.70932530997,10.70932530997,10.70932530997,10.70932531051,10.70932531051,10.70932530967,10.70932530977,10.70932530977,8.44440530587,8.44440530637,8.44440530637,8.44440530637,8.25291094205,8.25291094205,8.25291094205,8.25291094205,8.25291094203,8.25291094203,8.252910942,8.252910942,8.25291094205,8.25291094205,8.25291094203,8.25291094196,8.25291094196,8.25291094197,8.25291094197,8.25291094153,8.25291094153,8.25291094153,4.15497477835,4.15497477835,4.15497477835,4.15497477815,2.9899796412,2.9899796412,2.98997964119,2.98997964119,2.9899796412,2.9899796412,2.9899796412,0.4970543534,0,3.08447325785,3.08447325785,7.43238781025,7.43238781075,7.43238781075,7.43238781075,7.43238781075,7.43238781024,7.43238781024,7.43238781026,7.43238781046,7.43238781046,7.43238781046,7.43238781047,7.43238781047,7.43238781094,7.43238781084,7.43238781084,7.38224008197,7.43238781047,7.43238781047,7.43238781047
"t43",10.70932530942,10.70932530942,10.70932530932,10.70932530932,10.70932530922,10.70932530922,10.70932530922,10.70932530932,10.70932530932,10.70932530932,10.70932530932,10.70932530896,10.70932530936,10.70932530934,10.70932530934,10.70932530929,10.70932530929,10.70932530924,10.70932530926,10.70932530926,10.70932530936,10.70932530936,10.70932530952,10.70932530962,10.70932530966,10.70932530966,10.70932530965,10.70932530965,10.70932530972,10.70932530912,10.7093253093,10.7093253093,10.70932530892,10.70932530892,10.70932530882,10.70932530912,10.70932530932,10.70932530932,10.70932530932,10.70932530986,10.70932530986,10.70932530902,10.70932530912,10.70932530912,8.44440530522,8.44440530572,8.44440530572,8.44440530572,8.2529109414,8.2529109414,8.2529109414,8.2529109414,8.25291094138,8.25291094138,8.25291094135,8.25291094135,8.2529109414,8.2529109414,8.25291094138,8.25291094131,8.25291094131,8.25291094132,8.25291094132,8.25291094088,8.25291094088,8.25291094088,4.1549747777,4.1549747777,4.1549747777,4.1549747775,3.08447325765,3.08447325765,3.08447325764,3.08447325764,3.08447325765,3.08447325765,3.08447325765,3.08447325785,3.08447325785,0,0.9445743832,7.4323878096,7.4323878101,7.4323878101,7.4323878101,7.4323878101,7.43238780959,7.43238780959,7.43238780961,7.43238780981,7.43238780981,7.43238780981,7.43238780982,7.43238780982,7.43238781029,7.43238781019,7.43238781019,7.38224008132,7.43238780982,7.43238780982,7.43238780982
"t44",10.70932530942,10.70932530942,10.70932530932,10.70932530932,10.70932530922,10.70932530922,10.70932530922,10.70932530932,10.70932530932,10.70932530932,10.70932530932,10.70932530896,10.70932530936,10.70932530934,10.70932530934,10.70932530929,10.70932530929,10.70932530924,10.70932530926,10.70932530926,10.70932530936,10.70932530936,10.70932530952,10.70932530962,10.70932530966,10.70932530966,10.70932530965,10.70932530965,10.70932530972,10.70932530912,10.7093253093,10.7093253093,10.70932530892,10.70932530892,10.70932530882,10.70932530912,10.70932530932,10.70932530932,10.70932530932,10.70932530986,10.70932530986,10.70932530902,10.70932530912,10.70932530912,8.44440530522,8.44440530572,8.44440530572,8.44440530572,8.2529109414,8.2529109414,8.2529109414,8.2529109414,8.25291094138,8.25291094138,8.25291094135,8.25291094135,8.2529109414,8.2529109414,8.25291094138,8.25291094131,8.25291094131,8.25291094132,8.25291094132,8.25291094088,8.25291094088,8.25291094088,4.1549747777,4.1549747777,4.1549747777,4.1549747775,3.08447325765,3.08447325765,3.08447325764,3.08447325764,3.08447325765,3.08447325765,3.08447325765,3.08447325785,3.08447325785,0.9445743832,0,7.4323878096,7.4323878101,7.4323878101,7.4323878101,7.4323878101,7.43238780959,7.43238780959,7.43238780961,7.43238780981,7.43238780981,7.43238780981,7.43238780982,7.43238780982,7.43238781029,7.43238781019,7.43238781019,7.38224008132,7.43238780982,7.43238780982,7.43238780982
"t3",10.70932530982,10.70932530982,10.70932530972,10.70932530972,10.70932530962,10.70932530962,10.70932530962,10.70932530972,10.70932530972,10.70932530972,10.70932530972,10.70932530936,10.70932530976,10.70932530974,10.70932530974,10.70932530969,10.70932530969,10.70932530964,10.70932530966,10.70932530966,10.70932530976,10.70932530976,10.70932530992,10.70932531002,10.70932531006,10.70932531006,10.70932531005,10.70932531005,10.70932531012,10.70932530952,10.7093253097,10.7093253097,10.70932530932,10.70932530932,10.70932530922,10.70932530952,10.70932530972,10.70932530972,10.70932530972,10.70932531026,10.70932531026,10.70932530942,10.70932530952,10.70932530952,8.44440530562,8.44440530612,8.44440530612,8.44440530612,8.2529109418,8.2529109418,8.2529109418,8.2529109418,8.25291094178,8.25291094178,8.25291094175,8.25291094175,8.2529109418,8.2529109418,8.25291094178,8.25291094171,8.25291094171,8.25291094172,8.25291094172,8.25291094128,8.25291094128,8.25291094128,7.4323878101,7.4323878101,7.4323878101,7.4323878099,7.43238781005,7.43238781005,7.43238781004,7.43238781004,7.43238781005,7.43238781005,7.43238781005,7.43238781025,7.43238781025,7.4323878096,7.4323878096,0,4.9401870845,4.9401870845,4.9401870845,4.9401870845,4.94018708399,4.94018708399,4.94018708401,4.94018708421,4.94018708421,4.94018708421,4.94018708422,4.94018708422,4.94018708469,4.94018708459,4.94018708459,4.89003935572,4.94018708422,4.94018708422,4.94018708422
"t8",10.70932531032,10.70932531032,10.70932531022,10.70932531022,10.70932531012,10.70932531012,10.70932531012,10.70932531022,10.70932531022,10.70932531022,10.70932531022,10.70932530986,10.70932531026,10.70932531024,10.70932531024,10.70932531019,10.70932531019,10.70932531014,10.70932531016,10.70932531016,10.70932531026,10.70932531026,10.70932531042,10.70932531052,10.70932531056,10.70932531056,10.70932531055,10.70932531055,10.70932531062,10.70932531002,10.7093253102,10.7093253102,10.70932530982,10.70932530982,10.70932530972,10.70932531002,10.70932531022,10.70932531022,10.70932531022,10.70932531076,10.70932531076,10.70932530992,10.70932531002,10.70932531002,8.44440530612,8.44440530662,8.44440530662,8.44440530662,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094228,8.25291094228,8.25291094225,8.25291094225,8.2529109423,8.2529109423,8.25291094228,8.25291094221,8.25291094221,8.25291094222,8.25291094222,8.25291094178,8.25291094178,8.25291094178,7.4323878106,7.4323878106,7.4323878106,7.4323878104,7.43238781055,7.43238781055,7.43238781054,7.43238781054,7.43238781055,7.43238781055,7.43238781055,7.43238781075,7.43238781075,7.4323878101,7.4323878101,4.9401870845,0,3.478169504,3.478169504,3.478169504,3.72196447469,3.72196447469,3.72196447471,3.72196447491,3.72196447491,3.72196447491,3.72196447492,3.72196447492,3.72196447539,3.72196447529,3.72196447529,3.67181674642,3.72196447492,3.72196447492,3.72196447492
"t56",10.70932531032,10.70932531032,10.70932531022,10.70932531022,10.70932531012,10.70932531012,10.70932531012,10.70932531022,10.70932531022,10.70932531022,10.70932531022,10.70932530986,10.70932531026,10.70932531024,10.70932531024,10.70932531019,10.70932531019,10.70932531014,10.70932531016,10.70932531016,10.70932531026,10.70932531026,10.70932531042,10.70932531052,10.70932531056,10.70932531056,10.70932531055,10.70932531055,10.70932531062,10.70932531002,10.7093253102,10.7093253102,10.70932530982,10.70932530982,10.70932530972,10.70932531002,10.70932531022,10.70932531022,10.70932531022,10.70932531076,10.70932531076,10.70932530992,10.70932531002,10.70932531002,8.44440530612,8.44440530662,8.44440530662,8.44440530662,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094228,8.25291094228,8.25291094225,8.25291094225,8.2529109423,8.2529109423,8.25291094228,8.25291094221,8.25291094221,8.25291094222,8.25291094222,8.25291094178,8.25291094178,8.25291094178,7.4323878106,7.4323878106,7.4323878106,7.4323878104,7.43238781055,7.43238781055,7.43238781054,7.43238781054,7.43238781055,7.43238781055,7.43238781055,7.43238781075,7.43238781075,7.4323878101,7.4323878101,4.9401870845,3.478169504,0,0.731982438,0.731982438,3.72196447469,3.72196447469,3.72196447471,3.72196447491,3.72196447491,3.72196447491,3.72196447492,3.72196447492,3.72196447539,3.72196447529,3.72196447529,3.67181674642,3.72196447492,3.72196447492,3.72196447492
"t76",10.70932531032,10.70932531032,10.70932531022,10.70932531022,10.70932531012,10.70932531012,10.70932531012,10.70932531022,10.70932531022,10.70932531022,10.70932531022,10.70932530986,10.70932531026,10.70932531024,10.70932531024,10.70932531019,10.70932531019,10.70932531014,10.70932531016,10.70932531016,10.70932531026,10.70932531026,10.70932531042,10.70932531052,10.70932531056,10.70932531056,10.70932531055,10.70932531055,10.70932531062,10.70932531002,10.7093253102,10.7093253102,10.70932530982,10.70932530982,10.70932530972,10.70932531002,10.70932531022,10.70932531022,10.70932531022,10.70932531076,10.70932531076,10.70932530992,10.70932531002,10.70932531002,8.44440530612,8.44440530662,8.44440530662,8.44440530662,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094228,8.25291094228,8.25291094225,8.25291094225,8.2529109423,8.2529109423,8.25291094228,8.25291094221,8.25291094221,8.25291094222,8.25291094222,8.25291094178,8.25291094178,8.25291094178,7.4323878106,7.4323878106,7.4323878106,7.4323878104,7.43238781055,7.43238781055,7.43238781054,7.43238781054,7.43238781055,7.43238781055,7.43238781055,7.43238781075,7.43238781075,7.4323878101,7.4323878101,4.9401870845,3.478169504,0.731982438,0,0.3408090042,3.72196447469,3.72196447469,3.72196447471,3.72196447491,3.72196447491,3.72196447491,3.72196447492,3.72196447492,3.72196447539,3.72196447529,3.72196447529,3.67181674642,3.72196447492,3.72196447492,3.72196447492
"t77",10.70932531032,10.70932531032,10.70932531022,10.70932531022,10.70932531012,10.70932531012,10.70932531012,10.70932531022,10.70932531022,10.70932531022,10.70932531022,10.70932530986,10.70932531026,10.70932531024,10.70932531024,10.70932531019,10.70932531019,10.70932531014,10.70932531016,10.70932531016,10.70932531026,10.70932531026,10.70932531042,10.70932531052,10.70932531056,10.70932531056,10.70932531055,10.70932531055,10.70932531062,10.70932531002,10.7093253102,10.7093253102,10.70932530982,10.70932530982,10.70932530972,10.70932531002,10.70932531022,10.70932531022,10.70932531022,10.70932531076,10.70932531076,10.70932530992,10.70932531002,10.70932531002,8.44440530612,8.44440530662,8.44440530662,8.44440530662,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094228,8.25291094228,8.25291094225,8.25291094225,8.2529109423,8.2529109423,8.25291094228,8.25291094221,8.25291094221,8.25291094222,8.25291094222,8.25291094178,8.25291094178,8.25291094178,7.4323878106,7.4323878106,7.4323878106,7.4323878104,7.43238781055,7.43238781055,7.43238781054,7.43238781054,7.43238781055,7.43238781055,7.43238781055,7.43238781075,7.43238781075,7.4323878101,7.4323878101,4.9401870845,3.478169504,0.731982438,0.3408090042,0,3.72196447469,3.72196447469,3.72196447471,3.72196447491,3.72196447491,3.72196447491,3.72196447492,3.72196447492,3.72196447539,3.72196447529,3.72196447529,3.67181674642,3.72196447492,3.72196447492,3.72196447492
