"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105"
"t26",-0.0873821454698481,0.102863620901336,0.182678530928102,0.00913688054594083,0.106560335399507,0.000860146079566875,0.000579558646131719,-0.00565338482781768,-0.00221940121343244,-0.000717700582314358,0.00241769663081137,-0.0372654277403782,0.00493623391369454,-0.130105879143512,-0.000443709009681645,0.0015939881479302,4.6428707138189e-07,-0.00113973829863846,-0.0203885679578239,-9.84159679319374e-05,-0.388646032236699,0.00316456103568458,-0.00641874926522618,0.000392275786634137,-0.00672103709303958,0.000515618812212936,-0.0002910477255834,7.96635015208955e-16,4.21533025745358e-06,-4.03324331923535e-05,-8.27640562622718e-05,3.1403396710218e-05,4.63539712178837e-06,-1.14783981123403e-05,-0.00027627819706955,-0.00119755610931962,-5.89701943266077e-06,-8.08931305303044e-16,3.63399768964744e-05,-4.53124032565582e-07,3.55671531392537e-06,-7.12497215922584e-06,-1.3043183878111e-15,-4.86546874489424e-07,-1.74446233772496e-08,2.36801352627116e-05,-0.0164015163678859,-1.12443272518943e-05,-9.21328019997082e-16,-0.00012512970346769,0.000190529578375026,-2.75312595217869e-05,1.58112905489409e-15,2.02922088689171e-05,-6.34574836736958e-05,-0.000534261991549672,-8.28841090481176e-14,-0.162409666732065,0.000303448154242308,0.0222175825958909,0.00190339644377551,0.854609163889395,0.00057904106178438,1.76358544794158e-14,-6.64184195824736e-06,-1.00549820102695e-15,9.75667248100698e-15,-5.46504551864065e-05,-1.38143384331027e-05,-5.4737654921653e-16,7.93500595711618e-05,4.49931723046229e-15,6.42164633657549e-05,-9.53609462627071e-16,5.0232991983325e-16,-2.94510828159473e-15,3.66028144647465e-06,-2.02130228964473e-06,6.33754271552146e-07,-1.69807450466416e-16,-1.47634985917471e-15,1.12253465120912e-15,4.96159021686486e-16,1.37899241545996e-14,7.03500242421695e-07,3.62384423791802e-15,-1.4250110577782e-15,-8.05742293729937e-06,-2.18663338707787e-15,7.76173624960002e-16,7.78938971619339e-16,1.42115414578138e-15,2.27559061667578e-15,-1.99787552708001e-15,-1.41635271929613e-06,-3.54326327823349e-16,1.77341017929119e-15,1.11222230917064e-14,5.89073596213674e-16,5.25089405886564e-15,-9.19474091986943e-15,1.43762700232282e-15,-9.34793347676114e-16,1.06127525730135e-14,-0.0975900072948422
"t98",-0.0880228399457463,0.104434574346435,0.186773703693866,0.0093860104135934,0.110715665941466,0.000902125369763616,0.00061042862203041,-0.00599252405948419,-0.00240148066681583,-0.000787176317373114,0.00272953252562313,-0.0424316601607686,0.00566286779038634,-0.150793412548711,-0.000523772548974084,0.00188608719650287,5.63605191175414e-07,-0.00144986971138463,-0.0262182311767037,-0.000130974580875738,-0.527500852461871,0.00429552965479306,-0.00872520590886031,0.000552776096166496,-0.00963054560666202,0.000760075394880969,-0.000433461503420734,9.56303360541631e-16,7.083931663723e-06,-6.8533162965385e-05,-0.000148354999402502,5.76312489337498e-05,9.21632390905803e-06,-2.42211824476967e-05,-0.000605566532435142,-0.00277673815266614,-1.37007099405289e-05,2.6244360347253e-16,0.000129289596641376,-1.76499724584004e-06,1.46055410963774e-05,-3.75907268795478e-05,9.13023421459448e-16,-1.39585208630466e-05,2.09896494521164e-05,-7.15149640413757e-05,0.0419538668912366,2.37628246306546e-05,1.04584200903878e-15,0.000178485977220067,-0.00020094298023404,2.27827742697646e-05,5.226504335833e-16,-1.51450921966548e-05,4.18029625712958e-05,0.000291281891537952,3.27199701810388e-14,0.0686934468119513,-0.000123739199121794,-0.00901021858149786,-0.000769208781913715,-0.338025283638389,-0.000170438128082147,-7.54205381445116e-15,1.20834276294394e-06,2.37666525066717e-15,-3.38726355321429e-15,2.41760511867272e-06,4.32335102701655e-07,-2.16108252857301e-15,-1.21639672978968e-07,-1.09251567334105e-15,9.85311188234333e-07,-1.77291942226484e-15,1.50869048417514e-15,4.47203622964968e-15,2.81407895611826e-07,-1.81381624406891e-07,5.90924601105882e-08,-2.13022506089613e-15,2.91136797838029e-15,-3.67571447717305e-16,-3.21992331562738e-15,4.63886234430676e-15,1.06163525376091e-07,-1.38196747785254e-16,-2.77642161772911e-15,-1.40776390808888e-06,-3.77588846431528e-18,1.42264688432312e-15,-3.58079888437081e-15,1.3484273244273e-14,1.02265916789388e-14,-1.78930807420965e-15,-3.26892615356871e-07,-4.14239314804369e-15,2.16627506026972e-14,3.02590682359687e-14,-5.77959980064868e-15,1.69319477533963e-13,0.707106781186553,6.19210367831029e-14,5.23846062270039e-15,8.30895668967126e-15,-0.0975900072948483
"t99",-0.0880228399457463,0.104434574346435,0.186773703693866,0.00938601041359341,0.110715665941466,0.000902125369763614,0.000610428622030121,-0.00599252405948442,-0.00240148066681626,-0.000787176317373371,0.00272953252562358,-0.0424316601607697,0.00566286779038602,-0.150793412548711,-0.000523772548973974,0.00188608719650387,5.63605191324424e-07,-0.00144986971138482,-0.0262182311767039,-0.000130974580874897,-0.527500852461873,0.00429552965479359,-0.00872520590886047,0.000552776096167565,-0.00963054560666243,0.000760075394882629,-0.000433461503421964,1.17699558045915e-16,7.08393166385704e-06,-6.85331629663676e-05,-0.000148354999402687,5.76312489338083e-05,9.21632390860709e-06,-2.4221182448296e-05,-0.000605566532436949,-0.00277673815266912,-1.37007099419856e-05,-4.44250466220851e-16,0.000129289596643068,-1.76499724753226e-06,1.46055410982562e-05,-3.75907268810579e-05,-6.76581152229472e-17,-1.39585208626655e-05,2.09896494510145e-05,-7.15149640411085e-05,0.0419538668912421,2.37628246312584e-05,4.22873949042855e-16,0.000178485977217415,-0.000200942980232864,2.27827742649733e-05,-1.89692157698583e-15,-1.51450921909164e-05,4.18029625718003e-05,0.000291281891537741,3.3088187541383e-14,0.0686934468119502,-0.00012373919912038,-0.00901021858150305,-0.000769208781915823,-0.338025283638406,-0.000170438128079917,-7.04681168398871e-15,1.20834276491229e-06,-8.36095921156706e-16,-3.74654021284906e-15,2.41760511686797e-06,4.32335100238383e-07,2.47304483357691e-15,-1.2163968062443e-07,-1.84707496743535e-15,9.853111855283e-07,1.65821189946403e-15,-2.71289037106559e-15,-2.14186163912474e-15,2.81407900350914e-07,-1.8138161247376e-07,5.90924684853027e-08,1.2100854338847e-15,-8.2121314554876e-16,1.0266129331766e-15,2.1185266199613e-15,-1.54839299770242e-14,1.06163534632511e-07,-4.25670589798281e-15,4.39988967434432e-15,-1.40776391784912e-06,7.07027414850648e-16,1.30615758503634e-16,3.01673140789864e-15,-1.45280414458005e-14,-1.14849039754081e-14,2.73029888862571e-15,-3.26892601537364e-07,5.06641793707641e-15,-1.97381598749652e-14,-4.00458047984194e-14,5.90695996061751e-15,-1.7237280475773e-13,-0.707106781186541,-6.17491404423877e-14,-6.55011553929875e-15,1.58066574358569e-14,-0.097590007294867
"t24",-0.0886127585771477,0.105967402743056,0.190985290522858,0.00965160140153873,0.115552959287608,0.000954795100801678,0.000650520083403349,-0.00645678364882638,-0.00269956856105306,-0.000916255250699528,0.00351361108375845,-0.056795092868476,0.0078827299349455,-0.223421933074831,-0.000899301205285297,0.00331579842588331,1.43623528273637e-06,0.00894666346984048,0.0717904794805546,9.17751400340197e-05,0.198607669343994,-0.00161320750483602,0.00312932156890515,-4.40243924432829e-05,5.33124044717302e-05,6.16799600420908e-05,-4.52599814533309e-05,-6.20922286820008e-16,1.65321126164681e-06,-1.63251844566674e-05,-3.76570869353252e-05,1.4846865439609e-05,2.40894566578056e-06,-6.25071203704869e-06,-0.000153917550840299,-0.000684658080647113,-3.37400368851365e-06,3.1069823081737e-16,2.0552200355515e-05,-2.44501902223823e-07,1.85023306352974e-06,-2.71672528592513e-06,-3.10090255519847e-16,2.16670335034701e-06,-4.83272114887914e-06,0.000256280250661177,-0.523073435185537,0.000173165018514907,-3.74928938876209e-15,0.000318702778444273,-0.000225238026844359,1.89157260730753e-05,-2.7096077709386e-15,-1.10981117128559e-05,2.62087924620467e-05,0.000141824196008792,0.707106781186571,0.22337104392026,1.62593566669369e-05,0.000800038434288858,5.23621897196944e-05,-0.0004361605428022,2.41842986636278e-05,5.41123075965979e-15,-9.00828561329206e-07,-5.17678707426701e-15,-2.61111294644598e-15,-1.32203512933359e-05,-3.47150993088519e-06,1.56252308761232e-15,2.16245126388313e-05,-2.61712164512474e-16,1.82586320876345e-05,-4.06921484627984e-16,1.35703168353755e-15,-1.58728868617763e-15,1.19356101201455e-06,-6.76248225033776e-07,2.13485983264262e-07,6.64616902076105e-16,9.92332755572143e-16,7.14823175992911e-16,1.69483298415917e-15,2.20939928046522e-14,2.62995259756426e-07,-3.66921194067361e-16,-2.58629358948028e-16,-3.13179455896109e-06,-8.1702962817643e-16,-1.00469055981221e-16,7.08786673583923e-16,1.84514817695727e-15,-8.14989842405767e-17,-1.55647761698345e-15,-5.98821893019184e-07,-1.69987656555134e-16,-2.27635851190554e-15,4.20893481485732e-15,-2.00449492159093e-15,5.37715559835528e-16,-8.9938712553978e-16,2.01094794683491e-15,-3.4063594341332e-16,1.2459007935089e-14,-0.0975900072948509
"t25",-0.0886127585771477,0.105967402743056,0.190985290522858,0.00965160140153873,0.115552959287608,0.000954795100801755,0.000650520083402868,-0.00645678364882646,-0.00269956856105277,-0.000916255250699191,0.00351361108375836,-0.0567950928684763,0.00788272993494531,-0.223421933074831,-0.000899301205285389,0.00331579842588365,1.43623528287232e-06,0.00894666346984148,0.0717904794805532,9.17751400340266e-05,0.198607669343995,-0.00161320750483636,0.00312932156890541,-4.40243924423536e-05,5.33124044716296e-05,6.1679960043003e-05,-4.52599814531985e-05,4.79991948322465e-16,1.65321126101202e-06,-1.6325184456491e-05,-3.76570869327344e-05,1.48468654385061e-05,2.40894566639544e-06,-6.25071203599839e-06,-0.000153917550839312,-0.000684658080649437,-3.37400368797429e-06,4.16001402995724e-16,2.05522003580117e-05,-2.44501900995558e-07,1.85023306313613e-06,-2.71672528506611e-06,-7.63885553311316e-16,2.16670334985644e-06,-4.83272114801326e-06,0.000256280250662684,-0.523073435185542,0.000173165018508683,-5.02543256098787e-15,0.000318702778439479,-0.000225238026823353,1.89157260720819e-05,-1.57240154698959e-15,-1.10981117124171e-05,2.62087924366889e-05,0.00014182419599437,-0.707106781186524,0.223371043920397,1.62593568993809e-05,0.000800038434199075,5.23621897148982e-05,-0.000436160542910479,2.41842986546505e-05,-8.35919112376719e-15,-9.00828565582526e-07,3.65900782222266e-15,3.16353542108455e-15,-1.32203512925623e-05,-3.4715099161916e-06,-1.63350856367637e-15,2.16245126395556e-05,-5.81144452044317e-16,1.82586320848782e-05,1.79634169908142e-15,-3.7543415288463e-15,-7.11799867010292e-16,1.19356101378529e-06,-6.76248228631778e-07,2.13485986539397e-07,-1.78197435183205e-15,-2.06571863962743e-15,-1.72328796604372e-15,-2.76552361308072e-15,-9.81104136551326e-15,2.62995259269316e-07,-1.94813697349304e-15,6.10839012227544e-16,-3.13179455320176e-06,6.71343781569327e-17,1.7989262096842e-15,-3.14273055709977e-18,1.04023648410404e-15,1.59655539060017e-17,-1.12583049484802e-15,-5.98821895739857e-07,8.84727103424811e-16,2.71270620500375e-15,-1.6613694278482e-15,1.28801884188114e-15,-2.06830323863262e-15,-1.19082066950388e-15,-3.82620883941334e-16,-2.86685752898767e-16,1.19123318248814e-14,-0.0975900072948507
"t33",-0.0888018996867081,0.106439766983802,0.192237881168502,0.00972871688351935,0.116878408801826,0.000968545658149609,0.000660759345515577,-0.00657149023949677,-0.00276561536905546,-0.000942828254753606,0.00365073286978294,-0.0591844312397812,0.00823576442429731,-0.234268508963202,-0.000949161623612397,0.00350265411087962,1.53156350365813e-06,0.00971463333451366,0.0782909094185799,0.000101509635633212,0.221521826786939,-0.00179939093123689,0.00349263909688984,-4.99221291398981e-05,6.09161657090587e-05,7.14182166528608e-05,-5.26639634164009e-05,-5.28194051938743e-16,2.04772737950571e-06,-2.03462138125616e-05,-4.84087948508052e-05,1.93598314705069e-05,3.30711621048183e-06,-8.94391030112192e-06,-0.000226472759826762,-0.00105231863157284,-5.19418995642327e-06,5.10598208094773e-16,4.94425883157121e-05,-6.70941530917241e-07,5.53058224029207e-06,-1.39493387488938e-05,2.84185444741222e-17,-4.70923553278379e-06,6.86508998081318e-06,-3.84634899907126e-06,-0.0216440256324088,1.67205706329356e-05,-4.594021800606e-16,5.44232412653362e-05,-4.01562003114182e-05,2.4634848635015e-06,4.36578358888107e-15,-9.26770234897269e-07,-2.93623404740141e-07,-4.72015408265562e-05,-7.04818020313166e-14,-0.877221230766083,-0.000155137313451636,-0.00947567482633341,-0.000730565568387349,-0.191389993320335,4.15350101264144e-05,4.6828424334608e-15,-1.01127666873053e-06,2.78545530293962e-15,-2.48138430681553e-15,-1.24006839161093e-05,-3.22596017198922e-06,7.70357919029461e-16,1.97270265327734e-05,6.53503527470705e-16,1.6510088719397e-05,-2.67638151006608e-15,-2.80979524811762e-16,2.0630509808279e-15,1.05360392046119e-06,-5.94762229352727e-07,1.87586540610632e-07,-7.50990019428345e-16,1.1779923065926e-15,1.83936835707121e-15,-1.45251373683388e-16,-1.8719298540748e-14,2.28437950099392e-07,7.25984411011916e-16,1.3691916085345e-15,-2.71225551429361e-06,-3.4924513794139e-16,-1.56857135070093e-16,-1.53448994675682e-15,-2.01161356656097e-15,-1.33430449846785e-17,1.29526301818019e-15,-5.16739991351518e-07,-3.0702674164103e-16,5.0319812250522e-15,1.18077027402245e-15,2.12460131071896e-15,-1.04001400532488e-15,4.18826748386394e-15,-8.05025904349858e-17,-7.08196878920503e-16,1.11780302100079e-14,-0.0975900072948632
"t96",-0.0891637182943432,0.107341261499979,0.194623431364444,0.00987537668142634,0.119390730928718,0.000994537226678545,0.000680089749355873,-0.0067876391850338,-0.00288933030872331,-0.000992409636514363,0.00390448753822063,-0.0635955070393002,0.00888615058002729,-0.254193914796895,-0.00104029301328579,0.00384395261803841,1.70447183448416e-06,0.0110902548075818,0.0899017086698856,0.000118742718493417,0.261883465361367,-0.00212733304758557,0.00413235116867709,-6.02131269373258e-05,7.41293304719753e-05,8.82239584477265e-05,-6.54097835605613e-05,-6.74996109753585e-16,2.7081773532088e-06,-2.70612501061306e-05,-6.61570057214352e-05,2.67725779481677e-05,4.7584857944667e-06,-1.32458541160519e-05,-0.00034154403485551,-0.00162950046160874,-8.0506398772224e-06,1.83509362696026e-16,9.19431487993181e-05,-1.29132001006105e-06,1.08520016267671e-05,-2.97797861638247e-05,6.81028068401737e-16,-1.36625358184644e-05,2.18016289011297e-05,-0.000272645054222087,0.473390538298726,-0.000127650510248272,3.4764052005031e-15,-0.000140542553277455,5.70560445032427e-05,-2.25832608278682e-06,-4.97427165456253e-16,7.06568138784203e-07,1.78651033975418e-07,2.01047029996531e-05,1.79094748898295e-14,0.21772883736303,3.52691975181756e-05,0.00212536143965929,0.00016245021466338,0.0403270900848827,-3.2910351061525e-06,-6.14205023659028e-16,-5.59526796810478e-08,-5.83334273978327e-16,2.07950541719985e-15,-2.55067299598662e-06,-7.06733537875239e-07,1.64067503950115e-15,4.92020829918197e-06,-7.5518175831969e-16,4.39731732951837e-06,-4.66605910717281e-16,1.15911398259415e-15,-3.04450753777362e-15,3.43931536314064e-07,-2.01429428588937e-07,6.41533030559256e-08,2.97102350414838e-16,7.89610073515203e-16,-2.58604648997397e-16,4.02351434572326e-16,-4.72051573063506e-15,9.03480006981855e-08,2.05962446052125e-15,-2.51370671133118e-15,-1.1310385686292e-06,4.04409529730614e-15,1.10765598380392e-15,-5.06813583446119e-15,-7.48651716615575e-15,1.98249555264574e-15,-5.39981272421444e-15,-2.40995040251014e-07,-4.08319968661656e-15,-3.53825069168637e-14,-1.01879098569071e-15,-1.82365362030151e-14,-0.707106781186545,1.72750781221065e-13,-1.12772878570862e-14,-6.67459560686156e-15,1.46318774009955e-14,-0.0975900072948546
"t97",-0.0891637182943432,0.107341261499979,0.194623431364444,0.00987537668142628,0.119390730928718,0.000994537226678537,0.000680089749355922,-0.0067876391850338,-0.00288933030872318,-0.000992409636514288,0.0039044875382208,-0.0635955070393002,0.00888615058002731,-0.254193914796896,-0.00104029301328608,0.00384395261803797,1.70447183418441e-06,0.0110902548075819,0.0899017086698858,0.000118742718493559,0.261883465361367,-0.00212733304758568,0.00413235116867667,-6.02131269370598e-05,7.41293304721002e-05,8.82239584478529e-05,-6.5409783561033e-05,-3.36052938513921e-17,2.70817735362615e-06,-2.70612501063159e-05,-6.61570057215151e-05,2.67725779483914e-05,4.75848579436212e-06,-1.3245854115725e-05,-0.000341544034855612,-0.00162950046160891,-8.05063987709489e-06,-7.0802005657368e-16,9.19431487992643e-05,-1.29132001033211e-06,1.08520016259101e-05,-2.97797861633934e-05,8.61084984498919e-16,-1.36625358186178e-05,2.18016289016284e-05,-0.00027264505422362,0.473390538298721,-0.000127650510241139,4.107008619239e-15,-0.000140542553278059,5.70560445047361e-05,-2.25832608128434e-06,-5.12895216277834e-16,7.06568139648954e-07,1.78651034604269e-07,2.01047029988758e-05,1.54541499924396e-14,0.21772883736303,3.52691975188126e-05,0.00212536143966125,0.000162450214662635,0.0403270900848746,-3.29103510352563e-06,-2.77094077962145e-15,-5.59526783786533e-08,-3.12144716159404e-17,-7.78479944002743e-16,-2.55067300094891e-06,-7.06733536610085e-07,-2.05033353847431e-15,4.92020830314868e-06,4.94312554028297e-16,4.39731733339123e-06,9.86837661352875e-16,-1.72644937335505e-15,3.46841492109848e-15,3.43931539430759e-07,-2.01429424142878e-07,6.41532987041085e-08,-1.09786814682581e-15,-6.5036439117525e-16,1.2908584263585e-15,-1.51483012965348e-16,5.7086418069375e-15,9.03479999839326e-08,-2.19903381279651e-15,1.35733152094414e-15,-1.1310385641609e-06,-3.83148834488336e-15,6.10864633014286e-16,5.63009946329287e-15,5.995753689136e-15,-1.10161434197731e-15,5.16299384094377e-15,-2.40995013695404e-07,4.48694016069153e-15,3.49822140774455e-14,-1.21308001500012e-15,1.88220843653915e-14,0.70710678118655,-1.68115442914474e-13,1.23066092048868e-14,4.53312828330351e-15,7.71045398454189e-15,-0.0975900072948464
"t53",-0.0856216611523766,0.0982056902628492,0.169656204940879,0.00830540547002215,0.0909184433950523,0.000684668678211251,0.000444032981810543,-0.00404726218252683,-0.0010931166486179,-0.000193417067405847,-0.00152964597450665,0.0416496571175856,-0.00842279474634754,0.379591028928292,0.00359576534371112,-0.0150786976467597,0.000125354341413332,0.0331394397300836,0.21352676372509,0.000177502627131183,0.0165880166400027,-0.000123367702432937,-0.000167953319067232,0.000390921793113477,-0.00827495884516405,0.000775966779415445,-0.000460111399705287,-6.50352955419787e-16,9.11857725279336e-06,-8.90502610957205e-05,-0.000201482820757311,7.99490905527486e-05,1.41846793924701e-05,-4.39186137207677e-05,-0.00138879454874523,-0.493048506626741,0.00056240497294328,1.4656335452458e-15,0.000112162446907199,-1.56237747791113e-06,1.30241386313663e-05,-3.39935147436864e-05,-6.49469028427059e-17,-1.23200085207574e-05,1.8293153416446e-05,-4.33910046584903e-05,0.00570646571444078,2.64187925036934e-05,6.02420648232164e-16,0.000134605573320321,-0.000127296636708581,1.19833665038384e-05,3.94251098039288e-16,-7.17684538150955e-06,1.69003606418331e-05,8.2224348318585e-05,1.71711623769227e-15,0.00218685575488561,-6.55428757238263e-06,-0.000424149987977435,-3.33831182555245e-05,-0.00729198630531631,5.27711856295201e-05,4.40144466775801e-16,-1.33150917587874e-06,8.90560258659736e-16,2.04224424200078e-15,-1.82408821961136e-05,-4.78352087376578e-06,-6.02204338323933e-16,2.9755994683685e-05,7.83716633979812e-15,2.51260561742358e-05,-1.1870101713622e-14,6.7523205429729e-14,0.707106781186548,1.64907048606587e-06,-9.35642338029538e-07,2.95495460870322e-07,-3.29687122858412e-15,3.11613574726413e-15,2.3064482094155e-15,1.99053814938634e-15,3.58153578983077e-14,3.66956666895649e-07,3.19235170201387e-15,4.06929520424317e-16,-4.38663802586818e-06,-1.86281963836494e-15,-3.33592055778363e-16,1.54197918955081e-15,-3.14048281843545e-16,9.42580220680804e-16,1.74777298726495e-15,-8.46991004445549e-07,1.15879405499521e-15,1.07076473867994e-16,-5.41528102801816e-15,2.90859244112926e-16,-2.8676722174133e-15,-1.13569987849697e-15,4.39275621130046e-16,-1.55180082942883e-15,1.23445371471929e-14,-0.0975900072948548
"t54",-0.0856216611523766,0.0982056902628493,0.169656204940879,0.00830540547002213,0.0909184433950523,0.000684668678211233,0.000444032981810483,-0.00404726218252684,-0.00109311664861795,-0.000193417067405493,-0.00152964597450639,0.0416496571175857,-0.00842279474634753,0.379591028928292,0.0035957653437106,-0.01507869764676,0.000125354341413105,0.033139439730083,0.21352676372509,0.000177502627130465,0.0165880166400027,-0.000123367702432965,-0.000167953319067807,0.000390921793112876,-0.00827495884516418,0.000775966779415508,-0.000460111399705254,-9.48588333697544e-16,9.11857725364629e-06,-8.9050261095989e-05,-0.000201482820757837,7.99490905527465e-05,1.41846793925875e-05,-4.39186137208391e-05,-0.00138879454874411,-0.493048506626742,0.000562404972942662,5.89469508763769e-16,0.000112162446906337,-1.5623774793439e-06,1.30241386304658e-05,-3.39935147434622e-05,4.33800445959328e-16,-1.23200085195505e-05,1.82931534182257e-05,-4.33910046577748e-05,0.00570646571444299,2.64187924968656e-05,-4.83274193007432e-16,0.000134605573320741,-0.000127296636710175,1.1983366504319e-05,3.60193843091333e-16,-7.17684538519778e-06,1.69003606444066e-05,8.22243483161441e-05,1.07873799853288e-15,0.0021868557548833,-6.55428757216407e-06,-0.000424149987969531,-3.33831182555904e-05,-0.0072919863053219,5.27711856315462e-05,-9.19115837236499e-16,-1.33150917649949e-06,4.99652207912168e-16,-2.56376875903506e-15,-1.82408821875559e-05,-4.78352090635294e-06,-1.57218897411858e-16,2.9755994640637e-05,-8.38536630111408e-15,2.51260561641541e-05,1.1675518690927e-14,-6.87277763790138e-14,-0.707106781186547,1.64907051010476e-06,-9.35642366749274e-07,2.95495450930299e-07,2.45225852194989e-15,-2.89893754503353e-15,-1.29434721255328e-15,-2.65818667048644e-15,-3.76883452257816e-14,3.66956661698443e-07,-4.39476976189561e-15,-1.39890520167937e-16,-4.38663805162035e-06,1.29423289466414e-15,1.81437286147138e-15,-1.53452975665937e-15,-4.52826159921684e-16,-1.60406439002167e-17,-2.46612711808381e-15,-8.4699100255281e-07,-7.6534261845284e-16,2.03608897915421e-15,4.70162628387858e-15,5.3139693164921e-16,3.58549911322024e-15,5.74768287417901e-15,5.3143773629375e-16,4.68429401646214e-16,1.09333603765738e-14,-0.0975900072948556
"t39",-0.0855206938254242,0.0979631587796945,0.169038159919244,0.00826848138771132,0.0903356380535658,0.00067913787196329,0.00044010596768442,-0.00400675774292443,-0.0010779181704772,-0.000190209829479816,-0.00149504043737373,0.0406295571263446,-0.00820232928022995,0.368762269641107,0.00347742613388923,-0.0145736232680885,0.000120333369675031,0.0313690752803437,0.201400752773113,0.000165380583911252,0.0153355716085053,-0.000114049377730658,-0.000155175945538341,0.000355470659470792,-0.00746284146228825,0.000689118304340853,-0.000406139349528712,1.05650828156619e-15,7.2715439375077e-06,-7.00687273432099e-05,-0.000146119731754387,5.52452517788953e-05,7.35697998564662e-06,-1.21667614018297e-05,3.82651753901606e-06,0.50681306267036,-0.000618028858185559,-1.16780915930514e-15,0.00017438658011155,-2.31090606054002e-06,1.88539150860744e-05,-4.62028446352445e-05,-4.56727683318025e-16,-1.53847243818238e-05,2.25965938684127e-05,-5.08721405290991e-05,0.00665723448829094,3.06439288586887e-05,-2.25810066481223e-16,0.000154339622280647,-0.00014476577565204,1.3546768630687e-05,-6.56230055718316e-16,-8.0941472045022e-06,1.90095252190392e-05,9.21432545725249e-05,4.28404309042378e-15,0.00244005014988181,-7.3090040677919e-06,-0.000472950610909288,-3.72220304073168e-05,-0.00812789879960144,5.85871941592674e-05,-1.48449798614379e-15,-1.47118838099809e-06,0.707106781186548,9.69677544556624e-15,-2.00240021195901e-05,-5.24772183291197e-06,4.18614856226985e-15,3.25939761438134e-05,1.19107831988389e-15,2.74982619897073e-05,4.43499839620551e-15,8.60774035200286e-15,-1.71021228821053e-16,1.79878304114638e-06,-1.01985480839242e-06,3.22028106502446e-07,5.88495551896607e-17,5.56500589656418e-17,-2.64224259297581e-16,-7.35535649760063e-16,-3.17810887791098e-15,3.98577025026879e-07,1.47541488682778e-15,1.6465332460371e-16,-4.7578399785591e-06,-2.41681686006229e-16,-5.4503219493149e-16,1.91840191036622e-15,1.58205902718268e-15,-7.77282252001405e-16,8.04223613671662e-17,-9.15465448788348e-07,-2.66479377702107e-16,-9.7999078508849e-16,-6.88928781537923e-15,4.02876902918812e-16,1.46216208730195e-16,-1.42326172798602e-15,1.58590758089502e-16,-3.29128178958748e-16,1.10885541088272e-14,-0.0975900072948517
