"","t1","t11","t12","t3","t22","t75","t76","t51","t69","t70","t64","t90","t91","t63","t13","t7","t88","t89","t79","t80","t40","t20","t21","t105","t106","t66","t29","t26","t61","t62","t48","t45","t49","t50","t96","t97","t92","t93","t39","t54","t55","t85","t86","t33","t34","t46","t47","t41","t42","t71","t72","t103","t104","t52","t53","t32","t59","t60","t43","t44","t10","t8","t9","t14","t77","t78","t73","t74","t56","t57","t99","t100","t84","t25","t83","t98","t101","t102","t67","t68","t4","t19","t30","t31","t37","t38","t35","t36","t27","t28","t17","t18","t87","t94","t95","t65","t58","t23","t24","t81","t82","t15","t16","t5","t6","t2"
"t77",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.1159059202,0,0.2957264474,1.5652216222,1.5652216222,2.5922037574,2.5922037574,2.99877807378,2.99877807378,2.9987780738,2.571277703,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t78",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.1159059202,0.2957264474,0,1.5652216222,1.5652216222,2.5922037574,2.5922037574,2.99877807378,2.99877807378,2.9987780738,2.571277703,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t73",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.1159059202,1.5652216222,1.5652216222,0,0.337890177,2.5922037574,2.5922037574,2.99877807378,2.99877807378,2.9987780738,2.571277703,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t74",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.1159059202,1.5652216222,1.5652216222,0.337890177,0,2.5922037574,2.5922037574,2.99877807378,2.99877807378,2.9987780738,2.571277703,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t56",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.5922037572,2.5922037574,2.5922037574,2.5922037574,2.5922037574,0,0.706772743,2.99877807378,2.99877807378,2.9987780738,2.571277703,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t57",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.5922037572,2.5922037574,2.5922037574,2.5922037574,2.5922037574,0.706772743,0,2.99877807378,2.99877807378,2.9987780738,2.571277703,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t99",6.826566307041,6.824880159441,6.824880159441,6.013267931041,6.013267930621,6.013267930621,6.013267930621,6.013267930621,6.013267930661,6.013267930661,6.013267930611,6.013267930651,6.013267930651,6.013267930611,6.013267930241,6.013267930311,6.013267930621,6.013267930621,6.0132679306039,6.0132679306039,6.013267930631,6.013267930531,6.013267930531,6.013267930591,6.013267930591,6.013267930611,6.013267930611,6.013267930631,6.013267930541,6.013267930541,6.013267930641,6.013267930631,6.013267930631,6.013267930631,6.013267930251,6.013267930251,6.013267930641,6.013267930641,6.013267930591,6.013267930591,6.013267930591,6.013267930591,6.013267930591,6.013267930501,6.013267930501,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930641,6.013267930641,6.013267930271,6.013267930271,6.013267930541,6.013267930541,6.013267931041,6.013267931041,6.013267931041,6.013267930641,6.013267930641,5.521362943241,3.17860904158,4.62650701438,2.99877807358,2.99877807378,2.99877807378,2.99877807378,2.99877807378,2.99877807378,2.99877807378,0,0.0661382339,0.21868626618,1.27986378538,3.64406970658,3.64406970654,3.644069706536,3.644069706536,3.64406970658,3.64406970658,4.208480099011,5.88039748697,5.88039748697,5.88039748697,5.88039748677,5.88039748677,5.880397487011,5.880397487011,5.880397486911,5.880397486911,5.880397486811,5.880397486811,5.880397486451,5.880397486451,5.880397486451,5.880397486511,5.880397486511,5.880397486511,5.880397486511,5.880397486511,5.880397486511,5.880397486124,5.880397486124,5.880397487211,5.880397487211,5.823466847241
"t100",6.826566307041,6.824880159441,6.824880159441,6.013267931041,6.013267930621,6.013267930621,6.013267930621,6.013267930621,6.013267930661,6.013267930661,6.013267930611,6.013267930651,6.013267930651,6.013267930611,6.013267930241,6.013267930311,6.013267930621,6.013267930621,6.0132679306039,6.0132679306039,6.013267930631,6.013267930531,6.013267930531,6.013267930591,6.013267930591,6.013267930611,6.013267930611,6.013267930631,6.013267930541,6.013267930541,6.013267930641,6.013267930631,6.013267930631,6.013267930631,6.013267930251,6.013267930251,6.013267930641,6.013267930641,6.013267930591,6.013267930591,6.013267930591,6.013267930591,6.013267930591,6.013267930501,6.013267930501,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930641,6.013267930641,6.013267930271,6.013267930271,6.013267930541,6.013267930541,6.013267931041,6.013267931041,6.013267931041,6.013267930641,6.013267930641,5.521362943241,3.17860904158,4.62650701438,2.99877807358,2.99877807378,2.99877807378,2.99877807378,2.99877807378,2.99877807378,2.99877807378,0.0661382339,0,0.21868626618,1.27986378538,3.64406970658,3.64406970654,3.644069706536,3.644069706536,3.64406970658,3.64406970658,4.208480099011,5.88039748697,5.88039748697,5.88039748697,5.88039748677,5.88039748677,5.880397487011,5.880397487011,5.880397486911,5.880397486911,5.880397486811,5.880397486811,5.880397486451,5.880397486451,5.880397486451,5.880397486511,5.880397486511,5.880397486511,5.880397486511,5.880397486511,5.880397486511,5.880397486124,5.880397486124,5.880397487211,5.880397487211,5.823466847241
"t84",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,3.1786090416,4.6265070144,2.9987780736,2.9987780738,2.9987780738,2.9987780738,2.9987780738,2.9987780738,2.9987780738,0.21868626618,0.21868626618,0,1.2798637854,3.6440697066,3.64406970656,3.644069706556,3.644069706556,3.6440697066,3.6440697066,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t25",6.399065936261,6.397379788661,6.397379788661,5.585767560261,5.585767559841,5.585767559841,5.585767559841,5.585767559841,5.585767559881,5.585767559881,5.585767559831,5.585767559871,5.585767559871,5.585767559831,5.585767559461,5.585767559531,5.585767559841,5.585767559841,5.5857675598239,5.5857675598239,5.585767559851,5.585767559751,5.585767559751,5.585767559811,5.585767559811,5.585767559831,5.585767559831,5.585767559851,5.585767559761,5.585767559761,5.585767559861,5.585767559851,5.585767559851,5.585767559851,5.585767559471,5.585767559471,5.585767559861,5.585767559861,5.585767559811,5.585767559811,5.585767559811,5.585767559811,5.585767559811,5.585767559721,5.585767559721,5.585767559781,5.585767559781,5.585767559781,5.585767559781,5.585767559861,5.585767559861,5.585767559491,5.585767559491,5.585767559761,5.585767559761,5.585767560261,5.585767560261,5.585767560261,5.585767559861,5.585767559861,5.093862572461,2.7511086708,4.1990066436,2.5712777028,2.571277703,2.571277703,2.571277703,2.571277703,2.571277703,2.571277703,1.27986378538,1.27986378538,1.2798637854,0,3.2165693358,3.21656933576,3.216569335756,3.216569335756,3.2165693358,3.2165693358,3.780979728231,5.45289711619,5.45289711619,5.45289711619,5.45289711599,5.45289711599,5.452897116231,5.452897116231,5.452897116131,5.452897116131,5.452897116031,5.452897116031,5.452897115671,5.452897115671,5.452897115671,5.452897115731,5.452897115731,5.452897115731,5.452897115731,5.452897115731,5.452897115731,5.452897115344,5.452897115344,5.452897116431,5.452897116431,5.395966476461
"t83",6.826566306861,6.824880159261,6.824880159261,6.013267930861,6.013267930441,6.013267930441,6.013267930441,6.013267930441,6.013267930481,6.013267930481,6.013267930431,6.013267930471,6.013267930471,6.013267930431,6.013267930061,6.013267930131,6.013267930441,6.013267930441,6.0132679304239,6.0132679304239,6.013267930451,6.013267930351,6.013267930351,6.013267930411,6.013267930411,6.013267930431,6.013267930431,6.013267930451,6.013267930361,6.013267930361,6.013267930461,6.013267930451,6.013267930451,6.013267930451,6.013267930071,6.013267930071,6.013267930461,6.013267930461,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930321,6.013267930321,6.013267930381,6.013267930381,6.013267930381,6.013267930381,6.013267930461,6.013267930461,6.013267930091,6.013267930091,6.013267930361,6.013267930361,6.013267930861,6.013267930861,6.013267930861,6.013267930461,6.013267930461,5.521362943061,3.1786090414,4.6265070142,3.6440697064,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.64406970658,3.64406970658,3.6440697066,3.2165693358,0,0.27067508296,0.270675082956,0.270675082956,0.7324066104,0.7324066104,4.208480098831,5.88039748679,5.88039748679,5.88039748679,5.88039748659,5.88039748659,5.880397486831,5.880397486831,5.880397486731,5.880397486731,5.880397486631,5.880397486631,5.880397486271,5.880397486271,5.880397486271,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397485944,5.880397485944,5.880397487031,5.880397487031,5.823466847061
"t98",6.826566306821,6.824880159221,6.824880159221,6.013267930821,6.013267930401,6.013267930401,6.013267930401,6.013267930401,6.013267930441,6.013267930441,6.013267930391,6.013267930431,6.013267930431,6.013267930391,6.013267930021,6.013267930091,6.013267930401,6.013267930401,6.0132679303839,6.0132679303839,6.013267930411,6.013267930311,6.013267930311,6.013267930371,6.013267930371,6.013267930391,6.013267930391,6.013267930411,6.013267930321,6.013267930321,6.013267930421,6.013267930411,6.013267930411,6.013267930411,6.013267930031,6.013267930031,6.013267930421,6.013267930421,6.013267930371,6.013267930371,6.013267930371,6.013267930371,6.013267930371,6.013267930281,6.013267930281,6.013267930341,6.013267930341,6.013267930341,6.013267930341,6.013267930421,6.013267930421,6.013267930051,6.013267930051,6.013267930321,6.013267930321,6.013267930821,6.013267930821,6.013267930821,6.013267930421,6.013267930421,5.521362943021,3.17860904136,4.62650701416,3.64406970636,3.64406970656,3.64406970656,3.64406970656,3.64406970656,3.64406970656,3.64406970656,3.64406970654,3.64406970654,3.64406970656,3.21656933576,0.27067508296,0,0.071277460736,0.071277460736,0.73240661036,0.73240661036,4.208480098791,5.88039748675,5.88039748675,5.88039748675,5.88039748655,5.88039748655,5.880397486791,5.880397486791,5.880397486691,5.880397486691,5.880397486591,5.880397486591,5.880397486231,5.880397486231,5.880397486231,5.880397486291,5.880397486291,5.880397486291,5.880397486291,5.880397486291,5.880397486291,5.880397485904,5.880397485904,5.880397486991,5.880397486991,5.823466847021
"t101",6.826566306817,6.824880159217,6.824880159217,6.013267930817,6.013267930397,6.013267930397,6.013267930397,6.013267930397,6.013267930437,6.013267930437,6.013267930387,6.013267930427,6.013267930427,6.013267930387,6.013267930017,6.013267930087,6.013267930397,6.013267930397,6.0132679303799,6.0132679303799,6.013267930407,6.013267930307,6.013267930307,6.013267930367,6.013267930367,6.013267930387,6.013267930387,6.013267930407,6.013267930317,6.013267930317,6.013267930417,6.013267930407,6.013267930407,6.013267930407,6.013267930027,6.013267930027,6.013267930417,6.013267930417,6.013267930367,6.013267930367,6.013267930367,6.013267930367,6.013267930367,6.013267930277,6.013267930277,6.013267930337,6.013267930337,6.013267930337,6.013267930337,6.013267930417,6.013267930417,6.013267930047,6.013267930047,6.013267930317,6.013267930317,6.013267930817,6.013267930817,6.013267930817,6.013267930417,6.013267930417,5.521362943017,3.178609041356,4.626507014156,3.644069706356,3.644069706556,3.644069706556,3.644069706556,3.644069706556,3.644069706556,3.644069706556,3.644069706536,3.644069706536,3.644069706556,3.216569335756,0.270675082956,0.071277460736,0,0.05778118212,0.732406610356,0.732406610356,4.208480098787,5.880397486746,5.880397486746,5.880397486746,5.880397486546,5.880397486546,5.880397486787,5.880397486787,5.880397486687,5.880397486687,5.880397486587,5.880397486587,5.880397486227,5.880397486227,5.880397486227,5.880397486287,5.880397486287,5.880397486287,5.880397486287,5.880397486287,5.880397486287,5.8803974859,5.8803974859,5.880397486987,5.880397486987,5.823466847017
"t102",6.826566306817,6.824880159217,6.824880159217,6.013267930817,6.013267930397,6.013267930397,6.013267930397,6.013267930397,6.013267930437,6.013267930437,6.013267930387,6.013267930427,6.013267930427,6.013267930387,6.013267930017,6.013267930087,6.013267930397,6.013267930397,6.0132679303799,6.0132679303799,6.013267930407,6.013267930307,6.013267930307,6.013267930367,6.013267930367,6.013267930387,6.013267930387,6.013267930407,6.013267930317,6.013267930317,6.013267930417,6.013267930407,6.013267930407,6.013267930407,6.013267930027,6.013267930027,6.013267930417,6.013267930417,6.013267930367,6.013267930367,6.013267930367,6.013267930367,6.013267930367,6.013267930277,6.013267930277,6.013267930337,6.013267930337,6.013267930337,6.013267930337,6.013267930417,6.013267930417,6.013267930047,6.013267930047,6.013267930317,6.013267930317,6.013267930817,6.013267930817,6.013267930817,6.013267930417,6.013267930417,5.521362943017,3.178609041356,4.626507014156,3.644069706356,3.644069706556,3.644069706556,3.644069706556,3.644069706556,3.644069706556,3.644069706556,3.644069706536,3.644069706536,3.644069706556,3.216569335756,0.270675082956,0.071277460736,0.05778118212,0,0.732406610356,0.732406610356,4.208480098787,5.880397486746,5.880397486746,5.880397486746,5.880397486546,5.880397486546,5.880397486787,5.880397486787,5.880397486687,5.880397486687,5.880397486587,5.880397486587,5.880397486227,5.880397486227,5.880397486227,5.880397486287,5.880397486287,5.880397486287,5.880397486287,5.880397486287,5.880397486287,5.8803974859,5.8803974859,5.880397486987,5.880397486987,5.823466847017
"t67",6.826566306861,6.824880159261,6.824880159261,6.013267930861,6.013267930441,6.013267930441,6.013267930441,6.013267930441,6.013267930481,6.013267930481,6.013267930431,6.013267930471,6.013267930471,6.013267930431,6.013267930061,6.013267930131,6.013267930441,6.013267930441,6.0132679304239,6.0132679304239,6.013267930451,6.013267930351,6.013267930351,6.013267930411,6.013267930411,6.013267930431,6.013267930431,6.013267930451,6.013267930361,6.013267930361,6.013267930461,6.013267930451,6.013267930451,6.013267930451,6.013267930071,6.013267930071,6.013267930461,6.013267930461,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930321,6.013267930321,6.013267930381,6.013267930381,6.013267930381,6.013267930381,6.013267930461,6.013267930461,6.013267930091,6.013267930091,6.013267930361,6.013267930361,6.013267930861,6.013267930861,6.013267930861,6.013267930461,6.013267930461,5.521362943061,3.1786090414,4.6265070142,3.6440697064,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.64406970658,3.64406970658,3.6440697066,3.2165693358,0.7324066104,0.73240661036,0.732406610356,0.732406610356,0,0.3808268122,4.208480098831,5.88039748679,5.88039748679,5.88039748679,5.88039748659,5.88039748659,5.880397486831,5.880397486831,5.880397486731,5.880397486731,5.880397486631,5.880397486631,5.880397486271,5.880397486271,5.880397486271,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397485944,5.880397485944,5.880397487031,5.880397487031,5.823466847061
"t68",6.826566306861,6.824880159261,6.824880159261,6.013267930861,6.013267930441,6.013267930441,6.013267930441,6.013267930441,6.013267930481,6.013267930481,6.013267930431,6.013267930471,6.013267930471,6.013267930431,6.013267930061,6.013267930131,6.013267930441,6.013267930441,6.0132679304239,6.0132679304239,6.013267930451,6.013267930351,6.013267930351,6.013267930411,6.013267930411,6.013267930431,6.013267930431,6.013267930451,6.013267930361,6.013267930361,6.013267930461,6.013267930451,6.013267930451,6.013267930451,6.013267930071,6.013267930071,6.013267930461,6.013267930461,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930321,6.013267930321,6.013267930381,6.013267930381,6.013267930381,6.013267930381,6.013267930461,6.013267930461,6.013267930091,6.013267930091,6.013267930361,6.013267930361,6.013267930861,6.013267930861,6.013267930861,6.013267930461,6.013267930461,5.521362943061,3.1786090414,4.6265070142,3.6440697064,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.6440697066,3.64406970658,3.64406970658,3.6440697066,3.2165693358,0.7324066104,0.73240661036,0.732406610356,0.732406610356,0.3808268122,0,4.208480098831,5.88039748679,5.88039748679,5.88039748679,5.88039748659,5.88039748659,5.880397486831,5.880397486831,5.880397486731,5.880397486731,5.880397486631,5.880397486631,5.880397486271,5.880397486271,5.880397486271,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397485944,5.880397485944,5.880397487031,5.880397487031,5.823466847061
"t4",6.39533993203,6.39365378443,6.39365378443,5.58204155603,5.58204155561,5.58204155561,5.58204155561,5.58204155561,5.58204155565,5.58204155565,5.5820415556,5.58204155564,5.58204155564,5.5820415556,5.58204155523,5.5820415553,5.58204155561,5.58204155561,5.5820415555929,5.5820415555929,5.58204155562,5.58204155552,5.58204155552,5.58204155558,5.58204155558,5.5820415556,5.5820415556,5.58204155562,5.58204155553,5.58204155553,5.58204155563,5.58204155562,5.58204155562,5.58204155562,5.58204155524,5.58204155524,5.58204155563,5.58204155563,5.58204155558,5.58204155558,5.58204155558,5.58204155558,5.58204155558,5.58204155549,5.58204155549,5.58204155555,5.58204155555,5.58204155555,5.58204155555,5.58204155563,5.58204155563,5.58204155526,5.58204155526,5.58204155553,5.58204155553,5.58204155603,5.58204155603,5.58204155603,5.58204155563,5.58204155563,5.09013656823,2.760582126231,4.208480099031,4.208480098831,4.208480099031,4.208480099031,4.208480099031,4.208480099031,4.208480099031,4.208480099031,4.208480099011,4.208480099011,4.208480099031,3.780979728231,4.208480098831,4.208480098791,4.208480098787,4.208480098787,4.208480098831,4.208480098831,0,5.449171111959,5.449171111959,5.449171111959,5.449171111759,5.449171111759,5.449171112,5.449171112,5.4491711119,5.4491711119,5.4491711118,5.4491711118,5.44917111144,5.44917111144,5.44917111144,5.4491711115,5.4491711115,5.4491711115,5.4491711115,5.4491711115,5.4491711115,5.449171111113,5.449171111113,5.4491711122,5.4491711122,5.39224047223
"t19",6.826566307189,6.824880159589,6.824880159589,6.013267931189,6.013267930769,6.013267930769,6.013267930769,6.013267930769,6.013267930809,6.013267930809,6.013267930759,6.013267930799,6.013267930799,6.013267930759,6.013267930389,6.013267930459,6.013267930769,6.013267930769,6.0132679307519,6.0132679307519,6.013267930779,6.013267930679,6.013267930679,6.013267930739,6.013267930739,6.013267930759,6.013267930759,6.013267930779,6.013267930689,6.013267930689,6.013267930789,6.013267930779,6.013267930779,6.013267930779,6.013267930399,6.013267930399,6.013267930789,6.013267930789,6.013267930739,6.013267930739,6.013267930739,6.013267930739,6.013267930739,6.013267930649,6.013267930649,6.013267930709,6.013267930709,6.013267930709,6.013267930709,6.013267930789,6.013267930789,6.013267930419,6.013267930419,6.013267930689,6.013267930689,6.013267931189,6.013267931189,6.013267931189,6.013267930789,6.013267930789,5.521362943389,4.43249951419,5.88039748699,5.88039748679,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748699,5.88039748697,5.88039748697,5.88039748699,5.45289711619,5.88039748679,5.88039748675,5.880397486746,5.880397486746,5.88039748679,5.88039748679,5.449171111959,0,2.002265738,2.002265738,3.3779942894,3.3779942894,3.396898668159,3.396898668159,3.396898668059,3.396898668059,3.396898667959,3.396898667959,3.599517108599,3.599517108599,3.599517108599,3.599517108659,3.599517108659,4.546421219259,4.546421219259,4.546421219259,4.546421219259,4.546421218872,4.546421218872,5.522012512359,5.522012512359,5.823466847389
