"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111"
"t26",0.0543668278478729,-0.0666222657170539,-0.00161290353954495,-0.116383562716277,0.000879916055696552,-0.00810246733671257,0.00201785541080504,0.00515202691101437,-0.0335795355959783,-0.0381208835575193,0.00454505460193979,0.172642737434116,-0.0519858802819545,0.20767347102193,-0.0191090279592586,0.0740648060342949,-0.617684831247664,0.000483798807116587,0.0122880860397106,0.0118365236527881,1.25690537865966e-05,-0.059306873694276,0.000194275413875643,-2.92397628725097e-05,-0.010975712054849,0.000201101350770646,-0.00328904787183749,0.00168520850313424,0.00159276126985893,-0.00400472833032661,-0.000695661162876045,6.98563319975754e-06,4.03630996594965e-05,-9.96585377806256e-05,0.000120092570673304,0.00349192316693743,0.000129643482219883,0.00209029663487115,-0.00265896439920548,-9.46084128670779e-05,-6.93157064983137e-16,-5.7026381126609e-16,-0.000200132153246871,-0.00934850497062829,0.00223076083088977,-0.000544188448711754,-8.26962668711858e-05,-0.00866775946278659,-0.0126877066852791,-0.00132850551059152,-0.707106781186549,1.49969862303652e-05,0.000455898114750727,9.28559382867658e-16,-0.000820045537339289,-5.59852423263043e-05,8.36292644577134e-16,-3.59066446802037e-05,1.44009509185643e-05,-2.7867107456461e-05,0.000520404275678711,2.39999275276116e-06,5.12433894675949e-05,-5.30714179708551e-05,-4.3861712018313e-05,8.42958233881268e-16,0.00148696855127567,0.0009889375696806,0.000119208370788577,-1.00535840644511e-15,-0.00183318309426019,3.22433991082562e-06,-0.00176738200340489,1.62675746544509e-17,-1.14536488015016e-05,1.2510104444474e-16,3.79083205778919e-15,-2.75739922045333e-06,-1.29071007074847e-15,-0.000561306629811688,-2.46853228933895e-06,1.39883730937219e-05,5.53168458233503e-07,3.67120133150609e-16,4.96756348104196e-17,3.31388613592576e-16,7.88030279801624e-16,9.68276930987647e-16,-4.85722573273506e-16,0.000982718345435572,1.27467957218332e-16,-8.97726351127245e-17,-5.29344392845809e-17,-0.000750547521951941,3.92715842451411e-16,3.03982868465868e-16,5.46974489221624e-16,-1.88946913836996e-06,9.31243706234359e-16,1.80233144488777e-15,1.44126070999673e-15,3.50090045488276e-16,7.92066166953087e-05,1.25115784422668e-15,-2.09818228887743e-16,1.22111021214356e-15,8.54149522896035e-15,-5.62254269571083e-15,1.65652529390823e-15,-2.1850028632745e-13,-0.0949157995752479
"t32",0.0577980961283286,-0.0788607881028927,-0.00210686972554787,-0.156768679877918,0.00129712481323939,0.0240174747577942,-0.0601538814289936,0.282759784481435,0.0411511433767884,0.0361244170999908,-0.00175891310958995,-0.0364227404010811,0.00896081690454275,-0.0268746542020366,0.00213200372852438,-0.00795643558666018,0.0305428594143059,1.06219009924319e-05,0.000745724411864916,0.240855181671905,-1.65920706259982e-05,-1.74417901258416e-05,5.96944623404893e-06,-1.50008487564277e-06,-0.00075286552368762,1.69817690567651e-05,-0.000292513207952256,0.000153930791144923,0.000149945359166414,-0.00038474923165965,-6.90342057619515e-05,6.82952089777145e-07,3.93895623668308e-06,-9.516598790812e-06,1.08678917454544e-05,0.00031299412103423,1.15788652524161e-05,9.94833463442792e-05,-3.04829212108959e-06,5.54950603663617e-06,-9.45208139377562e-16,1.76038231420709e-16,2.40333749448224e-05,0.000956799839435448,-0.000973438480194138,0.000576628161748821,0.00383206672503305,0.782230019442093,-0.105431755533615,-0.00715195239205569,-2.0442577010779e-14,2.6734930897621e-05,0.000716683911796931,1.69690805657212e-15,-0.43052252111947,-2.39680686355247e-05,-9.43013020440492e-16,-2.46220761527039e-05,9.90894517951098e-06,-2.04590735921275e-05,0.000384273272551238,1.77529195262585e-06,3.81015920720608e-05,-3.9270463733259e-05,-3.23079627230855e-05,-2.39793869943065e-15,0.000644589035988722,0.0100645714062963,7.81999266094836e-05,-7.15401667399674e-16,-0.00120197367056936,2.10282738894548e-06,-0.000700527547950081,5.50295263986768e-16,-7.28788239469151e-06,-1.61073135995945e-16,-3.51992095235566e-15,-1.72202971405132e-06,1.76621537675696e-15,-0.000349646966887258,-1.53117437020955e-06,8.65483905227527e-06,3.40761695123833e-07,5.43437474085019e-16,-4.02037348655363e-17,-8.44472532027253e-16,5.80496413546629e-16,-2.41802289508591e-16,1.36834987785051e-14,0.000599536192536362,2.18533127734815e-17,-4.08608250286539e-16,-1.9738767199778e-15,-0.00584409719382771,-1.93850810741024e-16,9.15256766497155e-16,2.5979752235823e-16,-1.11144961151643e-06,1.61700603762609e-15,-5.05351604871883e-16,8.20181546027427e-16,3.24602168348629e-15,2.91267533462073e-05,7.28337576440376e-16,-4.3030824427942e-16,1.724342028106e-15,1.28236368262363e-14,-5.36138162187517e-15,2.2548963646629e-15,-2.17899623138717e-13,-0.0949157995752471
"t38",0.0580066603331693,-0.0795836046276977,-0.00213576518821729,-0.159136641726247,0.0013250302011324,0.024699499694834,-0.0619610495792133,0.291646131848562,0.0434519167421426,0.0382970464482195,-0.00189659229552192,-0.0396047063864415,0.00992237585465162,-0.029933013333023,0.00238174892556349,-0.00889512248760103,0.0345930349446887,1.23290243562547e-05,0.000878984142312483,0.290478733156466,-2.0022682352729e-05,-2.13003384275681e-05,7.35028510096772e-06,-1.86917816748563e-06,-0.00095608002730864,2.23045231957382e-05,-0.000390387056243974,0.000207716498645642,0.000205731041384087,-0.000536291969439273,-0.000103184828569645,1.09093999349326e-06,6.31876948484165e-06,-1.59175832453165e-05,1.9648994194718e-05,0.000572870658017163,2.12885760780047e-05,0.000348719209227364,-0.000423233767934837,-1.37392462269623e-05,-1.95659077401343e-15,-8.77454664705712e-19,-2.56797716851868e-05,-0.000629509019969126,9.76809792788637e-05,7.00110592626983e-05,0.000987382650610211,0.202527288844246,-0.0287871177365621,-0.00199344285858499,2.08578169057129e-15,6.84844684254174e-06,0.000141879701683572,-4.09178350700453e-15,0.856111593877651,-9.35919666929148e-05,-5.58217804566069e-15,-3.73610961674561e-05,1.48786152363001e-05,-2.37600241523046e-05,0.00042937233890039,1.95601263664574e-06,3.72003611790963e-05,-3.65752115303847e-05,-2.94019149486651e-05,3.92879648958105e-15,0.000536370044523213,0.00826622053061535,6.33913211751935e-05,1.37628141577292e-16,-0.000974198863438161,1.70190037016909e-06,-0.000565891190049163,-4.37275481906813e-16,-5.88430144805154e-06,-2.69839681209349e-15,1.76289343909172e-15,-1.39263069209789e-06,-5.07305743832172e-15,-0.000282880864791795,-1.23977191227518e-06,7.01148158177355e-06,2.763555368237e-07,-1.69279572644235e-16,-4.43958823696904e-16,1.25790135673404e-15,5.13970753478839e-16,-3.28882727440556e-16,-8.12544476147536e-15,0.000488475209063899,-1.32710109034629e-15,-2.80870613135576e-16,-2.00364801868967e-15,-0.00477500080308659,-3.06138682269004e-16,-5.53877810636649e-16,-1.0597266233661e-15,-9.1047409253252e-07,1.43322440276378e-15,2.95854662557268e-15,1.44721055774355e-15,-2.3543375641968e-16,2.39393218534006e-05,9.94628730701537e-16,-3.03916760627615e-16,1.7159814026899e-15,5.65536161912673e-15,-6.5037619850191e-15,1.21354587557817e-15,-2.19021854455293e-13,-0.0949157995752434
"t95",0.0583806059922105,-0.0808761192537618,-0.00218732534957798,-0.163359263647569,0.00137464896950009,0.0259086076884859,-0.0651626087495001,0.307379955944322,0.0474867172660255,0.0421012671817823,-0.00213616502062586,-0.0451253684508924,0.011580640499895,-0.0351975779441645,0.00281125195080176,-0.0105090694007926,0.0415295358044789,1.52325807955853e-05,0.00110472407595872,0.374065980689078,-2.58004650470619e-05,-2.77808424308215e-05,9.66512699867557e-06,-2.48631966847286e-06,-0.00129452047373364,3.11116292636342e-05,-0.000551864534345472,0.000296284884761318,0.000297337298956018,-0.000784512091064657,-0.000158561205524527,1.74713286987103e-06,1.01445380397896e-05,-2.61615404195379e-05,3.35983465093076e-05,0.000985262186327422,3.66907334786217e-05,0.000731199516674353,-0.00105235394056645,-4.19026985988217e-05,1.03090273898332e-16,-1.29128113073196e-16,-9.67155886364368e-05,-0.00286017972258809,0.00152042519333926,-0.00055467031331179,-0.00199625236260997,-0.403301652740751,0.0471674007642541,0.00294968300695275,5.66984219914857e-15,-4.83051340632701e-06,-7.75852914037829e-05,1.0798345667275e-15,-0.202048456566463,1.62811151506361e-05,2.88396760465098e-15,4.10456261714634e-06,-1.61217908716553e-06,1.3350527640521e-06,-1.90996702955829e-05,-7.79241802912518e-08,4.71390964867577e-07,-1.56386485637992e-06,-1.79175609304502e-06,8.6500604474119e-16,9.70488485784302e-05,0.00179541844493502,1.77422977048521e-05,1.74425303025416e-17,-0.000273907693320677,5.00277484539418e-07,-0.000181544147901835,-4.02423222018228e-16,-2.07248683311431e-06,1.95703889439827e-15,1.70657912455658e-16,-5.44224654072406e-07,-1.31664094783526e-15,-0.000112102267153638,-5.02829654352857e-07,2.88334464069038e-06,1.16455338092036e-07,-1.96578557205732e-16,-2.91453007838828e-15,-2.88930802325124e-15,5.15834924095962e-15,4.61322752313059e-15,2.22530327498305e-14,0.000222746641875232,6.67886560984467e-16,-2.40015345719036e-15,-5.25596824256806e-15,-0.00225975137645073,-4.08147887939763e-15,4.1541396130646e-15,-6.63349071965374e-15,-4.43844612792534e-07,-1.40021972429363e-15,2.77138922935561e-14,9.55948282568502e-14,-0.707106781186549,1.2072264300786e-05,-2.06297676484944e-14,-2.16091401128119e-14,2.19161093344201e-15,-4.82044460774971e-14,-1.01337582475527e-14,5.78882635371848e-15,-2.25358785829795e-13,-0.094915799575253
"t96",0.0583806059922105,-0.0808761192537618,-0.00218732534957798,-0.163359263647569,0.00137464896950006,0.0259086076884859,-0.0651626087494996,0.307379955944322,0.0474867172660256,0.0421012671817825,-0.00213616502062571,-0.0451253684508925,0.0115806404998952,-0.0351975779441654,0.00281125195080152,-0.0105090694007926,0.0415295358044785,1.5232580795774e-05,0.00110472407595817,0.374065980689078,-2.5800465046937e-05,-2.77808424301539e-05,9.6651269982962e-06,-2.48631966835443e-06,-0.00129452047373272,3.11116292648117e-05,-0.000551864534345114,0.000296284884761892,0.000297337298957378,-0.000784512091064429,-0.000158561205524424,1.74713286944479e-06,1.01445380409878e-05,-2.61615404197431e-05,3.3598346509187e-05,0.000985262186327619,3.66907334790098e-05,0.000731199516674502,-0.00105235394056603,-4.19026985976392e-05,2.1760891688706e-15,5.14635339146419e-16,-9.67155886341693e-05,-0.00286017972259039,0.00152042519334021,-0.000554670313311823,-0.00199625236260898,-0.403301652740756,0.047167400764255,0.00294968300695174,6.66557347435918e-15,-4.8305134058294e-06,-7.75852914027771e-05,1.07232541135596e-15,-0.202048456566462,1.62811151502746e-05,2.28128119167324e-15,4.10456261460182e-06,-1.61217909026149e-06,1.33505276476271e-06,-1.90996702936272e-05,-7.79241794246169e-08,4.71390963742093e-07,-1.56386485764147e-06,-1.7917560928139e-06,-2.55953290210917e-15,9.70488485732864e-05,0.00179541844493242,1.7742297708749e-05,7.46995063391e-18,-0.000273907693318915,5.00277488049833e-07,-0.000181544147900753,9.19598087420161e-16,-2.07248683509486e-06,3.60089604217333e-16,5.76340639900488e-15,-5.44224648792254e-07,3.72439055762264e-15,-0.000112102267158229,-5.02829660810307e-07,2.88334463517799e-06,1.16455326681957e-07,8.04988374423581e-16,1.88157913913509e-15,3.77246473593603e-15,-3.16922128965342e-15,-4.42316179964358e-15,-1.86170523441831e-14,0.000222746641858111,-4.53033438328334e-16,2.54262734185906e-15,4.44663661371204e-15,-0.00225975137649854,4.17252987320935e-15,-3.6192412245292e-15,6.30428749746985e-15,-4.43844595133972e-07,3.2102120211055e-15,-2.60194356464673e-14,-9.51905570167452e-14,0.707106781186546,1.207226380478e-05,2.2558268271501e-14,2.11471305905542e-14,1.27768216625528e-15,7.00585921737458e-14,-1.30322750789614e-15,-2.14393062198556e-15,-2.11228779303267e-13,-0.0949157995752536
"t44",0.0579559272478099,-0.0793878197709536,-0.00212725286904216,-0.158421394987252,0.00131560332886591,0.0244410726554573,-0.061257741574615,0.288109761587316,0.0421229698678261,0.0369625575958445,-0.00178704174082473,-0.0367245453245081,0.00876210024774891,-0.0258684681261293,0.00203263849750307,-0.00756610311533506,0.0273658033177645,7.2189960090561e-06,0.000265230575046151,-0.423832158942612,3.20097105916062e-05,-0.0142553566074052,3.97581996403692e-05,-5.58158508710632e-06,-0.00207999039682153,3.98923486846628e-05,-0.000668230319192184,0.000347782192944182,0.000335973824663512,-0.000860824140501282,-0.00015949433861132,1.66938469199175e-06,9.66687372271923e-06,-2.4334631240136e-05,3.01505689318312e-05,0.000879876835906167,3.27092299902205e-05,0.000572208215656314,-0.000755620398388779,-2.76213894388795e-05,1.01609005473484e-16,-7.26775466372063e-16,-5.92136210557505e-05,-0.00165616018814664,0.000713323112623053,-0.000188284111527048,-0.000179880003333636,-0.034243042466369,0.000454261290672727,-0.000108729492547047,3.90756293602393e-18,3.28358757496506e-06,0.000101845699122215,-1.56097099227433e-15,-0.00299753536228595,-1.09729286438592e-05,2.26863962706784e-15,-6.56741555274173e-06,2.62786545685327e-06,-4.56598660599468e-06,8.24247806781347e-05,3.745340613258e-07,6.21011172926151e-06,-4.81081742809624e-06,-2.89732360253494e-06,-9.40706026245296e-16,-0.000682356511510479,-0.819548289024145,0.000115230771359918,-3.6247157626322e-15,-0.00174939177555816,2.75239555125808e-06,-0.000788766945533641,8.43425081008645e-17,-7.39325904939861e-06,-6.62332958836208e-16,4.33168317838182e-16,-1.63344942898337e-06,1.04326098475405e-15,-0.00032991266819449,-1.43545102951214e-06,8.09538181276461e-06,3.1863902096793e-07,-3.4124854175885e-17,1.2228663651182e-16,1.85950099759833e-15,2.25324521157117e-16,6.85351589787271e-16,1.14977471987743e-14,0.000616627767125248,8.13767254369283e-18,-4.09032219047285e-16,-2.79218575192469e-14,-0.100631381047587,-5.14951329084548e-15,2.51765592137549e-15,-2.23486645285977e-15,-6.90046366047509e-07,2.65552238850407e-15,3.08604186710801e-15,1.9297246434742e-15,-4.92102377374555e-15,2.14462814942981e-05,1.20014230392369e-15,-1.53809759421585e-16,1.51865714409397e-15,1.90160465009693e-14,-6.41870278250889e-15,1.59584194270813e-15,-2.18891994933478e-13,-0.094915799575248
"t63",0.0579891163256593,-0.0795022488098322,-0.00213180618000407,-0.158793982172894,0.00131996235208915,0.0245467019504608,-0.0615370235723117,0.289480520957796,0.0424644232135688,0.0372824478412069,-0.00180653302420401,-0.0371644877854799,0.00888661316450223,-0.0262539637936214,0.00206363957234554,-0.00768215643460986,0.0278259895432924,7.35940377222402e-06,0.000270801900778464,-0.433664782871041,3.2754109357785e-05,-0.0146022973263126,4.0754704854075e-05,-5.72717873911085e-06,-0.002137491762385,4.10980921653105e-05,-0.000689192890689081,0.00035895798342442,0.000347143363839567,-0.00089031411885604,-0.00016560268859591,1.73879921328213e-06,1.00707008398302e-05,-2.53953695950428e-05,3.1554957389201e-05,0.000921239086518737,3.42519551675361e-05,0.000606836821755489,-0.000808800774989631,-2.98394953063886e-05,2.65646552863608e-16,1.18801255828272e-16,-6.44660012821565e-05,-0.00181324250210057,0.00079609100146379,-0.000215009402490464,-0.00021430895529389,-0.0408313904924523,0.000548129351102815,-0.000132127091657633,6.33020915454603e-16,4.29418473947321e-06,0.000138047810362568,1.51587842668573e-15,-0.00475979522428385,-1.866394975928e-05,-2.05275586201076e-16,-1.2421613486456e-05,4.98598288146319e-06,-9.94442287298485e-06,0.000187120808029366,8.65662494709271e-07,1.92730970922922e-05,-2.06152687736658e-05,-1.74570321591961e-05,1.14530030059119e-15,0.000633045944908974,0.300701274611638,6.67162036388714e-06,1.91662936974233e-16,-0.000110306122659499,3.01430478777071e-07,-0.000141818115157753,-1.49633775752899e-15,-1.62121960615183e-06,-2.23076832474416e-16,4.06871914189821e-17,-3.11535962952682e-07,2.81803853287402e-15,-5.80843609768697e-05,-2.03409207534393e-07,9.17294602301325e-07,1.33683259203367e-08,2.31495167914738e-16,4.9517249342004e-15,-5.69989583562057e-15,7.56149430008164e-15,-1.00767137253643e-14,-7.25114412958305e-14,-0.000519932627010566,9.06027123387076e-16,1.24588977030196e-14,2.22801856628135e-13,0.762437792432372,4.74725910073015e-14,-2.28470629549192e-14,1.90400192699291e-14,-2.58357068505593e-06,-9.12074468385209e-15,-1.26824160092546e-14,-6.95441603017377e-15,2.63420253868689e-14,4.03225769709996e-05,-2.03814148800889e-15,-2.72121165338519e-15,3.70601024985601e-15,-2.20751969732251e-14,-4.79106074082145e-15,-3.13744799190379e-15,-2.13604138950992e-13,-0.0949157995752592
"t64",0.0580957352701901,-0.0798643950881904,-0.0021460500763645,-0.159955518394119,0.00133334524899292,0.0248660359135218,-0.0623783495812726,0.293597747571691,0.0434433393847247,0.0381930210715574,-0.0018604791729172,-0.0383667286147976,0.00921838300566416,-0.0272734251872552,0.00214531614312019,-0.007987630927429,0.0290186854448604,7.71388048334565e-06,0.000284661124365532,-0.4576401522624,3.45683078385963e-05,-0.0154398273165469,4.31452648621513e-05,-6.07343777798343e-06,-0.0022724899651327,4.38713092317568e-05,-0.000736983736976009,0.000384289804761485,0.000372252426662273,-0.000956118217412814,-0.000178851716993814,1.8861180009565e-06,1.09266750550976e-05,-2.76179359761515e-05,3.44439443698391e-05,0.001006106415384,3.74143806040372e-05,0.000672799419975426,-0.000905419587257443,-3.36997434313195e-05,1.24799373984585e-16,-1.85943391175183e-16,-7.33067721092016e-05,-0.00207165160281344,0.000922927759478539,-0.000253065199592549,-0.000258125998614483,-0.0491996315104525,0.000664152391660856,-0.000160601782236303,2.298834875055e-15,5.36632729434652e-06,0.000174405917195755,-3.67029973468626e-17,-0.00623196407851062,-2.4714017618263e-05,-1.52911442753722e-15,-1.66838464452386e-05,6.69932148484914e-06,-1.35532474604734e-05,0.000255945798467502,1.18580818518196e-06,2.69011020935909e-05,-2.91472025894299e-05,-2.48978637845234e-05,-4.2193256886511e-16,0.000983730728275649,0.48758074798908,1.21245688748869e-05,2.94437253689704e-15,-0.000201097772320989,5.68760954225007e-07,-0.00029376263922961,1.56070676614424e-15,-3.9847250510095e-06,9.56763495176173e-16,3.85955306604329e-15,-1.20946046079526e-06,-3.36686170500614e-15,-0.000254907428934865,-1.19417467370699e-06,7.05987604434757e-06,3.04784860388424e-07,4.36109359777688e-16,-5.39181639705889e-15,4.59832505643704e-15,-5.55164640241157e-15,8.94201380449618e-15,6.52741749540553e-14,0.00103046806623364,-1.49899240659427e-15,-1.14504254824923e-14,-1.88037153888862e-13,-0.639132909993261,-4.03883773866711e-14,1.99401768067434e-14,-1.64204954864646e-14,9.70696379640877e-07,9.6000404208955e-15,1.27968893992151e-14,6.45370839613362e-15,-2.09805689632884e-14,-1.84903513440059e-06,3.88447757108543e-15,1.70764574823662e-15,1.99271214242358e-16,3.65072906611236e-14,-6.54281635849306e-15,6.52145032838361e-15,-2.22975518198632e-13,-0.0949157995752439
"t1",0.0487233520085632,-0.0473732044293824,0.00524413859772942,-0.000866808145115118,-0.000553577731837848,0.039540268470427,-0.0323677555453579,-0.0051555415324168,-0.0913842982692976,-0.103081501803296,0.00103936517564907,0.0162422251109965,-0.0403142099613088,0.11620146906529,-0.0087574883022004,0.0320859907908583,0.0117845779840216,-0.00119615112743932,-0.0288417416018213,-0.0118695086799678,-8.06524014459598e-05,0.656306750076248,-0.00397696925549854,-0.00260278897901199,0.712583726827246,0.00251913341645237,-0.0322919190019942,0.0147622909743067,0.0304507232147254,-0.0276342986989393,-0.00380358270108759,3.41557734747464e-05,0.000196332609282181,-0.000464963215427713,0.00100305368811469,0.0288316269556461,0.000257590345906979,0.0138097869730486,-0.0091990717098831,-0.000315704589563077,8.2187138027278e-16,1.91294872255093e-17,-0.000645893960152277,-0.0031303663345176,0.0116526654008781,-0.00177359380439562,-0.000215374776666346,-0.0117479465473272,-0.0640432583977184,-0.00652844448370772,-1.25521264562037e-15,2.7915330555361e-05,0.000957734319048901,-3.13344588674847e-16,-0.000302443901107086,-0.000131417674348261,-1.37401398007954e-16,-0.000156554170991514,3.40645912054413e-05,-6.67158110490102e-05,0.00224761849935593,1.03581652972411e-05,0.000121869330136435,-0.000126441716633468,-0.000186177871454517,2.2591270761846e-16,0.000387541755545951,0.000428971582792172,0.000358011108000116,-1.65464364714651e-15,-0.00743185590849768,7.2579470680646e-06,-0.000458331971028899,-7.52258236884617e-17,-2.67552693206299e-05,-7.79750142638779e-17,1.36817105503369e-15,-6.41636949814449e-06,2.70704248905005e-17,-0.00130523885940831,-5.73306265785133e-06,3.24611867831084e-05,1.28169000696025e-06,3.64977995962637e-16,-2.21679468881177e-16,3.24522913632553e-16,7.6929516372452e-16,2.94933952925793e-17,4.09394740330526e-15,0.00226247310326301,-3.1396568182139e-16,9.54233165228207e-17,-2.83842046689945e-16,-0.000330561864684473,3.87276180397401e-17,1.67399365374876e-16,-1.31722221654142e-16,-4.32857725199044e-06,1.01320999050552e-15,1.36679931423102e-15,6.76275676460641e-16,-1.13322110690702e-15,2.20391299337439e-05,9.22860022607405e-16,-3.53273197832846e-16,1.75906862782927e-15,1.12406570438584e-14,-5.82181219922384e-15,1.65336666388098e-15,-2.1846749008878e-13,-0.09491579957525
"t2",0.0503245104787859,-0.0546681609674085,0.0101657212930984,0.0122575798496581,-0.000450373967545468,0.0436926382908762,-0.0426033225205871,-0.0113022755575109,-0.125861296704912,-0.167845165498653,-0.0100208815737122,-0.0227156461053378,0.0114724355234746,-0.0215046578647598,0.00129159882315934,-0.00446451640482435,-0.000466979443026588,-6.70621745252269e-05,-0.00141621672700921,-0.000629944430193388,-4.27457434387662e-06,0.0332191210956792,-0.000193503023366395,-0.000130272094103979,-0.00259364182605335,-3.65573049821825e-05,0.000916715195101086,-0.000571830035812812,-0.00396233693000185,0.00186529979913817,0.000517965399269114,-6.96290411246162e-06,-4.09285359379614e-05,0.000120492892225572,-0.000962895031115124,-0.0591748673167649,0.00103477756758672,-0.0121356741373835,0.00698370244847665,0.000322699051316417,1.11203454684007e-16,-3.69176064852376e-16,0.000819091120460791,0.00458586419285116,-0.0384689982712709,0.00642919993527012,0.00205636577579317,0.114771069792786,0.896944319849166,0.106864216821702,1.64208481292229e-14,0.000479223396581309,0.0103686964560638,4.09952396529185e-15,-0.00166963887469824,-0.000636639037486173,1.78399866705594e-15,-0.00117393082119617,0.000137463986708546,-9.09068247809675e-05,-0.315445837329088,0.000228439829255077,0.000528706153286999,-0.000500601740389448,-0.00123133280194506,1.28337565579826e-15,0.00117791566392183,0.00123292183931465,0.00122159202878692,-7.24418061127695e-15,-0.0313682091804852,1.68074196193171e-05,-0.0010750550710238,5.38162974474685e-18,-6.03309443814502e-05,7.43338121128493e-16,6.83318432543306e-16,-1.3674532176715e-05,8.76968765158359e-17,-0.00275879303544689,-1.19483823182433e-05,6.70746422182142e-05,2.60760846593783e-06,1.71403806555912e-16,-6.10158414924508e-16,-3.37653183646359e-17,9.30487947435779e-16,-2.51310056160818e-16,7.42461647718073e-15,0.00436445490336435,-4.98205398968322e-16,3.10056319800686e-17,5.98675893747923e-17,-0.000620878138964068,3.22580768389866e-16,3.76681854492965e-16,-5.86971985675242e-16,-7.95231782514348e-06,1.48066261813623e-15,1.28695783573596e-15,6.79370095074636e-16,3.19669161530585e-16,3.94441256810983e-05,7.46574513139789e-16,-6.93778141207085e-17,1.83830181612739e-15,1.01288997397321e-14,-5.59197636401197e-15,1.65512256234283e-15,-2.1880213437183e-13,-0.0949157995752515
