,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t250,-2.8244495,1.3760836,0.8357516,5.905748,4.6180625,2.0228643,4.2595396,4.080449,4.3128266,4.9850674,5.7016683,5.136871,5.4181848,7.0378613,5.0586705,4.4613395,3.9532485,6.534946,6.2460985,3.6207755,5.7590413,6.0713925,5.680102,4.5841045,6.0797973,4.307477,3.467735,6.571171,5.0051746,4.4256983,4.9612584,3.70089,4.671326,4.847096,3.7986927,5.580511,5.2079973,4.5621047,4.4656415
t214,-2.0291598,0.1357308,4.7026467,5.225612,4.8726597,3.8613446,5.805755,4.2932887,4.333285,5.847511,5.577034,4.7537913,5.409332,7.115164,7.416864,2.9093273,6.37178,5.5586433,6.0235286,3.684125,5.3499866,4.482354,6.4458456,4.814754,5.669946,4.497282,3.6464553,7.850704,4.1931105,3.7791839,5.1363263,3.0225635,4.5275617,4.697,2.8302214,6.3408213,4.1665945,5.27947,4.2095942
t199,-1.9721147,0.107113674,4.671603,5.2317033,4.8746834,3.803998,5.7731624,4.335629,4.3893414,5.8845186,5.6130676,4.79733,5.4529696,7.085017,7.38239,2.9153564,6.337758,5.5745926,6.083116,3.7154605,5.409859,4.4412193,6.4848657,4.830151,5.661706,4.52923,3.6662643,7.832449,4.1333723,3.7729123,5.138694,3.0356114,4.569198,4.6697783,2.8229148,6.3078036,4.1968827,5.2220736,4.1569166
t227,-2.0264833,0.09038202,4.6551,5.2115345,4.8856955,3.8542025,5.761911,4.310855,4.3461537,5.88707,5.5966544,4.759043,5.4071345,7.0682416,7.373738,2.9101014,6.350663,5.5761147,6.027815,3.7289,5.3522544,4.4678493,6.4677315,4.8291855,5.6549516,4.518878,3.6627033,7.810069,4.1871657,3.7719362,5.13938,3.0558245,4.5187874,4.6838856,2.826844,6.2976456,4.215054,5.274447,4.192826
t233,-2.0456114,0.0765015,4.6672416,5.191401,4.8715525,3.8741705,5.7759495,4.3168693,4.326234,5.872083,5.6054964,4.740247,5.3879867,7.064287,7.3892245,2.893868,6.3669715,5.58818,6.0043526,3.71657,5.3314295,4.4597096,6.4772305,4.8424854,5.662665,4.529947,3.6772053,7.8097434,4.2115192,3.7559428,5.1477604,3.0740063,4.5002537,4.6744714,2.8135645,6.3115315,4.2166667,5.2948914,4.20246
t234,-1.8739692,-1.5892757,3.6126223,5.167932,5.891521,3.9097624,4.5663986,3.5240686,4.409327,6.872816,4.891296,4.964864,5.4418645,5.8352046,6.7856317,3.0776467,5.906174,5.0315466,5.6646633,5.1495533,5.215221,5.0853415,6.139796,4.545125,4.848351,4.082691,3.5371637,7.1801286,4.6352305,3.873441,4.6325397,4.595791,3.9585462,5.227475,3.3813019,5.079744,5.9705462,5.2938943,4.6468306
t230,-1.8494055,-1.6235492,3.6467519,5.145031,5.8858495,3.9249017,4.537999,3.527555,4.4194155,6.867887,4.904198,4.9678493,5.4402485,5.836899,6.7937493,3.0716746,5.880603,5.019316,5.633179,5.1718802,5.235835,5.078209,6.1558127,4.541521,4.837144,4.07178,3.5351346,7.182012,4.6669717,3.8724644,4.6445937,4.5881987,3.9465423,5.219173,3.3929288,5.0617347,5.968828,5.275991,4.634864
t229,-2.0122519,0.087804385,4.646221,5.225877,4.898135,3.841081,5.7518005,4.29681,4.354027,5.898016,5.581371,4.772689,5.424506,7.0632997,7.3648486,2.922646,6.338855,5.5602155,6.0358667,3.7389543,5.3626156,4.4811954,6.4536605,4.8146977,5.644599,4.5037007,3.649884,7.8114357,4.175192,3.784138,5.1267614,3.0581348,4.526116,4.697542,2.8404508,6.2875333,4.2225432,5.262154,4.1980734
t239,-1.389147,-2.0161927,4.3545523,4.8325663,5.5006003,4.2974534,4.084519,3.517366,4.9135647,6.593228,5.4764566,5.125458,5.4548035,6.105345,7.2084374,2.8305664,5.3423696,4.5678434,5.0159483,5.488036,5.5444474,4.938797,6.632598,4.1832,4.606795,3.9356794,3.4443977,7.1160936,5.283826,3.585498,5.0808964,4.228537,3.6069057,4.9687037,3.7298594,4.6965933,5.722947,4.90167,4.3019495
t273,-1.8227589,-1.6468896,3.6914594,5.1226344,5.8621335,3.9410257,4.510416,3.5352285,4.434669,6.846713,4.931957,4.976513,5.443269,5.8464656,6.806219,3.0725467,5.8497667,5.008126,5.5978813,5.1881323,5.257757,5.071896,6.177026,4.5322995,4.8278947,4.06463,3.5396657,7.1809297,4.70298,3.8646562,4.665617,4.5650544,3.9372356,5.203176,3.4088595,5.051262,5.9491735,5.2502494,4.621188
t274,-1.7961478,-1.7005291,3.7622967,5.127139,5.811391,3.9564943,4.45986,3.5246336,4.4821916,6.8072066,4.968121,5.0151515,5.484231,5.818344,6.8389163,3.1113067,5.8308334,4.966339,5.5309496,5.237145,5.2660356,5.1075006,6.1920457,4.48851,4.7830033,4.0827537,3.5762203,7.149727,4.769825,3.8280835,4.7050557,4.561502,3.9639163,5.193052,3.4513397,5.050475,5.8997073,5.1979504,4.6468554
t351,-1.2587175,-1.951692,4.4008765,4.906184,5.4735584,4.422531,3.9896657,3.4269896,5.328753,6.637855,5.7341747,5.0502014,5.4184065,6.449197,7.444639,2.4926772,5.1833405,4.2634296,4.942203,5.562613,5.7389956,4.892585,6.7863703,3.832721,4.5054045,3.8449647,3.2320876,7.316693,5.2839894,3.4828036,5.422486,4.1050158,3.5085566,4.861608,3.8744352,4.5289464,5.70742,4.909405,4.0565286
t352,-1.2704654,-1.9719216,4.400686,4.8880477,5.4806905,4.406212,4.0014663,3.4384277,5.3061247,6.6429925,5.716968,5.0441504,5.408668,6.4280143,7.427299,2.5141604,5.194259,4.2848644,4.9260807,5.5759506,5.7216105,4.8797135,6.772306,3.8539476,4.517376,3.8338308,3.2509975,7.296426,5.287013,3.4976735,5.4001894,4.0963964,3.518775,4.869351,3.8585274,4.544904,5.6971674,4.918103,4.075582
t369,-1.2439699,-1.9438182,4.444533,4.9066577,5.44723,4.4491887,3.9622946,3.4187233,5.3102574,6.6412783,5.761033,5.036508,5.412701,6.4338427,7.4705267,2.506912,5.14915,4.2651896,4.9213533,5.592245,5.7635455,4.8737783,6.8165064,3.8480177,4.4742594,3.8127503,3.2102876,7.3229694,5.3140345,3.4661973,5.412839,4.0740867,3.4737551,4.856981,3.901615,4.5016294,5.7142606,4.8968315,4.034076
t370,-1.2677515,-1.9925636,4.409674,4.866823,5.480107,4.3989816,4.0062537,3.4450243,5.2878284,6.6347265,5.734578,5.0502033,5.401962,6.406985,7.438939,2.534889,5.190446,4.29549,4.907039,5.584938,5.721634,4.87143,6.7732906,3.8744853,4.5214195,3.8305671,3.2529995,7.286468,5.3026366,3.5011284,5.3843293,4.090582,3.5224738,4.8659596,3.8535168,4.5465817,5.6860733,4.9122252,4.066383
t315,-1.2835886,-1.936612,4.3835063,4.9151573,5.4790072,4.4162483,3.9955478,3.435456,5.3247833,6.6230526,5.719443,5.076582,5.445514,6.4443293,7.4319205,2.4967234,5.1935983,4.2676578,4.9830303,5.5209475,5.7333174,4.926716,6.7765746,3.8380127,4.5176415,3.8854358,3.2354083,7.3132434,5.2686687,3.492077,5.4201875,4.14631,3.5175743,4.8892274,3.868144,4.536335,5.722047,4.9091697,4.0654564
t316,-1.265538,-1.9491574,4.373165,4.888761,5.46993,4.383832,3.9816828,3.4329524,5.2958274,6.587239,5.6677012,5.0803933,5.39894,6.4118724,7.378482,2.528692,5.23762,4.3146954,4.9539113,5.5377407,5.6866393,4.9016533,6.73333,3.8696923,4.538858,3.8821058,3.278537,7.2633433,5.2719865,3.5022838,5.382906,4.146561,3.5492227,4.82282,3.8313541,4.578163,5.740108,4.861274,4.123529
t306,-1.2969759,-1.9575968,4.379776,4.8913817,5.4845276,4.386418,4.011296,3.4496863,5.278315,6.610987,5.6864805,5.084452,5.4350944,6.400454,7.398561,2.540751,5.219091,4.311387,4.970501,5.526108,5.6975603,4.9198065,6.748358,3.8817594,4.538734,3.8856368,3.271516,7.2733426,5.2751412,3.510568,5.375078,4.1486125,3.5408876,4.8905487,3.8365324,4.5682936,5.7199373,4.9025865,4.103026
t330,-1.2711849,-1.9486736,4.4129777,4.90339,5.464486,4.4221272,3.9851828,3.4332774,5.29831,6.62518,5.730997,5.0629845,5.4293737,6.4198704,7.4417644,2.5211089,5.1795335,4.283722,4.94979,5.556021,5.737808,4.9001646,6.787154,3.862336,4.502813,3.8517468,3.2333577,7.303294,5.2954617,3.4853725,5.39793,4.1133,3.5039854,4.8792353,3.8742769,4.5293474,5.7183275,4.900392,4.0600314
t331,-1.2686299,-1.9282061,4.458124,4.90609,5.426711,4.446801,3.953268,3.430011,5.23988,6.598864,5.7437835,5.0819674,5.444644,6.365826,7.455032,2.5733826,5.1495285,4.3181067,4.9594817,5.5518003,5.7541986,4.9091563,6.8137393,3.9161913,4.4735107,3.855387,3.2211845,7.2846055,5.3336673,3.4694643,5.3522143,4.116632,3.4713361,4.8882194,3.899023,4.5061502,5.7477636,4.8647876,4.0530267
t340,-1.289858,-1.8920139,4.43628,4.9271097,5.422553,4.4509196,3.9442186,3.4303703,5.252059,6.5663934,5.738498,5.116388,5.4804153,6.3741927,7.451566,2.564207,5.1494684,4.309851,4.9979167,5.514288,5.7612815,4.946055,6.815862,3.9077077,4.4771137,3.891684,3.2109234,7.2872925,5.3153105,3.4659286,5.364991,4.1518383,3.4745119,4.913643,3.9053538,4.5012865,5.7821407,4.846588,4.0515695
t341,-1.2699254,-1.9348344,4.436102,4.9062324,5.4436207,4.436729,3.966433,3.4308445,5.2695603,6.609274,5.738722,5.075074,5.4394627,6.393621,7.4497995,2.5463417,5.162361,4.299547,4.957781,5.550852,5.74813,4.907643,6.802676,3.8883924,4.486606,3.8564966,3.2252052,7.2946906,5.3146253,3.4759738,5.376444,4.1175137,3.48579,4.8840785,3.889074,4.5154295,5.7362785,4.879824,4.0551286
t276,-1.8223821,-1.6481336,3.6939325,5.1236777,5.862068,3.9421103,4.509571,3.53379,4.436488,6.847426,4.931194,4.9782925,5.4440722,5.844394,6.807663,3.0731847,5.8494024,5.0062404,5.5961623,5.190077,5.257143,5.072828,6.1772766,4.5314627,4.8258524,4.0645394,3.541197,7.1793375,4.7046633,3.8633301,4.665781,4.5668063,3.938663,5.202545,3.4105477,5.05075,5.948262,5.24858,4.622615
t277,-1.3265293,-1.9774652,4.406351,4.8669147,5.4665494,4.3689156,4.018049,3.4728498,5.0973544,6.5953374,5.612402,5.101793,5.4453464,6.252088,7.3343387,2.6862817,5.2455626,4.430897,4.978986,5.522504,5.648236,4.9218955,6.7215786,4.0326934,4.5425944,3.894725,3.331304,7.201951,5.309744,3.5291703,5.2317348,4.1708393,3.5440588,4.924077,3.810255,4.6025796,5.730934,4.8846507,4.174504
t241,-1.4529421,-2.0027425,4.207079,4.8421545,5.547971,4.2420964,4.172282,3.5529964,4.7392364,6.6244793,5.35296,5.1311812,5.4703426,5.9813166,7.0973964,2.9497564,5.451527,4.6868587,5.1546006,5.4394183,5.474443,4.958601,6.5398135,4.315905,4.6685114,3.9711113,3.5364485,7.0895925,5.1535296,3.6353009,4.9494057,4.2841144,3.6544313,5.0076604,3.6785889,4.778443,5.727426,4.940326,4.4108806
t296,-1.5445219,-1.9455599,4.0592813,4.899571,5.622396,4.184103,4.245005,3.5374799,4.635025,6.6466913,5.2422814,5.107384,5.445395,5.9001226,7.0185213,3.0313365,5.538647,4.7788906,5.295767,5.4102297,5.4093184,4.9472704,6.428806,4.4162235,4.7089796,3.9761977,3.6012907,7.101824,5.0148973,3.6971912,4.851308,4.3475533,3.71026,5.030233,3.612529,4.8449144,5.7611456,4.9968767,4.4981966
t314,-1.706617,-1.7631829,3.8684165,5.0189443,5.7641644,4.0358624,4.398783,3.548251,4.508015,6.7606344,5.0601964,5.023952,5.4379163,5.880763,6.881809,3.053608,5.7116804,4.931623,5.460532,5.270541,5.3351073,5.0183225,6.283995,4.490651,4.7860074,4.0234323,3.5587165,7.161336,4.844612,3.807694,4.744033,4.4659557,3.84954,5.12352,3.4867501,4.973559,5.873707,5.1426353,4.562344
t379,-1.5132022,-1.9385628,4.051878,4.908328,5.5896306,4.2102323,4.237241,3.5662076,4.694273,6.6441536,5.280212,5.0944533,5.467149,5.9479375,7.0778985,2.9876134,5.5180407,4.7376,5.3085427,5.4083514,5.4451275,4.972623,6.463025,4.3706174,4.6683335,3.9905062,3.5800483,7.1361103,5.002032,3.6673992,4.8918157,4.3001695,3.6703732,5.0251284,3.6439087,4.7914786,5.760538,4.9871793,4.4563036
t380,-1.5125417,-1.955075,4.106662,4.884555,5.592979,4.19241,4.2441025,3.547403,4.659876,6.6622977,5.281899,5.110178,5.470145,5.907833,7.0344815,3.0219681,5.5163016,4.7547436,5.2527723,5.4026384,5.4163046,4.9615355,6.4507623,4.4075413,4.7053995,3.994488,3.5900376,7.081569,5.0581994,3.69165,4.8703833,4.3157206,3.6877425,5.044072,3.628521,4.8312225,5.727832,5.001987,4.48705
t335,-1.5264286,-1.9552099,4.0694976,4.8989015,5.609598,4.208549,4.2136264,3.5314486,4.6661696,6.6271777,5.263751,5.111111,5.44111,5.929309,7.0484333,3.0044599,5.5183787,4.7557583,5.290201,5.4318023,5.435863,4.93569,6.4529185,4.381132,4.687245,3.96211,3.5898473,7.1186905,5.020711,3.673413,4.8786283,4.3404393,3.6994765,5.0074477,3.6304233,4.8196387,5.760493,4.9666624,4.4696584
t286,-1.7465796,-1.7208787,3.817118,5.0514016,5.7953305,4.0006347,4.4385395,3.5482087,4.4782696,6.7894883,5.0162,5.0077014,5.441314,5.8687105,6.850605,3.0642514,5.757875,4.964529,5.5029426,5.2383595,5.3096843,5.039325,6.2477303,4.5080094,4.802845,4.0393023,3.5543792,7.1695695,4.801164,3.8298635,4.715966,4.4963655,3.8821015,5.149314,3.4592206,5.00445,5.8969007,5.179061,4.5848455
t320,-1.4910036,-1.9934375,4.122934,4.8604536,5.5817556,4.2444487,4.185385,3.53387,4.679757,6.628909,5.2966347,5.1435804,5.449677,5.9227324,7.068391,3.008112,5.4847045,4.7214203,5.238625,5.4332447,5.444439,4.9369254,6.498852,4.3614182,4.6767483,3.9645138,3.5885205,7.0947456,5.073007,3.6431346,4.8999934,4.3291993,3.6724653,5.0011954,3.6691961,4.798069,5.7434382,4.94933,4.462441
t339,-1.4993833,-1.9660339,4.074185,4.8805594,5.5867276,4.219928,4.2114325,3.550372,4.6696873,6.6429253,5.2880983,5.1208577,5.4587593,5.9350634,7.0577326,2.9964306,5.501619,4.733851,5.2876277,5.4165792,5.454583,4.950847,6.4791636,4.370432,4.6909137,3.9752095,3.5761838,7.113096,5.023585,3.6695676,4.8958573,4.3243494,3.6783729,5.016305,3.6558628,4.8128977,5.743344,4.9709463,4.456025
t365,-1.4634053,-1.9657676,4.1177206,4.853177,5.5490603,4.1965656,4.2580376,3.5920334,4.659385,6.7050877,5.326828,5.1194897,5.51296,5.91514,7.040711,3.00988,5.4907446,4.7237496,5.2459745,5.3604507,5.446895,5.0001354,6.488815,4.4017506,4.72224,4.03244,3.561178,7.063608,5.0656724,3.7026095,4.8947043,4.2785625,3.6507928,5.0769844,3.6644664,4.8290453,5.6863294,5.027395,4.4665656
t366,-1.4602686,-1.9781047,4.118099,4.857939,5.5493526,4.229649,4.2187114,3.5686636,4.703783,6.6686525,5.329916,5.1255674,5.4900985,5.936831,7.0802875,2.991137,5.4708085,4.7009125,5.245406,5.3973684,5.4574547,4.9785137,6.5070696,4.3666677,4.683802,4.003549,3.563895,7.084383,5.066005,3.6653636,4.9166875,4.2884016,3.6431534,5.0414877,3.676005,4.791211,5.7100444,4.989065,4.448785
t237,-1.8046008,-1.6803399,3.7339396,5.117593,5.8731184,3.9699829,4.4896517,3.513743,4.4633665,6.871301,4.9188433,4.9983435,5.4375997,5.817608,6.8296924,3.062227,5.819298,4.97696,5.560892,5.221173,5.2667675,5.0684056,6.1934443,4.5312324,4.7974033,4.0487523,3.550012,7.158445,4.7400675,3.8526032,4.6619463,4.589925,3.9367704,5.183048,3.4389732,5.0208297,5.945154,5.219632,4.6273437
t293,-1.8039765,-1.6682818,3.7256923,5.107318,5.84491,3.9564328,4.4913116,3.5368223,4.4480247,6.8340697,4.9504395,4.987707,5.4454136,5.847335,6.818689,3.072633,5.827756,4.9945316,5.5705757,5.2046947,5.26353,5.0666537,6.1937695,4.525339,4.81818,4.058759,3.5471056,7.173036,4.7306685,3.8541248,4.677948,4.5512733,3.9273727,5.1883473,3.423328,5.0391116,5.934323,5.229658,4.6151524
t311,-1.37991,-2.434114,5.0591364,4.358523,5.414513,4.0594783,4.1998625,3.7531502,4.409466,6.5332723,5.1828356,5.24365,5.5434623,5.66292,6.7763777,3.2631073,5.508402,4.981228,4.189062,5.392903,5.104098,5.055481,6.5706716,4.6024427,4.8303943,4.1265335,3.7017717,6.5094085,6.108184,3.6796422,4.66549,4.2540817,3.7796924,5.122723,3.5040846,4.9812913,5.5415387,4.83116,4.6692424
t322,-1.3879184,-2.4532318,5.0868177,4.3349853,5.393625,4.054323,4.1700897,3.7382991,4.3983016,6.512581,5.1943426,5.2274766,5.5280795,5.6606054,6.77258,3.2653813,5.502295,4.981364,4.166195,5.413586,5.100395,5.0371323,6.560249,4.6040745,4.8375683,4.1091275,3.68972,6.4915853,6.131317,3.6912608,4.665232,4.2696314,3.7962952,5.114269,3.5001206,4.9855413,5.525401,4.810367,4.6705904
t323,-1.3827971,-2.4430356,5.0533605,4.3502502,5.406387,4.0499864,4.189372,3.7557416,4.4167647,6.524896,5.192697,5.235718,5.5454273,5.650863,6.7710614,3.2747803,5.511295,4.9742293,4.1950703,5.4027243,5.092003,5.0505714,6.5685735,4.614342,4.8401866,4.1271753,3.7050724,6.503476,6.102125,3.6878488,4.673633,4.2603416,3.7908294,5.123979,3.4974635,4.991407,5.5337143,4.8225822,4.6821647
t345,-1.3758126,-2.4272408,5.117417,4.3801417,5.479274,4.053074,4.282643,3.8243906,4.3524795,6.6087737,5.1187873,5.31039,5.5886846,5.614709,6.7264366,3.30454,5.5782123,5.034617,4.127941,5.3225217,5.0576754,5.130001,6.607069,4.6470137,4.8345647,4.1975346,3.7610664,6.480352,6.1685696,3.6723025,4.6127415,4.224123,3.7659752,5.193535,3.4529598,4.9973598,5.5921564,4.8980894,4.723358
t346,-1.3706831,-2.447261,5.1277966,4.360149,5.45901,4.0476584,4.270306,3.806709,4.3457727,6.5898786,5.1166353,5.2964125,5.5700674,5.6180935,6.728445,3.3040822,5.5576563,5.040829,4.1209326,5.328255,5.0596013,5.11453,6.592217,4.6443443,4.841484,4.1781054,3.7426827,6.463301,6.176139,3.6778867,4.6058073,4.233856,3.7783933,5.1733346,3.4643838,5.000112,5.5721655,4.878063,4.7144685
t372,-1.3717802,-2.430245,5.111042,4.376584,5.469544,4.0286365,4.2691407,3.8322482,4.3605084,6.5944824,5.1308694,5.2882547,5.602477,5.5853686,6.7142744,3.3353407,5.586219,5.0291348,4.129372,5.338164,5.026799,5.1246686,6.6032777,4.676145,4.859717,4.2059894,3.7751849,6.4632044,6.1662345,3.6992817,4.620302,4.2370205,3.7961845,5.199284,3.4346209,5.0263257,5.580312,4.8846745,4.747815
t373,-1.3595576,-2.4469988,5.1387534,4.361165,5.47018,4.0522056,4.2849402,3.8170412,4.334153,6.6031013,5.1050334,5.3073735,5.5696573,5.6105695,6.7254486,3.310944,5.566359,5.0518966,4.107981,5.314946,5.052104,5.127412,6.593596,4.6517134,4.837535,4.18581,3.7453396,6.459599,6.1887794,3.677096,4.594729,4.2277446,3.7759383,5.182829,3.4574535,4.998506,5.5819983,4.8897457,4.722914
t358,-1.3674663,-2.447195,5.1287313,4.3594165,5.4600115,4.047043,4.2708683,3.8108392,4.3452187,6.5906234,5.1173224,5.296012,5.5716643,5.6115484,6.7275743,3.3096004,5.561712,5.0417542,4.1177645,5.3285723,5.0528727,5.116195,6.5920086,4.650359,4.8423433,4.180942,3.7449327,6.461779,6.1790085,3.680382,4.60551,4.233749,3.7805219,5.176907,3.4602141,5.0022655,5.573143,4.8788714,4.7214723
t299,-1.396293,-2.4098957,5.0599165,4.3891883,5.4381857,4.061324,4.2194667,3.7645211,4.40799,6.5560746,5.1731887,5.268373,5.5679727,5.6764565,6.7654605,3.251922,5.524486,4.979941,4.1944385,5.377134,5.1197624,5.0746455,6.5911164,4.5907545,4.826032,4.1469693,3.7226658,6.522757,6.1034203,3.6649542,4.664957,4.2413516,3.7613623,5.13942,3.5018518,4.977681,5.5603795,4.853529,4.658503
t347,-1.4157262,-2.4438038,5.026045,4.369968,5.432552,4.012568,4.22188,3.7991927,4.437,6.5558267,5.182767,5.2523923,5.598017,5.6137238,6.7247915,3.3107536,5.5605354,4.9660363,4.2332563,5.3837347,5.0591044,5.079864,6.5922923,4.650699,4.8731008,4.1784444,3.7601862,6.4890857,6.0651903,3.7006707,4.683979,4.2628465,3.8047261,5.1670713,3.4566412,5.0285063,5.545561,4.8477774,4.723934
t349,-1.4202292,-2.4011993,5.0397778,4.404462,5.446972,4.0477014,4.224031,3.7752602,4.4264812,6.5643086,5.178736,5.276048,5.589973,5.6767106,6.749367,3.2535563,5.5396695,4.9641414,4.2226973,5.3769636,5.1226997,5.0817914,6.605886,4.591893,4.836889,4.1651835,3.7443445,6.529412,6.0761275,3.6628456,4.6803894,4.2409835,3.759517,5.1524763,3.4937334,4.9883113,5.5641155,4.861073,4.6611023
t350,-1.404371,-2.3961978,5.074537,4.4104724,5.4636254,4.061742,4.247113,3.7822273,4.3945885,6.583485,5.1523457,5.292883,5.589031,5.675499,6.750909,3.2525048,5.5463266,4.992423,4.1838856,5.35325,5.120132,5.0981913,6.6070905,4.5914874,4.8239813,4.1698947,3.743548,6.5215774,6.1143274,3.6574306,4.651522,4.230902,3.750503,5.1611905,3.4900954,4.977583,5.5802407,4.8785915,4.6613173
t263,-1.7831503,-1.6774127,3.7442386,5.0774736,5.8487644,3.964739,4.476132,3.551274,4.44526,6.8287287,4.9629574,4.9727674,5.428355,5.8709292,6.8172092,3.0550675,5.8020024,5.0031743,5.554214,5.2001953,5.300357,5.0461235,6.209774,4.5344105,4.8248405,4.0448513,3.5281713,7.1931067,4.747298,3.8694751,4.68792,4.5310626,3.9123385,5.181046,3.4212408,5.030612,5.9371104,5.2231383,4.587347
t270,-1.4376578,-2.1152596,4.456562,4.7370553,5.5148892,4.2150846,4.1281624,3.57413,4.728033,6.559709,5.339641,5.167081,5.462159,5.946253,7.0673594,2.9883811,5.4230695,4.7140784,4.883899,5.469924,5.4119887,4.955044,6.565561,4.338518,4.6750526,3.9832563,3.5704408,6.9604187,5.422273,3.6387982,4.922087,4.278681,3.678588,5.0121746,3.6308532,4.798161,5.6984262,4.890671,4.4393187
t394,-1.4251858,-2.135546,4.4932957,4.7124367,5.5011077,4.2051764,4.1346045,3.5930326,4.721775,6.566535,5.3420286,5.174456,5.4787235,5.937521,7.0522323,2.997086,5.4251447,4.72421,4.84773,5.456854,5.395942,4.9718976,6.5824842,4.347372,4.684864,4.0015364,3.570616,6.9333124,5.458376,3.6361456,4.916194,4.26389,3.6789346,5.026089,3.6272252,4.806742,5.68293,4.8896933,4.445687
t395,-1.4020841,-2.1150897,4.422733,4.7348585,5.4812546,4.2225876,4.1098433,3.5870728,4.7817407,6.572096,5.386712,5.165682,5.488067,5.994703,7.1049623,2.9413338,5.3869333,4.6699395,4.9287724,5.4551473,5.4303765,4.9792185,6.599473,4.2915945,4.665158,3.9989672,3.5252745,6.979044,5.378196,3.616971,4.970946,4.243404,3.6600251,5.0228605,3.655471,4.775867,5.6776047,4.8857584,4.395409
t235,-2.0168207,0.06565631,4.6267905,5.2163506,4.9027443,3.8439627,5.7351766,4.303911,4.354181,5.912412,5.5899644,4.7701735,5.418629,7.04107,7.348332,2.9211028,6.332994,5.5693393,6.0312815,3.7567747,5.3572187,4.47578,6.4629745,4.8222113,5.638141,4.513546,3.6582978,7.791778,4.1795754,3.7792628,5.1290836,3.0757856,4.5170727,4.691531,2.8375475,6.271163,4.2444134,5.2659483,4.1945996
t367,-1.4434886,-2.0403793,4.301141,4.8170643,5.530343,4.242015,4.127556,3.5434601,4.779372,6.5772986,5.372238,5.1402245,5.449122,5.9989676,7.1215715,2.9367409,5.4086504,4.6694736,5.0568047,5.4727116,5.4732757,4.939734,6.5542974,4.296695,4.650103,3.9586473,3.5341868,7.058155,5.2514477,3.6393144,4.9668436,4.276839,3.6569405,4.994887,3.6602404,4.7655253,5.7214723,4.9124813,4.395851
t368,-1.4354705,-2.0594985,4.3318834,4.7969913,5.521125,4.2392697,4.1225224,3.551662,4.7776833,6.5743995,5.373405,5.1477537,5.4552755,5.9944143,7.1162796,2.941195,5.4052052,4.6710367,5.023727,5.4709826,5.462724,4.945993,6.564124,4.2972417,4.6533294,3.9655247,3.5354514,7.038631,5.284046,3.633742,4.965747,4.272509,3.658341,4.9989347,3.659272,4.7682743,5.713433,4.904959,4.3985972
t348,-1.4390615,-2.0579994,4.326128,4.800994,5.52331,4.2375565,4.119753,3.5486648,4.7794795,6.56889,5.371734,5.1464715,5.4507165,5.9957576,7.118052,2.940577,5.4040227,4.6721406,5.029547,5.4749074,5.4633245,4.941881,6.5592527,4.2975216,4.651701,3.9625516,3.5367765,7.040913,5.278669,3.6372821,4.964954,4.2750497,3.661249,4.996815,3.6544073,4.7685204,5.7154117,4.9035635,4.398399
t217,-2.0333004,0.051621363,4.6181054,5.2120075,4.911407,3.8578045,5.728715,4.292395,4.3418736,5.917897,5.5816298,4.761522,5.4073195,7.0274982,7.3412514,2.925758,6.3303285,5.5661507,6.010807,3.7637856,5.337164,4.487945,6.4531655,4.8173733,5.6292295,4.506631,3.6534216,7.7756133,4.196723,3.7838836,5.1236205,3.0925546,4.4965005,4.700896,2.843682,6.265099,4.2554345,5.2818513,4.2094893
t222,-1.9898742,0.087090395,4.6477046,5.2218266,4.8832603,3.8216643,5.7520905,4.325007,4.371683,5.8964176,5.6059856,4.782789,5.436666,7.06167,7.3631806,2.9139078,6.338906,5.5758724,6.061489,3.7380981,5.389057,4.453633,6.479084,4.8303084,5.6535845,4.5258965,3.6671574,7.814731,4.1561675,3.771313,5.137367,3.053374,4.5466847,4.6752906,2.8256903,6.287412,4.221529,5.240825,4.1726313
t267,-2.3775144,-2.0877123,2.7268698,5.4137974,7.0133715,3.8844218,5.0956874,3.0729573,3.7780952,7.8391795,3.9619093,4.611655,5.2956324,5.170158,6.297505,2.7630029,6.9004645,5.0234437,6.437394,5.456162,4.680967,5.1016912,5.5779395,4.599104,4.681729,4.082163,3.3992038,7.6767354,3.9544923,4.0318356,3.8978577,5.541305,3.5555913,5.8785763,2.957845,4.6888523,7.0066786,6.170845,5.290503
t268,-2.385947,-2.0727804,2.7317586,5.447059,6.9849825,3.8773575,5.1190376,3.1056867,3.7956443,7.8192306,4.0001936,4.643941,5.318824,5.1815953,6.338068,2.7740433,6.871394,5.0332203,6.4330373,5.4410048,4.688148,5.1307325,5.559556,4.612029,4.685317,4.0881495,3.392027,7.6400084,3.9730399,4.0084553,3.9099727,5.5072284,3.5981503,5.869083,2.966703,4.7327137,6.9753203,6.1517525,5.284149
t289,-2.375395,-2.075413,2.7291353,5.428223,7.0000944,3.8849554,5.110223,3.0895665,3.7833796,7.8332167,3.9808981,4.626345,5.309209,5.1789203,6.317946,2.7744787,6.884033,5.034871,6.440959,5.4542212,4.6912403,5.116717,5.564836,4.6000957,4.677355,4.081325,3.401171,7.6590896,3.9674237,4.017911,3.9088523,5.52241,3.5742793,5.869953,2.9683347,4.708326,6.9895635,6.156266,5.2858634
