"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t36",0.0179042367336168,-0.252034195629797,0.0548602764623441,0.0576987502459277,-0.00613229776815428,-0.00264367092463959,-0.0023214852770092,0.00318000622889499,-0.00188094940911149,-0.275331727840205,-2.65141214014006e-05,-8.51452423529935e-05,-0.000106289824933565,-0.000531511659419267,0.0092452976472904,0.0022485056396291,0.00703524609082112,0.279653548797755,-2.4851415881409e-05,-0.000531155983055293,1.58756539671809e-06,1.01523286619509e-06,0.00015066526645798,-0.000101509416910045,-1.15441151819522e-05,0.000163470258647153,0.000760597297010241,-0.000280503574927474,0.056966720244128,-0.00110320567858046,-0.0119269833287817,-5.22397151028189e-05,-3.16528939847431e-06,-4.40293552910451e-05,-2.26829810032329e-05,0.000160121915346548,2.04771335847011e-05,0.000156465921300072,3.99614359558952e-07,-0.000255266055809579,0.000144511335304196,2.86396570468e-05,-6.41453981327875e-05,1.03241905202321e-05,4.13474025505914e-16,1.78408898889286e-05,-6.6615274019757e-07,-2.91144723642577e-05,-9.45717975902748e-16,-5.42737809938292e-15,-4.4002623653264e-05,-1.26160684612487e-05,-2.77608314424848e-05,-2.66925677016921e-06,-1.00423142024297e-14,-1.10741307328102e-05,8.35224901827752e-16,8.0720165002221e-06,-2.70642522356533e-05,2.27827003364324e-06,-0.684104280223388,-3.25302361950827e-14,2.07633049126473e-05,-3.35307801805164e-15,-5.25677715935378e-14,0.542505562818447,4.96380074395546e-06,3.41370711354012e-05,-3.87923295626326e-06,-1.88120528508181e-05,-2.84491718857865e-15,4.68377466678297e-16,1.49444539150147e-15,-1.56574497003219e-15,1.17719033450487e-15,3.00612032114242e-05,-8.34299850901585e-16,1.29347150070633e-05,-1.02376058341283e-15,5.6077644330248e-15,-8.88883462687443e-16,4.37066237830243e-15,6.09712825135206e-05,3.77218543527934e-06,-7.45348684784136e-16,1.38541992638186e-15,-1.91983848549046e-15,-1.05817636644354e-15,-6.9761694198767e-16,2.97372271350915e-15,-8.17044463149436e-16,-1.793967899885e-15,1.60378904403321e-16,-3.78901994660982e-16,4.21078715946678e-16,-2.52260775906943e-15,-1.35521306729152e-15,4.77282275140235e-15,2.13534713121306e-15,1.6799524544797e-15,-0.099503719020988
"t40",0.0179249364627761,-0.252600744818762,0.0550606650417589,0.0579819121226567,-0.00616795742129056,-0.00266046339828874,-0.00233736477013258,0.00320206578235379,-0.00189643794280509,-0.278105195300813,-2.6807627764216e-05,-8.61395809759962e-05,-0.000107565077143453,-0.000538809608045451,0.00940832856378661,0.00229177465726945,0.00718344825993367,0.28573925729332,-2.54945962591784e-05,-0.000546483696559259,1.63516294836246e-06,1.04631796741665e-06,0.000155328004036334,-0.00010470409912919,-1.19840887462643e-05,0.000170020211100445,0.000793926660201836,-0.000293457082377179,0.0596928674671046,-0.00115834358986435,-0.012530570120333,-5.50947182858069e-05,-3.35363926453702e-06,-4.67315049865145e-05,-2.41810126563638e-05,0.000171474933331217,2.19446431839241e-05,0.000175198782767533,4.47923532172109e-07,-0.000288659000194825,0.000163937005103691,3.26786015243354e-05,-7.32400698512429e-05,1.18147897667681e-05,-5.57709931359543e-16,2.10676408826828e-05,-7.92153070197994e-07,-3.47088588290173e-05,-7.86218232932829e-17,5.96608339468187e-16,-5.44141167822472e-05,-1.67656113917502e-05,-4.29379937077743e-05,-4.59094598135798e-06,-3.28209681654812e-15,-2.54381436917011e-05,1.81774134348432e-16,-3.84245560989455e-06,2.56450912786061e-06,2.23697701947454e-07,-0.296857949488841,-1.0433135350671e-14,8.79452238896983e-06,1.24932991220139e-15,7.76442782985673e-14,-0.817636801715346,1.08191834253107e-05,3.56879596836439e-05,-3.55751727677872e-06,-1.60225110749754e-05,-6.16007697266181e-16,3.14045166564528e-16,-2.54617719344679e-15,9.6801102011065e-16,8.69967051312379e-16,2.5844922901438e-05,8.47886968008571e-16,1.11914551428736e-05,2.97146792893537e-15,-1.9452193577194e-15,1.07282646796406e-15,-7.64870626959889e-15,5.3331108429834e-05,3.29950228787997e-06,1.1947717520852e-15,-1.48747260584121e-15,2.14314331883463e-15,-8.81728165498081e-16,1.16479032220735e-16,1.9552880412312e-15,-1.78235926343723e-15,-1.00832611250882e-15,8.9662838497459e-16,1.25219187047004e-15,-1.30133647648963e-15,-1.39051543945074e-15,5.54498461006606e-16,4.28305722358993e-16,1.52055434720079e-15,1.59031931050897e-15,-0.0995037190210017
"t61",0.0179828207121788,-0.254184177190943,0.0556203413968506,0.0587722912480994,-0.0062674496135432,-0.00270730324828589,-0.00238164775158365,0.00326358021908512,-0.00193960230934154,-0.285827852460505,-2.76245149729134e-05,-8.89062556724705e-05,-0.000111112856609448,-0.000559096765101032,0.00986074688951423,0.00241176443043725,0.00759410883353185,0.302597465464727,-2.72732336550694e-05,-0.000588819407071085,1.76656997606541e-06,1.13211576606106e-06,0.000168195918603543,-0.000113518744731832,-1.31949414678824e-05,0.00018803315834069,0.000885459095093198,-0.000329001098638406,0.0671688783648391,-0.00130943758562969,-0.0141842137618209,-6.29057258957252e-05,-3.86811401537792e-06,-5.41078949923725e-05,-2.82642768037374e-05,0.000202373823046276,2.5937753965185e-05,0.000225523009752842,5.77666852663657e-07,-0.000378141013296961,0.000215950355251542,4.34779052598742e-05,-9.75534987237609e-05,1.57975664878527e-05,-3.31102758880832e-16,2.96298267273293e-05,-1.12602061445152e-06,-4.95250529262507e-05,3.61666475963593e-16,5.85530974989745e-16,-8.18023974477421e-05,-2.75632069480124e-05,-8.17983444974779e-05,-9.472638550508e-06,8.4220824758674e-15,-6.1420957055691e-05,-6.31187343001834e-16,-3.19384563488809e-05,7.11847094823407e-05,-4.44599460065972e-06,0.470991529065535,2.03139400847977e-14,-3.44867199985489e-06,8.90804285748052e-16,-1.40725499224609e-14,0.136302816889737,-1.24137948261123e-06,-6.92808550536344e-07,-2.20271828216132e-07,-3.93961726014368e-06,-1.08213757390627e-15,-1.07134837583858e-15,1.17294243208132e-15,5.78805574962626e-16,1.57293613767852e-15,1.13596144816279e-05,7.71110757199461e-15,5.36838242441102e-06,-5.35710555391093e-14,0.707106781186546,1.11891780618464e-13,-2.26365452427487e-14,2.8667440617281e-05,1.77360884326766e-06,1.24849088011722e-14,-3.16297743666044e-15,-5.23558868445081e-15,-3.75165347318875e-15,-4.0559382695502e-17,1.52569353015926e-14,-5.64028954532185e-15,-1.42713499417264e-15,-1.70700162450418e-15,-4.15726819019572e-15,-6.97525315280755e-16,-2.55883647995351e-15,9.61872094243053e-16,-2.84051081956683e-15,-3.93445509275722e-15,3.12406716392373e-15,-0.0995037190210031
"t62",0.0179828207121788,-0.254184177190943,0.0556203413968508,0.0587722912480994,-0.00626744961354328,-0.00270730324828583,-0.00238164775158364,0.00326358021908515,-0.00193960230934196,-0.285827852460505,-2.76245149726749e-05,-8.89062556725119e-05,-0.000111112856609597,-0.000559096765100885,0.00986074688951439,0.00241176443043813,0.00759410883353214,0.302597465464728,-2.72732336551219e-05,-0.000588819407069788,1.76656997671301e-06,1.13211576595268e-06,0.000168195918603317,-0.000113518744732326,-1.31949414673358e-05,0.00018803315834085,0.000885459095093475,-0.00032900109863816,0.0671688783648379,-0.00130943758562992,-0.0141842137618202,-6.29057258955856e-05,-3.86811401475939e-06,-5.41078949912363e-05,-2.82642768036087e-05,0.000202373823046332,2.59377539652032e-05,0.000225523009754305,5.77666852557309e-07,-0.000378141013300342,0.000215950355250826,4.34779052629439e-05,-9.75534987235205e-05,1.57975664885837e-05,5.49513152398553e-16,2.96298267263911e-05,-1.12602061489279e-06,-4.95250529253936e-05,4.75558849750801e-16,2.21617104240795e-15,-8.18023974498686e-05,-2.75632069484764e-05,-8.17983444986339e-05,-9.47263855269418e-06,4.13905021368066e-15,-6.1420957056045e-05,-9.59077291094228e-17,-3.19384563496461e-05,7.11847094869228e-05,-4.44599459898231e-06,0.470991529065528,2.09072149230866e-14,-3.448671998851e-06,1.07004516150912e-15,-1.06029983418338e-14,0.136302816889743,-1.24137947698901e-06,-6.92808556313741e-07,-2.20271831244968e-07,-3.93961725642324e-06,4.99208111856018e-15,8.67518587961423e-16,-5.01599566865251e-17,-7.31532452082343e-16,-2.99955468834831e-15,1.13596144577399e-05,-7.87931440973299e-15,5.36838226005879e-06,5.49254895423841e-14,-0.707106781186549,-1.11912261890568e-13,2.41038440939704e-14,2.86674406090882e-05,1.77360883946333e-06,-1.30392453050961e-14,2.40408769242187e-15,4.4426306090269e-15,4.73093717107522e-15,1.70290728100807e-16,-1.86277569208573e-14,8.48036923835407e-15,2.72997047973648e-15,-3.86670588611614e-16,4.16926684670635e-15,4.82071194800844e-16,3.55765338923796e-15,1.05611648834058e-15,9.78029703964468e-15,6.73865137640203e-15,-8.65989166328993e-17,-0.0995037190210029
"t96",0.0174295315121208,-0.238309193751875,0.0496360951881711,0.0497930876910456,-0.00508411783369267,-0.00213439116090063,-0.00182572121222865,0.00248728436288973,-0.00135397065047278,-0.168775690226905,-1.44162940380459e-05,-4.22886461014009e-05,-4.99884144512157e-05,-0.000161685274600478,-0.00274952252219444,-0.00160313580321138,-0.010020134799983,-0.505275567952491,0.000220192931246966,-0.025286258708051,2.89826097394298e-05,1.42761794712973e-05,0.00191056356176559,-0.00112392333397071,-6.77292420755749e-05,0.000917552225072243,0.00427373513286263,-0.00167073837589647,0.36620084479243,-0.00832041610911451,-0.0962150988837025,-0.0013178776491077,1.61713170179238e-05,0.000112926978393551,7.7249792173837e-06,7.56558543025307e-05,1.13169376749192e-05,0.00026465880769518,6.78977515021426e-07,-0.000448626110370037,0.000256719931493182,5.18081954902301e-05,-0.000116265343015942,1.88369840082733e-05,-1.00668145891496e-15,3.51586904179301e-05,-1.33252625996207e-06,-5.85461641498595e-05,-3.86755050720779e-16,-1.46442705102179e-15,-9.50195083947383e-05,-3.08752533595678e-05,-8.60731988348431e-05,-9.64481592222134e-06,8.55218673656566e-16,-5.88163107980411e-05,-2.33616866496014e-16,-2.23420938403139e-05,4.44487089387017e-05,-2.43171663579636e-06,0.00466604934941516,9.04191632641178e-16,7.82906371000789e-06,-3.89970396075784e-16,6.69325776646328e-16,0.00030529264254413,4.65392816487954e-06,2.40613512310169e-05,-2.77716985638055e-06,-1.51239637413485e-05,1.61740526913956e-15,4.92920060236874e-16,3.20351040927799e-16,-5.97130551171827e-16,-3.89306274068741e-17,2.78775576747806e-05,-1.34951223999865e-15,1.23574866773912e-05,4.98382653864134e-15,-7.00393201049664e-15,-1.0861386190093e-15,-2.64500305670811e-15,6.07816182540265e-05,3.76045497319559e-06,1.38961039859486e-15,2.73944417594119e-15,-7.78893661694046e-16,1.62688839605753e-15,-5.32903457572866e-16,4.37470100622395e-15,1.97794515899995e-15,2.75596711689791e-15,1.15129965549323e-14,-5.8044670927135e-15,-9.59893006868423e-15,-2.55547944781884e-15,-5.65051010380816e-14,-0.707106781186544,-2.80148475741898e-14,-1.48783801376146e-15,-0.0995037190210189
"t97",0.0174295315121207,-0.238309193751875,0.0496360951881711,0.0497930876910456,-0.00508411783369267,-0.00213439116090084,-0.00182572121222861,0.00248728436288975,-0.00135397065047285,-0.168775690226905,-1.44162940381091e-05,-4.22886461018077e-05,-4.99884144516034e-05,-0.000161685274600251,-0.00274952252219481,-0.00160313580321096,-0.0100201347999826,-0.505275567952491,0.000220192931246866,-0.0252862587080515,2.89826097390499e-05,1.42761794717043e-05,0.00191056356176578,-0.0011239233339706,-6.77292420753561e-05,0.000917552225071781,0.00427373513286458,-0.00167073837589624,0.366200844792429,-0.0083204161091146,-0.0962150988837031,-0.00131787764910686,1.61713170189804e-05,0.000112926978393826,7.72497921769978e-06,7.56558543024792e-05,1.13169376747342e-05,0.000264658807696198,6.78977514412481e-07,-0.000448626110368148,0.00025671993149376,5.18081954898996e-05,-0.000116265343015959,1.88369840080934e-05,-2.83918537515239e-16,3.51586904178353e-05,-1.33252625934672e-06,-5.85461641502178e-05,8.69347798513706e-17,1.17929152636686e-15,-9.50195083947066e-05,-3.08752533588772e-05,-8.60731988353741e-05,-9.64481592489541e-06,-1.10154940724527e-15,-5.88163107972435e-05,6.3638238310327e-16,-2.23420938411853e-05,4.44487089379231e-05,-2.43171663320439e-06,0.00466604934941529,-5.96903438152119e-16,7.82906370963162e-06,3.14831178283576e-16,-8.61908872659664e-16,0.000305292642539425,4.65392816842424e-06,2.40613512320668e-05,-2.77716985872997e-06,-1.51239637436823e-05,-1.47061348795579e-15,-2.4964609884423e-16,-5.78535877738969e-16,7.02435293095404e-17,-8.57855566159888e-17,2.78775576799494e-05,1.02056999499566e-15,1.235748666356e-05,-2.78773463373475e-15,5.68036604584553e-15,1.05975854229434e-15,1.97976973024602e-15,6.07816182522742e-05,3.76045498977163e-06,-1.67119670404934e-15,-3.05961902480024e-15,7.96280169855393e-16,-1.7465088859528e-15,2.97358192344149e-16,-3.06275484284554e-15,-1.43764636276474e-15,-3.90420119380267e-15,-1.18561951509784e-14,6.29727142510547e-15,9.70909572616268e-15,1.19142026060972e-15,5.66642575567093e-14,0.70710678118655,3.1062618565207e-14,4.68091352471267e-15,-0.0995037190209788
"t8",0.0171139181118985,-0.229779386820112,0.0466860799801811,0.0457378564154393,-0.0045863225664884,-0.00190412200070031,-0.00161191507498822,0.00219141635651908,-0.00115862912423901,-0.138040541327367,-1.14805965465749e-05,-3.31054250198207e-05,-3.87720696879259e-05,-0.000118837187669502,-0.00174090229555338,-0.000940086058360742,-0.00530636095071378,-0.256010025192108,7.82866464351041e-05,-0.00572433352876587,4.99332876613389e-06,2.00105445896001e-06,0.000235283508773918,-0.000107216710288882,2.31333328488918e-05,-0.000468297764071369,-0.00389708552219138,0.00206556600514211,-0.554342887729895,0.0161528846849566,0.200894928406359,0.00444729436705258,-0.00010691436785584,-0.00103853392629173,-0.000328703301267052,0.00176735017709893,0.00021888406352169,0.000893934683798316,2.27338146712438e-06,-0.00140925658305724,0.000791027735960829,0.000154736938454918,-0.000346119064314624,5.54735905348798e-05,0.707106781186548,9.31665876476152e-05,-3.47459626382452e-06,-0.000151842212053203,6.0356241045569e-15,-8.07740218968152e-15,-0.000232290509166999,-7.09165278544058e-05,-0.000187043083440111,-2.05755508910885e-05,1.28889954265077e-15,-0.000122415912883405,6.39242949268417e-17,-4.40668969251456e-05,8.69233425594679e-05,-4.72152402965254e-06,0.00881907953314918,3.28310919881477e-16,1.44424982269971e-05,6.44625498391102e-16,9.35192733242648e-17,0.000557801728605073,8.48023549067215e-06,4.35989246258096e-05,-5.00425336842867e-06,-2.68093977184895e-05,-1.68266493930016e-16,1.73159525234068e-16,1.35311861832733e-16,-7.24357498929695e-16,-4.10512123294202e-16,4.81150156837443e-05,5.83034735605947e-16,2.11682305782288e-05,-5.70040422614363e-16,9.19969064580099e-16,4.37128204741825e-18,-9.70785592520524e-16,0.000102808956611352,6.36061259762225e-06,1.75226547200398e-16,-1.3149197369616e-15,-4.00364534115305e-16,-4.6650048037589e-16,-9.50720420336012e-16,1.1870704886781e-16,1.50481475756969e-16,-4.91184398104399e-16,-2.33940141013894e-16,2.43481735021397e-16,-2.75276767366935e-16,-1.88230341205801e-16,6.9023303263276e-16,2.04178028630197e-15,1.77373563432234e-15,1.47807707125253e-15,-0.0995037190209995
"t9",0.0171139181118985,-0.229779386820112,0.0466860799801811,0.0457378564154393,-0.00458632256648836,-0.00190412200070035,-0.00161191507498805,0.00219141635651903,-0.00115862912423934,-0.138040541327367,-1.14805965465293e-05,-3.31054250199159e-05,-3.87720696877242e-05,-0.000118837187669719,-0.00174090229555379,-0.000940086058360354,-0.00530636095071366,-0.256010025192108,7.82866464351615e-05,-0.00572433352876595,4.99332876621171e-06,2.00105445899993e-06,0.00023528350877433,-0.000107216710288678,2.31333328481336e-05,-0.000468297764071664,-0.00389708552219209,0.00206556600514198,-0.554342887729898,0.0161528846849564,0.20089492840636,0.00444729436705291,-0.000106914367855518,-0.00103853392629118,-0.000328703301266305,0.00176735017710231,0.000218884063521345,0.000893934683801854,2.27338146397612e-06,-0.00140925658306332,0.000791027735965428,0.000154736938458425,-0.000346119064313216,5.54735905360614e-05,-0.707106781186547,9.31665876620544e-05,-3.47459626356258e-06,-0.000151842212055694,-5.54798076710917e-15,7.69470365389961e-15,-0.000232290509165603,-7.09165278572361e-05,-0.000187043083434938,-2.05755508932192e-05,-2.09901540593194e-16,-0.000122415912884566,-5.37317028390953e-16,-4.4066896925338e-05,8.69233425593082e-05,-4.72152402914072e-06,0.00881907953314935,7.43249154440151e-16,1.44424982270174e-05,-1.91893625159722e-16,5.80795397051094e-17,0.000557801728606031,8.48023549102095e-06,4.35989246251479e-05,-5.00425336876971e-06,-2.68093977160657e-05,2.83854029487453e-16,3.82037976335519e-16,-3.77651591873136e-18,1.77278403268259e-15,2.69063207238136e-16,4.81150156852454e-05,-2.20430421566261e-16,2.11682305791038e-05,1.76142792909847e-15,-1.79845619189202e-16,-6.55305411183225e-16,-5.97820045185461e-16,0.000102808956611237,6.36061259675996e-06,-4.55754024674222e-16,6.62439181737751e-16,2.48504572940887e-16,-7.83167325429011e-17,1.0682988545489e-15,7.02531574722044e-16,-3.88790626571243e-16,-2.09982860760575e-16,-1.63111768693546e-16,7.53308967158613e-17,-1.05488780872967e-15,-8.91252293680317e-16,3.90238495357459e-16,2.64546405594236e-15,1.56203603591906e-15,1.53656068968796e-15,-0.0995037190209993
"t7",-0.0531743855058729,0.0172015829893995,-0.128645995963748,0.0282175503847414,-0.0973771745489746,-0.0195322789499321,-0.0100039350056617,3.6537984668636e-05,0.191760347820465,-0.00179765605004606,0.224775617995761,-0.00111781212515315,-0.000916918265789124,-0.000219985817712984,0.0120808814850078,3.77136150511893e-05,0.00121379154812439,0.000201911944451598,3.91561565194509e-07,0.00317694115957362,2.62414351480954e-05,2.05188474707955e-05,0.000354724976251177,-0.000564390572235469,0.000985354901697014,-0.00304685466294598,-6.18842797225496e-05,0.00318572945342642,-0.00359684574145883,-0.03157769097064,-0.00174315268592113,-0.502717630519554,-0.000213463690927194,-0.303118145701377,-0.00234866980393469,0.0132194419171922,0.00162718242635208,0.000353926698414489,-0.725424545922769,-0.000698693270771983,0.000397878388054793,0.000119119623611824,-0.00779461164848822,0.00026511969083674,1.35994541665668e-15,0.00376599351500865,-1.87316301083047e-05,-0.00305555452302368,5.91330809450299e-16,-5.09716637020643e-17,-0.00117947402137222,-0.000352156606343366,-0.000907485128839394,-9.16437925599974e-06,2.77555756156289e-16,-0.000582314455813261,5.81504782154598e-16,-0.00020371586974462,0.000399522408732488,-2.15781203296097e-05,8.04345089749436e-05,4.78248787567165e-16,6.58639619605861e-05,1.92841599175886e-16,8.77468068090267e-17,5.30536271612659e-06,3.82999765275295e-05,0.000196093535224179,-2.24257681046365e-05,-1.20301367892434e-05,5.00993136122336e-16,1.15758158546336e-16,3.8301078457667e-16,-3.28356359438636e-16,-1.37949292882367e-16,2.17294508027956e-05,1.97320729749915e-16,0.00692294280758567,2.92273096541603e-15,-1.02410720832853e-15,-8.37883318474032e-16,-3.75755200884857e-16,0.00269503140436345,0.000210629371338759,1.65132221352308e-16,1.64235406365413e-15,-2.36787702269041e-16,-3.14305202521397e-16,-3.88507441414497e-16,2.76688178162043e-16,1.85839818634292e-16,-1.45439660007269e-16,6.98847479214311e-17,1.47466070903203e-16,-8.47620372966345e-17,-7.70306176747541e-16,8.33904679191197e-16,2.64306319291685e-15,1.29401637503336e-15,1.53168182744432e-15,-0.0995037190210001
"t66",-0.0551036837239425,0.0184716320393375,-0.145063744088771,0.033347463007289,-0.119308748876539,-0.0244704996796191,-0.0127978506941638,4.69398084842459e-05,0.261353208924577,-0.00268900231605501,0.355527225900627,-0.00183325045918341,-0.00153377106430811,-0.000413563752813139,0.0321985762855336,0.000122836322733959,0.0053429899226429,0.001030661381648,0.00025944433808179,-0.0212382517636151,-0.000125455648610441,-8.42380175190026e-05,-0.00135633101417706,0.00194351613136432,-0.00143539653316508,0.00373879306117227,5.73775597765309e-05,-0.00253436146690632,0.00258715879707042,0.0201438593006395,0.00107479729348683,0.25208131315854,8.53961136698544e-05,0.111693249874313,0.000710351430005183,-0.00328369782794203,-0.000392089330859951,-6.52790688389379e-06,0.0115240237739359,-2.48812233120781e-06,3.86900949820852e-06,2.37994225801853e-06,-0.000164284713208493,6.55831590203281e-06,-4.47386110114535e-16,0.000236689761262973,-1.29355614638876e-06,-0.000217405604756077,1.20019108063732e-17,-1.39793232569805e-15,-0.000111948190899614,-4.2712551230185e-05,-0.00013195229008545,-1.40598138198035e-06,-1.17961196366423e-16,-9.54611480524667e-05,1.0393360084262e-16,-3.75843557327042e-05,7.47657004672656e-05,-4.08089968534208e-06,1.5582911197322e-05,-4.30271794572597e-16,1.25504553606836e-05,-1.85429191897171e-15,3.1523045595336e-16,9.83731594770464e-07,7.02176087754978e-06,3.48715809307337e-05,-3.81972412516743e-06,-1.52709191491315e-06,-2.45013661417778e-15,-3.7707042791324e-16,2.04989409795103e-15,-1.55089195390993e-15,-6.62218366762954e-15,-9.84912397064509e-06,-1.14441847767391e-14,-0.822631020067355,-1.14532655525758e-13,9.57964820530951e-14,1.47929145390777e-14,2.53092661680995e-14,0.00214443382908831,0.000167595104190913,-4.75004908434979e-15,1.13212515056663e-14,3.60741394905791e-15,-1.28574311946675e-15,1.76189049564596e-15,1.74888700709268e-16,-2.27549769900908e-15,-4.52544050715436e-15,1.42138418465999e-15,-2.8444016788682e-15,6.26596385622038e-16,1.72176666267166e-15,-9.44625592013839e-16,-5.42254689757372e-15,3.2509982629934e-15,1.29583301284994e-15,-0.0995037190209954
"t88",-0.055192742989393,0.0185293074498954,-0.14579375453327,0.0335713040247355,-0.120252753959513,-0.0246813464260834,-0.0129162686393225,4.73800400414837e-05,0.264241521171201,-0.00272498270009825,0.360726178322264,-0.00186143671380837,-0.00155795576879958,-0.000420956083484249,0.0329223373101654,0.000125823831269085,0.00548388605062071,0.00105863629373645,0.000267643573854175,-0.0219754630281757,-0.000129954707933938,-8.73133852250696e-05,-0.00140629845896514,0.00201613953037611,-0.00149828849931177,0.0039094217672483,6.01914231521372e-05,-0.0026639236210581,0.00272317385610039,0.0212393154692252,0.00113381323064949,0.266762657632118,9.06979604441691e-05,0.118788259427963,0.000757959177973992,-0.00351526091629134,-0.000419949681159214,-7.17620113974899e-06,0.0126750824673617,-2.74834716799521e-06,4.27998519279019e-06,2.63964608165018e-06,-0.000182265057730159,7.28333272437949e-06,5.45537414144163e-16,0.00026612868713357,-1.45801946566061e-06,-0.000245258023474791,-4.05479286450133e-16,-5.35885135693795e-16,-0.000127719503681814,-4.95625811157229e-05,-0.00015663823562449,-1.68615470024641e-06,7.28583859910259e-17,-0.000116422686365964,4.35489880467358e-17,-4.85718675988738e-05,9.79627451077449e-05,-5.41734364001489e-06,2.2129671144069e-05,7.75016096531305e-16,1.98436221164705e-05,7.18816890386644e-16,5.06776120884479e-16,1.66454235046445e-06,1.2163966855545e-05,6.39612544274569e-05,-7.5292809430799e-06,-4.50526189185866e-06,1.76465646939913e-15,-1.54811711662131e-17,-1.0570912635555e-16,6.10205404692431e-16,2.26279424763228e-15,1.48964297020627e-05,5.52620553677653e-15,0.401987265570606,5.47633023360233e-14,-5.08254708256713e-14,-8.33864976734176e-15,-1.5327074424862e-14,0.00027916928000292,2.18196737592478e-05,4.46735592575779e-16,5.61877972726012e-15,-2.3828769315089e-16,2.40716273997401e-15,1.86704985461243e-15,-2.40343686231115e-15,1.57741864535747e-15,7.31264667721401e-15,1.39208567756077e-12,-0.707106781186546,7.14432951112995e-16,-2.40511632960657e-15,3.23504231223901e-16,1.25676695630118e-14,3.51186138104546e-15,1.93913474814202e-15,-0.099503719021004
