,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
t319,17.050674,-0.014843602,-0.06556301,-0.1490564,12.675351,-0.27514848,0.13230987,-0.15221572,5.254069,5.787469,10.424073,2.187103,-0.45244905,9.07938,-0.08894826,-0.052809738,7.6269217,8.950551,-0.116450354,-0.4647862,3.7498903,-0.007971106,2.11126,-0.8311307,0.04085789,0.0030591483,-0.60036886,-0.15229876,0.20593414,2.9518168,-0.25713104,-0.079537354,-0.38330367,2.061975,8.182719,4.2536697,0.10604037,-0.19297478,-1.1958077,-0.19005167,-0.046524085,15.194046
t320,15.355672,-0.012002736,-0.054334402,-0.14959456,11.92643,-0.27655473,0.18170252,-0.13778704,4.8503547,5.621286,10.557038,1.7892106,-0.4201355,9.1561985,-0.11527295,-0.045360915,6.7958922,8.921822,-0.10371247,-0.49211797,3.80104,-0.0073815123,2.6297185,-0.9323521,0.9732475,0.031908926,-0.6138954,-0.15060396,0.22199032,3.1373734,-0.23654725,-0.07470067,-0.44151923,1.8351606,7.2893453,4.3462715,0.69909495,-0.21131735,-1.1479555,-0.18852568,-0.045560684,15.044481
t209,4.5815268,-0.012323149,0.24281698,-0.14210962,7.271054,-0.30445346,0.39800042,-0.03254319,2.0150342,4.5812473,10.839353,-0.04982178,-0.12983385,9.826354,-0.25602958,0.14152893,1.7193013,9.0247345,-0.04950284,-0.62386125,3.6269455,-0.003328742,5.3421674,-1.427955,6.616996,0.23555835,-0.6735046,-0.14038926,0.32499063,4.0852776,-0.19641729,-0.043930087,-0.7249408,0.0037885134,1.4627285,4.605439,3.9474065,-0.328857,-0.77797896,-0.100412056,-0.031965222,13.251085
t205,4.4786224,-0.012752392,0.23173858,-0.13484557,6.9609785,-0.29583904,0.39335212,-0.031896096,1.820115,4.4802504,10.632977,-0.029465992,-0.118296295,9.537493,-0.24321426,-0.0001434899,1.5813586,8.927563,-0.053520486,-0.6321215,3.4432442,-0.003900581,5.2067513,-1.378467,6.5092864,0.23427394,-0.67178935,-0.1348167,0.3177287,4.1535153,-0.19557361,-0.0411274,-0.6978252,0.0023673957,1.3491418,4.471918,4.1509695,-0.32328632,-0.7573548,-0.09015738,-0.030794151,12.995528
t230,6.893097,-0.011978014,-0.005409115,-0.1337994,7.830036,-0.2867598,0.35378748,-0.052855052,2.439494,4.7342024,10.5747595,0.39367035,-0.1745782,9.285754,-0.20714335,-0.0116521595,2.70974,8.815643,-0.06254024,-0.61418086,3.4586184,-0.0052105933,4.6077356,-1.2592827,5.208522,0.1873826,-0.6587211,-0.1365267,0.28889796,4.0242968,-0.19258648,-0.04736874,-0.6264215,0.42025456,2.6089044,4.4193015,3.4518437,-0.29734495,-0.8305492,-0.113855906,-0.033744298,13.321456
t231,9.176259,-0.010240528,-0.01789986,-0.13243057,8.607089,-0.27470222,0.31393382,-0.07446193,2.914128,4.877678,10.39776,0.90473425,-0.22928941,8.959886,-0.17459756,-0.024864338,3.7205627,8.71877,-0.07483479,-0.58491015,3.4138696,-0.0075127752,3.9566453,-1.1397038,3.8873212,0.1404944,-0.6472727,-0.13366063,0.26107812,3.8875868,-0.19685319,-0.05306018,-0.5538161,0.87618303,3.8149476,4.316629,2.9337385,-0.26900062,-0.8984649,-0.133057,-0.037036765,13.548887
t232,7.4605346,-0.011515833,-0.008935628,-0.13351597,8.032044,-0.2838435,0.3437536,-0.05802346,2.5545082,4.768235,10.538341,0.52459276,-0.18857394,9.212324,-0.19884461,-0.015009321,2.9617674,8.802564,-0.06563937,-0.6076926,3.4340975,-0.005696266,4.44304,-1.2313908,4.881197,0.1761428,-0.6556214,-0.13605449,0.2824857,3.994344,-0.19282565,-0.04877363,-0.60878664,0.53626263,2.9136531,4.393606,3.3324986,-0.29016593,-0.8471166,-0.11849618,-0.034617964,13.393946
t233,10.283872,-0.009015678,-0.023827333,-0.13270035,8.968269,-0.2702116,0.29255605,-0.08263986,3.1338704,4.9529033,10.334137,1.1850015,-0.25294986,8.79839,-0.15717275,-0.032019768,4.233119,8.70372,-0.08090468,-0.5712243,3.328415,-0.008610577,3.5934944,-1.0879803,3.225232,0.121687874,-0.64087915,-0.133327,0.24774505,3.8256264,-0.2012497,-0.05576641,-0.51901907,1.0708756,4.368494,4.2951045,2.6951258,-0.2551307,-0.9320803,-0.14298752,-0.03868367,13.667956
t167,-0.18382694,-0.010297161,1.2883731,-0.120915934,4.9610977,-0.32567385,0.46986535,1.4793757,0.42474782,3.6968915,10.432805,-0.37202978,1.307805,9.506547,-0.2782428,0.9218149,-0.20760325,8.279461,-0.008793885,-0.6283289,2.8880854,-0.0052016405,5.051164,-1.6726379,8.530832,0.3336722,-0.8014945,-0.1193577,0.3959856,4.6379633,-0.23072453,-0.02779749,-0.94174093,0.037757903,-0.023136413,4.3523574,6.084984,-0.35014337,-0.5147809,-0.019748038,-0.03052387,12.330973
t168,0.5364747,-0.0106684165,0.91903687,-0.12197845,5.2381253,-0.3085497,0.44006306,0.6499608,0.59038395,3.7357202,10.368535,-0.21890852,0.6926327,9.230624,-0.2665822,0.45141634,-0.10691232,8.63726,-0.03376632,-0.6248604,2.923848,-0.009466973,5.25162,-1.5458465,7.9168763,0.29230684,-0.73330265,-0.118461944,0.3677333,4.496851,-0.21115166,-0.028617177,-0.813785,0.022420518,-0.010976986,4.256562,5.880116,-0.33871138,-0.56552446,-0.031030102,-0.028793775,12.116567
t114,-1.4945931,0.023181878,3.037941,-0.07603622,2.3922374,-0.3628545,0.47695667,5.354523,0.117663786,4.0969167,9.327847,-0.9288918,3.7142494,9.3586035,-0.349334,3.0021336,-0.5906063,5.4351544,2.619598,-0.46706316,3.3338675,1.5680742,3.6864307,-1.9453938,9.703316,0.54528874,-0.98634213,-0.107755765,0.49481937,5.198292,-0.3719125,-0.016280444,-1.2944599,0.086391866,-0.07031971,4.940727,5.8657026,-0.3640552,-0.26463845,0.26034278,-0.026730325,11.647691
t115,-1.5857937,0.030599479,3.1695747,-0.07675085,2.3479064,-0.3712138,0.490299,5.7607183,0.036383703,4.1104026,9.443551,-0.9707433,3.8869696,9.5182,-0.35880294,3.1193159,-0.61459744,5.4387574,2.8735907,-0.45274413,3.4194229,1.6542884,3.632588,-1.9928977,9.9110985,0.56156576,-1.013349,-0.107741006,0.5073215,5.300321,-0.38615435,-0.016162056,-1.3353571,0.09053291,-0.07307252,5.039279,5.933025,-0.37033433,-0.2588627,0.21735887,-0.027441481,11.78246
t83,-2.1351538,0.9430831,4.154895,-0.051123034,1.0434341,-0.34470892,0.5226657,8.415217,-0.011474009,4.657342,7.9573803,-1.1040751,5.490609,8.926818,-0.38594905,4.320882,-0.8131872,2.7950575,4.895434,-0.22797023,4.1380677,2.2046149,2.970532,-2.1089013,10.261921,0.618481,-1.0234469,-0.08146031,0.52322525,5.3481374,-0.47893915,-0.013003955,-1.4619621,0.11849399,-0.096062884,4.6589723,3.9373813,-0.40079048,-0.2363384,-0.04237009,-0.0302264,9.445158
t87,-2.1957896,1.1443435,4.337706,-0.047038555,0.77768016,-0.3307672,0.5187711,8.679806,-0.008821084,5.0308223,7.6238556,-1.089675,5.8615704,8.706079,-0.3988007,4.537506,-0.880001,2.3003256,5.090833,-0.21897203,4.2928257,2.2482836,3.224169,-2.1127071,10.251853,0.6348521,-1.0080044,-0.081005,0.52127385,5.39713,-0.48310027,-0.0130676525,-1.4399307,0.124188624,-0.10130049,4.4854198,3.4309535,-0.41142216,-0.23869522,-0.052172486,-0.029943638,8.878596
t106,-1.6351967,0.97490835,3.5896368,-0.04482119,0.7234715,-0.27633134,0.4053644,6.133873,0.56878996,6.041661,7.1155,-0.78568494,4.914394,7.7570295,-0.37198907,3.814085,-0.8212932,2.66589,3.3542144,-0.38386482,4.081573,1.7570181,4.9022202,-1.8218352,9.013031,0.5923227,-0.831415,-0.09674837,0.45121482,5.0484686,-0.3753256,-0.016088078,-1.0633612,0.102975726,-0.08648943,3.8783846,2.8334203,-0.39224017,-0.3106873,-0.032379415,-0.023697348,7.9198513
t107,-0.4171092,0.174846,1.8177904,-0.02766963,0.8792735,-0.18454711,0.24685854,1.6812488,1.1646049,5.934114,5.844038,-0.2374356,2.5963912,4.9766684,-0.27757025,2.268373,-0.54473114,2.9519691,0.7046446,-0.58247244,3.1487231,0.83808446,5.434719,-1.241181,5.713233,0.38355476,-0.33306122,-0.07254952,0.25844157,3.1469655,-0.17737132,-0.020226013,-0.48953614,0.0581285,-0.049852733,1.8799989,1.7756455,-0.32107165,-0.3043168,-0.011258738,-0.01808553,5.2173295
t104,-1.6609647,0.9883261,3.6374438,-0.045754764,0.7010602,-0.27860567,0.40799743,6.21734,0.5639704,6.0989766,7.168195,-0.789486,5.002087,7.815889,-0.37677267,3.8817904,-0.8296809,2.6679008,3.4131796,-0.3840741,4.122258,1.7774396,4.9407477,-1.8387887,9.102171,0.5991924,-0.8366533,-0.09805038,0.45526698,5.0875025,-0.3804682,-0.016175622,-1.073838,0.10446543,-0.08773527,3.9022472,2.8222454,-0.39753914,-0.31170115,-0.03410198,-0.023777992,7.9681873
t105,-0.9694726,0.67227775,2.7716436,-0.039925512,0.79017353,-0.2234806,0.30986232,3.578636,1.0542351,6.223796,6.291801,-0.48714188,3.7022533,6.2433095,-0.31624547,2.96035,-0.6844799,2.851934,1.7998308,-0.5051395,3.9950352,1.2060789,5.4713545,-1.4947534,7.2403092,0.49314374,-0.56609714,-0.091410905,0.35046804,4.0181313,-0.28131717,-0.019187802,-0.7218548,0.07704141,-0.06711765,2.8491488,2.1959994,-0.3512005,-0.32275686,-0.013831518,-0.020055054,6.4481096
t110,-1.6195508,0.97570676,3.6143699,-0.044735394,0.66565424,-0.2754522,0.4020753,6.0801396,0.614379,6.2883034,7.138321,-0.7653399,4.9954553,7.7353587,-0.38123563,3.8601022,-0.83829993,2.6900816,3.3121572,-0.40368733,4.174336,1.7406046,5.154289,-1.8348007,9.028424,0.5999677,-0.81918526,-0.09877068,0.44950536,5.062123,-0.37627932,-0.016962055,-1.0437229,0.103808716,-0.08739418,3.8292778,2.7394996,-0.40013123,-0.32019922,-0.035468653,-0.023878848,7.853514
t129,-1.0042366,0.6989297,2.8592288,-0.037152227,0.6275321,-0.22689399,0.31567398,3.7229376,1.1395922,7.167683,6.5013466,-0.46291956,4.19823,6.458041,-0.36256862,3.2052226,-0.78466165,2.8651567,1.8553472,-0.5707792,4.201307,1.1528262,6.4132423,-1.5964447,7.564627,0.53654706,-0.54915756,-0.09223521,0.3545811,4.3449597,-0.30103076,-0.022200461,-0.6873535,0.08547631,-0.073326044,2.8453968,1.9228787,-0.38299608,-0.3648529,-0.024026526,-0.021221247,6.309847
t179,0.47804466,-0.0033633623,1.4575075,-0.017306957,0.7252939,-0.15906768,0.23433456,0.6001524,1.9053361,7.2891755,5.804178,0.39390188,2.2679513,4.167879,-0.2739446,2.2574286,-0.5703387,3.0483577,-8.890275e-05,-0.6845068,3.6069117,0.4374159,6.7417336,-1.1202478,5.136249,0.31291738,-0.15824927,-0.0744921,0.19411281,2.9009695,-0.16060202,-0.024327757,-0.22077173,0.04653867,-0.040720712,1.3028485,0.70619524,-0.36708945,-0.4364691,-0.058145463,-0.021928087,4.0152893
t180,-0.13142973,-0.00059300265,1.5529132,-0.023082146,0.43456835,-0.17269185,0.24363548,1.0442411,1.6844594,7.5522323,5.9681053,-0.010176211,2.8508935,4.5000477,-0.30636892,2.4290402,-0.63589305,2.9816496,0.28222543,-0.6942259,3.5379362,0.6736421,7.0338016,-1.2093997,5.6026206,0.37532005,-0.20876795,-0.0754972,0.21684004,3.1934536,-0.17182158,-0.024123754,-0.28783956,0.059304934,-0.04982331,1.4755324,0.8640293,-0.37997785,-0.4144791,-0.05734574,-0.02138813,4.229671
t176,-0.24855399,0.020596575,1.6556216,-0.02674897,0.32130095,-0.18097876,0.25062752,1.3275768,1.5232116,7.665413,6.029747,-0.05490503,3.1590207,4.7153373,-0.32706487,2.5139577,-0.6717778,2.973418,0.46542418,-0.6928965,3.5027916,0.80508256,7.153965,-1.2662483,5.8481374,0.40757337,-0.24544162,-0.07540959,0.22944978,3.3123803,-0.1824947,-0.023990497,-0.3298717,0.066167004,-0.05463558,1.6121252,0.9531089,-0.38609493,-0.40335307,-0.056144055,-0.021313941,4.3525143
t175,-0.26385286,0.03346003,1.6821856,-0.027672099,0.3135412,-0.18226996,0.2517748,1.3760881,1.5048983,7.674846,6.0338244,-0.060336415,3.1968126,4.7460456,-0.32958817,2.529051,-0.6746288,2.9759135,0.49387497,-0.6901039,3.5125754,0.8173288,7.1525564,-1.2741978,5.876384,0.41086218,-0.24938056,-0.075491674,0.2317502,3.3272583,-0.18501745,-0.023929194,-0.33628532,0.06696417,-0.055142827,1.6359676,0.964498,-0.38650432,-0.40233672,-0.055931915,-0.021389319,4.3745003
t172,-0.16639058,-0.00018507548,1.5678782,-0.025706949,0.4543642,-0.17465398,0.24456291,1.0819799,1.5895274,7.5199065,6.025287,-0.028597273,2.913249,4.5640407,-0.31179842,2.4207408,-0.64022756,2.9927764,0.3267445,-0.6892211,3.4902685,0.7239581,7.023817,-1.2246374,5.6595263,0.38383496,-0.22281705,-0.074824065,0.22047435,3.239767,-0.17388353,-0.023775999,-0.30570075,0.06100781,-0.050818495,1.5195451,0.92059314,-0.37942126,-0.4105758,-0.054392833,-0.021052295,4.3600655
t147,-0.34307477,0.10605416,1.8149006,-0.033852924,0.4581679,-0.18848792,0.25856826,1.5479898,1.4147867,7.446812,6.086218,-0.12173912,3.306746,4.905858,-0.33702332,2.583833,-0.66887015,3.0043952,0.6349448,-0.67357343,3.552316,0.8251615,6.922641,-1.3168467,6.008726,0.4199197,-0.28302515,-0.07789499,0.2466331,3.3849828,-0.1930991,-0.023357777,-0.38206667,0.06862029,-0.05603824,1.7560337,1.1406503,-0.37943947,-0.3908631,-0.048611566,-0.020929316,4.696646
t145,-0.59573495,0.3442647,2.242481,-0.035468563,0.49329704,-0.20336282,0.28190875,2.4375627,1.3271142,7.472762,6.2458634,-0.25307232,3.6953251,5.5288243,-0.35290587,2.8558633,-0.7269865,2.9200969,1.0815827,-0.63908553,3.833708,0.9461439,6.8794785,-1.4309171,6.6545663,0.4683689,-0.3865516,-0.08292349,0.28890362,3.7975726,-0.23476148,-0.023423431,-0.4946163,0.07601172,-0.06339632,2.162815,1.3807044,-0.3856852,-0.387602,-0.043107245,-0.02154162,5.286243
t128,-1.0368701,0.71383303,2.9081314,-0.037003737,0.61865234,-0.22927639,0.31914604,3.8369856,1.1321713,7.1711483,6.524107,-0.4760708,4.249767,6.540399,-0.36448887,3.2395513,-0.79264367,2.8750033,1.9127686,-0.56628966,4.221357,1.1817186,6.3978763,-1.6111372,7.636054,0.5428776,-0.56402385,-0.093225814,0.3601395,4.394266,-0.30471295,-0.022124814,-0.7012797,0.086331196,-0.07429656,2.897377,1.9498221,-0.38449445,-0.36392206,-0.02407526,-0.021398978,6.3918514
t101,-1.729707,2.4529443,2.864501,3.3701253,-0.026134348,-0.16965848,0.53884697,7.636519,2.1039221,5.911998,1.7078665,-1.2930769,5.4185414,7.5454307,-0.20157743,6.0702753,-1.0108017,-0.19091415,5.204942,-0.055107776,1.886657,1.6122416,-0.00307205,-1.3233119,11.059215,0.5294557,-0.9550698,-0.030725855,0.4067033,1.2112525,-0.30901366,-0.009024115,-1.0314833,0.075483315,-0.0764115,2.0427384,0.016417142,-0.36892712,-0.5407886,1.0609207,-0.0120601,4.1592226
t111,-1.4134154,2.1881588,2.1534204,3.994416,-0.03670698,-0.14722201,0.4911516,6.14494,2.6080136,6.4653254,1.1687908,-1.1990889,4.6380205,7.135361,-0.16655208,5.818271,-0.9867917,-0.1529445,4.514724,-0.16303918,1.297236,1.2687234,-0.0027298434,-1.0961741,11.000917,0.4837202,-0.8576094,-0.038074367,0.36823717,0.27824983,-0.23725128,-0.010481971,-0.8084232,0.05634569,-0.061798558,1.5248346,0.021843057,-0.35451987,-0.61526257,1.6079285,-0.0078554535,3.5037425
t141,-0.79015434,1.3244474,1.0251522,4.192041,-0.022936637,-0.10044607,0.32755858,3.444814,2.8492808,5.9311423,0.44578,-0.94841766,2.7820024,5.5115886,-0.07097643,4.915222,-0.8031325,-0.13589303,3.0767577,-0.29773122,0.44938692,0.6630281,-0.004108486,-0.5882614,9.152082,0.37523472,-0.61722237,-0.05334341,0.26018283,-0.07256092,-0.12854871,-0.014778104,-0.3746901,0.0291128,-0.036093585,0.6245806,0.028237076,-0.28318492,-0.58633584,2.0548706,-0.0026927076,2.0525756
t142,-0.741388,1.2422755,0.9241341,4.2025895,-0.018576853,-0.09666936,0.31642073,3.225732,2.8459446,5.871621,0.4324724,-0.931522,2.6124005,5.380492,-0.06496564,4.8581147,-0.79045624,-0.12965445,2.9822884,-0.3056324,0.36938873,0.6157854,-0.0042294925,-0.5531717,9.023243,0.36556777,-0.5989567,-0.054122895,0.25110263,-0.07936109,-0.11539561,-0.015053144,-0.34258258,0.02702479,-0.0338594,0.53292227,0.027859412,-0.27818853,-0.5812473,2.0562992,-0.0024438822,1.9660721
t132,-0.014336397,-0.008843009,-0.035097986,4.831379,0.85961396,-0.05326551,0.18422422,0.09902075,2.7450104,4.9181576,0.068488576,-0.61467755,0.30106354,3.4191852,0.46585917,3.8544898,-0.74868333,0.22042075,2.2388566,-0.39935437,-0.09508344,-0.010802352,-0.00858176,-0.065493345,6.699672,0.21082841,-0.35837737,-0.040028613,0.11776484,-0.18842995,0.30262995,-0.019842763,1.4039938,0.4285656,-0.00024859727,-0.08815771,0.03831318,-0.19081017,-0.53774333,2.807846,-0.0076544164,0.5493528
t133,-0.9687279,1.5695473,1.4033269,4.193475,-0.03855104,-0.11399882,0.36743414,4.2063313,2.8506691,6.2086835,0.43420002,-1.0183225,3.4314137,6.043356,-0.09703947,5.1949105,-0.85103804,-0.14913929,3.3967507,-0.27137783,0.7407105,0.80035746,-0.0047443816,-0.72056603,9.658636,0.4074552,-0.6932936,-0.049851667,0.29343018,-0.049168684,-0.16204526,-0.013630359,-0.49295306,0.035938233,-0.04373023,0.9042548,0.028238352,-0.30281493,-0.61196345,2.0596309,-0.003977231,2.4144504
t170,-0.42527372,0.60538775,0.32738197,4.204051,0.18984608,-0.07041139,0.24881059,1.7653499,2.7840407,5.476726,0.09335373,-0.7986876,1.5255474,4.5766335,-0.030105725,4.4552197,-0.7119721,-0.08582371,2.3148942,-0.35503608,-0.01957694,0.16992214,-0.005043416,-0.31688893,8.172021,0.29177248,-0.48861942,-0.052872866,0.19498387,-0.13686027,-0.022767752,-0.016301505,-0.10599372,0.0103333825,-0.018044973,-0.004489546,0.025465252,-0.23453335,-0.57626194,2.1575818,-0.0022857133,1.3251836
t171,6.1277385,-0.039770965,-0.10056332,6.9005737,3.8900297,0.07153438,0.031725638,-0.07523524,3.4946294,3.5243716,0.4328875,-0.115492955,-0.16956912,0.7766695,4.639215,4.4707546,-0.72684526,2.9495766,0.72356814,-0.41957828,-0.017464217,-0.03565993,-0.04044933,3.2736874,3.4009173,0.03873397,-0.06515819,-0.09688022,0.079569735,-0.17116706,0.8645575,-0.012086696,6.413573,3.625199,3.6261911,-0.10603769,0.07788863,-0.028014526,-0.3661129,5.193067,-0.012129645,0.0729494
t162,-0.2658616,0.27320468,-0.0021614053,4.2758393,0.4338119,-0.060118973,0.2159304,1.0976706,2.7079902,5.302824,0.006592341,-0.7226309,0.9634435,4.1676726,-0.013156955,4.2070827,-0.6977016,-0.052093312,2.1849225,-0.3834167,-0.046804883,-0.000982003,-0.0038963773,-0.21871988,7.681416,0.25527632,-0.43608466,-0.050362773,0.16516648,-0.16499662,0.13322926,-0.017256869,0.05265037,0.0018312328,-0.010360258,-0.036891107,0.029028079,-0.21575248,-0.56810987,2.2703276,-0.0032325562,0.9766156
t117,-1.2776366,1.9762276,1.8430873,4.39029,-0.043681916,-0.14410177,0.47036773,5.529965,2.8006508,6.7472897,1.0078129,-1.1670322,4.3319573,6.9657264,-0.14956042,5.726344,-0.9760871,-0.13679019,4.3826513,-0.21008117,0.93712753,1.1591232,-0.004463062,-0.9924688,10.974827,0.4688625,-0.81617075,-0.040639352,0.34992108,-0.010302439,-0.21368095,-0.01175494,-0.7021827,0.04793589,-0.055566482,1.2643764,0.02333167,-0.3500335,-0.66145927,1.8351804,-0.0060876887,3.1546357
t200,0.5416637,-0.013663232,-0.03572916,5.799506,1.609547,-0.06684445,0.20962512,-0.0053203567,3.0546474,5.505492,0.0568036,-0.68148875,0.33811864,3.8880162,0.9057785,4.6203136,-0.87202734,0.6561408,2.493809,-0.46084884,-0.16469857,-0.012485541,-0.015813168,0.065533064,7.6235766,0.22095308,-0.3320466,-0.048845578,0.13663788,-0.22827464,0.46412987,-0.023146924,2.0334804,0.86566406,0.28844103,-0.11508416,0.038955785,-0.20784642,-0.61321735,3.6377387,-0.0055928514,0.48129657
t353,8.031611,-0.04999712,-0.11803639,8.498295,5.710707,0.15321669,0.028132342,-0.08352771,4.423717,3.8520439,0.15725186,-0.19201465,-0.2397951,0.97039586,6.1988835,5.7703047,-0.89202446,3.9089746,0.26529622,-0.5215229,-0.023215747,-0.04269638,-0.05825998,4.268983,4.023373,0.03544753,-0.022456327,-0.1379991,0.1139098,-0.21263456,1.1203969,-0.012731337,8.096272,4.818303,4.7275567,-0.10107972,0.07983815,-0.0083696935,-0.4094329,6.9214854,-0.011636204,0.17741394
t425,8.004186,-0.050049327,-0.11851677,8.50347,5.747635,0.1497513,0.025452657,-0.083708726,4.4187136,3.8537328,0.14981192,-0.19432218,-0.23908502,0.9888307,6.184751,5.776985,-0.8928988,3.931266,0.23902489,-0.5233493,-0.02417471,-0.042478345,-0.05838012,4.2826843,4.033883,0.035207115,-0.020865453,-0.13755934,0.11537909,-0.21412176,1.152254,-0.012671079,8.064069,4.807653,4.7201095,-0.103699826,0.07951812,-0.0063823992,-0.40468255,6.939754,-0.011359538,0.19007067
t426,8.004185,-0.050049312,-0.11851681,8.503471,5.747634,0.1497513,0.025452709,-0.083708726,4.418713,3.8537333,0.1498112,-0.19432233,-0.23908494,0.9888303,6.184749,5.776985,-0.8928987,3.9312658,0.23902689,-0.5233491,-0.024174748,-0.042478353,-0.058380138,4.282684,4.033884,0.035207175,-0.020865468,-0.13755934,0.11537904,-0.21412182,1.1522528,-0.012671089,8.064069,4.807653,4.720109,-0.10369984,0.079518154,-0.006382426,-0.4046826,6.939753,-0.011359536,0.19006985
t310,8.043702,-0.050942045,-0.11706333,8.511132,5.6116524,0.113772824,0.025682766,-0.08193071,4.4288154,3.8988006,0.22595765,-0.18528001,-0.23414358,0.95980656,6.173919,5.8224936,-0.8974411,3.9592686,0.33313137,-0.51848674,-0.022815377,-0.041730173,-0.05705886,4.2716413,4.020658,0.035180397,-0.013643081,-0.13939813,0.116451204,-0.21362136,1.1760316,-0.012565676,8.107755,4.851049,4.734285,-0.10163123,0.08045481,-0.008912014,-0.40709904,6.931747,-0.01143678,0.085469946
t311,8.048485,-0.04973745,-0.1181177,8.49215,5.5915747,0.113925576,0.025863003,-0.08201583,4.4161224,3.8862965,0.19323748,-0.18211581,-0.23592944,0.8986768,6.18724,5.7711506,-0.89421237,3.943178,0.31417376,-0.5113452,-0.023251815,-0.04155244,-0.057307933,4.246933,3.9594154,0.033009797,-0.014218012,-0.13748981,0.11308701,-0.21294537,1.151239,-0.012406964,8.11371,4.855903,4.7383056,-0.099843845,0.082077734,-0.008022194,-0.40764168,6.890384,-0.0117594,0.083186164
t247,6.689968,-0.046248976,-0.102610946,8.062249,4.8089633,-0.010063154,0.062338788,-0.07840525,4.1264324,3.990213,0.13383348,-0.30318332,-0.18017758,1.4019859,5.2282033,5.5691466,-0.871657,3.279906,0.8078781,-0.492604,-0.0639256,-0.038053047,-0.05155306,3.5813003,4.626643,0.055807065,-0.06592057,-0.1156475,0.10289636,-0.22885667,1.0214926,-0.017081821,7.048958,4.1187854,4.0036597,-0.12629835,0.07421738,-0.045571316,-0.43696016,6.1209593,-0.010579198,-0.00024598427
t214,1.1917108,-0.017263327,-0.037260853,6.0327992,2.0658197,-0.06263518,0.19632968,-0.017385108,3.091803,5.3098936,0.0230829,-0.66575426,0.19308731,3.7169223,1.3058505,4.6405797,-0.88862395,0.79955107,2.2930098,-0.45978847,-0.17494525,-0.015367184,-0.019333601,0.42446613,7.4466395,0.20473312,-0.31715682,-0.052847456,0.13238497,-0.23670594,0.47688657,-0.023549572,2.446434,1.1316328,0.59812987,-0.12645392,0.040860023,-0.19659822,-0.5995577,3.921099,-0.005959288,0.47250488
t212,1.1103569,-0.016730757,-0.037535362,6.009579,1.9817032,-0.062803075,0.19895832,-0.015551797,3.0775092,5.3353033,0.025198039,-0.6696896,0.22645044,3.74815,1.2621619,4.6278462,-0.8891392,0.774433,2.3263757,-0.46089438,-0.17615779,-0.014906077,-0.018544469,0.38591734,7.4670415,0.2075626,-0.32111946,-0.051612236,0.13219911,-0.23557772,0.47117764,-0.023593366,2.3854897,1.068414,0.54983807,-0.12390665,0.0404624,-0.1983739,-0.60307133,3.8762572,-0.0060739173,0.46262407
t155,-0.16293508,-0.0028876113,-0.02136378,5.4015303,0.7193592,-0.08007498,0.24701153,0.5359918,3.0142493,5.9725304,0.23350987,-0.7548981,0.7754016,4.4597397,0.09298819,4.5674567,-0.82287073,0.19532928,2.9174,-0.45401743,-0.12499465,-0.0040366296,-0.0072364938,-0.1771266,8.26105,0.26163548,-0.40575475,-0.044815227,0.16454735,-0.19975023,0.37808836,-0.02267969,0.98427683,0.4447661,-0.0044053714,-0.0826573,0.03090928,-0.23125324,-0.67959785,3.0539875,-0.004350808,0.65651166
t139,-0.80281454,1.2078124,0.87586004,5.1313577,-0.032016683,-0.12253908,0.36952046,3.341576,3.1499138,6.9297156,0.5261692,-1.0249559,2.9886372,6.10441,-0.079131395,5.2339034,-0.8737064,-0.09094804,3.6002703,-0.33421093,-0.0012722462,0.7584097,-0.008942108,-0.6149001,10.32687,0.39712006,-0.66518575,-0.049229182,0.27375355,-0.09195659,-0.120497845,-0.01612611,-0.36245388,0.022695158,-0.034922224,0.42742664,0.0249117,-0.31271997,-0.7298558,2.3424733,-0.0013507385,2.0838256
t140,-0.5269032,0.73189557,0.28126472,5.198549,-0.014144352,-0.09982907,0.31634542,2.029756,3.0517044,6.5058317,0.35437018,-0.90010357,1.9839936,5.340901,-0.045463305,4.863242,-0.8068343,-0.043304652,3.219317,-0.38041157,-0.048766583,0.346354,-0.008711918,-0.4181135,9.494959,0.33759606,-0.55822414,-0.04626087,0.21900286,-0.14004527,-0.04481803,-0.018236516,-0.14843206,0.009206841,-0.020692762,-0.0018972083,0.023589302,-0.27778846,-0.7200583,2.367905,-0.0017354377,1.409809
t146,-0.25122955,-0.0008342926,-0.045957725,6.1980014,-0.04396773,-0.10175971,0.3164951,0.8910818,2.85334,6.957869,0.76512086,-0.77729607,0.8215449,4.6518764,-0.020408217,4.6348715,-0.88176256,0.626498,4.3942537,-0.43433002,-0.113160715,0.034938842,-0.002886001,-0.21549183,8.878151,0.31033793,-0.47297135,-0.031244436,0.16755556,-0.18139702,0.24769783,-0.023393936,1.3406736,0.49848917,-0.0031468763,-0.061460055,0.031411987,-0.26246807,-0.81826806,2.909142,-0.0063898438,0.38733763
