,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
t130,6.0561123,1.7151712,2.226956,6.924383,1.5377901,8.693132,5.3789277,7.0253687,3.0867615,3.7465966,5.458754,5.200058,4.5087633,3.0119061,3.6899643,4.9137306,5.505161,2.5747418,5.3611927,4.398803,6.6882887,5.6161976,6.678811,4.671533,3.668561,4.2849164,5.7346997,4.9234886,3.3955305,6.3565793,5.3708205,4.5631,5.8972764,3.662535,5.6840134,6.0886474,4.399309,4.1593046,5.930133,6.4589715,7.553667,4.0002003
t131,6.0780635,1.7388921,2.2301965,6.9013014,1.5562707,8.642493,5.3357882,7.0278177,3.0685492,3.7717547,5.4677787,5.171507,4.477116,3.013403,3.68244,4.9243565,5.5065217,2.593385,5.3944054,4.3765855,6.663633,5.6291614,6.6441364,4.6736107,3.6956666,4.3048844,5.733522,4.917726,3.4089963,6.324651,5.3929105,4.6068816,5.8641973,3.6763647,5.7162437,6.0845623,4.378339,4.1519146,5.9154572,6.425861,7.565999,4.0106907
t122,6.0559735,1.7071079,2.16159,6.97179,1.4418471,8.780806,5.4590816,7.020529,3.1023202,3.7262247,5.447621,5.247374,4.5671577,3.0130262,3.7172844,4.89851,5.5191965,2.5799208,5.3069296,4.4177785,6.7230897,5.5642843,6.740646,4.696402,3.630441,4.265672,5.738556,4.952768,3.3801987,6.4199247,5.3239956,4.4758673,5.963256,3.6571095,5.626669,6.094539,4.4385033,4.13685,5.945016,6.502318,7.521402,3.9480958
t123,6.125467,1.7142609,2.161013,6.930698,1.5063885,8.62828,5.327846,7.0235023,3.0415273,3.7920184,5.469096,5.1880503,4.464694,3.016382,3.7021387,4.9314675,5.5146117,2.6272943,5.395959,4.381035,6.672833,5.5976253,6.643105,4.7194505,3.7110183,4.33103,5.721781,4.9490457,3.4139018,6.34693,5.402259,4.613728,5.863662,3.700766,5.7212205,6.0670705,4.3720746,4.098213,5.8963494,6.4174323,7.56004,3.9750469
t103,6.138146,1.7744237,2.1590831,6.905133,1.520877,8.606601,5.3185506,7.029668,3.0434697,3.807484,5.4776416,5.1651945,4.4611654,3.0160491,3.6951437,4.9252257,5.5283475,2.6386945,5.4047565,4.354721,6.6505184,5.599308,6.63915,4.7107983,3.7137518,4.329951,5.7396173,4.944037,3.4201841,6.323776,5.390664,4.6216187,5.865517,3.7070673,5.7222567,6.083579,4.3711467,4.103691,5.8996468,6.403653,7.5571637,3.9743927
t124,6.0586166,1.7085015,2.1699176,6.9533453,1.4791591,8.708213,5.400795,7.005481,3.102409,3.7361307,5.439968,5.2283936,4.549879,3.008798,3.7089894,4.9184613,5.5191717,2.5833337,5.32416,4.4139724,6.721598,5.57866,6.723241,4.7161927,3.6353414,4.2596865,5.728,4.9634256,3.3783684,6.3895698,5.345482,4.5417585,5.944195,3.6731853,5.6409507,6.07318,4.4157696,4.1141057,5.943798,6.4994583,7.5304465,3.960564
t150,6.043523,1.6577381,2.1050766,7.006727,1.4049077,8.802385,5.479724,7.023978,3.1125963,3.6972718,5.4496846,5.2804804,4.585408,3.0086856,3.727445,4.8779984,5.518293,2.5559752,5.27874,4.451814,6.7540803,5.545804,6.767489,4.7104936,3.60993,4.244676,5.743984,4.974934,3.3690374,6.4521956,5.3079233,4.4578395,5.986171,3.6482918,5.602599,6.096989,4.4555283,4.127104,5.9551587,6.5318284,7.515624,3.93129
t151,6.0336423,1.670101,2.1107156,7.0204263,1.3799663,8.859201,5.527311,7.013501,3.1241658,3.6869028,5.4341226,5.2985277,4.620626,3.0130267,3.7426598,4.8801637,5.5204077,2.5557528,5.253973,4.46091,6.7722006,5.524625,6.7959275,4.7207417,3.5882592,4.2324324,5.7366095,4.985891,3.3597715,6.4765615,5.286789,4.4062986,6.0189366,3.6417537,5.5742598,6.0936284,4.4778533,4.1196127,5.963387,6.553825,7.4984546,3.9107158
t135,6.105306,1.7245175,2.1474547,6.942526,1.484349,8.669802,5.3693676,7.0277023,3.0684197,3.7687244,5.4701014,5.20474,4.50456,3.0103,3.7035182,4.909834,5.526154,2.610287,5.360508,4.3880205,6.689006,5.5829225,6.6834016,4.714821,3.6775665,4.299034,5.742657,4.9580283,3.4028873,6.3677797,5.3644795,4.5711894,5.9077005,3.689435,5.6802335,6.086757,4.396036,4.107295,5.920274,6.451601,7.5447135,3.9614341
t152,6.0589156,1.660423,2.1099205,6.9907007,1.425113,8.770613,5.4492145,7.0296655,3.097978,3.7160482,5.4589086,5.2600074,4.5601745,3.0084918,3.7171707,4.8844905,5.5169635,2.5672715,5.3035417,4.434982,6.733777,5.5620275,6.7406116,4.703411,3.6336489,4.262493,5.7448015,4.96305,3.3803477,6.4296417,5.3274937,4.4886746,5.959608,3.6569936,5.6287565,6.097084,4.435783,4.1304107,5.9437475,6.5072293,7.528137,3.946165
t153,6.0337987,1.645202,2.0687242,7.0697255,1.3198131,8.964738,5.6161323,7.0061593,3.134663,3.6591547,5.4223704,5.351875,4.682456,3.0258,3.7865868,4.858018,5.524378,2.5384772,5.19322,4.5096765,6.8290396,5.469851,6.8413987,4.767656,3.5593176,4.213748,5.72713,5.0410414,3.356099,6.53714,5.2319417,4.3113275,6.075487,3.6299279,5.528979,6.0993533,4.535677,4.079524,5.9748154,6.5884814,7.4708138,3.8569636
t271,5.980124,1.6591272,2.0695913,7.079957,1.2861629,9.06188,5.704429,7.012093,3.1954358,3.613389,5.427954,5.363913,4.7748013,2.9909244,3.756885,4.832045,5.543937,2.5129898,5.146127,4.5042915,6.848883,5.472912,6.9277635,4.751881,3.4828727,4.125157,5.7689657,5.039656,3.3173707,6.5607963,5.194554,4.21923,6.1655226,3.6153598,5.43869,6.1184616,4.536641,4.1026883,6.0249324,6.668906,7.4602942,3.863402
t272,6.0110445,1.6702902,2.088805,7.06568,1.3131797,9.003838,5.64789,6.9992743,3.1513798,3.652721,5.4096565,5.3500133,4.7164288,3.0225842,3.7823062,4.8655887,5.5270753,2.5429535,5.1896133,4.4955397,6.8253474,5.4675264,6.8713956,4.750529,3.5331533,4.1828856,5.731811,5.0240774,3.33927,6.5402284,5.227398,4.276661,6.1079082,3.6218684,5.496459,6.0957336,4.538264,4.098354,5.984124,6.6149354,7.4586124,3.8554351
t262,6.0184975,1.698326,2.1248345,7.0567436,1.3264931,9.00561,5.644797,6.9811544,3.128873,3.6721003,5.381949,5.3531437,4.707057,3.0502987,3.8138158,4.891186,5.5180597,2.563334,5.2035885,4.4967523,6.819041,5.445851,6.8574,4.7494144,3.550319,4.2014675,5.704292,5.019027,3.3432922,6.546856,5.2311306,4.2767396,6.09647,3.618011,5.509727,6.077557,4.5626035,4.09842,5.9603515,6.5970488,7.4387765,3.832461
t375,5.9888926,1.6783315,2.0907109,7.06436,1.3034376,9.044618,5.687738,7.0015564,3.176904,3.6313064,5.411682,5.3557878,4.7577195,3.0097106,3.7729053,4.8506927,5.536826,2.5309134,5.16349,4.496407,6.834517,5.466057,6.9096804,4.7461934,3.5005438,4.1439743,5.74987,5.0290093,3.3236682,6.553632,5.20533,4.2352595,6.1480017,3.6151273,5.4564915,6.1054482,4.5446053,4.1069045,6.0063963,6.6500707,7.450836,3.855188
t376,5.996249,1.6975739,2.1203284,7.0524664,1.3212092,9.017592,5.659521,6.994797,3.1590202,3.651336,5.4008284,5.3433876,4.7328525,3.0219996,3.7784367,4.8722816,5.528772,2.5477214,5.1907563,4.483027,6.8165007,5.469079,6.8839035,4.735133,3.5211809,4.166971,5.733622,5.0099998,3.3298197,6.538136,5.224911,4.2618475,6.122395,3.6166687,5.4804587,6.093839,4.5396967,4.115374,5.988167,6.6230874,7.4501934,3.8573177
t274,6.0165277,1.6763661,2.0769186,7.082885,1.2940443,9.031186,5.672575,6.9845815,3.1444461,3.6563666,5.386428,5.370454,4.7409863,3.0466096,3.8107002,4.8754992,5.520362,2.5537765,5.178987,4.509315,6.8431945,5.441013,6.889259,4.7683086,3.5255995,4.176574,5.70791,5.0346317,3.3411276,6.5622025,5.2126837,4.2506137,6.131509,3.6135485,5.476697,6.085304,4.5654855,4.082806,5.973112,6.62438,7.4370713,3.8285758
t174,6.043701,1.6638058,2.110705,7.0057797,1.4034067,8.816431,5.489586,7.0237627,3.1125083,3.699215,5.4485717,5.2797165,4.5901103,3.00977,3.7281153,4.8794036,5.5185947,2.5584552,5.2779317,4.448621,6.753024,5.5451508,6.769378,4.7085323,3.6098995,4.245425,5.743561,4.972669,3.3697257,6.4536195,5.3063245,4.446632,5.989984,3.6475601,5.6003246,6.097955,4.4570365,4.129151,5.9548917,6.5318856,7.5141044,3.9306018
t100,6.126668,1.7933558,2.1856253,6.8667336,1.5598706,8.599019,5.2875123,7.032071,3.035281,3.8227966,5.483736,5.124804,4.4230065,3.017943,3.6729424,4.9441447,5.5162315,2.6396182,5.4467096,4.329072,6.6172357,5.634924,6.59643,4.6810646,3.741236,4.3499446,5.73424,4.911473,3.4358296,6.2820315,5.426799,4.6529617,5.8233075,3.704771,5.764264,6.081361,4.3450036,4.131249,5.8890824,6.3690987,7.58026,4.0091643
t198,4.986252,-1.2197965,-1.57685,7.6567726,12.933487,4.1573935,4.8557568,5.645907,2.8285775,3.8386283,6.027681,3.8859632,4.174576,4.624018,4.0945644,3.2916722,6.7734213,1.7673908,7.035715,3.3695438,6.2182684,6.353574,6.086533,5.9860463,4.564854,4.3682547,5.7352366,4.9076505,1.9825332,7.252285,5.1123724,5.587296,5.099704,4.013346,5.741813,5.7120814,4.6695027,3.9195495,5.521904,5.942567,8.988671,4.690291
t199,4.974947,-1.1957085,-1.5581772,7.6334405,12.940353,4.1707506,4.838235,5.6225934,2.8070207,3.8161902,6.0337477,3.904539,4.1937037,4.605484,4.1141796,3.272398,6.7549314,1.7619486,7.028639,3.3507714,6.2285438,6.3726788,6.0681305,6.008942,4.5697083,4.386731,5.7535,4.9190383,1.963073,7.245084,5.0931406,5.576468,5.120504,4.007321,5.7397346,5.7254353,4.6851153,3.9376411,5.5373235,5.923394,9.008632,4.668962
t196,4.9976916,-1.1914076,-1.5358194,7.6261587,12.98313,4.191434,4.8182836,5.6151104,2.7934272,3.8057525,6.077554,3.9270437,4.2153726,4.5831265,4.0941978,3.264177,6.731819,1.739934,7.0100827,3.3275259,6.2174172,6.394735,6.0470676,5.9977283,4.5916376,4.4099913,5.776504,4.9387584,1.9425429,7.2229595,5.0723357,5.5750427,5.130019,4.0302043,5.763806,5.729672,4.714017,3.9615798,5.513479,5.901829,9.007465,4.655069
t197,4.986823,-1.1994542,-1.5546967,7.636616,12.957843,4.1726537,4.838155,5.6251974,2.8075562,3.817608,6.0514197,3.908023,4.195494,4.6017747,4.1002297,3.2766953,6.7521315,1.7569562,7.02553,3.3495634,6.221001,6.374119,6.068205,5.998495,4.575195,4.390192,5.75811,4.921204,1.9601575,7.240376,5.0898614,5.579871,5.1171846,4.0172944,5.748613,5.721749,4.6921196,3.9419954,5.523423,5.9204416,9.000833,4.6701484
t166,4.978292,-1.2333263,-1.6059222,7.669943,12.882166,4.140737,4.875108,5.6618595,2.8486638,3.8583784,5.9776783,3.855935,4.1499076,4.654994,4.0958014,3.306368,6.8017287,1.7826233,7.0496874,3.3923147,6.220319,6.3295445,6.106703,5.9810214,4.5495553,4.3401175,5.7034144,4.8902326,2.0113742,7.267869,5.1404614,5.5947013,5.0847435,4.0019755,5.728644,5.702511,4.6311817,3.8873737,5.5275583,5.97235,8.980458,4.7103243
t143,4.982021,-1.2325972,-1.6007364,7.665748,12.893548,4.1468773,4.868206,5.6593323,2.8436399,3.8554728,5.988893,3.861241,4.1562815,4.649941,4.093471,3.3030684,6.795965,1.7766732,7.044378,3.3852913,6.2189507,6.336075,6.099733,5.9802647,4.5556316,4.345981,5.7089286,4.896863,2.0036523,7.2618685,5.134447,5.5940223,5.0883927,4.0058947,5.7337117,5.704435,4.641478,3.8945165,5.5239863,5.964479,8.9822855,4.706782
t144,4.9961405,-1.2445198,-1.6013168,7.667771,12.887002,4.1572075,4.85952,5.6653347,2.8444624,3.8616867,5.9832797,3.8605978,4.161599,4.6522346,4.0765285,3.299475,6.793642,1.7635944,7.0319514,3.3784845,6.210746,6.3416224,6.0915756,5.965388,4.5684114,4.3488364,5.708085,4.9074397,2.0043,7.24926,5.1342206,5.5954533,5.089138,4.0197926,5.747797,5.706288,4.6375337,3.8949761,5.508379,5.965211,8.979811,4.70771
t149,4.948044,-1.2202045,-1.619558,7.675024,12.841035,4.10919,4.9089293,5.6596866,2.8587768,3.8571837,5.939853,3.8429656,4.1253233,4.665338,4.123005,3.3192647,6.8199124,1.8174499,7.081028,3.4239492,6.2348447,6.3034544,6.140077,6.0023956,4.5144043,4.3213134,5.6905646,4.8546247,2.0340009,7.301573,5.155473,5.5956187,5.0740395,3.972393,5.6947985,5.694709,4.597149,3.8670223,5.558482,5.9955926,8.979827,4.718709
t154,4.939603,-1.2424276,-1.6457502,7.6753955,12.819407,4.0983214,4.917408,5.673697,2.864713,3.8752782,5.9171004,3.81865,4.1108108,4.6915307,4.1206574,3.33319,6.8416815,1.827141,7.0889473,3.4363492,6.236581,6.290242,6.149609,5.9932356,4.506348,4.3010077,5.666679,4.845561,2.037322,7.310808,5.1685386,5.6087694,5.06194,3.959561,5.6806893,5.68337,4.5924387,3.8532,5.5610204,5.999783,8.976209,4.7412267
t189,5.002615,-1.13655,-1.4562469,7.5774374,13.090454,4.234187,4.7705336,5.561628,2.732689,3.744517,6.1923065,4.009607,4.280095,4.4974494,4.1093435,3.2240968,6.6547894,1.7125332,6.9830065,3.268674,6.222652,6.457682,5.995294,6.0262003,4.618992,4.4867244,5.8636155,4.9724426,1.8669034,7.190177,4.9941034,5.5536585,5.175981,4.0452595,5.7807546,5.755179,4.807361,4.047863,5.514593,5.8240047,9.038515,4.5966973
t190,5.0275135,-1.0566773,-1.3303127,7.5098248,13.238677,4.306302,4.680332,5.4914017,2.6509213,3.6702974,6.3628936,4.1429534,4.3811235,4.358838,4.1356087,3.159389,6.526447,1.6637875,6.944122,3.1624186,6.21893,6.560367,5.899098,6.049938,4.6754827,4.6167884,5.996919,5.0288715,1.7556404,7.1274543,4.8808823,5.5181007,5.2443495,4.086507,5.8071027,5.7861166,4.945664,4.179287,5.4959726,5.7135005,9.08862,4.505295
t216,5.012937,-1.0856209,-1.3795844,7.5322604,13.187962,4.27899,4.7199097,5.5137234,2.6773517,3.6913135,6.301607,4.089017,4.34313,4.4153466,4.122055,3.1852074,6.5791626,1.6833191,6.9556885,3.2080016,6.225173,6.519573,5.940947,6.0477195,4.6489344,4.5623226,5.946538,5.0070615,1.7966696,7.1548915,4.921674,5.5332007,5.219937,4.064799,5.7987003,5.7785373,4.896666,4.1303945,5.5095205,5.752377,9.068153,4.540587
t253,5.070835,-0.98975,-1.1905413,7.4568233,13.4726715,4.402089,4.5802555,5.4283442,2.5808654,3.615271,6.6015697,4.2776814,4.5033603,4.211812,4.143053,3.1108756,6.382451,1.6114198,6.887075,3.0389469,6.20517,6.6702666,5.7910657,6.0489273,4.759374,4.75923,6.1483927,5.110866,1.6541641,7.0467134,4.7735586,5.4709883,5.322461,4.148246,5.861205,5.811452,5.156617,4.3289485,5.4392653,5.626184,9.121735,4.4096456
t291,5.0240774,-1.0292985,-1.3090833,7.4853225,13.273332,4.314961,4.677264,5.465599,2.6225812,3.6414344,6.415329,4.1643085,4.400858,4.3364177,4.1367517,3.1511378,6.507183,1.6647214,6.932597,3.1544735,6.2333703,6.571644,5.8957624,6.075533,4.6650386,4.632979,6.027057,5.0322266,1.7344579,7.1349688,4.855311,5.514977,5.2644057,4.072973,5.80594,5.801474,4.9842167,4.2110915,5.5118694,5.68554,9.0962715,4.4849467
t292,5.060365,-1.0334115,-1.1529295,7.4785686,13.629933,4.469945,4.5659018,5.424814,2.5781777,3.583687,6.644606,4.284442,4.5390353,4.1900606,4.0885687,3.136344,6.354344,1.5892643,6.836712,2.9999757,6.185629,6.7042603,5.755247,6.0120916,4.8426285,4.795448,6.1586423,5.169382,1.6343403,6.97764,4.7519417,5.446248,5.336496,4.172451,5.938748,5.8143454,5.2428336,4.328646,5.3973923,5.626202,9.080154,4.40865
t255,5.0369186,-1.0274303,-1.293712,7.4858513,13.292624,4.3259754,4.659119,5.46666,2.6235616,3.6473722,6.4412694,4.180021,4.41555,4.320492,4.142166,3.1432798,6.490581,1.6539448,6.9298534,3.137047,6.223351,6.5870695,5.878302,6.0625052,4.6823688,4.64947,6.0443373,5.0448136,1.7249467,7.118515,4.846801,5.5083404,5.2706404,4.0929327,5.8129573,5.797824,5.006443,4.229283,5.492119,5.682246,9.102499,4.4743714
t330,5.143027,-0.95464355,-1.104987,7.434546,13.518512,4.4545712,4.5062795,5.4002852,2.5483372,3.605131,6.767207,4.3780484,4.599867,4.106557,4.15379,3.0704718,6.2823305,1.5722684,6.8509994,2.950485,6.170714,6.7501445,5.721452,6.01231,4.8191996,4.8549857,6.26789,5.174932,1.5897715,7.000999,4.7067018,5.428727,5.3891454,4.1988034,5.894823,5.807388,5.2535334,4.4452047,5.356597,5.5813766,9.146143,4.3201027
t379,5.1048813,-0.91919297,-1.1028495,7.3999557,13.448093,4.4246683,4.5061555,5.387628,2.5387046,3.6087358,6.740224,4.369789,4.5409665,4.127614,4.193109,3.0428617,6.29094,1.5816523,6.895921,2.9686046,6.2243495,6.7130313,5.7267594,6.0786552,4.749841,4.8470445,6.236244,5.1062884,1.6138666,7.037773,4.7317405,5.473937,5.3526254,4.181698,5.8331566,5.838499,5.226247,4.4241724,5.433835,5.5751495,9.183049,4.3523993
t380,5.1015797,-0.91999567,-1.1407249,7.407388,13.432501,4.400013,4.543164,5.391916,2.5396469,3.6003826,6.699543,4.341222,4.543127,4.1505723,4.1847444,3.0721133,6.3270597,1.608084,6.8937078,3.0039074,6.203559,6.7032595,5.763395,6.0766296,4.733973,4.8077197,6.2144837,5.1151667,1.6063544,7.0614295,4.725705,5.4586825,5.3643436,4.150812,5.8253226,5.813984,5.203751,4.405303,5.440178,5.571473,9.167867,4.357264
t368,5.1084294,-0.8703356,-1.0938069,7.3658547,13.496346,4.4090843,4.5197864,5.35439,2.494841,3.565146,6.787807,4.3926654,4.589268,4.0929103,4.202464,3.0580301,6.277202,1.6129662,6.8835807,2.9713504,6.193494,6.7416167,5.7381887,6.0891523,4.7424345,4.853007,6.2609606,5.143247,1.5470514,7.062566,4.666464,5.4323516,5.4073577,4.1478453,5.8220925,5.8095937,5.2917085,4.458385,5.437277,5.509231,9.191561,4.3215227
t369,5.098218,-0.9413632,-1.1794336,7.4233437,13.390625,4.3748064,4.5703654,5.4084764,2.556339,3.6111448,6.646742,4.3077683,4.5198774,4.1858077,4.1807327,3.0877914,6.3653817,1.62371,6.9038715,3.0370138,6.2005568,6.6801353,5.792574,6.0673804,4.7247777,4.7698903,6.1830206,5.101876,1.626335,7.080996,4.746888,5.464131,5.350497,4.1346073,5.8183975,5.80243,5.1512694,4.3742223,5.4450636,5.589699,9.155315,4.374245
t401,5.0927463,-0.8823062,-1.0437483,7.3781667,13.534625,4.462453,4.472923,5.358848,2.5074801,3.5746596,6.8077736,4.4184866,4.58537,4.069165,4.186231,3.0350976,6.2341437,1.5644376,6.865931,2.921238,6.2212925,6.7580533,5.686611,6.0968976,4.7718763,4.9027166,6.2741323,5.144158,1.5712808,7.0094013,4.6867104,5.4554567,5.377358,4.196977,5.8541274,5.851318,5.3355837,4.4604053,5.4336896,5.5377994,9.192193,4.3351064
t402,5.1182065,-0.89781183,-1.0883194,7.3816648,13.487282,4.431087,4.511959,5.365834,2.5113633,3.5791686,6.77472,4.3856072,4.580392,4.097404,4.1886044,3.0602975,6.2771688,1.5900774,6.877952,2.9594982,6.1970887,6.7407837,5.7245526,6.0758333,4.7578826,4.8581624,6.2591605,5.1406994,1.5706223,7.036776,4.6883254,5.4459143,5.3923,4.1710014,5.838652,5.820026,5.281188,4.454589,5.425461,5.5365243,9.178093,4.3246055
t394,5.0940585,-0.8945205,-1.09873,7.386137,13.536255,4.4193435,4.5274153,5.36295,2.5033426,3.5556343,6.7854586,4.379244,4.5935864,4.10713,4.17773,3.0714214,6.2844276,1.6226236,6.8668966,2.9772465,6.1841593,6.7404637,5.7441087,6.072887,4.7707877,4.847789,6.2473426,5.16217,1.5466021,7.0512214,4.666628,5.4198747,5.4089384,4.1370726,5.8500366,5.8032317,5.29852,4.4369187,5.421459,5.518843,9.171844,4.333234
t349,5.0956097,-0.90339434,-1.1571563,7.4076405,13.502252,4.393194,4.5757694,5.378859,2.5176103,3.5580769,6.7210865,4.334878,4.5936995,4.1424217,4.1629233,3.11329,6.338077,1.6463308,6.8636785,3.022511,6.153989,6.724623,5.791615,6.066756,4.7463403,4.7903924,6.2171087,5.1719575,1.5502318,7.0716457,4.6718774,5.4047856,5.416945,4.1080184,5.839462,5.7722435,5.2608733,4.408759,5.4259276,5.5325174,9.146892,4.3414702
t374,5.159904,-0.9307623,-1.090953,7.4229293,13.553689,4.4571953,4.5012555,5.3905487,2.534805,3.594921,6.791876,4.40376,4.6307817,4.080586,4.161259,3.0619614,6.2657595,1.5745418,6.8426285,2.9438915,6.1593275,6.770583,5.7256703,6.00852,4.8438983,4.864758,6.29342,5.1927576,1.5682043,6.9978237,4.683582,5.4135375,5.411312,4.191229,5.9065866,5.8007865,5.293396,4.4722657,5.34225,5.559403,9.156941,4.2937336
t397,5.1284056,-0.92008305,-1.0582252,7.394737,13.578313,4.473635,4.497741,5.3616304,2.5052426,3.5575082,6.825123,4.4078083,4.629089,4.069823,4.1555796,3.0677593,6.2483807,1.5799524,6.838418,2.9317677,6.16854,6.7751455,5.7053037,6.032328,4.834361,4.887812,6.285485,5.1965404,1.5407332,6.993453,4.657101,5.412882,5.424957,4.1824603,5.9018736,5.809373,5.342077,4.4740796,5.368211,5.5272975,9.157186,4.3019743
t398,5.082699,-0.9349683,-1.0578953,7.3994007,13.557503,4.482939,4.5026336,5.365248,2.5149558,3.5495534,6.786482,4.373128,4.576793,4.1052947,4.143553,3.0767014,6.266122,1.573667,6.8472996,2.9395282,6.201064,6.7457643,5.69679,6.0714526,4.797064,4.879858,6.237862,5.162821,1.573937,6.987027,4.690872,5.4455366,5.385508,4.1863236,5.8852415,5.8337893,5.3336186,4.4270043,5.420844,5.548698,9.147473,4.349589
t354,5.068821,-0.98687154,-1.2271677,7.454315,13.364536,4.366695,4.6154275,5.428948,2.5807395,3.6106486,6.5388293,4.246132,4.48541,4.249413,4.1462765,3.1204224,6.4253325,1.6343155,6.898355,3.0854065,6.210433,6.643616,5.8333893,6.065843,4.714586,4.7124267,6.125562,5.08927,1.6635354,7.089667,4.782495,5.4777217,5.3248863,4.11296,5.8326077,5.805024,5.0919037,4.3122487,5.4622345,5.628851,9.118946,4.413116
t304,5.1180534,-0.9260703,-1.1054246,7.400223,13.473893,4.427598,4.519358,5.3812847,2.5285604,3.590638,6.7490873,4.3666325,4.563949,4.1214075,4.17956,3.063735,6.2953014,1.5917991,6.8801556,2.9726849,6.2003455,6.726448,5.7337537,6.060248,4.7700925,4.8425117,6.243397,5.133189,1.5915263,7.035692,4.709405,5.452434,5.3773828,4.1712637,5.848682,5.8196516,5.2401404,4.4343224,5.4154882,5.55845,9.166575,4.3361998
t282,5.045821,-1.0003657,-1.2476618,7.469605,13.355755,4.3411703,4.6069517,5.4625573,2.6187868,3.6521778,6.54363,4.233975,4.4381304,4.263828,4.173169,3.1105573,6.429079,1.6316323,6.935737,3.0778518,6.2227387,6.6140933,5.8254704,6.058197,4.7022443,4.712983,6.0800266,5.0499673,1.7074896,7.0926447,4.8282385,5.5103335,5.280299,4.1331787,5.806037,5.8030915,5.078442,4.2659383,5.4809747,5.668417,9.13639,4.456207
t309,5.0321536,-1.0339919,-1.3009009,7.490311,13.28651,4.323704,4.6654806,5.4700813,2.6273572,3.6480472,6.42541,4.1714473,4.4093995,4.32913,4.138315,3.1478713,6.4988647,1.6561438,6.9304614,3.143504,6.2237196,6.5819244,5.8838334,6.0614367,4.681269,4.6417613,6.0346813,5.04268,1.7299463,7.119886,4.852085,5.510066,5.2659307,4.0895524,5.814027,5.796926,4.9957657,4.2187676,5.4946523,5.6871376,9.097891,4.4810085
t417,5.083373,-1.00805,-1.1480824,7.4578414,13.59894,4.453841,4.5640173,5.410139,2.5589347,3.575152,6.6851826,4.3027725,4.5590515,4.1703196,4.106841,3.1297846,6.344742,1.6003294,6.8408446,3.0005567,6.1773186,6.7161727,5.7590647,6.014684,4.833387,4.799771,6.183577,5.1744065,1.6099399,6.999034,4.727511,5.435291,5.3597717,4.160472,5.920755,5.8049045,5.252182,4.3608265,5.391682,5.5965347,9.093996,4.3794665
t418,5.0848136,-1.0063596,-1.1471455,7.455803,13.613029,4.4528646,4.5666904,5.406993,2.5538733,3.5699062,6.6896834,4.306313,4.5646214,4.1646566,4.1064973,3.1334698,6.34217,1.6081846,6.8371096,3.000126,6.17113,6.7222176,5.7622724,6.010444,4.841116,4.8013344,6.1905794,5.181194,1.6018219,7.0002465,4.719577,5.4281545,5.3668756,4.152333,5.9239154,5.7981277,5.255692,4.366966,5.3888,5.588251,9.092338,4.3758607
t338,5.0812607,-0.98358727,-1.1494476,7.443278,13.578708,4.441271,4.562053,5.405399,2.5538044,3.581599,6.678112,4.309656,4.547845,4.1693215,4.129249,3.1148808,6.3439007,1.60662,6.858173,3.0060904,6.1876636,6.7087574,5.7644677,6.0353265,4.807833,4.797878,6.185131,5.1535435,1.6115247,7.0122943,4.729857,5.4442387,5.3567796,4.1529093,5.8979664,5.8075747,5.239522,4.3661256,5.412248,5.589763,9.114813,4.380083
t254,5.008419,-1.0662425,-1.3612044,7.514145,13.227696,4.291402,4.718856,5.4927278,2.654633,3.6660178,6.353448,4.1039114,4.3629694,4.400522,4.1196523,3.180118,6.5661917,1.6815673,6.942406,3.204171,6.2365994,6.530887,5.939659,6.0662236,4.6428356,4.5715356,5.974689,5.014188,1.7780484,7.1565647,4.898923,5.5297513,5.237181,4.0565934,5.8034916,5.791954,4.9386873,4.160987,5.5189238,5.730436,9.07204,4.5242896
t184,5.009295,-1.1012414,-1.403109,7.546385,13.156885,4.2648206,4.7354083,5.528874,2.694885,3.7079842,6.2642446,4.064812,4.3230395,4.440297,4.118867,3.197093,6.602225,1.6925122,6.965001,3.226449,6.224163,6.500394,5.957421,6.0409875,4.6397443,4.539541,5.9204316,4.9958673,1.8183783,7.165585,4.9442368,5.5395494,5.205809,4.058815,5.792532,5.770912,4.868301,4.1041718,5.511354,5.7746043,9.059283,4.5583134
t134,4.980739,-1.2422577,-1.6169918,7.6834993,12.857809,4.1356792,4.8838205,5.67373,2.8627872,3.8705173,5.956271,3.8434741,4.138577,4.667679,4.0912633,3.3137174,6.8133955,1.7874982,7.053529,3.4026315,6.2180896,6.318191,6.1158423,5.9724855,4.54442,4.3280706,5.6898503,4.8831177,2.029163,7.2727036,5.1550207,5.597108,5.07619,4.0022354,5.7270513,5.698558,4.610589,3.871654,5.5249043,5.9899545,8.972951,4.719847
t164,6.0107307,2.1693845,2.839612,6.731028,1.7382733,8.717895,5.4627733,7.021686,3.1704173,3.7970855,5.4362636,5.064469,4.70052,3.043529,3.6925347,4.8991714,5.5733104,2.6440146,5.3741426,4.2304697,6.555499,5.6038437,6.7002616,4.5643125,3.6041389,4.1462173,5.806391,4.843705,3.408456,6.227665,5.1885576,4.4404845,5.986118,3.619652,5.610686,6.203385,4.5035434,4.2709875,5.9934545,6.394595,7.476805,3.9885356
