"","t7","t114","t115","t72","t73","t66","t48","t92","t93","t27","t23","t64","t65","t11","t1","t12","t13","t2","t34","t99","t100","t45","t31","t76","t77","t37","t94","t95","t50","t51","t61","t62","t32","t33","t26","t70","t71","t67","t84","t85","t42","t43","t44","t90","t91","t116","t117","t30","t4","t40","t57","t106","t107","t88","t89","t54","t101","t102","t103","t78","t79","t80","t110","t111","t14","t35","t36","t74","t75","t108","t109","t20","t46","t59","t60","t10","t86","t87","t81","t25","t15","t52","t53","t112","t113","t63","t39","t6","t104","t105","t96","t47","t97","t98","t58","t49","t38","t68","t69","t82","t83","t41","t24","t16","t19","t21","t22","t17","t18","t8","t9","t3","t55","t56","t28","t29","t5"
"t23",3.227032594,4.899807664521,4.899807664521,4.856503875595,4.899807664495,4.899807664495,4.8998076645,4.8998076645,4.8998076645,4.1345403196,0,2.5968678236,2.5968678236,3.8536405162,5.48843763301,8.52426019301,8.52426019301,6.30557430741,9.9090357135,9.90903571358,9.90903571358,9.9090357135,9.9090357133,9.9090357135,9.9090357135,9.9090357134,9.9090357145,9.9090357145,9.9090357145,9.9090357145,9.9090357142,9.9090357142,9.90903571427,9.90903571427,9.16498711387,9.90903571373,9.90903571373,9.90903571373,9.90903571363,9.90903571363,9.90903571373,9.90903571373,9.90903571373,9.90903571353,9.90903571353,9.90903571421,9.90903571421,9.90903571383,7.42045175523,9.41862683193,9.90903571383,9.90903571388,9.90903571388,9.90903571348,9.90903571348,9.90903571378,9.90903571376,9.90903571376,9.90903571376,9.90903571375,9.909035713765,9.909035713765,9.90903571377,9.90903571377,9.90903571398,9.90903571373,9.90903571373,9.90903571323,9.90903571323,9.90903571332,9.90903571332,9.66239231993,9.90903571333,9.71358359523,9.90903571333,8.09652792143,9.90903571362,9.90903571362,9.90903571358,9.90903571338,9.90903571378,9.90903571358,9.90903571358,9.909035713638,9.909035713638,9.90903571368,9.90903571368,8.96719809813,9.90903571373,9.90903571373,9.90903571373,9.90903571373,9.90903571374,9.90903571374,9.90903571382,9.90903571372,9.90903571372,9.90903571375,9.90903571375,9.90903571375,9.90903571375,9.90903571373,9.90903571413,9.90903571333,9.9090357141,9.0754663953,8.6767070136,9.9090357134,9.4988105994,9.9090357134,8.6018628589,9.9090357132,9.9090357138,9.9090357138,9.9090357139,9.9090357139,7.4372287718
"t64",3.2270325936,4.899807664121,4.899807664121,4.856503875195,4.899807664095,4.899807664095,4.8998076641,4.8998076641,4.8998076641,4.1345403192,2.5968678236,0,0.8783499408,3.8536405158,5.48843763261,8.52426019261,8.52426019261,6.30557430701,9.9090357131,9.90903571318,9.90903571318,9.9090357131,9.9090357129,9.9090357131,9.9090357131,9.909035713,9.9090357141,9.9090357141,9.9090357141,9.9090357141,9.9090357138,9.9090357138,9.90903571387,9.90903571387,9.16498711347,9.90903571333,9.90903571333,9.90903571333,9.90903571323,9.90903571323,9.90903571333,9.90903571333,9.90903571333,9.90903571313,9.90903571313,9.90903571381,9.90903571381,9.90903571343,7.42045175483,9.41862683153,9.90903571343,9.90903571348,9.90903571348,9.90903571308,9.90903571308,9.90903571338,9.90903571336,9.90903571336,9.90903571336,9.90903571335,9.909035713365,9.909035713365,9.90903571337,9.90903571337,9.90903571358,9.90903571333,9.90903571333,9.90903571283,9.90903571283,9.90903571292,9.90903571292,9.66239231953,9.90903571293,9.71358359483,9.90903571293,8.09652792103,9.90903571322,9.90903571322,9.90903571318,9.90903571298,9.90903571338,9.90903571318,9.90903571318,9.909035713238,9.909035713238,9.90903571328,9.90903571328,8.96719809773,9.90903571333,9.90903571333,9.90903571333,9.90903571333,9.90903571334,9.90903571334,9.90903571342,9.90903571332,9.90903571332,9.90903571335,9.90903571335,9.90903571335,9.90903571335,9.90903571333,9.90903571373,9.90903571293,9.9090357137,9.0754663949,8.6767070132,9.909035713,9.498810599,9.909035713,8.6018628585,9.9090357128,9.9090357134,9.9090357134,9.9090357135,9.9090357135,7.4372287714
"t65",3.2270325936,4.899807664121,4.899807664121,4.856503875195,4.899807664095,4.899807664095,4.8998076641,4.8998076641,4.8998076641,4.1345403192,2.5968678236,0.8783499408,0,3.8536405158,5.48843763261,8.52426019261,8.52426019261,6.30557430701,9.9090357131,9.90903571318,9.90903571318,9.9090357131,9.9090357129,9.9090357131,9.9090357131,9.909035713,9.9090357141,9.9090357141,9.9090357141,9.9090357141,9.9090357138,9.9090357138,9.90903571387,9.90903571387,9.16498711347,9.90903571333,9.90903571333,9.90903571333,9.90903571323,9.90903571323,9.90903571333,9.90903571333,9.90903571333,9.90903571313,9.90903571313,9.90903571381,9.90903571381,9.90903571343,7.42045175483,9.41862683153,9.90903571343,9.90903571348,9.90903571348,9.90903571308,9.90903571308,9.90903571338,9.90903571336,9.90903571336,9.90903571336,9.90903571335,9.909035713365,9.909035713365,9.90903571337,9.90903571337,9.90903571358,9.90903571333,9.90903571333,9.90903571283,9.90903571283,9.90903571292,9.90903571292,9.66239231953,9.90903571293,9.71358359483,9.90903571293,8.09652792103,9.90903571322,9.90903571322,9.90903571318,9.90903571298,9.90903571338,9.90903571318,9.90903571318,9.909035713238,9.909035713238,9.90903571328,9.90903571328,8.96719809773,9.90903571333,9.90903571333,9.90903571333,9.90903571333,9.90903571334,9.90903571334,9.90903571342,9.90903571332,9.90903571332,9.90903571335,9.90903571335,9.90903571335,9.90903571335,9.90903571333,9.90903571373,9.90903571293,9.9090357137,9.0754663949,8.6767070132,9.909035713,9.498810599,9.909035713,8.6018628585,9.9090357128,9.9090357134,9.9090357134,9.9090357135,9.9090357135,7.4372287714
"t11",3.2270325938,4.899807664321,4.899807664321,4.856503875395,4.899807664295,4.899807664295,4.8998076643,4.8998076643,4.8998076643,4.1345403194,3.8536405162,3.8536405158,3.8536405158,0,5.48843763281,8.52426019281,8.52426019281,6.30557430721,9.9090357133,9.90903571338,9.90903571338,9.9090357133,9.9090357131,9.9090357133,9.9090357133,9.9090357132,9.9090357143,9.9090357143,9.9090357143,9.9090357143,9.909035714,9.909035714,9.90903571407,9.90903571407,9.16498711367,9.90903571353,9.90903571353,9.90903571353,9.90903571343,9.90903571343,9.90903571353,9.90903571353,9.90903571353,9.90903571333,9.90903571333,9.90903571401,9.90903571401,9.90903571363,7.42045175503,9.41862683173,9.90903571363,9.90903571368,9.90903571368,9.90903571328,9.90903571328,9.90903571358,9.90903571356,9.90903571356,9.90903571356,9.90903571355,9.909035713565,9.909035713565,9.90903571357,9.90903571357,9.90903571378,9.90903571353,9.90903571353,9.90903571303,9.90903571303,9.90903571312,9.90903571312,9.66239231973,9.90903571313,9.71358359503,9.90903571313,8.09652792123,9.90903571342,9.90903571342,9.90903571338,9.90903571318,9.90903571358,9.90903571338,9.90903571338,9.909035713438,9.909035713438,9.90903571348,9.90903571348,8.96719809793,9.90903571353,9.90903571353,9.90903571353,9.90903571353,9.90903571354,9.90903571354,9.90903571362,9.90903571352,9.90903571352,9.90903571355,9.90903571355,9.90903571355,9.90903571355,9.90903571353,9.90903571393,9.90903571313,9.9090357139,9.0754663951,8.6767070134,9.9090357132,9.4988105992,9.9090357132,8.6018628587,9.909035713,9.9090357136,9.9090357136,9.9090357137,9.9090357137,7.4372287716
"t1",3.81566256221,5.488437632731,5.488437632731,5.445133843805,5.488437632705,5.488437632705,5.48843763271,5.48843763271,5.48843763271,4.72317028781,5.48843763301,5.48843763261,5.48843763261,5.48843763281,0,5.41088088,5.41088088,3.26975174762,6.87321315371,6.87321315379,6.87321315379,6.87321315371,6.87321315351,6.87321315371,6.87321315371,6.87321315361,6.87321315471,6.87321315471,6.87321315471,6.87321315471,6.87321315441,6.87321315441,6.87321315448,6.87321315448,6.12916455408,6.87321315394,6.87321315394,6.87321315394,6.87321315384,6.87321315384,6.87321315394,6.87321315394,6.87321315394,6.87321315374,6.87321315374,6.87321315442,6.87321315442,6.87321315404,4.38462919544,6.38280427214,6.87321315404,6.87321315409,6.87321315409,6.87321315369,6.87321315369,6.87321315399,6.87321315397,6.87321315397,6.87321315397,6.87321315396,6.873213153975,6.873213153975,6.87321315398,6.87321315398,6.87321315419,6.87321315394,6.87321315394,6.87321315344,6.87321315344,6.87321315353,6.87321315353,6.62656976014,6.87321315354,6.67776103544,6.87321315354,5.06070536164,6.87321315383,6.87321315383,6.87321315379,6.87321315359,6.87321315399,6.87321315379,6.87321315379,6.873213153848,6.873213153848,6.87321315389,6.87321315389,5.93137553834,6.87321315394,6.87321315394,6.87321315394,6.87321315394,6.87321315395,6.87321315395,6.87321315403,6.87321315393,6.87321315393,6.87321315396,6.87321315396,6.87321315396,6.87321315396,6.87321315394,6.87321315434,6.87321315354,6.87321315431,6.03964383551,5.64088445381,6.87321315361,6.46298803961,6.87321315361,5.56604029911,6.87321315341,6.87321315401,6.87321315401,6.87321315411,6.87321315411,4.40140621201
"t12",6.85148512221,8.524260192731,8.524260192731,8.480956403805,8.524260192705,8.524260192705,8.52426019271,8.52426019271,8.52426019271,7.75899284781,8.52426019301,8.52426019261,8.52426019261,8.52426019281,5.41088088,0,3.771299194,6.30557430762,9.90903571371,9.90903571379,9.90903571379,9.90903571371,9.90903571351,9.90903571371,9.90903571371,9.90903571361,9.90903571471,9.90903571471,9.90903571471,9.90903571471,9.90903571441,9.90903571441,9.90903571448,9.90903571448,9.16498711408,9.90903571394,9.90903571394,9.90903571394,9.90903571384,9.90903571384,9.90903571394,9.90903571394,9.90903571394,9.90903571374,9.90903571374,9.90903571442,9.90903571442,9.90903571404,7.42045175544,9.41862683214,9.90903571404,9.90903571409,9.90903571409,9.90903571369,9.90903571369,9.90903571399,9.90903571397,9.90903571397,9.90903571397,9.90903571396,9.909035713975,9.909035713975,9.90903571398,9.90903571398,9.90903571419,9.90903571394,9.90903571394,9.90903571344,9.90903571344,9.90903571353,9.90903571353,9.66239232014,9.90903571354,9.71358359544,9.90903571354,8.09652792164,9.90903571383,9.90903571383,9.90903571379,9.90903571359,9.90903571399,9.90903571379,9.90903571379,9.909035713848,9.909035713848,9.90903571389,9.90903571389,8.96719809834,9.90903571394,9.90903571394,9.90903571394,9.90903571394,9.90903571395,9.90903571395,9.90903571403,9.90903571393,9.90903571393,9.90903571396,9.90903571396,9.90903571396,9.90903571396,9.90903571394,9.90903571434,9.90903571354,9.90903571431,9.07546639551,8.67670701381,9.90903571361,9.49881059961,9.90903571361,8.60186285911,9.90903571341,9.90903571401,9.90903571401,9.90903571411,9.90903571411,7.43722877201
"t13",6.85148512221,8.524260192731,8.524260192731,8.480956403805,8.524260192705,8.524260192705,8.52426019271,8.52426019271,8.52426019271,7.75899284781,8.52426019301,8.52426019261,8.52426019261,8.52426019281,5.41088088,3.771299194,0,6.30557430762,9.90903571371,9.90903571379,9.90903571379,9.90903571371,9.90903571351,9.90903571371,9.90903571371,9.90903571361,9.90903571471,9.90903571471,9.90903571471,9.90903571471,9.90903571441,9.90903571441,9.90903571448,9.90903571448,9.16498711408,9.90903571394,9.90903571394,9.90903571394,9.90903571384,9.90903571384,9.90903571394,9.90903571394,9.90903571394,9.90903571374,9.90903571374,9.90903571442,9.90903571442,9.90903571404,7.42045175544,9.41862683214,9.90903571404,9.90903571409,9.90903571409,9.90903571369,9.90903571369,9.90903571399,9.90903571397,9.90903571397,9.90903571397,9.90903571396,9.909035713975,9.909035713975,9.90903571398,9.90903571398,9.90903571419,9.90903571394,9.90903571394,9.90903571344,9.90903571344,9.90903571353,9.90903571353,9.66239232014,9.90903571354,9.71358359544,9.90903571354,8.09652792164,9.90903571383,9.90903571383,9.90903571379,9.90903571359,9.90903571399,9.90903571379,9.90903571379,9.909035713848,9.909035713848,9.90903571389,9.90903571389,8.96719809834,9.90903571394,9.90903571394,9.90903571394,9.90903571394,9.90903571395,9.90903571395,9.90903571403,9.90903571393,9.90903571393,9.90903571396,9.90903571396,9.90903571396,9.90903571396,9.90903571394,9.90903571434,9.90903571354,9.90903571431,9.07546639551,8.67670701381,9.90903571361,9.49881059961,9.90903571361,8.60186285911,9.90903571341,9.90903571401,9.90903571401,9.90903571411,9.90903571411,7.43722877201
"t2",4.63279923661,6.305574307131,6.305574307131,6.262270518205,6.305574307105,6.305574307105,6.30557430711,6.30557430711,6.30557430711,5.54030696221,6.30557430741,6.30557430701,6.30557430701,6.30557430721,3.26975174762,6.30557430762,6.30557430762,0,3.62894757731,3.62894757739,3.62894757739,3.62894757731,3.62894757711,3.62894757731,3.62894757731,3.62894757721,3.62894757831,3.62894757831,3.62894757831,3.62894757831,3.62894757801,3.62894757801,3.62894757808,3.62894757808,2.88489897768,4.22919754374,4.22919754374,4.22919754374,4.22919754364,4.22919754364,4.22919754374,4.22919754374,4.22919754374,4.22919754354,4.22919754354,4.22919754422,4.22919754422,4.22919754384,1.74061358524,3.73878866194,4.22919754384,4.22919754389,4.22919754389,4.22919754349,4.22919754349,4.22919754379,4.22919754377,4.22919754377,4.22919754377,4.22919754376,4.229197543775,4.229197543775,4.22919754378,4.22919754378,4.22919754399,4.22919754374,4.22919754374,4.22919754324,4.22919754324,4.22919754333,4.22919754333,3.98255414994,4.22919754334,4.03374542524,4.22919754334,2.41668975144,4.22919754363,4.22919754363,4.22919754359,4.22919754339,4.22919754379,4.22919754359,4.22919754359,4.229197543648,4.229197543648,4.22919754369,4.22919754369,3.28735992814,4.22919754374,4.22919754374,4.22919754374,4.22919754374,4.22919754375,4.22919754375,4.22919754383,4.22919754373,4.22919754373,4.22919754376,4.22919754376,4.22919754376,4.22919754376,4.22919754374,4.22919754414,4.22919754334,4.22919754411,3.39562822531,2.99686884361,5.47712222221,5.06689710821,5.47712222221,4.16994936771,5.47712222201,5.47712222261,5.47712222261,5.47712222271,5.47712222271,3.00531528061
"t34",8.2362606427,9.909035713221,9.909035713221,9.865731924295,9.909035713195,9.909035713195,9.9090357132,9.9090357132,9.9090357132,9.1437683683,9.9090357135,9.9090357131,9.9090357131,9.9090357133,6.87321315371,9.90903571371,9.90903571371,3.62894757731,0,1.97743434028,1.97743434028,1.9774343402,2.4019858276,2.4019858278,2.4019858278,2.4019858277,6.6060062488,6.6060062488,6.6060062488,6.6060062488,6.6060062485,6.6060062485,6.60600624857,6.60600624857,5.86195764817,7.83265894983,7.83265894983,7.83265894983,7.83265894973,7.83265894973,7.83265894983,7.83265894983,7.83265894983,7.83265894963,7.83265894963,7.83265895031,7.83265895031,7.83265894993,5.34407499133,7.34225006803,7.83265894993,7.83265894998,7.83265894998,7.83265894958,7.83265894958,7.83265894988,7.83265894986,7.83265894986,7.83265894986,7.83265894985,7.832658949865,7.832658949865,7.83265894987,7.83265894987,7.83265895008,7.83265894983,7.83265894983,7.83265894933,7.83265894933,7.83265894942,7.83265894942,7.58601555603,7.83265894943,7.63720683133,7.83265894943,6.02015115753,7.83265894972,7.83265894972,7.83265894968,7.83265894948,7.83265894988,7.83265894968,7.83265894968,7.832658949738,7.832658949738,7.83265894978,7.83265894978,6.89082133423,7.83265894983,7.83265894983,7.83265894983,7.83265894983,7.83265894984,7.83265894984,7.83265894992,7.83265894982,7.83265894982,7.83265894985,7.83265894985,7.83265894985,7.83265894985,7.83265894983,7.83265895023,7.83265894943,7.8326589502,6.9990896314,6.6003302497,9.0805836283,8.6703585143,9.0805836283,7.7734107738,9.0805836281,9.0805836287,9.0805836287,9.0805836288,9.0805836288,6.6087766867
"t99",8.23626064278,9.909035713301,9.909035713301,9.865731924375,9.909035713275,9.909035713275,9.90903571328,9.90903571328,9.90903571328,9.14376836838,9.90903571358,9.90903571318,9.90903571318,9.90903571338,6.87321315379,9.90903571379,9.90903571379,3.62894757739,1.97743434028,0,0.18584164516,1.45035947448,2.40198582768,2.40198582788,2.40198582788,2.40198582778,6.60600624888,6.60600624888,6.60600624888,6.60600624888,6.60600624858,6.60600624858,6.60600624865,6.60600624865,5.86195764825,7.83265894991,7.83265894991,7.83265894991,7.83265894981,7.83265894981,7.83265894991,7.83265894991,7.83265894991,7.83265894971,7.83265894971,7.83265895039,7.83265895039,7.83265895001,5.34407499141,7.34225006811,7.83265895001,7.83265895006,7.83265895006,7.83265894966,7.83265894966,7.83265894996,7.83265894994,7.83265894994,7.83265894994,7.83265894993,7.832658949945,7.832658949945,7.83265894995,7.83265894995,7.83265895016,7.83265894991,7.83265894991,7.83265894941,7.83265894941,7.8326589495,7.8326589495,7.58601555611,7.83265894951,7.63720683141,7.83265894951,6.02015115761,7.8326589498,7.8326589498,7.83265894976,7.83265894956,7.83265894996,7.83265894976,7.83265894976,7.832658949818,7.832658949818,7.83265894986,7.83265894986,6.89082133431,7.83265894991,7.83265894991,7.83265894991,7.83265894991,7.83265894992,7.83265894992,7.83265895,7.8326589499,7.8326589499,7.83265894993,7.83265894993,7.83265894993,7.83265894993,7.83265894991,7.83265895031,7.83265894951,7.83265895028,6.99908963148,6.60033024978,9.08058362838,8.67035851438,9.08058362838,7.77341077388,9.08058362818,9.08058362878,9.08058362878,9.08058362888,9.08058362888,6.60877668678
"t100",8.23626064278,9.909035713301,9.909035713301,9.865731924375,9.909035713275,9.909035713275,9.90903571328,9.90903571328,9.90903571328,9.14376836838,9.90903571358,9.90903571318,9.90903571318,9.90903571338,6.87321315379,9.90903571379,9.90903571379,3.62894757739,1.97743434028,0.18584164516,0,1.45035947448,2.40198582768,2.40198582788,2.40198582788,2.40198582778,6.60600624888,6.60600624888,6.60600624888,6.60600624888,6.60600624858,6.60600624858,6.60600624865,6.60600624865,5.86195764825,7.83265894991,7.83265894991,7.83265894991,7.83265894981,7.83265894981,7.83265894991,7.83265894991,7.83265894991,7.83265894971,7.83265894971,7.83265895039,7.83265895039,7.83265895001,5.34407499141,7.34225006811,7.83265895001,7.83265895006,7.83265895006,7.83265894966,7.83265894966,7.83265894996,7.83265894994,7.83265894994,7.83265894994,7.83265894993,7.832658949945,7.832658949945,7.83265894995,7.83265894995,7.83265895016,7.83265894991,7.83265894991,7.83265894941,7.83265894941,7.8326589495,7.8326589495,7.58601555611,7.83265894951,7.63720683141,7.83265894951,6.02015115761,7.8326589498,7.8326589498,7.83265894976,7.83265894956,7.83265894996,7.83265894976,7.83265894976,7.832658949818,7.832658949818,7.83265894986,7.83265894986,6.89082133431,7.83265894991,7.83265894991,7.83265894991,7.83265894991,7.83265894992,7.83265894992,7.83265895,7.8326589499,7.8326589499,7.83265894993,7.83265894993,7.83265894993,7.83265894993,7.83265894991,7.83265895031,7.83265894951,7.83265895028,6.99908963148,6.60033024978,9.08058362838,8.67035851438,9.08058362838,7.77341077388,9.08058362818,9.08058362878,9.08058362878,9.08058362888,9.08058362888,6.60877668678
"t45",8.2362606427,9.909035713221,9.909035713221,9.865731924295,9.909035713195,9.909035713195,9.9090357132,9.9090357132,9.9090357132,9.1437683683,9.9090357135,9.9090357131,9.9090357131,9.9090357133,6.87321315371,9.90903571371,9.90903571371,3.62894757731,1.9774343402,1.45035947448,1.45035947448,0,2.4019858276,2.4019858278,2.4019858278,2.4019858277,6.6060062488,6.6060062488,6.6060062488,6.6060062488,6.6060062485,6.6060062485,6.60600624857,6.60600624857,5.86195764817,7.83265894983,7.83265894983,7.83265894983,7.83265894973,7.83265894973,7.83265894983,7.83265894983,7.83265894983,7.83265894963,7.83265894963,7.83265895031,7.83265895031,7.83265894993,5.34407499133,7.34225006803,7.83265894993,7.83265894998,7.83265894998,7.83265894958,7.83265894958,7.83265894988,7.83265894986,7.83265894986,7.83265894986,7.83265894985,7.832658949865,7.832658949865,7.83265894987,7.83265894987,7.83265895008,7.83265894983,7.83265894983,7.83265894933,7.83265894933,7.83265894942,7.83265894942,7.58601555603,7.83265894943,7.63720683133,7.83265894943,6.02015115753,7.83265894972,7.83265894972,7.83265894968,7.83265894948,7.83265894988,7.83265894968,7.83265894968,7.832658949738,7.832658949738,7.83265894978,7.83265894978,6.89082133423,7.83265894983,7.83265894983,7.83265894983,7.83265894983,7.83265894984,7.83265894984,7.83265894992,7.83265894982,7.83265894982,7.83265894985,7.83265894985,7.83265894985,7.83265894985,7.83265894983,7.83265895023,7.83265894943,7.8326589502,6.9990896314,6.6003302497,9.0805836283,8.6703585143,9.0805836283,7.7734107738,9.0805836281,9.0805836287,9.0805836287,9.0805836288,9.0805836288,6.6087766867
"t31",8.2362606425,9.909035713021,9.909035713021,9.865731924095,9.909035712995,9.909035712995,9.909035713,9.909035713,9.909035713,9.1437683681,9.9090357133,9.9090357129,9.9090357129,9.9090357131,6.87321315351,9.90903571351,9.90903571351,3.62894757711,2.4019858276,2.40198582768,2.40198582768,2.4019858276,0,2.0536660722,2.0536660722,2.0536660721,6.6060062486,6.6060062486,6.6060062486,6.6060062486,6.6060062483,6.6060062483,6.60600624837,6.60600624837,5.86195764797,7.83265894963,7.83265894963,7.83265894963,7.83265894953,7.83265894953,7.83265894963,7.83265894963,7.83265894963,7.83265894943,7.83265894943,7.83265895011,7.83265895011,7.83265894973,5.34407499113,7.34225006783,7.83265894973,7.83265894978,7.83265894978,7.83265894938,7.83265894938,7.83265894968,7.83265894966,7.83265894966,7.83265894966,7.83265894965,7.832658949665,7.832658949665,7.83265894967,7.83265894967,7.83265894988,7.83265894963,7.83265894963,7.83265894913,7.83265894913,7.83265894922,7.83265894922,7.58601555583,7.83265894923,7.63720683113,7.83265894923,6.02015115733,7.83265894952,7.83265894952,7.83265894948,7.83265894928,7.83265894968,7.83265894948,7.83265894948,7.832658949538,7.832658949538,7.83265894958,7.83265894958,6.89082133403,7.83265894963,7.83265894963,7.83265894963,7.83265894963,7.83265894964,7.83265894964,7.83265894972,7.83265894962,7.83265894962,7.83265894965,7.83265894965,7.83265894965,7.83265894965,7.83265894963,7.83265895003,7.83265894923,7.83265895,6.9990896312,6.6003302495,9.0805836281,8.6703585141,9.0805836281,7.7734107736,9.0805836279,9.0805836285,9.0805836285,9.0805836286,9.0805836286,6.6087766865
"t76",8.2362606427,9.909035713221,9.909035713221,9.865731924295,9.909035713195,9.909035713195,9.9090357132,9.9090357132,9.9090357132,9.1437683683,9.9090357135,9.9090357131,9.9090357131,9.9090357133,6.87321315371,9.90903571371,9.90903571371,3.62894757731,2.4019858278,2.40198582788,2.40198582788,2.4019858278,2.0536660722,0,0.580177997,1.9261838367,6.6060062488,6.6060062488,6.6060062488,6.6060062488,6.6060062485,6.6060062485,6.60600624857,6.60600624857,5.86195764817,7.83265894983,7.83265894983,7.83265894983,7.83265894973,7.83265894973,7.83265894983,7.83265894983,7.83265894983,7.83265894963,7.83265894963,7.83265895031,7.83265895031,7.83265894993,5.34407499133,7.34225006803,7.83265894993,7.83265894998,7.83265894998,7.83265894958,7.83265894958,7.83265894988,7.83265894986,7.83265894986,7.83265894986,7.83265894985,7.832658949865,7.832658949865,7.83265894987,7.83265894987,7.83265895008,7.83265894983,7.83265894983,7.83265894933,7.83265894933,7.83265894942,7.83265894942,7.58601555603,7.83265894943,7.63720683133,7.83265894943,6.02015115753,7.83265894972,7.83265894972,7.83265894968,7.83265894948,7.83265894988,7.83265894968,7.83265894968,7.832658949738,7.832658949738,7.83265894978,7.83265894978,6.89082133423,7.83265894983,7.83265894983,7.83265894983,7.83265894983,7.83265894984,7.83265894984,7.83265894992,7.83265894982,7.83265894982,7.83265894985,7.83265894985,7.83265894985,7.83265894985,7.83265894983,7.83265895023,7.83265894943,7.8326589502,6.9990896314,6.6003302497,9.0805836283,8.6703585143,9.0805836283,7.7734107738,9.0805836281,9.0805836287,9.0805836287,9.0805836288,9.0805836288,6.6087766867
"t77",8.2362606427,9.909035713221,9.909035713221,9.865731924295,9.909035713195,9.909035713195,9.9090357132,9.9090357132,9.9090357132,9.1437683683,9.9090357135,9.9090357131,9.9090357131,9.9090357133,6.87321315371,9.90903571371,9.90903571371,3.62894757731,2.4019858278,2.40198582788,2.40198582788,2.4019858278,2.0536660722,0.580177997,0,1.9261838367,6.6060062488,6.6060062488,6.6060062488,6.6060062488,6.6060062485,6.6060062485,6.60600624857,6.60600624857,5.86195764817,7.83265894983,7.83265894983,7.83265894983,7.83265894973,7.83265894973,7.83265894983,7.83265894983,7.83265894983,7.83265894963,7.83265894963,7.83265895031,7.83265895031,7.83265894993,5.34407499133,7.34225006803,7.83265894993,7.83265894998,7.83265894998,7.83265894958,7.83265894958,7.83265894988,7.83265894986,7.83265894986,7.83265894986,7.83265894985,7.832658949865,7.832658949865,7.83265894987,7.83265894987,7.83265895008,7.83265894983,7.83265894983,7.83265894933,7.83265894933,7.83265894942,7.83265894942,7.58601555603,7.83265894943,7.63720683133,7.83265894943,6.02015115753,7.83265894972,7.83265894972,7.83265894968,7.83265894948,7.83265894988,7.83265894968,7.83265894968,7.832658949738,7.832658949738,7.83265894978,7.83265894978,6.89082133423,7.83265894983,7.83265894983,7.83265894983,7.83265894983,7.83265894984,7.83265894984,7.83265894992,7.83265894982,7.83265894982,7.83265894985,7.83265894985,7.83265894985,7.83265894985,7.83265894983,7.83265895023,7.83265894943,7.8326589502,6.9990896314,6.6003302497,9.0805836283,8.6703585143,9.0805836283,7.7734107738,9.0805836281,9.0805836287,9.0805836287,9.0805836288,9.0805836288,6.6087766867
"t37",8.2362606426,9.909035713121,9.909035713121,9.865731924195,9.909035713095,9.909035713095,9.9090357131,9.9090357131,9.9090357131,9.1437683682,9.9090357134,9.909035713,9.909035713,9.9090357132,6.87321315361,9.90903571361,9.90903571361,3.62894757721,2.4019858277,2.40198582778,2.40198582778,2.4019858277,2.0536660721,1.9261838367,1.9261838367,0,6.6060062487,6.6060062487,6.6060062487,6.6060062487,6.6060062484,6.6060062484,6.60600624847,6.60600624847,5.86195764807,7.83265894973,7.83265894973,7.83265894973,7.83265894963,7.83265894963,7.83265894973,7.83265894973,7.83265894973,7.83265894953,7.83265894953,7.83265895021,7.83265895021,7.83265894983,5.34407499123,7.34225006793,7.83265894983,7.83265894988,7.83265894988,7.83265894948,7.83265894948,7.83265894978,7.83265894976,7.83265894976,7.83265894976,7.83265894975,7.832658949765,7.832658949765,7.83265894977,7.83265894977,7.83265894998,7.83265894973,7.83265894973,7.83265894923,7.83265894923,7.83265894932,7.83265894932,7.58601555593,7.83265894933,7.63720683123,7.83265894933,6.02015115743,7.83265894962,7.83265894962,7.83265894958,7.83265894938,7.83265894978,7.83265894958,7.83265894958,7.832658949638,7.832658949638,7.83265894968,7.83265894968,6.89082133413,7.83265894973,7.83265894973,7.83265894973,7.83265894973,7.83265894974,7.83265894974,7.83265894982,7.83265894972,7.83265894972,7.83265894975,7.83265894975,7.83265894975,7.83265894975,7.83265894973,7.83265895013,7.83265894933,7.8326589501,6.9990896313,6.6003302496,9.0805836282,8.6703585142,9.0805836282,7.7734107737,9.080583628,9.0805836286,9.0805836286,9.0805836287,9.0805836287,6.6087766866
